Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
23120,2,ALDERMAN,STACKS,PE1625 .W3 1854,1854,"An American dictionary of the English language; containing the whole vocabulary of the first edition in two volumes quarto; the entire corrections and improvements of the second edition in two volumes royal octavo; to which is prefixed an introductory dissertation on the origin, history, and connection, of the languages of weste","Webster, Noah,",X031981340,BOOK,6/28/96,7/29/15,STACKS,0,0,2,11,1
1022831,2,ALDERMAN,STACKS,PE1625 .W3 1859,1859,An American dictionary of the English language;,"Webster, Noah,",X000429761,BOOK,6/29/96,7/29/15,STACKS,0,0,6,17,1
1350677,2,ALDERMAN,STACKS,PE1625 .W3 1859b,1859,An American dictionary of the English language : containing the whole vocabulary of the first edition ...,"Webster, Noah,",X001597702,BOOK,6/30/96,10/13/16,STACKS,0,0,1,0,1
1022833,2,ALDERMAN,STACKS,PE1625 .W3 1861,1861,An American dictionary of the English language;,"Webster, Noah,",X001547176,BOOK,6/29/96,8/25/96,STACKS,0,0,0,2,1
1022836,2,ALDERMAN,STACKS,PE1625 .W3 1883,1883,An American dictionary of the English language.,"Webster, Noah,",X031981372,BOOK,6/29/96,8/25/96,STACKS,0,0,0,2,1
1022837,2,ALDERMAN,STACKS,PE1625 .W3 1888,1888,An American dictionary of the English language.,"Webster, Noah,",X000429842,BOOK,6/29/96,3/11/11,STACKS,0,0,4,3,1
670253,2,ALDERMAN,STACKS,PE1625 .W3 1894,1894,"Webster's international dictionary of the English language ; being the authentic edition of Webster's unabridged dictionary comprising the issues of 1864, 1879, and 1884.",,X001164600,BOOK,6/29/96,1/1/00,STACKS,0,0,4,2,1
1022839,2,ALDERMAN,STACKS,PE1625 .W3 1895,1891,"Webster's international dictionary of the English language; being the authentic edition of Webster's unabridged dictioanry comprising the issues of 1864, 1879, and 1884",,X031981370,BOOK,2/12/18,1/1/00,STACKS,0,0,0,0,1
5405230,2,ALDERMAN,STACKS,PE1625 .W3 1895a,1895,"Webster's international dictionary of the English language : being the authentic edition of Webster's unabridged dictionary, comprising the issues of 1864, 1879, 1884.",,X001689801,BOOK,6/29/96,1/1/00,STACKS,0,0,1,3,1
344240,2,ALDERMAN,STACKS,PE1625 .W3 1910,1910,"Webster's New international dictionary of the English language, based on the International dictionary of 1890 and 1900.","Webster, Noah,",X000827945,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,1
344240,2,ALDERMAN,STACKS,PE1625 .W3 1910,1910,"Webster's New international dictionary of the English language, based on the International dictionary of 1890 and 1900.","Webster, Noah,",X031981371,BOOK,2/12/18,1/1/00,STACKS,0,0,0,0,1
478490,2,ALDERMAN,STACKS,PE1625 .W3 1936 A-M,1936,Webster's new international dictionary of the English language ... /,,X001164601,BOOK,6/29/96,2/8/18,STACKS,6,0,4,10,1
478490,2,ALDERMAN,STACKS,PE1625 .W3 1936 N-Z,1936,Webster's new international dictionary of the English language ... /,,X001751985,BOOK,6/29/96,5/22/17,STACKS,6,0,2,9,1
3919954,2,ALDERMAN,STACKS,PE1625 .W3 1936b v.1,1936,Webster's universal dictionary of the English language /,"Webster, Noah,",X004639728,BOOK,2/26/03,2/10/17,STACKS,2,0,3,2,1
3919954,2,ALDERMAN,STACKS,PE1625 .W3 1936b v.2,1936,Webster's universal dictionary of the English language /,"Webster, Noah,",X004639727,BOOK,2/26/03,2/10/17,STACKS,2,0,1,2,1
651216,2,ALDERMAN,STACKS,PE1625 .W3 1956,1956,New international dictionary of the English language.,"Webster, Noah,",651216-1001,BOOK,6/29/96,1/1/00,STACKS,0,0,0,0,1
1751022,2,ALDERMAN,STACKS,PE1625 .W3 1989,1989,"Noah Webster's first edition of An American dictionary of the English language : republished in facsimile edition by Foundation for American Christian Education ... prefaced by an article, Noah Webster, founding father of American scholarship and education / by Rosalie J. Slater.","Webster, Noah,",X001824320,BOOK,6/30/96,3/7/14,STACKS,2,4,15,31,1
539544,3,CLEMONS,BY-REQUEST,PE1625 .W33 1970b,1970,Webster's New World dictionary of the American language.,,X000229166,BOOK,6/29/96,1/1/00,BY-REQUEST,0,0,0,0,1
539544,3,CLEMONS,BY-REQUEST,PE1625 .W33 1970b,1970,Webster's New World dictionary of the American language.,,X000437161,BOOK,6/29/96,6/20/08,BY-REQUEST,0,0,3,1,1
1022843,2,ALDERMAN,STACKS,PE1625 .W35 1971,1971,Webster's New World thesaurus.,"Laird, Charlton,",X004639999,BOOK,6/29/96,1/1/00,STACKS,0,0,1,0,1
221422,2,ALDERMAN,STACKS,PE1625 .W36 1969,1969,"Webster's third new international dictionary of the English language, unabridged ed.",,X030474857,BOOK,6/28/96,2/14/18,STACKS,0,0,0,0,1
409466,2 3 17,ALDERMAN,3EAST,PE1625 .W36 1976,1976,"Webster's third new international dictionary of the English language, unabridged /",,409466-2001,BOOK,6/28/96,1/1/00,3EAST,0,0,0,0,1
409466,2 3 17,CLEMONS,BY-REQUEST,PE1625 .W36 1976,1976,"Webster's third new international dictionary of the English language, unabridged /",,409466-1001,BOOK,6/28/96,1/1/00,BY-REQUEST,0,0,0,0,1
1022851,2,ALDERMAN,STACKS,PE1625 .W8 1862 V.1,1862,"The royal dictionary-cyclopÊdia, for universal reference ...","Wright, Thomas,",X001850707,BOOK,6/29/96,1/1/00,STACKS,0,0,1,1,1
1022851,2,ALDERMAN,STACKS,PE1625 .W8 1862 V.2,1862,"The royal dictionary-cyclopÊdia, for universal reference ...","Wright, Thomas,",X001850705,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,1
1022851,2,ALDERMAN,STACKS,PE1625 .W8 1862 V.3,1862,"The royal dictionary-cyclopÊdia, for universal reference ...","Wright, Thomas,",X001850703,BOOK,6/29/96,3/11/11,STACKS,0,0,0,1,1
1022851,2,ALDERMAN,STACKS,PE1625 .W8 1862 V.4,1862,"The royal dictionary-cyclopÊdia, for universal reference ...","Wright, Thomas,",X001850701,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,1
1022851,2,ALDERMAN,STACKS,PE1625 .W8 1862 V.5,1862,"The royal dictionary-cyclopÊdia, for universal reference ...","Wright, Thomas,",X000748062,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,1
1022852,2,ALDERMAN,STACKS,PE1625 .W9 1932,1932,"The universal dictionary of the English language; a new and original compilation giving all pronunciations in simplified and in more exact phonetic notations, extensive etymologies, definitions, the latest accepted words in scientific, technical, and general use, with copious illustrative phrases,","Wyld, Henry Cecil,",X001179906,BOOK,6/29/96,1/1/00,STACKS,0,0,1,0,1
1022853,2,ALDERMAN,STACKS,PE1625 .W9 1932a,1932,The universal dictionary of the English language;,"Wyld, Henry Cecil,",X000464600,BOOK,6/29/96,1/1/00,STACKS,0,0,0,0,1
1016000,2 10,ALDERMAN,STACKS,PE1628 .A55 1947,1947,The American college dictionary /,,X001645395,BOOK,6/29/96,11/6/09,STACKS,0,0,1,0,1
617168,2,ALDERMAN,STACKS,PE1628 .A55 1962,1962,The American college dictionary.,,X000461532,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,1
634043,2,ALDERMAN,STACKS,PE1628 .A55 1966,1966,The American college dictionary.,,634043-1002,BOOK,6/29/96,1/1/00,STACKS,0,0,0,0,1
