"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","modelC","MODEL","LiaisonRecommendation"
"90",6687158,"X031734355","BH201 .G86 2016","ALDERMAN","Of remixology : ethics and aesthetics after remix /","Gunkel, David J.",2016,"2/10/16","2/13/18",0,1,5,1,"2",FALSE,93,"1",0
"91",5597063,"X030959930","BH61 .S67 2012","ALDERMAN","An aesthetic education in the era of globalization /","Spivak, Gayatri Chakravorty.",2012,"4/20/12","10/22/18",3,12,1,1,"2",FALSE,94,"1",0
"92",6439064,"X031716082","BH39 .B794 2014","ALDERMAN","Surface : matters of aesthetics, materiality, and media /","Bruno, Giuliana",2014,"12/10/14","8/13/18",1,4,1,1,"2",FALSE,95,"1",0
"93",6678679,"X031732420","BH39 .A2854 2015","ALDERMAN","The aesthetic ground of critical theory : new readings of Benjamin and Adorno /","",2015,"1/20/16","4/26/18",0,1,0,1,"2",FALSE,96,"1",0
"94",6784425,"X031762658","BH301 .I7 B47 2016","ALDERMAN","Ironic life /","Bernstein, Richard J.",2016,"7/8/16","2/27/17",0,2,0,1,"2",FALSE,97,"1",0
"95",6941313,"X031762640","BH301 .E77 S9413 2017","ALDERMAN","All ears : the aesthetics of espionage /","Szendy, Peter.",2017,"1/18/17","1/26/17",0,0,0,1,"2",FALSE,98,"1",0
"96",6936675,"X031793451","BH301 .R5 C44 2017","ALDERMAN","Practising rhythmanalysis : theories and methodologies /","Chen, Yi,",2017,"1/4/17","1/19/17",0,0,0,1,"2",TRUE,99,"1",0
"97",6709478,"X031730556","BH39 .G698 2016","ALDERMAN","In the flow /","Gro?s, Boris",2016,"3/23/16","9/21/17",0,1,1,1,"2",FALSE,100,"1",0
"98",6831787,"X031760868","BH301 .C84 C745 2016","ALDERMAN","Creativity in transition : politics and aesthetics of cultural production across the globe /","",2016,"8/19/16","3/21/17",0,1,0,1,"2",TRUE,101,"1",0
"99",6899867,"X031796105","BH301 .P78 C87 2016","ALDERMAN","The aesthetics of emotion : up the down staircase of the mind-body /","Cupchik, Gerald C.,",2016,"11/2/16","11/17/16",0,1,1,1,"2",TRUE,102,"1",0
"100",4007259,"X004765013","BH56 .O94 2003","ALDERMAN","The Oxford handbook of aesthetics /","",2003,"2/13/04","6/14/17",7,43,10,1,"2",FALSE,103,"1",0
"101",6892207,"X031791374","BH39 .U53 2016","ALDERMAN","Experience of beauty : seven essays and a dialogue /","Underwood, Harry,",2016,"10/5/16","10/26/16",1,1,0,1,"2",FALSE,104,"1",0
"102",6691797,"X031672529","BH81 .S75 2016","ALDERMAN","Storia della bellezza /","",2016,"2/18/16","10/10/17",0,0,0,1,"2",FALSE,105,"1",0
"103",6994346,"X031673185","BH39 .V34 2010","ALDERMAN","Introduzione all'estetica /","Vattimo, Gianni,",2010,"2/27/17","2/18/18",0,1,2,1,"2",FALSE,106,"1",0
