"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","modelC","MODEL","LiaisonRecommendation"
"242",2893201,"X006077867","PH5339 .A8 L6 1999","ALDERMAN","The lone woman /","Atxaga, Bernardo.",1999,"3/22/99","5/18/99",1,1,0,1,"2 3",TRUE,247,"0",0
"243",2930474,"X004320876","PH5339 .C366 Z48 1998","ALDERMAN","La barca de Caronte : (epÌstolas para la otra orilla) /","Caro Baroja, PÌo.",1998,"7/23/99","1/1/00",0,0,0,1,"2",FALSE,248,"0",0
"244",2935066,"X004353713","PH324 .H5 L615 1997","ALDERMAN","K?lev?l? /","Lˆnnrot, Elias,",1997,"8/4/99","1/1/00",0,0,0,1,"2",TRUE,249,"0",0
"245",4291556,"X004913068","PH3281 .J64 1977 v.2","ALDERMAN","JÛzsef Attila m*uvei /","JÛzsef, Attila,",1977,"8/2/05","1/1/00",1,0,0,2,"2",TRUE,250,"0",0
"246",4292288,"X004913102","PH3017 .K58","ALDERMAN","Kritikus sz·mad·s /","KomlÛs, Alad·r.",1977,"7/13/05","1/1/00",0,0,0,1,"2",FALSE,251,"0",0
"247",4291252,"X004913015","PH3012 .H67 1976","ALDERMAN","A magyar irodalom fejl*odÈstˆrtÈnete /","Horv·th, J·nos,",1976,"7/6/05","1/1/00",0,0,0,1,"2",FALSE,253,"0",0
"248",4291219,"X004913004","PH3213 .B14 T54 1976","ALDERMAN","Tim·r Virgil fia ; Hal·lfiai ; V·logatott novell·k /","Babits, Mih·ly,",1976,"7/6/05","1/1/00",0,0,0,1,"2",TRUE,253,"0",0
"249",611306,"X032014491","PH3194 .F6 S8","ALDERMAN","The street of the Fishing cat;","Foldes, Yolanda,",1937,"3/7/18","1/1/00",0,0,0,2,"2",FALSE,254,"0",0
"250",2485528,"X006053780","PH344 .O5 1995","ALDERMAN","On the border : new writing from Finland /","",1995,"7/1/96","9/15/98",0,4,0,1,"2",FALSE,255,"0",0
"251",4291517,"X004913069","PH3017 .I44 1975 v.2","ALDERMAN","Ir·nyt*uvel /","IllyÈs, Gyula,",1975,"8/4/05","1/1/00",0,0,0,2,"2",TRUE,256,"0",0
"252",4292279,"X004913098","PH3241 .I55 Z65","ALDERMAN","SzembesÌtes : IllyÈs Gyula Èlet˙tja P·rizsig /","Fodor, Ilona.",1975,"7/13/05","1/1/00",0,0,0,1,"2",FALSE,257,"0",0
"253",4291255,"X004913014","PH3001 .N92 F45 1975","ALDERMAN","FeljegyzÈsek Ès levelek a NyugatrÛl /","",1975,"7/6/05","1/1/00",0,0,0,1,"2",TRUE,259,"0",0
"254",4292269,"X004913092","PH3202 .A35 Z73 1972 kot.2","ALDERMAN","Ady Endre.","Kir·ly, Istv·n.",1972,"4/12/06","1/1/00",0,0,0,2,"2",FALSE,260,"0",0
"255",1023281,"X002417479","PH2645 .G4 H3 1966","ALDERMAN","NÈmet-magyar kÈziszÛt·r.","Hal·sz, El?d.",1966,"6/29/96","4/6/10",0,2,0,1,"2",FALSE,261,"0",0
"256",4292284,"X004913100","PH3321 .P46 V4","ALDERMAN","VÈgkifejlet : versek Ès szÌnm*uvek /","Pilinszky, J·nos.",1974,"7/13/05","1/1/00",2,0,0,1,"2",TRUE,262,"0",0
"257",4291672,"X004913078","PH3241 .I55 U37","ALDERMAN","⁄jabb dr·m·k /","IllyÈs, Gyula,",1974,"7/8/05","1/1/00",0,0,0,1,"2",FALSE,263,"0",0
"258",4291248,"X004913017","PH3241 .I55 Z52","ALDERMAN","SzÌves kalauz : ˙tirajzok /","IllyÈs, Gyula,",1974,"7/6/05","1/1/00",0,0,0,1,"2",FALSE,264,"0",0
"259",4291215,"X004913002","PH3017 .B28 1973","ALDERMAN","Kˆnyvr?l kˆnyvre.","Babits, Mih·ly,",1973,"7/6/05","1/1/00",0,0,0,1,"2",FALSE,265,"0",0
"260",1951026,"X002159161","PH3288 .V37 1991","ALDERMAN","Ferenc Molnar and the Austro-Hungarian ""fin de siËcle"" /","V·rkonyi, Istv·n.",1991,"6/30/96","1/18/99",1,4,0,1,"2",FALSE,267,"0",0
"261",2228533,"X002315517","PH335 .L489 Y3213 1993","ALDERMAN","One night stands /","Liksom, Rosa.",1993,"7/1/96","2/10/98",0,4,0,1,"2",FALSE,269,"0",0
"262",1807111,"X002014406","PH401 .E3 E53 1990","ALDERMAN","Enchanting beasts : an anthology of modern women poets of Finland /","",1990,"6/30/96","1/1/00",1,3,0,1,"2",FALSE,270,"0",0
"263",1352081,"X001601689","PH325 .K33 1987","ALDERMAN","Kalevala et traditions orales du monde : Paris, 18-22 mars 1985 /","",1987,"6/30/96","11/2/99",1,4,0,1,"2",FALSE,271,"0",0
"264",267471,"X001705179","PH324.E5 K5 1907 v.1","ALDERMAN","Kalevala, the land of heroes,","",1907,"6/28/96","5/2/13",3,29,0,2,"2 14",TRUE,272,"0",0
"265",345449,"X000045222","PH502 .P3","ALDERMAN","Karjala Valdai murrak.","Palmeos, Paula.",1962,"6/28/96","4/6/10",0,2,0,1,"2",FALSE,273,"0",0
"266",4291592,"X004913072","PH3281 .K1474 R19 1970","ALDERMAN","Ravelszki /","K·rolyi, Mih·ly,",1970,"7/7/05","1/1/00",0,0,0,1,"2",TRUE,274,"0",0
"267",2301136,"X002491765","PH3321 .R37 N48 1994","ALDERMAN","New life /","Rakovszky, Zsuzsa,",1994,"7/1/96","1/1/00",0,1,0,1,"2",FALSE,275,"0",0
"268",528950,"X000486618","PH3202 .A35 A22 1969","ALDERMAN","Poems of Endre Ady.","Ady, Endre,",1969,"6/29/96","7/17/06",2,3,0,1,"2",FALSE,276,"0",0
"269",4291677,"X004913081","PH3281 .L44 P7 1969","ALDERMAN","Prenn Ferenc h·nyatott Èlete.","Lengyel, JÛzsef,",1969,"7/8/05","1/1/00",0,0,0,1,"2",FALSE,277,"0",0
"270",4291484,"X004913035","PH3351 .V533 A14 1969","ALDERMAN","Ignotus v·logatott Ìr·sai.","Ignotus,",1969,"7/7/05","1/1/00",0,0,0,1,"2",FALSE,278,"0",0
"271",2229141,"X002404353","PH3291 .O695 B55 1993","ALDERMAN","The blood of the Walsungs : selected poems /","Orb·n, OttÛ.",1993,"7/1/96","1/1/00",2,1,0,1,"2",FALSE,279,"0",0
"272",2288235,"X002453462","PH355 .T484 A6 1993","ALDERMAN","Black and red /","Tiihonen, Ilpo,",1993,"7/1/96","1/1/00",1,1,0,1,"2",FALSE,279,"0",0
