Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
PC 005260 .B38  1986,PC5260 .B38 1986,715637,ALDERMAN,1986,Ultimos estudos /,"Barreto, Mário,",X001244689,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
PC 005260 .C284  1987,PC5260 .C284 1987,1293530,ALDERMAN,1987,Dicionário de expressões idiomáticas metafóricas : inglês-português /,"Camargo, Sidney.",X001398232,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
PC 005260 .C44  2009,PC5260 .C44 2009,6154642,ALDERMAN,2009,Dicionário de dificuldades da língua portuguesa /,"Cegalla, Domingos Paschoal.",X031636470,STACKS,STACKS,BOOK,11/13/13,1/1/00,0,0,0,0,1
PC 005260 .E78  1995,PC5260 .E78 1995,2480836,ALDERMAN,1995,Erros correntes da língua portuguesa : dicionário de questões de linguagem /,,X004002331,STACKS,STACKS,BOOK,7/1/96,9/16/96,0,0,0,1,1
PC 005260 .E85  1983  V.000001,PC5260 .E85 1983 v.1,2052767,ALDERMAN,1983,Dúvidas do falar português : consultório da língua portuguesa /,"Estrela, Edite.",X002184283,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,1,1
PC 005260 .E85  1983  V.000002,PC5260 .E85 1983 v.2,2052767,ALDERMAN,1983,Dúvidas do falar português : consultório da língua portuguesa /,"Estrela, Edite.",X002184407,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,1,1
PC 005260 .E85  1983  V.000003,PC5260 .E85 1983 v.3,2052767,ALDERMAN,1983,Dúvidas do falar português : consultório da língua portuguesa /,"Estrela, Edite.",X002184253,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,1,1
PC 005260 .E85  1983  V.000004,PC5260 .E85 1983 v.4,2052767,ALDERMAN,1983,Dúvidas do falar português : consultório da língua portuguesa /,"Estrela, Edite.",X002184255,STACKS,STACKS,BOOK,6/30/96,3/10/11,0,0,0,1,1
PC 005260 .G66  1993,PC5260 .G66 1993,2415526,ALDERMAN,1993,Manual padrão para redações : com português bem português /,"Gondim, Nailson.",X004361709,STACKS,STACKS,BOOK,7/1/96,6/1/10,0,0,0,2,1
PC 005260 .S34  1981,PC5260 .S34 1981,26561,ALDERMAN,1981,Das idiomatische Sprachzeichen : Untersuchung der Idiomatizitätsfaktoren anhand der Analyse portugiesischer Idioms und ihrer deutschen Entsprechungen /,"Schemann, Hans.",X000748211,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
PC 005263 .A48  1984,PC5263 .A48 1984,1349919,ALDERMAN,1984,Presse régionale et émigration : analyse sémiotique du discours sur les émigrants dans les journaux de Braga /,"Alves, Aníbal,",X001601716,STACKS,STACKS,BOOK,6/30/96,5/10/04,0,0,0,1,1
PC 005263 .C66  1979,PC5263 .C66 1979,198122,ALDERMAN,1979,"Imprensa e ideologia em São Paulo, 1822-1842 : matizes do vocabulário político e social /","Contier, Arnaldo Daraya.",X032020105,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
PC 005275 .C26  1981,PC5275 .C26 1981,659830,ALDERMAN,1981,Problemas da versificação /,"Carvalho, Amorim de.",X000837930,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
PC 005281 .C37  1981,PC5281 .C37 1981,2705370,ALDERMAN,1981,Tratado de versificação portuguesa /,"Carvalho, Amorim de.",X006055907,STACKS,STACKS,BOOK,7/28/97,11/6/09,0,0,0,1,1
PC 005281 .C37  1991,PC5281 .C37 1991,1933470,ALDERMAN,1991,Tratado de versificação portuguesa /,"Carvalho, Amorim de.",X002106492,STACKS,STACKS,BOOK,6/30/96,8/2/11,0,0,1,2,1
PC 005281 .C8  1982,PC5281 .C8 1982,15238,ALDERMAN,1982,Estudos de versificação portuguesa (séculos XIII a XVI) /,"Cunha, Celso Ferreira da.",X000919630,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
PC 005299.5 .B37  1980,PC5299.5 .B37 1980,643997,ALDERMAN,1980,Estruturas lexicais do português : uma abordagem gerativa /,"Basílio, Margarida.",X000734053,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
PC 005299.5 .G66  1985,PC5299.5 .G66 1985,1223386,ALDERMAN,1985,Algumas palavras sobre certas palavras /,"Gomes, Elviro Rocha.",X001465840,STACKS,STACKS,BOOK,6/30/96,11/6/09,0,0,0,0,1
PC 000053 .A4  1965,PC53 .A4 1965,1054414,ALDERMAN,1965,Akademii?a nauk SSSR. Institut i?azykoznanii?a.,,1054414-1001,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
PC 000053 .A5,PC53 .A5,600931,ALDERMAN,1973,Readings in romance linguistics.,"Anderson, James Maxwell,",X000478067,STACKS,CHECKEDOUT,BOOK,6/29/96,8/24/96,0,0,0,1,1
