Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
DU 000423 .A1  T415  1992,DU423 .A1 T415 1992,1986332,ALDERMAN,1975,Te Ao Hurihuri : aspects of Maoritanga /,,X002310884,STACKS,STACKS,BOOK,9/8/01,1/1/00,0,0,0,0,1
DU 000423 .A1  T42  1991,DU423 .A1 T42 1991,1894686,ALDERMAN,1991,"Mana wahine Maori : selected writings on Maori women's art, culture and politics /","Te Awekotuku, Ngahuia.",X002040355,STACKS,STACKS,BOOK,6/30/96,1/5/16,1,2,1,15,1
DU 000423 .A1  T5  1990,DU423 .A1 T5 1990,1847273,ALDERMAN,1990,Tikao talks : ka taoka tapu o te ao kohatu = treasures from the ancient world of the Maori /,"Tikao, Teone Taare,",X002014148,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,1,1
DU 000423 .A1  W44  1999,DU423 .A1 W44 1999,2930106,ALDERMAN,1999,When the waves rolled in upon us : essays in nineteenth-century Maori history /,,X004295370,STACKS,STACKS,BOOK,7/21/99,5/2/02,0,0,0,3,1
DU 000423 .A1  W55  1985,DU423 .A1 W55 1985,690179,ALDERMAN,1985,From Hongi Hika to Hone Heke : a quarter century of upheaval /,"Wilson, Ormond,",X001059978,STACKS,STACKS,BOOK,6/29/96,3/17/09,0,0,0,0,1
DU 000423 .A1  Y66,DU423 .A1 Y66,1222381,ALDERMAN,1986,"Maori mind, Maori land : essays on the cultural geography of the Maori people from an outsider's perspective /","Yoon, Hong-key.",X001465108,STACKS,STACKS,BOOK,6/30/96,11/7/17,2,2,1,10,1
DU 000423 .A55  A72  1990,DU423 .A55 A72 1990,1882309,ALDERMAN,1990,"The archaeology of the Kainga : a study of precontact Maori undefended settlements at Pouerua, Northland, New Zealand /",,X002018407,STACKS,STACKS,BOOK,6/30/96,2/11/10,0,0,0,2,1
DU 000423 .A55  A72  1994,DU423 .A55 A72 1994,2394904,ALDERMAN,1994,"The Archaeology of the kainga : a study of precontact Maori undefended settlements at Pouerua, Northland, New Zealand /",,X002631105,STACKS,STACKS,BOOK,7/1/96,2/11/10,0,0,1,2,1
DU 000423 .A55  A73  1993,DU423 .A55 A73 1993,2112867,ALDERMAN,1993,"The Archaeology of the peripheral pa at Pouerua, Northland, New Zealand /",,X002281651,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,1,1,1
DU 000423 .A55  B7  1981,DU423 .A55 B7 1981,124393,ALDERMAN,1981,The tattooed land : the southern frontiers of the Pa Maori /,"Brailsford, Barry.",X000788603,STACKS,STACKS,BOOK,6/28/96,3/17/09,0,0,1,2,1
DU 000423 .A55  D379  1984,DU423 .A55 D379 1984,80220,ALDERMAN,1984,The Prehistory of New Zealand /,"Davidson, Janet M.",X000969764,STACKS,STACKS,BOOK,6/28/96,1/5/16,1,2,2,9,1
DU 000423 .A55  D83  1977,DU423 .A55 D83 1977,194737,ALDERMAN,1977,The Moa-Hunter period of Maori culture /,"Duff, Roger.",X000077197,STACKS,STACKS,BOOK,6/28/96,3/17/09,0,0,0,0,1
DU 000423 .A55  E4,DU423 .A55 E4,698825,ALDERMAN,1985,Shadows on the land : signs from the Maori past /,"Ell, Gordon.",X001161059,STACKS,STACKS,BOOK,6/29/96,3/17/09,0,0,1,0,1
DU 000423 .A55  F8,DU423 .A55 F8,1253413,ALDERMAN,1987,From the beginning : the archaeology of the Maori /,,X001396379,STACKS,STACKS,BOOK,6/30/96,2/11/10,0,0,1,2,1
DU 000423 .A55  Q43  1987,DU423 .A55 Q43 1987,1240891,ALDERMAN,1987,"Queen Charlotte Sound, New Zealand : the traditional and European records, 1820 /",,X001313407,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,1,0,1
DU 000423 .A55  T76  1989,DU423 .A55 T76 1989,1672310,ALDERMAN,1989,Unearthing New Zealand /,"Trotter, Michael Malthus.",X001730427,STACKS,STACKS,BOOK,6/30/96,11/29/12,1,0,1,6,1
DU 000423 .B45  1952,DU423 .B45 1952,127758,ALDERMAN,1952,The Maori as he was; a brief account of Maori life as it was in pre-European days.,"Best, Elsdon,",X000421771,STACKS,STACKS,BOOK,6/28/96,6/2/15,0,0,1,5,1
DU 000423 .B56  1986,DU423 .B56 1986,713933,ALDERMAN,1986,Ng? M?rehu = the survivors /,"Binney, Judith.",X031918733,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
DU 000423 .B6  B47  1976,DU423 .B6 B47 1976,416846,ALDERMAN,1976,"The Maori canoe : an account of various types of vessels used by the Maori of New Zealand in former times, with some description of those of the Isles of the Pacific, and a brief account of the peopling of New Zealand /","Best, Elsdon,",X000054596,STACKS,STACKS,BOOK,6/29/96,3/17/09,0,0,0,14,2
DU 000423 .B6  N45  1991,DU423 .B6 N45 1991,2105013,ALDERMAN,1991,Nga waka Maori = Maori canoes /,"Nelson, Anne,",X002243225,STACKS,STACKS,BOOK,6/30/96,1/15/18,0,0,2,11,1
DU 000423 .B83  1952,DU423 .B83 1952,974361,ALDERMAN,1950,"The coming of the Maori,","Buck, Peter Henry,",X000876376,STACKS,STACKS,BOOK,6/29/96,5/3/10,0,0,1,10,1
DU 000423 .C57  O4  1991,DU423 .C57 O4 1991,1894674,ALDERMAN,1991,Claims to the Waitangi Tribunal /,"Oliver, W. H. (William Hosking),",X002042483,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,3,1
DU 000423 .C86  R63  1992,DU423 .C86 R63 1992,2102202,ALDERMAN,1992,Akkulturationsprozesse in ihrer Auswirkung auf die Identität der Maori /,"Robinson, Gabriele.",X002231264,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
