Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BP 000195 .D5  R69  1985,BP195 .D5 R69 1985,101364,ALDERMAN,1985,"The Din-I-Ilahi, or, The religion of Akbar /","Roy Choudhury, Makhan Lal.",X030120872,STACKS,STACKS,BOOK,8/6/06,8/20/10,0,0,0,0,1
BP 000195 .H8  M67  2015,BP195 .H8 M67 2015,6498072,ALDERMAN,2015,Words of power : ?ur?f? teachings between Shi?ism and Sufism in medieval Islam : the original doctrine of Fa?l All?h Astar?b?d? /,"Mir-Kasimov, Orkhan.",X031656969,STACKS,STACKS,BOOK,1/26/15,1/29/17,2,3,0,5,1
BP 000195 .I3  A27  1987,BP195 .I3 A27 1987,2410217,ALDERMAN,1987,al-Ib???yah madhhab wa-sul?k /,"?Abd Rabbih, al-Sayyid ?Abd al-??fi?.",X002609161,STACKS,STACKS,BOOK,7/1/96,11/8/99,0,0,0,9,1
BP 000195 .I3  A32  2005,BP195 .I3 A32 2005,4401494,ALDERMAN,2005,Dir?sah f? al-manhaj al-?aqad? al-Ib??? min khil?l al-riw?y?t al-?ad?th?yah al-?lá /,"?Adaw?, Kham?s ibn R?shid ibn Sa??d,",X030139145,STACKS,STACKS,BOOK,9/21/06,10/24/08,0,0,0,0,1
BP 000195 .I3  A93  1982,BP195 .I3 A93 1982,2277058,ALDERMAN,1982,Dir?s?t Isl?m?yah f? al-u??l al-Ib???yah /,"A?washt, Bak?r ibn Sa??d.",X002334694,STACKS,STACKS,BOOK,7/1/96,10/24/08,0,0,0,6,1
BP 000195 .I3  A93  2013,BP195 .I3 A93 2013,7749111,ALDERMAN,2013,al-Ib???yah f? mir??t ?ulam?? al-Isl?m qad?man wa-?ad?than /,"A?washt, Bak?r ibn Sa??d,",X032400584,STACKS,STACKS,BOOK,10/8/18,1/1/00,0,0,0,0,1
BP 000195 .I3  B27,BP195 .I3 B27,791872,ALDERMAN,1976,al-Ib???yah bi-al-Jar?d f? al-?u??r al-Isl?m?yah al-?lá : ba?th t?r?kh? madhhab? /,"B?j?yah, ??li?.",X004215923,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,2
BP 000195 .I3  B35  2005,BP195 .I3 B35 2005,4370813,ALDERMAN,2005,al-Azh?r al-riy???yah f? a?immat wa-mul?k al-Ib???yah /,"B?r?n?, Sulaym?n ibn ?Abd All?h,",X030024011,STACKS,STACKS,BOOK,6/5/06,10/24/08,0,0,0,0,1
BP 000195 .I3  B87  1994,BP195 .I3 B87 1994,4775630,ALDERMAN,1994,Dir?sah f? t?r?kh al-Ib???yah wa-?aq?datih? : ma?a Ris?lah f? kutub al-Ib???yah /,"Bur?d?, Ab? al-Fa?l Ab? al-Q?sim ibn Ibr?h?m,",X030405390,STACKS,STACKS,BOOK,9/23/08,1/1/00,0,0,0,0,1
BP 000195 .I3  C87  1984,BP195 .I3 C87 1984,1305550,ALDERMAN,1984,Introduction à l'étude de l'iba?isme et de sa théologie /,"Cuperly, Pierre.",X001492060,STACKS,STACKS,BOOK,6/30/96,11/8/99,0,0,0,9,1
BP 000195 .I3  G35  2010,BP195 .I3 G35 2010,5240996,ALDERMAN,2010,"Muslims, scholars, soldiers : the origin and elaboration of the Ib?d? im?mate traditions /","Gaiser, Adam R.,",X030785376,STACKS,STACKS,BOOK,11/3/10,1/1/00,0,0,2,0,1
BP 000195 .I3  G354  2016,BP195 .I3 G354 2016,6912372,ALDERMAN,2016,"Shur?t legends, Ib??? identities : martyrdom, asceticism, and the making of an early Islamic community /","Gaiser, Adam R.,",X031796286,STACKS,STACKS,BOOK,11/28/16,12/3/17,1,0,0,1,1
BP 000195 .I3  G43  2006,BP195 .I3 G43 2006,4878224,ALDERMAN,2006,al-?iw?r al-Ib??? al-M?lik? /,"Ghad?mis?, ?awlah ibn Ibr?h?m,",X030560809,STACKS,STACKS,BOOK,5/21/09,1/1/00,0,0,0,0,1
BP 000195 .I3  H237  2012,BP195 .I3 H237 2012,6134185,ALDERMAN,2012,Kit?b al-Dal??il wa-al-?ujaj /,"?a?ram?, Ibr?h?m ibn ?Abd All?h,",X031574495,STACKS,CHECKEDOUT,BOOK,9/18/13,10/10/17,0,0,0,0,1
BP 000195 .I3  H357  2012,BP195 .I3 H357 2012,6134465,ALDERMAN,2012,al-Ib???yah f? al-Gharb al-Isl?m? /,"?ajar?, Z?hir,",X030285624,STACKS,STACKS,BOOK,9/20/13,1/1/00,0,0,0,0,2
BP 000195 .I3  H38  1981,BP195 .I3 H38 1981,62245,ALDERMAN,1981,al-?arakah al-Ib???yah f? al-Mashriq al-?Arab? : nash?atuh? wa-ta?awwuruh? ?attá nih?yat al-qarn al-th?lith al-Hijr? /,"H?shim, Mahd? ??lib.",X001067980,STACKS,STACKS,BOOK,6/28/96,11/8/99,0,0,0,9,1
