Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
DC 000102 .A2  E7  1968  V.000003,DC102 .A2 E7 1968 v.3,569877,ALDERMAN,1968,Chronique de Mathieu d'Escouchy.,"Escouchy, Mathieu d',",X004456574,STACKS,STACKS,BOOK,5/21/02,1/6/09,0,0,0,1,1
DC 000102 .A2  F75  2006,DC102 .A2 F75 2006,4366456,ALDERMAN,2006,Abregé des croniques de France /,"Fribois, Noël de,",X030024077,STACKS,STACKS,BOOK,5/10/06,1/6/09,0,0,0,0,1
DC 000102 .A2  G8,DC102 .A2 G8,623978,ALDERMAN,1890,"Chronique d'Arthur de Richemont, connétable de France, duc de Bretagne (1393-1458)","Gruel, Guillaume,",X000699049,STACKS,STACKS,BOOK,6/29/96,8/27/98,0,0,0,3,1
DC 000102 .A2  L4  1979,DC102 .A2 L4 1979,198229,ALDERMAN,1979,Les chroniques du roi Charles VII /,"Le Bouvier, Gilles,",X001533502,STACKS,CHECKEDOUT,BOOK,6/28/96,3/16/17,1,0,1,6,2
DC 000102 .B275  2012,DC102 .B275 2012,5597219,ALDERMAN,2012,"Conquest : the English kingdom of France, 1417-1450 /","Barker, Juliet R. V.",X030975393,STACKS,STACKS,BOOK,4/21/12,1/6/16,2,1,0,3,1
DC 000102 .B3,DC102 .B3,945477,ALDERMAN,1933,"Histoire de Charles VII,","Basin, Thomas,",X002196963,STACKS,STACKS,BOOK,6/29/96,10/23/99,0,0,1,5,1
DC 000102 .B37  2009,DC102 .B37 2009,5065944,ALDERMAN,2009,"Conquest : the English kingdom of France, 1417-1450 /","Barker, Juliet R. V.",X030277430,STACKS,STACKS,BOOK,11/20/09,2/27/13,1,0,0,2,1
DC 000102 .V34,DC102 .V34,457151,ALDERMAN,1974,Charles VII /,"Vale, M. G. A. (Malcolm Graham Allan)",X000281843,STACKS,STACKS,BOOK,6/29/96,1/16/15,3,0,2,19,1
DC 000102.3 .B68,DC102.3 .B68,113096,ALDERMAN,1981,"La France anglaise, 1415-1453 : chronique d'une occupation /","Bourassin, Emmanuel.",X000492512,STACKS,STACKS,BOOK,6/28/96,3/7/16,1,0,1,2,1
DC 000102.528 .P4,DC102.528 .P4,945479,ALDERMAN,1969,"La Libération d'Orléans, 8 mai 1429.","Pernoud, Régine,",X002241504,STACKS,STACKS,BOOK,6/29/96,1/6/09,0,0,0,1,2
DC 000102.531 .S36  1993,DC102.531 .S36 1993,2268023,ALDERMAN,1993,Bulgnéville (1431) : l'Etat bourguignon prend pied en Lorraine /,"Schnerb, Bertrand.",X002421721,STACKS,STACKS,BOOK,7/1/96,10/30/17,0,0,0,1,1
DC 000102.535 .R87  1972,DC102.535 .R87 1972,577382,ALDERMAN,1972,"The Congress of Arras, 1435; a study in medieval diplomacy,","Russell, Joycelyne Gledhill.",X000042056,STACKS,STACKS,BOOK,6/29/96,1/6/16,1,1,0,3,2
DC 000102.8 .A1  R55  2018,DC102.8 .A1 R55 2018,7677192,ALDERMAN,2018,Registre delphinal par Mathieu Thomassin : publié pour la société de l'histoire de France /,,X032211645,STACKS,STACKS,BOOK,8/29/18,1/1/00,0,0,0,0,1
DC 000102.8 .A7  E8  1983,DC102.8 .A7 E8 1983,9569,ALDERMAN,1983,"Arthur, de Richemont, le justicier, précurseur, compagnon et successeur de Jeanne d'Arc, ou, L'honneur d'être Français /","Etcheverry, Jean-Paul.",X000827425,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,1,1,1
DC 000102.8 .B74  M43  1986,DC102.8 .B74 M43 1986,1294386,ALDERMAN,1986,"Les chevaliers de la victoire : Pierre de Brézé, ministre de Charles VII, 1408-1465 /","Méchineau, Pierre,",X001398374,STACKS,STACKS,BOOK,6/30/96,5/20/99,0,0,0,1,1
DC 000102.8 .C38  F38  2010,DC102.8 .C38 F38 2010,5948407,ALDERMAN,2010,Pierre Cauchon : comment on devient le juge de Jeanne d'Arc /,"Favier, Jean,",X031607768,STACKS,STACKS,BOOK,2/27/13,1/1/00,0,0,0,0,1
DC 000102.8 .C39  B76  1988,DC102.8 .C39 B76 1988,1681381,ALDERMAN,1988,L'évêque Cauchon : coupable ou non coupable? /,"Bourassin, Emmanuel.",X031915679,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
DC 000102.8 .C39  N47  1987,DC102.8 .C39 N47 1987,1256302,ALDERMAN,1987,L'évêque Pierre Cauchon /,"Neveux, François.",X001338174,STACKS,STACKS,BOOK,6/30/96,2/29/12,0,0,1,0,1
DC 000102.8 .C64  G85  2008,DC102.8 .C64 G85 2008,4779005,ALDERMAN,2008,La chute de Jacques Coeur : une affaire d'état au XVe siècle /,"Guillot, Robert.",X030498806,STACKS,STACKS,BOOK,10/1/08,1/1/00,0,0,0,0,1
DC 000102.8 .F4  C5  1975,DC102.8 .F4 C5 1975,365629,ALDERMAN,1975,Guillaume de Flavy : capitaine de Compiègne ; contribution à l'histoire de Jeanne d'Arc et à l'étude de la vie militaire et privée au xve siècle.,"Champion, Pierre,",X000699050,STACKS,STACKS,BOOK,6/28/96,1/6/09,0,0,0,2,2
DC 000102.8 .G3  C67  1980,DC102.8 .G3 C67 1980,150340,ALDERMAN,1980,"Gaston IV : comte de Foix, vicomte souverain de Béarn, prince de Navarre, 1423-1472 /","Courteault, Henri,",X000173500,STACKS,STACKS,BOOK,6/28/96,1/5/11,0,0,0,0,1
DC 000102.8 .G3  L6  T.000001,DC102.8 .G3 L6 t.1,404202,ALDERMAN,1893,"Histoire de Gaston IV, comte de Foix,","Leseur, Guillaume.",X031915680,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DC 000102.8 .G3  L6  T.000002,DC102.8 .G3 L6 t.2,404202,ALDERMAN,1893,"Histoire de Gaston IV, comte de Foix,","Leseur, Guillaume.",X031915681,STACKS,STACKS,BOOK,10/30/17,1/1/00,0,0,0,0,1
DC 000102.8 .L3  A3,DC102.8 .L3 A3,401166,ALDERMAN,1878,"?uvres de Ghillebert de Lannoy, voyageur, diplomate et moraliste;","Lannoy, Ghillebert de,",X001049467,STACKS,STACKS,BOOK,6/28/96,10/30/08,0,0,0,4,1
DC 000102.8 .R2  B3,DC102.8 .R2 B3,945481,ALDERMAN,1972,Le Procès de Gilles de Rais.,"Bataille, Georges,",X002123011,STACKS,STACKS,BOOK,6/29/96,4/24/09,0,0,0,4,1
DC 000102.8 .R2  B3  1976,DC102.8 .R2 B3 1976,403859,ALDERMAN,1976,Gilles de Rais /,"Bataille, Michel,",X000699051,STACKS,STACKS,BOOK,6/28/96,1/5/11,0,0,0,1,1
DC 000102.8 .R2  B313  1991,DC102.8 .R2 B313 1991,1911368,ALDERMAN,1991,The trial of Gilles de Rais /,"Bataille, Georges,",X002191207,STACKS,STACKS,BOOK,6/30/96,11/27/17,3,2,2,36,1
DC 000102.8 .R2  B44  1982,DC102.8 .R2 B44 1982,7604,ALDERMAN,1982,"Gilles de Rais, de moordenaar en de mythe /","Berents, Dirk Arend.",X000949837,STACKS,STACKS,BOOK,6/28/96,1/6/09,0,0,0,0,1
DC 000102.8 .R2  B6,DC102.8 .R2 B6,288565,ALDERMAN,1886,"Gilles de Rais, maréchal de France, dit Barbe-Bleue (1404-1440),","Bossard, Eugène,",X001066324,STACKS,STACKS,BOOK,6/28/96,2/4/17,1,1,0,6,1
DC 000102.8 .R2  C39  2012,DC102.8 .R2 C39 2012,5947720,ALDERMAN,2012,Gilles de Rais /,"Cazacu, Matei.",X031607580,STACKS,STACKS,BOOK,2/25/13,1/1/00,0,0,0,0,1
DC 000102.8 .R2  C53  1989,DC102.8 .R2 C53 1989,1754131,ALDERMAN,1989,Gilles en de nacht /,"Claus, Hugo,",X002125259,STACKS,STACKS,BOOK,6/30/96,1/6/09,0,0,0,1,2
