Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
DG 000575 .S295  A64,DG575 .S295 A64,386748,ALDERMAN,1975,"Gaetano De Sanctis fra cultura e politica : esperienze di militanti cattolici a Torino, 1919-1929 /","Accame, Silvio.",X000733266,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DG 000575 .S35  I4  1984,DG575 .S35 I4 1984,700049,ALDERMAN,1984,Saragat e il socialismo italiano dal 1922 al 1946 /,"Indrio, Ugo,",X001163613,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
DG 000575 .S37  Z8,DG575 .S37 Z8,263018,ALDERMAN,1977,Lettere di una spia /,"Zucàro, Domenico,",X000056817,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,1,0,2
DG 000575 .S45  G56  1987,DG575 .S45 G56 1987,1254995,ALDERMAN,1987,"Carlo Sforza : la diplomazia, 1896-1921 /","Giordano, Giancarlo.",X001318278,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
DG 000575 .S45  Z45,DG575 .S45 Z45,411875,ALDERMAN,1975,Ritratto di Carlo Sforza : col carteggio Croce-Sforza e altri documenti inediti /,"Zeno, Livio.",X000032070,STACKS,STACKS,BOOK,6/28/96,2/10/99,0,0,0,2,2
DG 000575 .S54  L36,DG575 .S54 L36,95445,ALDERMAN,1981,Scipio Sighele : un giobertiano fra democrazia nazionale e socialismo tricolore /,"Landolfi, Enrico.",X000980729,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DG 000575 .S65  A3,DG575 .S65 A3,520955,ALDERMAN,1949,Memorie.,"Soleri, Marcello,",X000288728,STACKS,STACKS,BOOK,6/29/96,2/6/09,0,0,0,1,1
DG 000575 .S688  G58  1989,DG575 .S688 G58 1989,1675129,ALDERMAN,1989,Giuseppe Spataro : rievocazione /,,X002402997,STACKS,STACKS,BOOK,6/30/96,2/1/11,0,0,0,1,2
DG 000575 .S69  A3  1989  V.000001,DG575 .S69 A3 1989 v.1,1740085,ALDERMAN,1989,Diario europeo /,"Spinelli, Altiero.",X001811237,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
DG 000575 .S69  P36  1988,DG575 .S69 P36 1988,1741028,ALDERMAN,1988,Altiero Spinelli : appunti per una biografia /,"Paolini, Edmondo.",X001777393,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,1,0,1
DG 000575 .S69  P38  2000,DG575 .S69 P38 2000,3566350,ALDERMAN,2000,Europeismo e democrazia : Altiero Spinelli e la sinistra europea : 1950-1986 /,"Pasquinucci, Daniele.",X004469689,STACKS,STACKS,BOOK,9/18/00,1/1/00,0,0,0,0,1
DG 000575 .S75  S64  1981,DG575 .S75 S64 1981,641235,ALDERMAN,1981,Starace /,"Spinosa, Antonio,",X000349986,STACKS,STACKS,BOOK,6/29/96,12/1/09,0,0,0,1,1
DG 000575 .S8  A25  2008  V.000003,DG575 .S8 A25 2008 v.3,4745374,ALDERMAN,2008,Miscellanea londinese /,"Sturzo, Luigi,",X030406965,STACKS,STACKS,BOOK,10/7/08,2/1/11,0,0,0,0,1
DG 000575 .S8  A25  2008  V.000004,DG575 .S8 A25 2008 v.4,4745374,ALDERMAN,2008,Miscellanea londinese /,"Sturzo, Luigi,",X030455569,STACKS,STACKS,BOOK,7/14/08,2/1/11,0,0,0,0,1
DG 000575 .S8  A254  1984,DG575 .S8 A254 1984,1229258,ALDERMAN,1984,"Scritti storico-politici, 1926-1949 /","Sturzo, Luigi,",X001467234,STACKS,STACKS,BOOK,6/30/96,4/28/99,0,0,0,4,1
DG 000575 .S8  A4  1985  INDEX,DG575 .S8 A4 1985 Index,76816,ALDERMAN,1985,Carteggio. Indici : 1924-1940 /,"Sturzo, Luigi,",X001006453,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,2
DG 000575 .S8  A4  1985  V.000001,DG575 .S8 A4 1985 v.1,78919,ALDERMAN,1985,Carteggio /,"Sturzo, Luigi,",X001006445,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DG 000575 .S8  A4  1985  V.000002,DG575 .S8 A4 1985 v.2,78919,ALDERMAN,1985,Carteggio /,"Sturzo, Luigi,",X001006735,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,4
DG 000575 .S8  A4  1985  V.000003,DG575 .S8 A4 1985 v.3,78919,ALDERMAN,1985,Carteggio /,"Sturzo, Luigi,",X001006460,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DG 000575 .S8  A4  1985  V.000004,DG575 .S8 A4 1985 v.4,78919,ALDERMAN,1985,Carteggio /,"Sturzo, Luigi,",X001006494,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DG 000575 .S8  A4  1989,DG575 .S8 A4 1989,1985194,ALDERMAN,1989,Lettere a Giuseppe Spataro (1922-1959) /,"Sturzo, Luigi,",X002255427,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,1,1
DG 000575 .S8  A4  1999,DG575 .S8 A4 1999,3708852,ALDERMAN,1999,"Carteggio, 1917-1958 /","Sturzo, Luigi,",X006111618,STACKS,STACKS,BOOK,4/12/01,1/1/00,0,0,0,0,1
DG 000575 .S8  A4  1999B,DG575 .S8 A4 1999b,3887184,ALDERMAN,1999,Carteggio (1920-1953) /,"Sturzo, Luigi,",X004641115,STACKS,STACKS,BOOK,9/26/02,1/1/00,0,0,0,0,1
DG 000575 .S8  A4  2003,DG575 .S8 A4 2003,4228353,ALDERMAN,2003,"Luigi Sturzo e gli intellettuali cattolici francesi : carteggi, 1925-1945 /","Sturzo, Luigi,",X004854707,STACKS,STACKS,BOOK,2/25/05,1/1/00,0,0,0,0,1
DG 000575 .S8  A4  2005,DG575 .S8 A4 2005,5069516,ALDERMAN,2005,Carteggio (1891-1948) /,"Sturzo, Luigi,",X004681935,STACKS,STACKS,BOOK,12/3/09,1/1/00,0,0,0,0,1
DG 000575 .S8  A4  2006,DG575 .S8 A4 2006,5069526,ALDERMAN,2006,Luigi Sturzo-Mario Sturzo : carteggio 1924- 1940 : appendice : 394 lettere di Mario Sturzo e otto minute di Luigi Sturzo /,"Sturzo, Luigi,",X004681937,STACKS,STACKS,BOOK,12/3/09,1/1/00,0,0,0,0,1
DG 000575 .S8  A4  2006B,DG575 .S8 A4 2006b,5069529,ALDERMAN,2006,"Luigi Sturzo--Alcide De Gasperi : carteggio, 1920-1953 /","Sturzo, Luigi,",X004681938,STACKS,STACKS,BOOK,12/3/09,1/1/00,0,0,0,0,2
DG 000575 .S8  A4  2009,DG575 .S8 A4 2009,5065945,ALDERMAN,2009,"Luigi Sturzo-Gaetano Salvemini : carteggio, 1925-1957 /","Sturzo, Luigi,",X030613859,STACKS,STACKS,BOOK,11/20/09,1/1/00,0,0,0,0,1
