Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BQ 006353 .K72  K663  1943,BQ6353 .K72 K663 1943,5280409,ALDERMAN,1943,"K?yasan konpon dait? hekiga to hashirae,","D?moto, Insh?,",X030753671,STACKS,STACKS,BOOK,2/2/11,1/1/00,0,0,0,0,1
BQ 006353 .K8  K96  &lt;ORIEN JAPAN&gt;,BQ6353 .K8 K96 &lt;Orien Japan&gt;,7864793,ALDERMAN,1980,"Ky?to no shaji : Ky?to-shi, Minami Yamashiro, Tanba, Tango /",,X032592529,IN-PROCESS,IN-PROCESS,BOOK,1/16/19,1/1/00,0,0,0,0,1
BQ 006353 .K8  K96  2010,BQ6353 .K8 K96 2010,5225671,ALDERMAN,2010,Ky?to koshaji jiten /,,X030831918,STACKS,STACKS,BOOK,10/5/10,1/1/00,0,0,0,0,1
BQ 006353 .K82  C46  1918,BQ6353 .K82 C46 1918,5159959,ALDERMAN,1918,Chokushi T?ji issenhyakunen kinen daih?kai h?sh? shuisho /,,X030590884,STACKS,STACKS,BOOK,6/1/10,9/7/10,0,0,0,0,1
BQ 006353 .K82  D333  1991,BQ6353 .K82 D333 1991,1941265,ALDERMAN,1991,Daigoji no Mikky? to shakai /,,X002088586,STACKS,STACKS,BOOK,6/30/96,7/11/07,0,0,0,1,1
BQ 006353 .K82  D337  2010  V.000001,BQ6353 .K82 D337 2010 v.1,5223180,ALDERMAN,2010,Nihon Mikky? jinbutsu jiten : Daigo s?den tanb? /,"Shibata, Kenry?,",X030821818,STACKS,STACKS,BOOK,9/23/10,1/1/00,0,0,0,0,1
BQ 006353 .K82  D337  2010  V.000002,BQ6353 .K82 D337 2010 v.2,5223180,ALDERMAN,2010,Nihon Mikky? jinbutsu jiten : Daigo s?den tanb? /,"Shibata, Kenry?,",X031665216,STACKS,STACKS,BOOK,8/20/14,1/1/00,0,0,0,0,1
BQ 006353 .K82  D35  2000,BQ6353 .K82 D35 2000,4611984,ALDERMAN,2000,Daisen?in monjo /,,X030281830,STACKS,STACKS,BOOK,7/27/07,10/24/08,0,0,0,0,1
BQ 006353 .K82  D35  2008,BQ6353 .K82 D35 2008,4785413,ALDERMAN,2008,Ch?sei Daigoji to Shingon Mikky? /,"Fujii, Masako,",X030504952,STACKS,STACKS,BOOK,10/21/08,5/6/14,0,0,0,0,1
BQ 006353 .K82  D3632  1958,BQ6353 .K82 D3632 1958,7517314,ALDERMAN,1958,Daitokuji /,"Minamoto, Toyomune,",X032086216,STACKS,STACKS,BOOK,5/3/18,1/1/00,0,0,0,0,1
BQ 006353 .K82  D368  1993,BQ6353 .K82 D368 1993,2105490,ALDERMAN,1993,Shiry? Daitokuji no rekishi /,,X002267468,STACKS,STACKS,BOOK,6/30/96,1/28/16,0,0,0,0,1
BQ 006353 .K82  N56  1940,BQ6353 .K82 N56 1940,7105576,ALDERMAN,1940,Honganji zue /,,X031822808,STACKS,STACKS,BOOK,7/12/17,1/1/00,0,0,0,0,1
BQ 006353 .K82  N57  1934,BQ6353 .K82 N57 1934,4448043,ALDERMAN,1934,Hompa-Hongwanji : its guide and brief history.,,X030162736,STACKS,STACKS,BOOK,12/12/06,7/11/07,0,0,0,0,1
BQ 006353 .K82  N574  1966  V.000001,BQ6353 .K82 N574 1966 v.1,4241634,ALDERMAN,1966,Ishiyama Honganji nikki /,,X004944430,STACKS,STACKS,BOOK,9/23/05,7/11/07,0,0,0,0,1
BQ 006353 .K82  N574  1966  V.000001 INDEX,BQ6353 .K82 N574 1966 v.1 index,4241634,ALDERMAN,1966,Ishiyama Honganji nikki /,,X004944425,STACKS,STACKS,BOOK,4/21/05,7/11/07,0,0,0,0,1
BQ 006353 .K82  N574  1966  V.000002,BQ6353 .K82 N574 1966 v.2,4241634,ALDERMAN,1966,Ishiyama Honganji nikki /,,X004944427,STACKS,STACKS,BOOK,9/23/05,4/16/13,0,0,1,0,1
BQ 006353 .K82  N574  1966  V.000004,BQ6353 .K82 N574 1966 v.4,4241634,ALDERMAN,1966,Ishiyama Honganji nikki /,,X030799014,STACKS,STACKS,BOOK,7/19/11,1/1/00,0,0,0,0,1
BQ 006353 .K82  R52  1995,BQ6353 .K82 R52 1995,2510143,ALDERMAN,1995,The temples of Kyoto /,"Richie, Donald,",X002720096,STACKS,STACKS,BOOK,7/1/96,7/16/07,0,0,2,12,1
BQ 006353 .K82  R52  1995,BQ6353 .K82 R52 1995,2510143,ALDERMAN,1995,The temples of Kyoto /,"Richie, Donald,",X030122387,STACKS,STACKS,BOOK,8/29/06,2/23/17,1,0,1,3,1
BQ 006353 .K82  S4395  2013,BQ6353 .K82 S4395 2013,6222293,ALDERMAN,2013,"Jakuch?, gohyaku rakan, Sekih?ji = Sekihôji Temple /","Mizuno, Katsuhiko,",X031639883,STACKS,STACKS,BOOK,3/10/14,1/1/00,0,0,0,0,1
BQ 006353 .K82  S447  1984  V.000001,BQ6353 .K82 S447 1984 v.1,2500736,ALDERMAN,1984,Senny?ji shi /,,X002741045,STACKS,CHECKEDOUT,BOOK,7/1/96,2/25/19,1,5,0,9,1
BQ 006353 .K82  S447  1984  V.000002,BQ6353 .K82 S447 1984 v.2,2500736,ALDERMAN,1984,Senny?ji shi /,,X002741029,STACKS,STACKS,BOOK,7/1/96,1/20/17,1,5,0,8,1
BQ 006353 .K82  S483  1987,BQ6353 .K82 S483 1987,1956103,ALDERMAN,1987,Inry?ken nichiroku : Muromachi zenrin to sono sh?hen /,"Kageki, Hideo,",X002111688,STACKS,STACKS,BOOK,6/30/96,7/11/07,0,0,0,1,1
BQ 006353 .K842  N574  2011,BQ6353 .K842 N574 2011,5772678,ALDERMAN,2011,Nishi Honganji s?gon no bi /,"Inoue, Hiromichi.",X031608511,STACKS,STACKS,BOOK,9/14/12,1/1/00,0,0,0,0,1
BQ 006353 .K9  R56  1960,BQ6353 .K9 R56 1960,5280822,ALDERMAN,1960,Rinzai Zuiganzan Enk? Zenji sh?shi /,,X030799184,STACKS,STACKS,BOOK,2/3/11,1/1/00,0,0,0,0,1
BQ 006353 .K92  K876  1977,BQ6353 .K92 K876 1977,7864812,ALDERMAN,1972,Kuramadera /,"Nakano, Genz?.",X032592543,IN-PROCESS,IN-PROCESS,BOOK,1/16/19,1/1/00,0,0,0,0,1
BQ 006353 .N3  S24  1942,BQ6353 .N3 S24 1942,5280473,ALDERMAN,1942,Nanto shichidaiji no gy?ji /,"Saeki, Keiz?.",X030591318,STACKS,STACKS,BOOK,2/2/11,1/1/00,0,0,0,0,1
