Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BD 000311 .B76  1990,BD311 .B76 1990,1656524,ALDERMAN,1990,Ontology and the practical arena /,"Browning, Douglas,",X001741020,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
BD 000311 .C36  1990,BD311 .C36 1990,1677014,ALDERMAN,1990,Abstract particulars /,"Campbell, Keith,",X001740635,STACKS,STACKS,BOOK,6/30/96,9/11/15,2,1,2,34,1
BD 000311 .C37  2002,BD311 .C37 2002,3908713,ALDERMAN,2002,"The ontology of time : being and time in the philosophies of Aristotle, Husserl, and Heidegger /","Cherni?akov, A. G.",X004660102,STACKS,STACKS,BOOK,1/8/03,2/13/13,0,0,2,6,1
BD 000311 .C64  2017,BD311 .C64 2017,6941293,ALDERMAN,2017,Comparative metaphysics : ontology after anthropology /,,X031762653,STACKS,STACKS,BOOK,1/18/17,1/26/17,0,0,0,0,1
BD 000311 .C66  1988,BD311 .C66 1988,1247169,ALDERMAN,1988,Substance and modern science /,"Connell, Richard J.",X001363654,STACKS,STACKS,BOOK,6/30/96,12/11/04,0,0,0,16,1
BD 000311 .C8  1939,BD311 .C8 1939,1160092,ALDERMAN,1939,"Ontology,","Cunnigham, Walter F.",X000880870,STACKS,STACKS,BOOK,6/29/96,9/15/08,0,0,1,0,1
BD 000311 .D36  1986B,BD311 .D36 1986b,693610,ALDERMAN,1986,"Toward an ontology of number, mind and sign /","Daniels, Charles B.",X001108475,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
BD 000311 .E39  2014,BD311 .E39 2014,6260367,ALDERMAN,2014,Properties /,"Edwards, Douglas.",X031630300,STACKS,CHECKEDOUT,BOOK,5/14/14,5/12/18,1,4,0,5,1
BD 000311 .F45  1951,BD311 .F45 1951,1160094,ALDERMAN,1951,Ontology.,"Feibleman, James Kern,",X000363394,STACKS,STACKS,BOOK,6/29/96,10/30/13,1,0,1,7,1
BD 000311 .G34  1988,BD311 .G34 1988,1765820,ALDERMAN,1988,"Ka??da's doctrine of the pad?rthas, i.e. the categories /","Gajendragadkar, Veena.",X001841878,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
BD 000311 .G69  1967,BD311 .G69 1967,803582,ALDERMAN,1967,What's it all about and what am I?,"Gregg, Richard B.,",X001866388,STACKS,STACKS,BOOK,6/29/96,12/17/02,0,0,0,4,1
BD 000311 .H265  2018,BD311 .H265 2018,7413173,ALDERMAN,2018,Object-oriented ontology : a new theory of everything /,"Harman, Graham,",X031823969,STACKS,CHECKEDOUT,BOOK,3/23/18,10/20/18,1,0,1,1,1
BD 000311 .H28  1984,BD311 .H28 1984,12879,ALDERMAN,1984,Understanding our world : an integral ontology /,"Hart, Hendrik.",X000933002,STACKS,STACKS,BOOK,6/28/96,6/7/13,0,0,0,0,1
BD 000311 .H44  2014,BD311 .H44 2014,6369685,ALDERMAN,2014,"Ontology after ontotheology : plurality, event, and contingency in contemporary philosophy /","Heiden, Gerrit Jan van der,",X031656295,STACKS,CHECKEDOUT,BOOK,7/30/14,6/27/17,2,4,0,6,1
