Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
712149,2,ALDERMAN,STACKS,PJ7832 .U7125 Z8 1985,1985,??h? ?usayn-- al-jar?mah wa-al-id?nah /,,X001226736,BOOK,6/29/96,10/2/07,STACKS,0,0,0,0,1
1623577,2,ALDERMAN,STACKS,PJ7832 .U7125 Z9 1983,1983,al-Mar?y? al-mutaj?wirah : dir?sah f? naqd ??h? ?usayn /,"?U?f?r, J?bir.",X001670094,BOOK,6/30/96,10/2/07,STACKS,0,0,0,0,1
2403720,2,ALDERMAN,STACKS,PJ7832 .U725 J35 1990,1990,Jalsah laysat ???il?yah /,"?usayn?, Ibr?h?m.",X002581854,BOOK,7/1/96,10/2/07,STACKS,0,0,1,0,1
1662981,2,ALDERMAN,STACKS,PJ7832 .U77 H3 1986,1986,al-?albah wa-al-mir??h : majm??ah qa?a??yah /,"?asn?w?, Mu?ammad.",X001736877,BOOK,6/30/96,10/2/07,STACKS,0,0,0,0,1
2321709,2,ALDERMAN,STACKS,PJ7832 .U778 W35 1987,1987,al-Walad al-sh?yib : ash??r bi-al-??mm?yah al-Mi?r?yah /,"?usn?, ?Amr.",X002482717,BOOK,7/1/96,10/2/07,STACKS,0,0,0,0,1
247218,2,ALDERMAN,STACKS,PJ7832 .U82 Z93,1979,"The World of Rashid Hussein, a Palestinian poet in exile /",,X000081617,BOOK,6/28/96,10/2/07,STACKS,0,0,0,7,1
4594577,2,ALDERMAN,STACKS,PJ7832 .U88 M55 1988,1988,Min thuqb al-?iz?m : qi?a? qa??rah /,"Huwayd?, Mu?ammad.",X030237223,BOOK,5/29/07,10/2/07,STACKS,0,0,0,0,1
5065881,2,ALDERMAN,STACKS,PJ7832 .U89 Z78 2005,2005,Mufakkir?t manf? : makh???ah sanat 1923 /,"?uwayyik, Ily?s ?ann?s.",X030612511,BOOK,11/20/09,1/1/00,STACKS,0,0,0,0,1
3967546,2,ALDERMAN,STACKS,PJ7832 .U9 1964 v.1,1964,"D?w?n al-?uwayz?,","?uwayz?, ?Abd al-?usayn ibn ?Umr?n,",X004697958,BOOK,9/12/03,10/2/07,STACKS,0,0,1,0,1
674846,2,ALDERMAN,STACKS,PJ7832.U8 M83 1981 V.1,1981,Mu?allaf?t A?mad ?usayn /,"?usayn, A?mad,",X001204055,BOOK,6/29/96,10/2/07,STACKS,0,0,0,1,1
2460862,2,ALDERMAN,STACKS,PJ7833 .S5465 I66 1992,1992,Innahum ya?kul?na al-h?mb?rjar /,"Ism???l, Bah?j.",X002652386,BOOK,7/1/96,10/2/07,STACKS,0,0,0,0,1
2363731,2,ALDERMAN,STACKS,PJ7834 .A16 M86 1990,1990,Muk?bad?t Yaq??n al-Bu??r? : qi?a? qa??rah /,"Ibn ?Abd al-Q?dir, Ni??l al-??li?.",X002527534,BOOK,7/1/96,10/2/07,STACKS,0,0,0,0,1
4470879,2,ALDERMAN,STACKS,PJ7836 .A6 A6 2006,2006,S?rah iftir???yah Mas??-- /,"Ibn ?Aq?l, ??mid.",X030202688,BOOK,2/28/07,10/2/07,STACKS,0,0,0,0,1
2812782,2,ALDERMAN,STACKS,PJ7836 .L33 A17 1997,1997,D?w?n Am?r Shu?ar?? al-Nabat Mu?ammad ibn La?b?n /,"Ibn La?b?n, Mu?ammad ibn ?amad,",X004285927,BOOK,7/14/98,10/2/07,STACKS,0,0,0,0,1
2432635,2,ALDERMAN,STACKS,PJ7836 .N85 Z84 1991,1991,??shiq al-mu??? wa-al-jabal : shi?r /,"Ibn N??, ?Abd All?h,",X004259333,BOOK,7/1/96,10/2/07,STACKS,0,0,0,0,1
2460909,2,ALDERMAN,STACKS,PJ7836 .S17 A75 1992,1992,???ifah min al-a?z?n /,"Ibn Sal?m, ?Umar ibn ?Abd All?h,",X002652330,BOOK,7/1/96,10/2/07,STACKS,0,0,0,0,1
5187673,2,ALDERMAN,STACKS,PJ7836 .Z28 M37 1991,1991,Mar?kib al-shawq /,"Ibn Zayd, ?Abd All?h Mish?al.",X030764399,BOOK,7/28/10,1/1/00,STACKS,0,0,0,0,1
4600246,2,ALDERMAN,STACKS,PJ7838 .B65 A56 1989,1989,?Aql wa-al-jun?n : riw?yah /,"Mu?ammad, al-Sayyid Ibr?h?m.",X030265562,BOOK,6/20/07,10/2/07,STACKS,0,0,0,0,1
5205966,2,ALDERMAN,STACKS,PJ7838 .B65 A88 1991,1991,Ayy?m f? al-wa?l : yawm?y?t shaqqah mafr?shah : riw?yah /,"Mu?ammad, al-Sayyid Ibr?h?m.",X030772338,BOOK,8/19/10,1/1/00,STACKS,0,0,0,0,1
2489196,2,ALDERMAN,STACKS,PJ7838 .B65 L36 1993,1993,La?nat al-?ubb wa-al-kar?h?yah : riw?yah /,"Mu?ammad, al-Sayyid Ibr?h?m.",X002679719,BOOK,7/1/96,10/2/07,STACKS,0,0,0,0,1
4507975,2,ALDERMAN,STACKS,PJ7838 .B65 M39 1988,1988,Mawt· l? yub?ath?n : riw?yah /,"Mu?ammad, al-Sayyid Ibr?h?m.",X030213251,BOOK,4/11/07,10/2/07,STACKS,0,0,0,0,1
1322183,2,ALDERMAN,STACKS,PJ7838 .B65 M57 1985,1985,"al-Mi?r? f? al-ghurbah : ""riw?yah Mi?r?yah"" /","Mu?ammad, al-Sayyid Ibr?h?m.",X001503980,BOOK,6/30/96,10/2/07,STACKS,0,0,0,0,1
2317776,2,ALDERMAN,STACKS,PJ7838 .B65 S4 1990,1990,"?alaw?t al-?ushsh?q, aw, al-I??il?? bi-jadhwat takhb? : d?w?n shi?r /","Mu?ammad, al-Sayyid Ibr?h?m.",X002496705,BOOK,7/1/96,10/2/07,STACKS,0,0,0,0,1
2403361,2,ALDERMAN,STACKS,PJ7838 .B6725 A62 1990,1990,1952 /,"Ibr?h?m, Jam?l ?A??yah.",X002530818,BOOK,7/1/96,10/2/07,STACKS,0,0,0,0,1
1858070,2,ALDERMAN,STACKS,PJ7838 .B6725 N913 1991,1991,Down to the sea /,"Ibr?h?m, Jam?l ?A??yah.",X002030917,BOOK,6/30/96,10/2/07,STACKS,0,0,0,1,1
1335608,2,ALDERMAN,STACKS,PJ7838 .B673 S87 1987,1987,Suqr?? f? al-mad?nah /,"Ibr?h?m, ??mid.",X001557547,BOOK,6/30/96,10/2/07,STACKS,0,0,0,0,1
2485104,2,ALDERMAN,STACKS,PJ7838 .B673 S878 1993,1993,Suq?? Ath?n? /,"Ibr?h?m, ??mid.",X002592045,BOOK,7/1/96,10/2/07,STACKS,0,0,0,0,1
2404516,2,ALDERMAN,STACKS,PJ7838 .B6793 H85 1991,1991,?ulm a?f?l : qi?a? qa??rah /,"Ibr?h?m, Khayr? al-Sayyid.",X002606017,BOOK,7/1/96,10/2/07,STACKS,0,0,0,0,1
2454807,2,ALDERMAN,STACKS,PJ7838 .B6795 A635 1995,1995,1981 /,"Ibr?h?m, Jam?l ?A??yah.",X002652779,BOOK,7/1/96,10/2/07,STACKS,0,0,0,0,1
2832304,2,ALDERMAN,STACKS,PJ7838 .B6795 A93 1993,1993,Awr?q 1954 /,"Ibr?h?m, Jam?l ?A??yah.",X004285133,BOOK,9/17/98,10/2/07,STACKS,0,0,0,0,1
2484517,2,ALDERMAN,STACKS,PJ7838 .B7125 R36 1993,1993,Ram?d al-?ay?h : shi?r /,"Ibr?h?m, Mu?ammad ?Abd al-Fatt??.",X004285358,BOOK,7/1/96,10/2/07,STACKS,0,0,0,0,1
1650059,2,ALDERMAN,STACKS,PJ7838 .B713 F3,1979,Fat?h ghayr mustaq?mah : majm??et qi?a? qa??rah /,"Ibr?h?m, Mu?ammad ?Abd al-Mun?im.",X001735815,BOOK,6/30/96,10/2/07,STACKS,0,0,2,0,1
