Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
PF 003975 .L56  1988  BD.000003,PF3975 .L56 1988 Bd.3,1659291,ALDERMAN,1988,Etymologisches Wörterbuch des Althochdeutschen /,"Lloyd, Albert L.,",X030268019,STACKS,STACKS,BOOK,7/6/07,1/1/00,0,0,0,0,1
PF 003975 .L56  1988  BD.000004,PF3975 .L56 1988 Bd.4,1659291,ALDERMAN,1988,Etymologisches Wörterbuch des Althochdeutschen /,"Lloyd, Albert L.,",X030569789,STACKS,STACKS,BOOK,7/25/09,1/1/00,0,0,0,0,1
PF 003975 .L56  1988  BD.000005,PF3975 .L56 1988 Bd.5,1659291,ALDERMAN,1988,Etymologisches Wörterbuch des Althochdeutschen /,"Lloyd, Albert L.,",X031634262,STACKS,STACKS,BOOK,3/25/14,1/1/00,0,0,0,0,1
PF 003975 .L56  1988  BD.000006,PF3975 .L56 1988 Bd.6,1659291,ALDERMAN,1988,Etymologisches Wörterbuch des Althochdeutschen /,"Lloyd, Albert L.,",X031815177,STACKS,STACKS,BOOK,7/19/17,1/1/00,0,0,0,0,1
PF 003975 .L56  1988  ORDER AHF003659-000001,PF3975 .L56 1988 Order AHF3659-001,1659291,ALDERMAN,1988,Etymologisches Wörterbuch des Althochdeutschen /,"Lloyd, Albert L.,",1659291-2001,STACKS,STACKS,BOOK,4/16/98,1/1/00,0,0,0,0,1
PF 003975 .L563  1988  BD.000001,PF3975 .L563 1988 Bd.1,1665289,ALDERMAN,1988,Wörterverzeichnis zu dem etymologischen Wörterbuch des Althochdeutschen /,"Lloyd, Albert L.,",X001735022,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,2,0,1
PF 003975 .S329  1991,PF3975 .S329 1991,2243642,ALDERMAN,1991,Addenda und Corrigenda (III) zum althochdeutschen Wortschatz /,"Schützeichel, Rudolf.",X002404192,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,1,1
PF 003975 .S33,PF3975 .S33,550539,ALDERMAN,1969,Althochdeutsches Wörterbuch.,"Schützeichel, Rudolf.",X000895413,STACKS,STACKS,BOOK,6/29/96,7/13/07,0,0,1,5,2
PF 003975 .S33,PF3975 .S33,550539,ALDERMAN,1969,Althochdeutsches Wörterbuch.,"Schützeichel, Rudolf.",X000913019,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,1,1
PF 003975 .S33  1981,PF3975 .S33 1981,119284,ALDERMAN,1981,Althochdeutsches Wörterbuch /,"Schützeichel, Rudolf.",119284-1002,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
