Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BH 000151 .L5  1967,BH151 .L5 1967,1156318,ALDERMAN,1967,Modern aesthetics; an historical introduction,"Listowel, William Francis Hare,",X001542017,STACKS,STACKS,BOOK,6/29/96,7/19/06,0,0,0,1,1
BH 000151 .L8,BH151 .L8,817463,ALDERMAN,1969,Probleme der Ästhetik,"Lukács, György,",X001269898,STACKS,STACKS,BOOK,6/29/96,11/19/03,0,0,1,2,1
BH 000151 .M37  1988B,BH151 .M37 1988b,1342556,ALDERMAN,1988,"Beauty in history : society, politics and personal appearance c. 1500 to the present /","Marwick, Arthur,",X001519784,STACKS,STACKS,BOOK,6/30/96,11/11/14,2,0,1,52,1
BH 000151 .M59  1986,BH151 .M59 1986,1296586,ALDERMAN,1986,Modernità e coscienza estetica /,,X001399031,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,1,0,1
BH 000151 .R34  2011,BH151 .R34 2011,6500375,ALDERMAN,2011,Aisthesis : scènes du régime esthétique de l'art /,"Rancière, Jacques",X031720186,STACKS,CHECKEDOUT,BOOK,1/30/15,2/7/19,1,23,0,24,1
BH 000151 .R3413  2013,BH151 .R3413 2013,6098943,ALDERMAN,2013,Aisthesis : scenes from the aesthetic regime of art /,"Rancière, Jacques.",X004684997,STACKS,CHECKEDOUT,BOOK,7/10/13,11/19/18,6,5,0,11,1
BH 000151 .R44  1995,BH151 .R44 1995,2413757,ALDERMAN,1995,"Reflecting senses : perception and appearance in literature, culture, and the arts /",,X002631487,STACKS,STACKS,BOOK,7/1/96,3/14/18,0,0,0,13,1
BH 000151 .R58  1991,BH151 .R58 1991,1829423,ALDERMAN,1991,Art and enlightenment : aesthetic theory after Adorno /,"Roberts, David,",X001926454,STACKS,CHECKEDOUT,BOOK,6/30/96,5/5/14,2,8,0,17,1
BH 000151 .S33  1984,BH151 .S33 1984,56406,ALDERMAN,1984,Wahrheit und Subjekt : Ästhetik im bürgerlichen Zeitalter /,"Scheible, Hartmut,",X000862354,STACKS,STACKS,BOOK,6/28/96,6/8/09,0,0,0,0,1
BH 000151 .S3313  2000,BH151 .S3313 2000,3530277,ALDERMAN,2000,Art of the modern age : philosophy of art from Kant to Heidegger /,"Schaeffer, Jean-Marie.",X004410450,STACKS,STACKS,BOOK,5/2/00,5/12/14,1,1,1,15,1
BH 000151 .S36  1985,BH151 .S36 1985,107594,ALDERMAN,1985,Logos und List : zur Entwicklung der Ästhetik in der frühen Neuzeit /,"Schröder, Gerhart,",X000971142,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
BH 000151 .S37  1985,BH151 .S37 1985,698317,ALDERMAN,1985,Metaphysik des Schwebens : Untersuchungen zur Geschichte der Ästhetik /,"Schulz, Walter,",X001013113,STACKS,STACKS,BOOK,6/29/96,1/23/98,0,0,0,3,1
BH 000151 .S74  2017,BH151 .S74 2017,7305300,ALDERMAN,2017,"Beautiful, bright, and blinding : phenomenological aesthetics and the life of art /","Steeves, H. Peter",X031818368,STACKS,STACKS,BOOK,11/27/17,12/12/17,1,0,0,1,1
BH 000151 .S97  1997,BH151 .S97 1997,2771748,ALDERMAN,1997,The aesthetic contract : statutes of art and intellectual work in modernity /,"Sussman, Henry.",X004133523,STACKS,STACKS,BOOK,4/7/98,2/24/05,0,0,1,22,1
BH 000151 .T36  1993,BH151 .T36 1993,2153057,ALDERMAN,1993,"Poetics, speculation, and judgment : the shadow of the work of art from Kant to phenomenology /","Taminiaux, Jacques,",X002282702,STACKS,STACKS,BOOK,7/1/96,8/14/00,0,0,1,4,1
BH 000151 .V36  1983,BH151 .V36 1983,36192,ALDERMAN,1983,"?stetika, iskusstvo, iskusstvoznanie : voprosy teorii i istorii /","Vanslov, V. V. (Viktor Vladimirovich),",X000977064,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
BH 000151 .W44213  1991,BH151 .W44213 1991,1842987,ALDERMAN,1991,"The persistence of modernity : essays on aesthetics, ethics, and postmodernism /","Wellmer, Albrecht.",X001963550,STACKS,STACKS,BOOK,6/30/96,5/11/14,2,11,5,40,1
BH 000151 .W97  1985,BH151 .W97 1985,75998,ALDERMAN,1985,Trauer der Vollendung : von der Ästhetik des Deutschen Idealismus zur Kulturkritik an der Moderne /,"Wyss, Beat,",X001047776,STACKS,STACKS,BOOK,6/28/96,3/23/04,0,0,1,1,1
BH 000151 .W9713  1999,BH151 .W9713 1999,6819407,ALDERMAN,1999,Hegel's art history and the critique of modernity /,"Wyss, Beat,",X031758581,STACKS,STACKS,BOOK,7/26/16,5/16/18,2,3,2,5,1
BH 000162 .J4313  2001,BH162 .J4313 2001,3717980,ALDERMAN,2001,Perpetual motion : transforming shapes in the Renaissance from da Vinci to Montaigne /,"Jeanneret, Michel.",X004475037,STACKS,STACKS,BOOK,5/15/01,1/26/18,2,2,0,10,1
BH 000164 .K5,BH164 .K5,216681,ALDERMAN,1979,Mannerism and imagination : a re-examination of sixteenth-century Italian aesthetic /,"Kirchman, Milton.",X000472807,STACKS,STACKS,BOOK,6/28/96,11/25/08,0,0,0,7,1
BH 000171.5 .D23  1950  V.000001,BH171.5 .D23 1950 v.1,987428,ALDERMAN,1950,Principles of political economy,"Daugherty, Carroll R. (Carroll Roop),",X032010943,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
BH 000171.5 .D23  1950  V.2,BH171.5 .D23 1950 v.2,987428,ALDERMAN,1950,Principles of political economy,"Daugherty, Carroll R. (Carroll Roop),",X032010944,STACKS,STACKS,BOOK,3/7/18,1/1/00,0,0,0,0,1
BH 000172 .B83  1986,BH172 .B83 1986,1248083,ALDERMAN,1986,La folie du voir : de l'esthétique baroque /,"Buci-Glucksmann, Christine.",X001316019,STACKS,CHECKEDOUT,BOOK,6/30/96,11/12/18,2,9,0,17,1
BH 000181 .B8  1812,BH181 .B8 1812,1679137,ALDERMAN,1812,A philosophical enquiry into the origin of our ideas of the sublime and beautiful ... /,"Burke, Edmund,",X000206273,STACKS,STACKS,BOOK,6/30/96,7/2/15,0,1,7,55,1
BH 000181 .B8  1833,BH181 .B8 1833,5602430,ALDERMAN,1833,Burke's philosophical inquiry into the origin of our ideas of the sublime and beautiful : with an introductory discourse concerning taste.,"Burke, Edmund,",X031224567,STACKS,STACKS,BOOK,5/2/12,11/13/12,1,0,0,1,1
BH 000181 .B8  1889,BH181 .B8 1889,4396665,ALDERMAN,1889,A philosophical inquiry into the origin of our ideas of the sublime and beautiful /,"Burke, Edmund,",X030142670,STACKS,STACKS,BOOK,9/15/06,11/19/13,3,6,4,18,1
BH 000181 .B8  1958,BH181 .B8 1958,416198,ALDERMAN,1958,A philosophical enquiry into the origin of our ideas of the sublime and beautiful.,"Burke, Edmund,",X006135976,STACKS,STACKS,BOOK,6/28/96,10/24/18,5,21,6,90,1
