"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","KeepOnGrounds"
"6218",159120,"X000322574","PA3964 .M34 1981","ALDERMAN","The prose-rhythm of Demosthenes /","McCabe, Donald F.",1981,"6/28/96","1/15/18",1,2,0,1,"2",FALSE,0
"6219",392636,"X000713479","PA3964 .P4","ALDERMAN","The art of Demosthenes /","Pearson, Lionel.",1976,"6/28/96","5/2/18",0,3,1,1,"2",FALSE,0
"6220",1328890,"X001201121","PA3964 .R6","ALDERMAN","Étude sur le style de Démosthène dans les discours politiques.","Ronnet, Gilberte.",1971,"6/30/96","1/15/18",2,1,0,1,"2",FALSE,0
"6221",995170,"X000235789","PA3964 .Z8","ALDERMAN","Index Demosthenicus;","Preuss, Siegmund,",1892,"6/29/96","1/1/00",0,0,0,1,"2",FALSE,0
"6222",4363601,"X004836252","PA3965 .D17 D53 2006","ALDERMAN","Didymos on Demosthenes /","Didymus,",2006,"4/26/06","1/1/00",0,0,0,1,"2",FALSE,0
"6223",16944,"X000843993","PA3965 .D18 1826","ALDERMAN","Dinarchi Orationes tres /","Dinarchus.",1826,"6/28/96","1/1/00",0,0,0,1,"2",FALSE,0
"6224",380219,"X000713480","PA3965 .D18 1975","ALDERMAN","Dinarchi orationes cum fragmentis /","Dinarchus.",1976,"6/28/96","11/12/15",1,2,9,1,"2",FALSE,0
"6225",1760255,"X001825198","PA3965 .D18 1990","ALDERMAN","Discours /","Dinarchus.",1990,"6/30/96","1/28/05",0,0,0,1,"2",FALSE,0
"6226",2091064,"X002219407","PA3965 .D18 Z96 1992","ALDERMAN","A historical commentary on Dinarchus : rhetoric and conspiracy in later fourth-century Athens /","Worthington, Ian.",1992,"6/30/96","7/9/14",0,1,9,1,"2",FALSE,0
"6227",2042952,"X002219616","PA3965 .D2 1992","ALDERMAN","Orations VII, XII, and XXXVI /","Dio,",1992,"6/30/96","5/6/16",2,1,1,1,"2",FALSE,0
"6228",3969786,"X004731555","PA3965 .D2 A46 2003","ALDERMAN","Menschliche Gemeinschaft und göttliche Ordnung : die Borysthenes-Rede /","Dio,",2003,"9/25/03","1/1/00",0,0,0,1,"2",FALSE,0
"6229",2369921,"X002522012","PA3965 .D2 A6 1994","ALDERMAN","Discours bithyniens : discours 38-51 /","Dio,",1994,"7/1/96","1/1/00",0,0,0,1,"2",FALSE,0
"6230",5499805,"X031198019","PA3965 .D2 A6 2006","ALDERMAN","?uvres : premier Discours à Tarse (OR. XXXIII) ; second Discours à Tarse (OR. XXXIV) ; Discours à Célènes de Phrygie (OR. XXXV) ; Discours borysthénitique (OR. XXXVI) /","Dio,",2011,"11/16/11","1/6/12",1,0,0,1,"2",FALSE,0
"6231",6107453,"X031622452","PA3965 .D2 A6 2012","ALDERMAN","Dione di Prusa : orazioni I-II-III-IV (Sulla regalità), orazione LXII, (Sulla regalità e sulla tirannide) : edizione critica, traduzione e commento /","Dio,",2012,"7/18/13","5/10/18",0,1,1,1,"2",FALSE,0
"6232",7332634,"X031812256","PA3965 .D2 A6 2017","ALDERMAN","Discours olympique, ou sur la conception première de la divinité (or. XII) ; À Athènes, sur sa fuite (or. XIII) /","Dio,",2017,"1/12/18","5/10/18",0,1,1,1,"2",FALSE,0
"6233",1856446,"X006055650","PA3965 .D2 A8816 1983","ALDERMAN","Sulla virtú : or. 8 /","Dio,",1983,"6/30/96","10/20/09",0,0,0,1,"2",FALSE,0
"6234",1762955,"X001870325","PA3965 .D2 D516 1987","ALDERMAN","Diogene o discorso istmico : or. 9 : testo, introduzione, traduzione e commentario /","Dio,",1987,"6/30/96","7/16/04",0,0,0,1,"2",FALSE,0
"6235",3701749,"X004503803","PA3965 .D2 O515 2000","ALDERMAN","Olympikos ? peri t?s pr?t?s yops theou ennoias = Olympische Rede, oder, Über die erste Erkenntnis Gottes /","Dio,",2000,"3/21/01","1/1/00",0,0,0,1,"2",FALSE,0
"6236",289763,"X000067210","PA3965 .D21 I7 1975","ALDERMAN","[Peri basileias (romanized form)] : (Or. IV) /","Dio,",0,"6/28/96","10/20/09",2,0,0,1,"2",FALSE,0
"6237",3572000,"X004516186","PA3965 .D22 A73 1999","ALDERMAN","Alle origini del Corpus Dioneum : per un riesame della tradizione manoscritta di Dione di Prusa attraverso le orazioni di Favorino /","Amato, Eugenio.",1999,"10/11/00","6/15/01",0,0,0,1,"2",FALSE,0
"6238",1244874,"X001464818","PA3965 .D22 B73 1985","ALDERMAN","Rhetorike philosophousa : Dione Crisostomo nella cultura antica e bizantina  /","Brancacci, Aldo.",1985,"6/30/96","1/1/00",0,0,0,1,"2",FALSE,0
"6239",237733,"X002265256","PA3965 .D22 D4","ALDERMAN","Dione di Prusa : un intellettuale greco nell'Impero romano /","Desideri, Paolo.",1978,"6/28/96","5/10/18",0,1,1,1,"2",FALSE,0
"6240",356319,"X000066240","PA3965 .D22 J6","ALDERMAN","The Roman world of Dio Chrysostom /","Jones, C. P. (Christopher Prestige),",1978,"6/28/96","5/10/18",0,1,1,1,"2 3",FALSE,0
"6241",666098,"X000827971","PA3965 .D22 K66 1981","ALDERMAN","An index to Dio Chrysostomus /","Koolmeister, Richard,",1981,"6/29/96","1/1/00",0,0,0,1,"2",FALSE,0
"6242",59403,"X000914880","PA3965 .D22 L89 1983","ALDERMAN","Tragedia greca e cultura ellenistica : l'or. LII di Dione di Prusa /","Luzzatto, Maria Tanja.",1983,"6/28/96","9/19/08",0,0,0,1,"2",FALSE,0
"6243",4637457,"X030337947","PA3965 .D22 M55 2007","ALDERMAN","Dimensione retorica e realta politica : Dione di Prusa nelle orazioni III, V, VII, VIII /","Milazzo, Antonino M.",2007,"10/9/07","8/15/13",0,0,0,1,"2",FALSE,0
"6244",601548,"X000351460","PA3965 .D22 M8","ALDERMAN","Dio Chrysostom and the New Testament.","Mussies, G.",1972,"6/29/96","1/1/00",1,0,0,1,"2",FALSE,0
"6245",792274,"X001255163","PA3965 .D22 S25 1982","ALDERMAN","La politica e il potere : saggio su Dione di Prusa /","Salmeri, Giovanni,",1982,"6/29/96","10/20/09",1,0,0,1,"2",FALSE,0
"6246",3679518,"X004500650","PA3965 .D22 S89 2000","ALDERMAN","Dio Chrysostom : politics, letters, and philosophy /","",2000,"1/9/01","1/20/17",2,2,9,1,"2",FALSE,0
"6247",4010569,"X004789762","PA3965 .D22 Z86 2001","ALDERMAN","Ricerche su Dione di Prusa /","",2001,"2/25/04","10/19/04",1,0,0,1,"2",FALSE,0
"6248",7625797,"X032085384","PA3965 .D3 2018","ALDERMAN","Bibliothèque historique.","Diodorus,",2018,"7/9/18","1/1/00",0,0,0,1,"2",FALSE,0
"6249",1619206,"X001667263","PA3965 .D4 E5 1990","ALDERMAN","The antiquities of Egypt : a translation with notes of book I of the Library of history, of Diodorus Siculus /","Diodorus,",1990,"6/30/96","1/4/16",2,0,0,1,"2",FALSE,0
"6250",5097304,"X030611680","PA3965 .D4 E5 2010","ALDERMAN","The Persian wars to the fall of Athens : books 11-14.34 (480-401 BCE) /","Diodorus,",2010,"3/9/10","12/16/11",0,0,0,1,"2",FALSE,0
"6251",7045556,"X031761930","PA3965 .D4 E5 2017","ALDERMAN","Semiramis' legacy : the history of Persia according to Diodorus of Sicily /","Stronk, Jan P.,",2017,"4/27/17","5/30/17",0,0,0,1,"2",FALSE,0
"6252",223833,"X032306637","PA3965 .D4 F8 1853 t.2","ALDERMAN","Bibliothèque historique de Diodore de Sicile;","Diodorus,",1853,"3/16/18","1/1/00",0,0,0,4,"2",FALSE,0
"6253",1841973,"X002182156","PA3965 .D4 F8 1972 v.1","ALDERMAN","Bibliothèque historique /","Diodorus,",1972,"12/2/03","2/6/18",1,1,0,10,"2",TRUE,0
"6254",2784437,"X004176436","PA3965 .D4 F8 1997","ALDERMAN","Bibliothèque historique.","Diodorus,",1997,"4/9/98","1/30/18",2,0,0,1,"2",FALSE,0
"6255",4389570,"X030876872","PA3965 .D4 F8 2006 t.1","ALDERMAN","Bibliothèque historique, fragments /","Diodorus,",2006,"8/24/12","6/21/13",2,1,0,4,"2",FALSE,0
"6256",2066300,"X002191431","PA3965 .D4 G47 1992","ALDERMAN","Griechische Weltgeschichte : Buch I-X /","Diodorus,",1992,"6/30/96","7/5/07",0,0,0,2,"2",FALSE,0
"6257",2786451,"X004308273","PA3965 .D4 G47 1998","ALDERMAN","Griechische Weltgeschichte.","Diodorus,",1998,"4/15/98","1/1/00",0,0,0,1,"2",FALSE,0
"6258",3786850,"X004577248","PA3965 .D4 G47 2001","ALDERMAN","Griechische Weltgeschichte.","Diodorus,",2001,"10/25/01","7/5/07",0,0,0,1,"2",FALSE,0
"6259",317775,"X000713481","PA3965 .D4 I8 1969","ALDERMAN","Bibliothecae liber sextus decimus.","Diodorus,",1969,"6/28/96","1/1/00",0,0,0,1,"2",FALSE,0
"6260",2460976,"X004007928","PA3965 .D46 E5 1995","ALDERMAN","Diodorus Siculus, The reign of Philip II : the Greek and Macedonian narrative from Book XVI : a companion /","Diodorus,",1995,"7/1/96","1/15/18",0,1,0,1,"2",FALSE,0
"6261",2488567,"X006057020","PA3965 .D5 A63 1995","ALDERMAN","La Biblioteca storica di Diodoro Siculo : problemi e metodo /","Ambaglio, Delfino.",1995,"7/1/96","8/3/10",0,0,0,1,"2",FALSE,0
"6262",1985189,"X002142112","PA3965 .D5 B68 1992","ALDERMAN","Les fragments de l'histoire des Gracques dans la Bibliotheèque de Diodore de Sicile /","Botteri, Paula.",1992,"6/30/96","1/1/00",0,0,0,1,"2",FALSE,0
"6263",606508,"X000313607","PA3965 .D5 B8 V.1","ALDERMAN","Diodorus Siculus.","Burton, Anne.",1973,"6/29/96","10/31/14",0,1,6,1,"2",TRUE,0
"6264",7509745,"X032084969","PA3965 .D5 D56 2018","ALDERMAN","Diodoros of Sicily : historiographical theory and practice in the Bibliotheke /","",2018,"4/24/18","1/1/00",0,0,0,1,"2",FALSE,0
"6265",4874875,"X030265234","PA3965 .D5 L34 2008","ALDERMAN","Diodoro Siculo : Biblioteca storica, Libro XVIII : commento storico /","Landucci Gattinoni, Franca,",2008,"5/5/09","8/30/17",1,0,0,1,"2",FALSE,0
"6266",2122105,"X002252208","PA3965 .D5 L35 1992","ALDERMAN","Diodors Geschichtswerk : die Überlieferung von Buch I-V /","Laqueur, Richard,",1992,"6/30/96","7/21/17",1,0,0,1,"2",FALSE,0
"6267",32730,"X000907920","PA3965 .D5 M33 1983 V.1","ALDERMAN","Lexicon in Diodorum Siculum /","McDougall, J. Iain.",1983,"6/28/96","1/1/00",0,0,0,2,"2",TRUE,0
"6268",71541,"X001049317","PA3965 .D57 1984","ALDERMAN","I frammenti di Diogene d'Enoanda /","Diogenes,",1984,"6/28/96","4/4/09",0,0,0,1,"2",FALSE,0
"6269",6515029,"X031720358","PA3965 .D57 2014","ALDERMAN","The epicurean inscription of Diogenes of Oinoanda : ten years of new discoveries and research /","Hammerstaedt, Jürgen,",2014,"3/9/15","1/1/00",0,0,0,1,"2",FALSE,0
"6270",661417,"X001199049","PA3965 .D6 1828 V.1","ALDERMAN","Diogenis Laertii De vitis, dogmatis et apophthegmatis clarorum philosophorum libri decem.","Diogenes Laertius.",1828,"6/29/96","1/1/00",0,0,0,3,"2",TRUE,0
"6271",3488047,"X004383346","PA3965 .D6 1999 v.1","ALDERMAN","Diogenis Laertii Vitae philosophorum /","Diogenes Laertius.",1999,"1/17/00","5/9/16",6,2,16,3,"2",TRUE,0
"6272",6124559,"X031600602","PA3965 .D6 2013","ALDERMAN","Lives of eminent philosophers /","Diogenes Laertius,",2013,"8/27/13","5/29/18",0,3,2,1,"2",FALSE,0
"6273",512293,"X000292795","PA3965 .D7 B5","ALDERMAN","Zur Textgeschichte des Laertios Diogenes: Das grosse Exzerpt  .","Biedl, Artur,",1955,"6/29/96","1/1/00",0,0,0,1,"2",FALSE,0
"6274",1328888,"X032306661","PA3965 .D7 C3 v.1","ALDERMAN","Isaaci Casauboni Notae atque Aegidii Menagii observationes et emendationes in Diogenem Laertium. Addita est Historia mulierum philosopharum ab eodem Menagio scripta.","Casaubon, Isaac,",1830,"6/30/96","1/1/00",0,0,0,2,"2",TRUE,0
"6275",7513580,"X032085007","PA3965 .D85 B38 2018","ALDERMAN","The epic fragments /","Dionysius",2018,"4/27/18","1/1/00",0,0,0,1,"2",FALSE,0
"6276",1991692,"X002135408","PA3965 .D9 1990","ALDERMAN","Le Poème géographique de Dionysios, fils de Calliphon /","Dionysius,",1990,"6/30/96","4/11/08",0,0,0,1,"2",FALSE,0
"6277",995172,"X002111792","PA3966 .A2 1774 V.1","ALDERMAN","Dionysii Halicarnassensis Opera omnia, graece et latine, cum annotationib vs Henrici Stephani ...","Dionysius,",1774,"6/29/96","7/24/16",0,0,0,6,"2",TRUE,0
"6278",2691605,"X004101547","PA3966 .A3 1995 v.1","ALDERMAN","Dionysii Halicarnasei Antiquitatum Romanarum quae supersunt /","Dionysius,",1995,"5/29/97","3/13/03",0,0,0,1,"2",TRUE,0
"6279",3861268,"X004652118","PA3966 .D4 D66 2000","ALDERMAN","Lettura del De compositione verborum di Dionigi d'Alicarnasso /","Donadi, Francesco.",2000,"7/8/02","1/1/00",1,0,0,1,"2",FALSE,0
"6280",279587,"X000038726","PA3966 .D4 N3","ALDERMAN","Le fonctionnement des concepts dans un texte inédit de Castelvetro /","Nasta, Michel.",1977,"6/28/96","1/1/00",0,0,0,1,"2",FALSE,0
"6281",2635042,"X004029450","PA3966 .D53 H54 1996","ALDERMAN","Das klassizistische Manifest des Dionys von Halikarnass : die Praefatio zu ""De oratoribus veteribus"" : Einleitung, Übersetzung und Kommentar /","Hidber, Thomas.",1996,"12/10/96","4/10/18",3,1,0,1,"2",FALSE,0
"6282",472320,"X000292796","PA3966 .D6 E5","ALDERMAN","On Thucydides /","Dionysius,",1975,"6/29/96","2/24/16",5,4,1,1,"2 3",FALSE,0
"6283",265809,"X032306605","PA3966 .E6 1901","ALDERMAN","The three literary letters (Ep. ad Ammaeum I, Ep. ad Pompeium, Ep. ad Ammaeum II)","Dionysius,",1901,"6/28/96","3/16/18",0,0,0,1,"2",FALSE,0
"6284",703766,"X001224307","PA3966 .E6 C7 1986","ALDERMAN","Dionysius of Halicarnassus: De Demosthene : a critical appraisal of the Status quaestionis : followed by a glossary of the technical terms /","Van Wyk Cronjé, Jacobus.",1986,"6/30/96","1/1/00",1,0,0,2,"2",FALSE,0
"6285",2718015,"X004228321","PA3966 .E83 F67 1997","ALDERMAN","Dionisio di Alicarnasso Epistola a Pompeo Gemino : introduzione e commento /","Fornaro, Sotera.",1997,"9/15/97","1/1/00",0,0,0,1,"2",FALSE,0
"6286",4299812,"X004938634","PA3966 .R5 2005","ALDERMAN","I discorsi per le feste e per i giochi : (Ars rhet. I e VI Us.-Rad.) /","Pseudo-Dionysius,",2005,"8/24/05","12/15/08",0,0,0,1,"2",FALSE,0
"6287",265810,"X006095179","PA3967 .E6","ALDERMAN","Dionysius of Halicarnassus On literary composition, being the Greek text of the De compositione verborvm,","Dionysius,",1910,"6/28/96","12/21/11",1,1,0,1,"2",FALSE,0
"6288",358768,"X000148149","PA3967 .F73 1978 t.1","ALDERMAN","Opuscules rhétoriques /","Dionysius,",1978,"6/28/96","2/23/16",2,6,0,5,"2",FALSE,0
"6289",4335615,"X004991440","PA3967 .Z4 D45 2005","ALDERMAN","Lecture des Antiquités romaines de Denys d'Halicarnasse : un historien entre deux mondes /","Delcourt, Anouk.",2005,"12/21/05","7/5/07",0,0,0,1,"2",FALSE,0
"6290",3921217,"X004698197","PA3967 .Z4 F72 2002","ALDERMAN","Fragments d'historiens grecs : autour de Denys d'Halicarnasse /","",2002,"3/5/03","7/5/07",0,0,0,1,"2",FALSE,0
"6291",1959207,"X001986983","PA3967 .Z4 S4 1991","ALDERMAN","Tradizione annalistica e tradizione ellenistica su Pirro in Dionigi (A.R. XIX-XX) /","Schettino, Maria Teresa.",1991,"6/30/96","1/1/00",2,0,0,1,"2",FALSE,0
"6292",2498691,"X002754354","PA3967 .Z4 V36 1995","ALDERMAN","L'altro Enea : la testimonianza di Dionigi di Alicarnasso /","Vanotti, G.",1995,"7/1/96","1/1/00",0,0,0,1,"2",TRUE,0
"6293",995173,"X000359239","PA3967 .Z5 B7","ALDERMAN","The literary treatises of Dionysius of Halicarnassus; a study in the development of critical method,","Bonner, Stanley Frederick.",1939,"6/29/96","2/23/16",2,1,0,1,"2",FALSE,0
"6294",4786912,"X030466243","PA3967 .Z6 J66 2008","ALDERMAN","Between grammar and rhetoric : Dionysius of Halicarnassus on language, linguistics, and literature /","Jonge, Casper Constantijn de,",2008,"10/28/08","12/30/15",1,1,0,1,"2",FALSE,0
"6295",6574504,"X031732820","PA3968 .D2 2014","ALDERMAN","Description of the known world /","Dionysius,",2014,"7/16/15","5/6/16",0,2,2,1,"2",FALSE,0
"6296",1783639,"X001861728","PA3968 .D42 A34 1989","ALDERMAN","La grammaire de Denys Le Thrace /","Dionysius,",1989,"6/30/96","1/26/00",2,0,0,1,"2",FALSE,0
"6297",3820565,"X004590594","PA3968 .D49 2001","ALDERMAN","Dioscorides and Antipater of Sidon : the poems /","Dioscorides,",2001,"3/25/02","1/1/00",0,0,0,1,"2",FALSE,0
"6298",3727607,"X004539381","PA3968 .D62 Z66 1999 v.1","ALDERMAN","Hellénisme dans l'Égypte du VIe siècle : la bibliothèque et l'oeuvre de Dioscore d'Aphrodité /","Fournet, Jean-Luc.",1999,"6/19/01","11/13/13",0,0,0,2,"2",TRUE,0
"6299",2525888,"X002760240","PA3968 .D62 Z74 1995","ALDERMAN","Channels of imperishable fire : the beginnings of Christian mystical poetry and Dioscorus of Aphrodito /","Kuehn, Clement A.,",1995,"7/1/96","10/20/09",0,0,0,1,"2",FALSE,0
"6300",1335775,"X001508829","PA3968 .D62 Z78 1988","ALDERMAN","Dioscorus of Aphrodito : his work and his world /","MacCoull, Leslie B.",1988,"6/30/96","1/19/05",0,0,0,1,"2",FALSE,0
"6301",2500474,"X006053308","PA3968 .D62 Z88 1995","ALDERMAN","Lessico dei carmi di Dioscoro di Aphrodito /","Saija, Ausilia.",1995,"7/1/96","10/20/09",0,0,0,1,"2",FALSE,0
"6302",330556,"X000044762","PA3968 .D9 K4","ALDERMAN","In the shadow of Macedon : Duris of Samos /","Kebric, Robert B.",1977,"6/28/96","3/5/09",1,0,0,1,"2",FALSE,0
"6303",2790940,"X004241070","PA3968 .D9 L36 1997","ALDERMAN","Duride di Samo /","Landucci Gattinoni, Franca,",1997,"5/1/98","1/1/00",0,0,0,1,"2",FALSE,0
"6304",4683416,"X030257435","PA3968 .E6 G37 2007","ALDERMAN","Empedocles Redivivus : poetry and analogy in Lucretius /","Garani, Myrto,",2007,"1/29/08","4/24/16",0,1,1,1,"2",FALSE,0
"6305",4699729,"X030258220","PA3968 .E65 A23 2007","ALDERMAN","Testimonia and fragments /","Epaphroditus,",2007,"3/22/08","1/1/00",0,0,0,1,"2",FALSE,0
"6306",1332550,"X000429027","PA3969 .A2 1916","ALDERMAN","Epicteti Dissertationes ab Arriano digestae;","Epictetus.",1916,"6/30/96","11/22/15",1,2,16,1,"2",FALSE,0
"6307",2094843,"X031831953","PA3969 .A3 1798","ALDERMAN","Epicteti Manvale et Cebetis Tabvla Graece et Latine.","Epictetus.",1798,"12/12/17","12/12/17",0,1,0,1,"2 10",FALSE,0
"6308",4671728,"X030339292","PA3969 .A3 2007","ALDERMAN","Encheiridion/","Epictetus.",2007,"12/5/07","5/21/08",0,0,0,1,"2",FALSE,0
"6309",4510776,"X030214230","PA3969 .A31 2007","ALDERMAN","Commentaire sur la Paraphrase chrétienne du Manuel d'Epictète /","",2007,"4/19/07","12/12/17",0,1,0,1,"2",FALSE,0
"6310",995174,"X001608318","PA3969 .A41 P46 1954","ALDERMAN","Niccolò Perotti's version of the Enchiridion of Epictetus;","Epictetus.",1954,"6/29/96","11/19/02",0,0,0,1,"2",FALSE,0
"6311",394451,"X000596005","PA3970 .E2 1926","ALDERMAN","Epicurus, the extant remains.","Epicurus.",1926,"6/28/96","6/13/18",0,0,32,1,"2",FALSE,0
"6312",46979,"X000923796","PA3970 .E2 1963","ALDERMAN","Epicurea","Epicurus.",1963,"6/28/96","3/17/00",2,0,0,1,"2",FALSE,0
"6313",475280,"X000864093","PA3970 .E2 1964","ALDERMAN","Epicuro /","Epicurus.",1964,"6/29/96","10/20/09",1,0,0,1,"2",FALSE,0
"6314",533504,"X000430733","PA3970 .E2 1975","ALDERMAN","Epicurus, the extant remains,","Epicurus.",1970,"6/29/96","6/4/18",2,2,14,1,"2",FALSE,0
"6315",331565,"X000056330","PA3970 .E2 U8 1977","ALDERMAN","Glossarium Epicureum /","Usener, Hermann,",1977,"6/28/96","5/9/11",3,0,0,1,"2",FALSE,0
"6316",995176,"X001130167","PA3970 .E4 1822","ALDERMAN","Eratosthenica,","Eratosthenes.",1822,"6/29/96","12/26/06",3,0,0,1,"2",FALSE,0
"6317",2465462,"X004002167","PA3970 .E4 A64 1995","ALDERMAN","Die Erigone des Eratosthenes : eine kommentierte Ausgabe der Fragmente /","Eratosthenes.",1995,"7/1/96","1/22/02",2,0,0,1,"2",FALSE,0
"6318",6147383,"X031576580","PA3970 .E4 C3714 2013","ALDERMAN","Catastérismes /","Eratosthenes.",2013,"10/17/13","6/13/16",0,3,1,1,"2",FALSE,0
"6319",216757,"X000213474","PA3970 .E4 G4 1880","ALDERMAN","Die geographischen fragmente,","Eratosthenes.",1880,"6/28/96","3/14/11",0,0,0,1,"2",FALSE,0
"6320",2693655,"X006008075","PA3970 .E6 Z79 1996","ALDERMAN","Studi sulle testimonianze di Erinna /","Neri, Camillo.",1996,"6/9/97","4/7/17",0,1,1,1,"2",FALSE,0
"6321",4006099,"X004672319","PA3970 .E6 Z792 2002","ALDERMAN","Erinna : testimonianze e frammenti /","Neri, Camillo.",2003,"2/10/04","4/7/17",0,1,1,1,"2",FALSE,0
"6322",126292,"X000545895","PA3970 .E85 A14","ALDERMAN","The fragments /","Eubulus.",1982,"6/28/96","10/21/16",2,1,0,1,"2",FALSE,0
"6323",4617362,"X030282438","PA3972 .E86 A363 2007","ALDERMAN","Homerocentones /","",2007,"8/21/07","1/1/00",0,0,0,1,"2",FALSE,0
"6324",2824150,"X004188001","PA3972 .E86 Z88 1998","ALDERMAN","Homeric stitchings : the Homeric Centos of the Empress Eudocia /","Usher, M. D. (Mark David),",1998,"8/26/98","4/12/05",0,0,0,1,"2",FALSE,0
"6325",1910012,"X002045420","PA3972 .E9 E8 1991","ALDERMAN","Euhemeri Messenii reliquiae /","",1991,"6/30/96","5/5/16",0,0,7,1,"2",FALSE,0
"6326",3835526,"X004605687","PA3972 .E9 W5 2002","ALDERMAN","Euhemeros von Messene: Leben, Werk und Nachwirkung /","Winiarczyk, Marek.",2002,"5/9/02","4/20/12",0,1,1,1,"2",FALSE,0
"6327",109663,"X001151263","PA3972 .E93 1956","ALDERMAN","Vitae sophistarum, Isoeph Giangrande recensuit.","Eunapius,",1956,"6/28/96","4/23/04",1,0,0,1,"2",FALSE,0
"6328",6418750,"X031715383","PA3972 .E93 A7514 2014 t.1","ALDERMAN","Vies de philosophes et de sophistes /","Eunapius,",2014,"10/14/14","1/1/00",0,0,0,2,"2",FALSE,0
"6329",669065,"X000629085","PA3972 .E93 A9 1983","ALDERMAN","Index in Eunapii vitas sophistarum /","Avotins, Ivars.",1983,"6/29/96","4/23/04",0,0,0,1,"2",FALSE,0
"6330",4033813,"X004790420","PA3972 .E93 S74 2004","ALDERMAN","Haltung und rhetorische Form : Tropen, Figuren und Rhythmus in der Prosa des Eunap von Sardes /","Steinrück, Martin.",2004,"5/28/04","1/1/00",0,0,0,1,"2",FALSE,0
"6331",3971461,"X004749345","PA3972 .E94 M34 2002","ALDERMAN","Studi su Euforione /","Magnelli, Enrico.",2002,"9/29/03","5/20/10",0,0,0,1,"2",FALSE,0
"6332",673717,"X001151264","PA3972 .E942 M4 1823","ALDERMAN","De Euphorionis Chalcidensis vita et scriptis /","Euphorion,",1823,"6/29/96","10/20/09",0,0,0,1,"2",FALSE,0
"6333",398229,"X000050558","PA3972 .E97 D438","ALDERMAN","Una pagina di storia ateniese in un frammento dei Demi eupolidei /","Sartori, Franco.",1976,"6/28/96","10/20/09",0,0,0,1,"2",FALSE,0
"6334",4001571,"X004757263","PA3972 .E97 S76 2003","ALDERMAN","Eupolis, poet of old comedy /","Storey, Ian C.",2003,"1/22/04","5/9/16",2,1,4,1,"2",FALSE,0
"6335",6678339,"X031596524","PA3973 .A2 1778 v.3","ALDERMAN","Euripidis Tragoediae fragmenta epistolae /","Euripides.",1778,"1/19/16","4/7/17",0,1,0,1,"2",TRUE,0
"6336",1307126,"X000278557","PA3973 .A2 1807","ALDERMAN","Euripidis Tragoediae : ad fidem manuscriptorum emendatae et brevibus notis emendationum potissimum rationes reddentibus instructae in usum studiosae juventutis /","Euripides.",1807,"6/30/96","1/1/00",2,0,0,1,"2",FALSE,0
"6337",1328887,"X000988048","PA3973 .A2 1821a V.1","ALDERMAN","Euripidou Apanta = Euripidis opera omnia.  Ex editionibus praesantissimis fideliter recusa; latina interpretatione, scholiis antiquis et eruditorum observationibus, illustrata; necnon indicibus omnigenis instructa.","Euripides.",1821,"8/9/00","4/26/07",0,3,2,9,"2",TRUE,0
"6338",7403113,"X032104183","PA3973 .A2 1823 v.1","ALDERMAN","Euripidis tragoediae= Euripidou Tragoidiai","Euripides",1823,"3/23/18","1/1/00",0,0,0,3,"2",TRUE,0
"6339",1318990,"X032306597","PA3973 .A2 1831 V.1 PT.1","ALDERMAN","Euripidis tragoediae /","Euripides.",1831,"3/15/18","1/1/00",0,0,0,9,"2",TRUE,0
"6340",14705,"X032098127","PA3973 .A2 1848 v.15","ALDERMAN","Euripides' Werke /","Euripides.",1848,"6/28/96","1/1/00",0,0,0,1,"2 14",TRUE,0
"6341",4718639,"X030406805","PA3973 .A2 1854 v.1","ALDERMAN","Euripidis Tragoediae superstites et deperditarum fragmenta /","Euripides.",1854,"5/14/08","7/24/16",0,2,1,2,"2",TRUE,0
"6342",395811,"X001150870","PA3973 .A2 1855a V.1","ALDERMAN","Evripidis tragoediae /","Euripides.",1855,"6/28/96","5/22/17",0,1,0,2,"2",TRUE,0
"6343",434920,"X001150871","PA3973 .A2 1857","ALDERMAN","Evripidis tragoediae; ex recensione Avgvsti Navckii.","Euripides.",1857,"6/29/96","1/1/00",0,0,0,1,"2",FALSE,0
"6344",4730967,"X030341129","PA3973 .A2 1857 v.2","ALDERMAN","Euripidis Tragoediae /","Euripides.",1857,"5/6/08","3/14/11",0,0,0,1,"2",TRUE,0
"6345",2186451,"X002256108","PA3973 .A2 1898 v.1","ALDERMAN","Fabulae /","Euripides.",1898,"7/1/96","10/20/09",0,0,0,2,"2",TRUE,0
"6346",153741,"153741-7001","PA3973 .A2 1972","ALDERMAN","Tragödien. Griechisch und deutsch von Dietrich Ebener.","Euripides.",1972,"6/29/96","1/1/00",2,1,2,7,"2",FALSE,0
"6347",1917988,"X000091817","PA3973 .A2 1972b Bd.1","ALDERMAN","Sämtliche Tragödien und Fragmente : griechisch-deutsch /","Euripides.",1972,"6/30/96","9/10/12",2,1,0,6,"2",FALSE,0
"6348",2856118,"X004264414","PA3973 .A2 1978 t.3","ALDERMAN","Evripidis Fabvlae /","Euripides.",1978,"11/23/98","3/14/11",0,0,0,1,"2",FALSE,0
