"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","MODEL","LiaisonRecommendation"
"946",4803590,"X030473360","PR5238 .W35 2008","ALDERMAN","The demon & the damozel : dynamics of desire in the works of Christina Rossetti and Dante Gabriel Rossetti /","Waldman, Suzanne M. (Suzanne Maureen),",2008,"12/16/08","11/16/17",0,1,2,1,"2",FALSE,"1",0
"947",3922547,"X004690572","PR5904 .S44 2003","ALDERMAN","The speckled bird : an autobiographical novel with variant versions /","Yeats, W. B. (William Butler),",2003,"3/10/03","5/11/18",1,2,13,1,"2",FALSE,"1",0
"948",5714613,"X031215968","PR4681 .H46 2012","ALDERMAN","The life of George Eliot : a critical biography /","Henry, Nancy,",2012,"7/11/12","11/26/13",0,1,0,1,"2",FALSE,"1",0
"949",2761518,"X004053831","PR5322 .W4 1998","ALDERMAN","Ivanhoe /","Scott, Walter,",1998,"1/27/98","2/27/18",5,3,0,1,"2",FALSE,"1",0
"950",6651187,"X031732196","PR4792 .O38 2016","ALDERMAN","James Hogg and British Romanticism : a kaleidoscopic art /","O'Halloran, Meiko,",2016,"12/9/15","12/10/15",0,0,0,1,"2",FALSE,"1",0
"951",6651159,"X031734036","PR5368 .I67 C57 2016","ALDERMAN","Bernard Shaw's Irish Outlook /","Clare, David,",2016,"12/9/15","12/10/15",0,0,0,1,"2",TRUE,"1",0
"952",1731260,"X030337885","PR5841 .W8 Z746 1990","ALDERMAN","Mary Wollstonecraft : the making of a radical feminist /","Lorch, Jennifer.",1990,"9/4/07","2/16/14",0,2,4,1,"2",FALSE,"1",0
"953",3585322,"X004417037","PR4710 .W5 2000","ALDERMAN","Wives and daughters : an every-day story /","Gaskell, Elizabeth Cleghorn,",2000,"1/3/01","12/3/14",2,3,7,1,"2",FALSE,"1",0
"954",3922518,"X004634342","PR5774 .T5 2002b","ALDERMAN","The time machine  : an invention /","Wells, H. G. (Herbert George),",2002,"4/17/03","3/25/18",2,2,3,1,"2",FALSE,"1",0
"955",2734201,"X004114728","PR4865 .L5 A6 1997","ALDERMAN","Letitia Elizabeth Landon : selected writings /","L. E. L. (Letitia Elizabeth Landon),",1997,"11/12/97","5/13/18",6,3,11,1,"2 10",FALSE,"1",0
"956",3510784,"X004395477","PR5267 .R4 W47 1999","ALDERMAN","Ruskin's God /","Wheeler, Michael,",1999,"4/11/00","9/8/15",2,3,0,1,"2",FALSE,"1",0
"957",751470,"X032039595","PR4830 1817 1927a","ALDERMAN","Poems,","Keats, John,",1927,"9/19/17","9/21/17",0,0,0,2,"2",FALSE,"1",0
"958",6642255,"X031733764","PR4561 .M37 2015","ALDERMAN","Charles Dickens : Hard Times/Bleak House /","Marsh, Nicholas,",2015,"11/30/15","12/3/15",0,0,0,1,"2",FALSE,"1",0
"959",3915925,"X004657701","PR4611 .H8 2000","ALDERMAN","The hunting of the snark : an agony in eight fits /","Carroll, Lewis,",2000,"3/6/03","5/25/18",3,2,7,1,"2",FALSE,"1",0
"960",3913122,"X004664439","PR4484 .C36 2002","ALDERMAN","The Cambridge companion to Coleridge /","",2002,"1/28/03","5/12/18",3,2,27,1,"2",FALSE,"1",0
"961",4858962,"X030467643","PR4453 .C4 Z743 2008","ALDERMAN","Chesterton and the romance of Orthodoxy : the making of GKC, 1874-1908 /","Oddie, William.",2008,"4/7/09","5/11/17",0,1,58,1,"2",FALSE,"1",0
"962",589659,"X032040454","PR4809 .H18 F6 1923","ALDERMAN","Followers of St. Francis; four plays of the early Franciscan legend, by Laurence Housman.","Housman, Laurence,",1923,"9/28/17","10/2/17",0,0,0,1,"2",TRUE,"1",0
"963",5187359,"X030621212","PR5485 .B58 2010","ALDERMAN","The generation of Edward Hyde : the animal within, from Plato to Darwin to Robert Louis Stevenson /","Bland, Jay,",2010,"7/28/10","10/28/15",0,1,0,1,"2",FALSE,"1",0
"964",1382622,"X031597168","PR4351 .C5 1898 V.1","ALDERMAN","The works of Lord Byron.","Byron, George Gordon Byron,",1898,"6/9/14","6/10/16",6,2,3,20,"2",TRUE,"1",0
"965",90669,"X004435189","PR5263 .H5 1985 v.2","ALDERMAN","John Ruskin /","Hilton, Timothy,",1985,"5/25/00","12/19/15",7,5,0,2,"2 3 4",TRUE,"1",0
"966",1076308,"X000946787","PR5456 .L6 1869","ALDERMAN","The wit and wisdom of the Rev. Sydney Smith; a selection of the most memorable passages in his writings and conversation.","Smith, Sydney,",1869,"8/26/15","5/6/16",0,1,6,2,"2",FALSE,"1",0
"967",5257327,"X030805280","PR4382 .E37 2011","ALDERMAN","Byron in Geneva : that summer of 1816 /","Ellis, David,",2011,"12/9/10","5/6/15",0,1,13,1,"2",FALSE,"1",0
"968",748375,"X032046829","PR5810 1923 v.7","ALDERMAN","The complete works of Oscar Wilde...","Wilde, Oscar,",1923,"9/15/17","9/15/17",5,2,0,12,"2",TRUE,"1",0
"969",729461,"X032043935","PR5484 .S2 1923","ALDERMAN","St. Ives, being the adventures of a French prisoner in England /","Stevenson, Robert Louis,",1923,"9/14/17","9/15/17",0,0,0,2,"2",FALSE,"1",0
"970",3935891,"X004622949","PR5115 .P2 Z63 2003","ALDERMAN","Vernon Lee : a literary biography /","Colby, Vineta.",2003,"4/18/03","12/10/17",2,2,3,2,"2 3 10",FALSE,"1",0
"971",693312,"X001157304","PR4612 .A45 1987","ALDERMAN","Lewis Carroll and the House of Macmillan : [letters] /","Carroll, Lewis,",1987,"6/29/96","3/1/14",0,4,0,1,"2 10",FALSE,"1",0
"972",4857510,"X030466954","PR5438 .U64 2009","ALDERMAN","The unfamiliar Shelley /","",2009,"4/3/09","3/5/17",1,1,0,1,"2",FALSE,"1",0
"973",2694063,"X006007570","PR5864 .A3 1997","ALDERMAN","The five-book Prelude /","Wordsworth, William,",1997,"8/1/97","5/16/18",0,4,14,2,"2 3",FALSE,"1",0
"974",5274249,"X030810674","PR4754 .C56 2009","ALDERMAN","A companion to Thomas Hardy /","",2009,"1/19/11","3/30/15",0,1,6,1,"2",FALSE,"1",0
"975",4218303,"X004809068","PR4037 .A93 2004","ALDERMAN","Searching for Jane Austen /","Auerbach, Emily,",2004,"1/4/05","1/10/16",2,2,0,1,"2",FALSE,"1",0
"976",6634075,"X031733193","PR5827 .H63 C37 2015","ALDERMAN","Oscar Wilde, Wilfred Owen, and male desire : begotten, not made /","Campbell, James,",2015,"10/14/15","10/15/15",0,0,0,1,"2",TRUE,"1",0
"977",2924204,"X004267328","PR5238 .C85 1999","ALDERMAN","The culture of Christina Rossetti : female poetics and Victorian contexts /","",1999,"6/28/99","3/25/16",4,3,6,1,"2",FALSE,"1",0
"978",1072788,"X032047837","PR4656 .A1 1902","ALDERMAN","Adam Bede.","Eliot, George,",1902,"9/19/17","6/11/18",0,0,0,4,"2",FALSE,"1",0
"979",125769,"X032051323","PR5308 .A1 1917","ALDERMAN","The lady of the lake,","Scott, Walter,",1917,"10/2/17","10/6/17",1,0,0,2,"2 14",FALSE,"1",0
"980",3895664,"X004633331","PR4984 .M5 Z68 2002","ALDERMAN","The hour and the woman : Harriet Martineau's ""somewhat remarkable"" life /","Logan, Deborah Anna,",2002,"11/12/02","4/20/18",3,2,0,1,"2",FALSE,"1",0
"981",1893216,"X002038427","PR4592 .H47 H47 1990","ALDERMAN","The Dickens hero : selfhood and alienation in the Dickens world /","Herst, Beth F.,",1990,"6/30/96","11/23/13",3,4,0,1,"2",FALSE,"1",0
"982",5602661,"X030960243","PR4592 .T73 G76 2012","ALDERMAN","Charles Dickens's networks : public transport and the novel /","Grossman, Jonathan H.",2012,"5/2/12","8/29/13",0,1,15,1,"2",TRUE,"1",0
"983",3882249,"X004663770","PR5888 .W46 2002","ALDERMAN","William Wordsworth /","Williams, John,",2002,"5/28/03","9/19/17",4,3,1,2,"2",FALSE,"1",0
"984",62939,"X000954194","PR4592 .S58 M35 1985","ALDERMAN","Dickens and the social order /","Magnet, Myron.",1985,"6/28/96","2/1/14",3,4,0,1,"2",FALSE,"1",0
"985",1623480,"X030874668","PR4581 .F7 1874 v.3","ALDERMAN","The life of Charles Dickens /","Forster, John,",1874,"6/3/15","2/25/16",1,3,0,3,"2",TRUE,"1",0
"986",717247,"X032047755","PR5612 .A1 1900","ALDERMAN","The history of Henry Esmond, Esq. : a colonel in the service of her majesty, Queen Anne /","Thackeray, William Makepeace,",1900,"9/19/17","6/11/18",0,0,0,4,"2",FALSE,"1",0
"987",1074173,"X032047645","PR5680 1900 v.3","ALDERMAN","Barchester Towers.","Trollope, Anthony,",1900,"9/18/17","6/11/18",0,0,0,4,"2",TRUE,"1",0
"988",4865950,"X030468181","PR5892 .M3 W35 2009","ALDERMAN","Marriage, writing, and romanticism : Wordsworth and Austen after war /","Walker, Eric C.",2009,"4/21/09","12/4/16",0,1,0,1,"2",FALSE,"1",0
"989",633233,"X032055963","PR4349 .B7 W3 1916","ALDERMAN","The way of all flesh,","Butler, Samuel,",1916,"9/22/17","9/26/17",0,2,3,8,"2 3",FALSE,"1",0
"990",2914890,"X004319990","PR5819 .A1 1999","CLEMONS","The picture of Dorian Gray /","Wilde, Oscar,",1999,"5/24/99","3/3/16",2,3,1,1,"3",FALSE,"1",0
"991",729557,"X000592030","PR5818 .H2 1909","ALDERMAN","The happy prince and other tales,","Wilde, Oscar,",1909,"6/29/96","3/6/17",0,4,2,1,"2",FALSE,"1",0
"992",2689828,"X004094605","PR4381 .G67 1997","ALDERMAN","Byron : the flawed angel /","Grosskurth, Phyllis.",1997,"5/27/97","4/28/18",1,3,19,1,"2 14",FALSE,"1",0
"993",760876,"X006003868","PR4034 .N7 1962a","ALDERMAN","Northanger Abbey /","Austen, Jane,",1962,"12/21/98","2/6/18",6,5,3,2,"2 14",FALSE,"1",0
"994",3992124,"X004749493","PR4036 .L433 2004","ALDERMAN","Jane Austen, a family record /","Le Faye, Deirdre.",2004,"12/1/03","11/27/16",2,2,2,1,"2",FALSE,"1",0
"995",693465,"X032038705","PR4884 .A7 1900","ALDERMAN","Arthur O'Leary: his wanderings and ponderings in many lands.","Lever, Charles,",1912,"9/27/17","9/28/17",0,0,0,1,"2 14",FALSE,"1",0
"996",1073542,"X032053978","PR5214 .H3 1882","ALDERMAN","Hard cash; a matter-of-fact romance.","Reade, Charles,",1913,"9/14/17","9/21/17",0,0,0,2,"2",FALSE,"1",0
"997",4033281,"X004743912","PR4754 .P35 2004","ALDERMAN","Palgrave advances in Thomas Hardy studies /","",2004,"5/26/04","4/18/16",0,2,7,1,"2",FALSE,"1",0
"998",6605621,"X031732931","PR5107 .L67 2014","ALDERMAN","Loss and gain : the story of a convert /","Newman, John Henry,",2014,"8/13/15","8/20/15",0,0,0,1,"2",FALSE,"1",0
"999",3583880,"X004378623","PR4658 .A1 2000","CLEMONS","Daniel Deronda /","Eliot, George,",2000,"11/21/00","5/3/14",0,3,10,1,"3",FALSE,"1",0
"1000",4474381,"X030273543","PR4144 .S6 2006","CLEMONS","Songs of innocence & of experience /","Blake, William,",2006,"3/15/07","3/22/13",2,2,0,1,"3",FALSE,"1",0
"1001",730791,"X032044825","PR5042 .S6 1912a","ALDERMAN","Spring days /","Moore, George,",1912,"9/14/17","9/14/17",0,0,0,2,"2",FALSE,"1",0
"1002",5293164,"X030819166","PR4711 .S54 2010","ALDERMAN","Elizabeth Gaskell /","Shelston, Alan.",2010,"3/2/11","8/26/14",1,1,0,1,"2",FALSE,"1",0
"1003",1376241,"X000535070","PR5402 1900","ALDERMAN","Complete poetical works : with an introd. and notes by Edward Dowden.","Shelley, Percy Bysshe,",1900,"5/30/06","7/2/18",0,2,38,1,"2",FALSE,"1",0
"1004",4213022,"X004807813","PR4725 .G7 Z5 2004","ALDERMAN","Father and son /","Gosse, Edmund,",2004,"11/30/04","9/11/15",1,2,0,1,"2",FALSE,"1",0
"1005",4883204,"X032051056","PR4850 1909 v.10","ALDERMAN","Works of Rudyard Kipling.","Kipling, Rudyard,",1909,"9/28/17","10/2/17",0,0,0,2,"2 10",TRUE,"1",0
"1006",5629474,"X030945556","PR4688 .M48 2012","ALDERMAN","Reading for our time : Adam Bede and Middlemarch revisited /","Miller, J. Hillis (Joseph Hillis),",2012,"5/16/12","4/3/13",0,1,0,1,"2",FALSE,"1",0
"1007",3888105,"X004631781","PR4567 .A1 2002","ALDERMAN","Oliver Twist, or, The parish boy's progress /","Dickens, Charles,",2002,"10/1/02","1/18/18",2,2,0,1,"2",FALSE,"1",0
"1008",2653172,"X004093763","PR4803 .H44 Z7175 1997","ALDERMAN","A Hopkins chronology /","McDermott, John,",1997,"3/20/97","4/17/18",0,3,4,1,"2 14",FALSE,"1",0
"1009",4619356,"X030275636","PR4792 .H84 2007","ALDERMAN","James Hogg : a life /","Hughes, Gillian.",2007,"8/23/07","6/17/18",0,1,0,1,"2",FALSE,"1",0
"1010",1639245,"X032054236","PR4200 1910 v.4","ALDERMAN","The poetic and dramatic works of Robert Browning /","Browning, Robert,",1910,"9/15/17","9/15/17",0,0,0,2,"2",TRUE,"1",0
"1011",93831,"X000963889","PR4611 .A7 1910","ALDERMAN","Alice in Wonderland /","Carroll, Lewis,",1910,"6/28/96","11/15/16",5,4,0,1,"2",FALSE,"1",0
"1012",3860528,"X004470056","PR5398 .G37 2002","ALDERMAN","A Mary Shelley chronology /","Garrett, Martin.",2002,"7/2/02","4/5/18",0,2,2,1,"2 14",FALSE,"1",0
"1013",6604219,"X031732770","PR5299 .S2 Z65 2015","ALDERMAN","George Augustus Sala and the nineteenth-century periodical press : the personal style of a public writer /","Blake, Peter,",2015,"7/15/15","7/16/15",0,0,0,1,"2",FALSE,"1",0
"1014",722911,"X032052893","PR5488 .V5 1909","ALDERMAN","Virginibus puerisque : and other papers /","Stevenson, Robert Louis,",1909,"9/15/17","9/15/17",0,0,0,2,"2",FALSE,"1",0
"1015",739681,"X032043962","PR5810 1909 v.3","ALDERMAN","The complete writings of Oscar Wilde.","Wilde, Oscar,",1909,"9/15/17","9/15/17",0,0,0,7,"2",TRUE,"1",0
"1016",2776153,"X004141344","PR4030 1996","ALDERMAN","The Complete novels of Jane Austen.","Austen, Jane,",1996,"3/16/98","3/18/17",3,3,10,1,"2",FALSE,"1",0
"1017",5764583,"X031199443","PR4172 .W73 S53 2012","ALDERMAN","Cultural afterlives and screen adaptations of classic literature : Wuthering Heights and company /","Shachar, Hila.",2012,"9/5/12","10/23/12",1,1,1,1,"2",FALSE,"1",0
"1018",4853604,"X030574649","PR4032 .T63 2008","ALDERMAN","Later manuscripts /","Austen, Jane,",2008,"3/20/09","8/21/16",2,1,0,1,"2",FALSE,"1",0
"1019",4665136,"X030262870","PR5904 .T6 2007","ALDERMAN","The tower (1928) : manuscript materials /","Yeats, W. B. (William Butler),",2007,"11/20/07","1/29/18",1,1,1,1,"2",FALSE,"1",0
"1020",735897,"X032043952","PR4892 .H3 1907","ALDERMAN","Handy Andy.","Lover, Samuel,",1907,"9/15/17","9/15/17",0,0,0,1,"2 14",FALSE,"1",0
"1021",2659003,"X004103192","PR5332 .S87 1995","ALDERMAN","The life of Walter Scott : a critical biography /","Sutherland, John,",1995,"3/4/97","4/5/18",4,3,7,1,"2",FALSE,"1",0
"1022",6080452,"X031599937","PR4754 .T494 2013","ALDERMAN","Thomas Hardy in context /","",2013,"6/13/13","9/12/17",0,0,0,1,"2",FALSE,"1",0
"1023",4820418,"X030276729","PR4451 .Z5 R69 2008","ALDERMAN","Edward Carpenter : a life of liberty and love /","Rowbotham, Sheila.",2008,"2/12/09","8/31/16",0,1,0,1,"2",TRUE,"1",0
"1024",6573679,"X031707288","PR4688 .S95 2015","ALDERMAN","George Eliot's feminism : ""the right to rebellion"" /","Szirotny, June,",2015,"6/17/15","6/23/15",0,0,0,1,"2",FALSE,"1",0
"1025",2633658,"X004068994","PR5397 .F73 S54 1996 pt.1","ALDERMAN","The Frankenstein notebooks /","Shelley, Mary Wollstonecraft,",1996,"1/28/97","4/5/18",7,5,20,2,"2",TRUE,"1",0
"1026",5122676,"X030596425","PR4612 .W66 2010","CLEMONS","The mystery of Lewis Carroll : discovering the whimsical, thoughtful and sometimes lonely man who created Alice in Wonderland /","Woolf, Jenny.",2010,"3/23/10","5/21/15",0,1,2,1,"3",FALSE,"1",0
"1027",2761438,"X004174327","PR5684 .P39 1997","ALDERMAN","Phineas Finn /","Trollope, Anthony,",1997,"1/26/98","2/20/17",4,3,9,1,"2",FALSE,"1",0
"1028",755192,"X032054547","PR 5600 1903 v.2","ALDERMAN","The complete works of William Makepeace Thackeray.","Thackeray, William Makepeace,",1903,"9/27/17","9/28/17",0,0,0,1,"2 14",TRUE,"1",0
"1029",1600783,"X032051314","PR5250 1902 v.7","ALDERMAN","Works.","Ruskin, John,",1902,"10/2/17","10/6/17",9,1,5,13,"2",TRUE,"1",0
"1030",5206003,"X030770357","PR4803 .H44 Z926 2009","ALDERMAN","Hopkins and Heidegger /","Willems, Brian.",2009,"8/20/10","12/10/14",0,1,0,1,"2",FALSE,"1",0
"1031",761518,"X032043558","PR5315 1900z v.6","ALDERMAN","The Waverley novels /","Scott, Walter,",1900,"9/13/17","11/15/17",1,0,0,25,"2",TRUE,"1",0
"1032",5584021,"X030945727","PR4592 .F36 W38 2005","ALDERMAN","Dickens and the politics of the family /","Waters, Catherine.",2005,"4/6/12","5/14/13",1,1,5,1,"2",FALSE,"1",0
"1033",1075657,"X032044985","PR4504 .V4 1886","ALDERMAN","Vendetta!","Corelli, Marie,",1886,"9/14/17","6/11/18",0,0,0,2,"2",FALSE,"1",0
"1034",712052,"X032043531","PR4165 .A2 v. 2 1901","ALDERMAN","Shirley /","Brontë, Charlotte,",1901,"9/13/17","10/18/17",0,0,0,1,"2",TRUE,"1",0
"1035",694250,"X032038742","PR4077 .H3 1900","ALDERMAN","J. M. Barrie and his books : biographical and critical studies /","Hammerton, John Alexander,",1900,"9/28/17","10/6/17",0,0,0,1,"2 14",FALSE,"1",0
"1036",5282471,"X030818554","PR4681 .G47 2010","ALDERMAN","George Eliot : interviews and recollections /","",2010,"2/9/11","4/28/14",1,1,1,1,"2",FALSE,"1",0
"1037",6562550,"X031706417","PR5686 .M33 2015","ALDERMAN","Writing the frontier : Anthony Trollope between Britain and Ireland /","McCourt, John,",2015,"5/20/15","5/28/15",0,0,0,1,"2",FALSE,"1",0
"1038",761037,"X032053994","PR5172 .U6 1902","ALDERMAN","Ulysses : a drama in a prologue & three acts  /","Phillips, Stephen,",1902,"9/14/17","9/15/17",0,0,0,4,"2 14",FALSE,"1",0
"1039",734298,"X032053807","PR5075 .A1 1902a v.3","ALDERMAN","The earthly paradise : a poem /","Morris, William,",1902,"9/14/17","9/14/17",1,0,0,7,"2",TRUE,"1",0
"1040",2869409,"X032053828","PR5581 .L8 1922","ALDERMAN","Tennyson /","Lyall, Alfred C.,",1902,"9/14/17","9/14/17",1,0,7,2,"2 10",FALSE,"1",0
"1041",7245249,"X032038581","PR5600 1880 v.4","ALDERMAN","The Newcomes : memoirs of a most respectable family /","Thackeray, William Makepeace,",1900,"9/26/17","10/2/17",0,0,0,1,"2",TRUE,"1",0
"1042",5279141,"X030733308","PR4582 .N39 2011","ALDERMAN","The other Dickens : a life of Catherine Hogarth /","Nayder, Lillian.",2011,"1/26/11","4/22/14",1,1,4,1,"2",FALSE,"1",0
"1043",5253350,"X030744935","PR5892 .E5 A55 2010","ALDERMAN","Wordsworth and the passions of critical poetics /","Allen, Stuart James,",2010,"11/17/10","7/17/14",0,1,0,1,"2",FALSE,"1",0
"1044",5602745,"X030960422","PR4581 .A4 2012","ALDERMAN","The selected letters of Charles Dickens /","Dickens, Charles,",2012,"5/2/12","11/29/12",0,1,0,1,"2",FALSE,"1",0
"1045",6562180,"X031657143","PR4202 .C76 2015","CLEMONS","Robert Browning /","Browning, Robert,",2015,"5/19/15","5/22/15",0,0,0,1,"3",FALSE,"1",0
"1046",5221553,"X030773594","PR4037 .S45 2010","ALDERMAN","Jane Austen and children /","Selwyn, David.",2010,"9/15/10","9/15/14",0,1,0,1,"2",FALSE,"1",0
"1047",4321500,"X004907190","PR5343 .S3 M33 2005","ALDERMAN","Possible Scotlands : Walter Scott and the story of tomorrow /","McCracken-Flesher, Caroline.",2005,"10/18/05","4/15/14",0,2,1,1,"2",FALSE,"1",0
"1048",2850599,"X004153871","PR4571 .C75 1998","ALDERMAN","Critical essays on Charles Dickens's A tale of two cities /","",1998,"11/23/98","1/26/16",7,3,5,1,"2",FALSE,"1",0
"1049",676486,"X032055938","PR4300 1900 .P4 v.1","ALDERMAN","The poetical works of Robert Burns /","Burns, Robert,",1900,"9/22/17","9/22/17",0,0,0,3,"2",TRUE,"1",0
"1050",734739,"X032047811","PR4080 1900z v.5","ALDERMAN","The novels of Benjamin Disraeli, Earl of Beaconsfield /","Disraeli, Benjamin,",1900,"9/19/17","9/22/17",1,1,0,11,"2",TRUE,"1",0
"1051",3680676,"X004768706","PR4168 .A44 1995 v.3","ALDERMAN","The Letters of Charlotte Brontë : with a selection of letters by family and friends /","Brontë, Charlotte,",1995,"4/20/04","4/10/16",8,5,24,3,"2",TRUE,"1",0
"1052",6562177,"X031657144","PR4182 .B4955 2014","CLEMONS","Elizabeth Barrett Browning /","Browning, Elizabeth Barrett,",2014,"5/19/15","5/22/15",0,0,0,1,"3",FALSE,"1",0
"1053",4612803,"X030282560","PR4771 .W8 1998b v.6","ALDERMAN","The selected writings of William Hazlitt /","Hazlitt, William,",1998,"8/2/07","6/26/18",5,5,10,9,"2",TRUE,"1",0
"1054",1362489,"X032043726","PR5600 1900a v.1","ALDERMAN","The works of William Makepeace Thackeray.","Thackeray, William Makepeace,",1900,"9/14/17","9/19/17",0,0,0,15,"2",TRUE,"1",0
"1055",1071893,"X000470327","PR5014 .W5 1971","ALDERMAN","Meredith, the critical heritage.","Williams, Ioan M.",1971,"6/29/96","11/20/13",1,4,1,1,"2",FALSE,"1",0
"1056",1070032,"X032045043","PR4527 .F7 1891","ALDERMAN","Granville de Vigne;","Ouida,",1900,"9/15/17","9/15/17",0,0,0,1,"2 14",FALSE,"1",0
"1057",724297,"X032045041","PR4527 .W3 1900","ALDERMAN","The waters of Edera /","Ouida,",1900,"9/15/17","9/15/17",0,0,0,1,"2 14",FALSE,"1",0
"1058",1073406,"X032053993","PR5172 .P2 1900","ALDERMAN","Paolo & Francesca : a tragedy in four acts /","Phillips, Stephen,",1900,"9/14/17","9/15/17",0,0,0,1,"2 14",FALSE,"1",0
"1059",4468164,"X030115077","PR5883 .S57 2007","ALDERMAN","The friendship : Wordsworth and Coleridge /","Sisman, Adam.",2007,"4/13/07","5/29/18",1,1,0,2,"2 3",FALSE,"1",0
"1060",1766404,"X032054214","PR4200 1899 v.4","ALDERMAN","The poetic and dramatic works of Robert Browning.","Browning, Robert,",1899,"9/15/17","9/19/17",0,0,0,18,"2",TRUE,"1",0
"1061",755104,"X032055871","PR4668 .A1 1898 v.1","ALDERMAN","Romola.","Eliot, George,",1898,"9/22/17","9/26/17",1,0,0,2,"2",TRUE,"1",0
"1062",4616208,"X030275553","PR4381 .A44 2007","ALDERMAN","The Letters of John Murray to Lord Byron /","",2007,"8/16/07","1/4/18",4,1,0,1,"2",FALSE,"1",0
"1063",3839868,"X004633336","PR4038 .P4 B97 2002","ALDERMAN","Jane Austen and the theatre /","Byrne, Paula.",2002,"11/13/02","6/7/17",3,4,2,2,"2",FALSE,"1",0
"1064",1887957,"X032036667","PR4622 .R4 1893a","ALDERMAN","The refugees; a tale of two continents,","Doyle, Arthur Conan,",1893,"9/27/17","12/1/17",0,0,0,1,"2 10",FALSE,"1",0
"1065",755153,"X031597402","PR5453 .S5 A66 1914","ALDERMAN","Dreamthorp, with selection from 'Last leaves.'","Smith, Alexander,",1914,"7/24/14","7/24/14",0,1,0,2,"2 14",FALSE,"1",0
"1066",6534036,"X031706103","PR4456 .K46 2014","ALDERMAN","Mari magno, Dipsychus, and other poems /","Clough, Arthur Hugh,",2014,"4/23/15","5/13/15",0,0,0,1,"2",FALSE,"1",0
"1067",675572,"X032054219","PR4200 1898a V.1","ALDERMAN","The poetic and dramatic works of Robert Browning...","Browning, Robert,",1898,"9/15/17","9/15/17",0,0,0,6,"2",TRUE,"1",0
"1068",732881,"X032040327","PR5122 .A3 1896","ALDERMAN","An adventurer of the North; being a continuation of the histories of ""Pierre and his people,"" and the latest existing records of Pretty Pierre,","Parker, Gilbert,",1896,"9/27/17","9/28/17",0,0,0,1,"2 14",FALSE,"1",0
"1069",114347,"X030118515","PR4741 .H9 1982 v.5","ALDERMAN","The complete poetical works of Thomas Hardy /","Hardy, Thomas,",1982,"8/9/06","4/4/14",9,6,15,7,"2 3",TRUE,"1",0
"1070",732401,"X032044609","PR4729 .G5 B3 1897","ALDERMAN","Baboo Hurry Bungsho Jabberjee, B.A.,","Anstey, F.,",1897,"9/13/17","9/19/17",3,0,0,2,"2",FALSE,"1",0
"1071",445539,"X001010551","PR4453 .C4 B135 1909","ALDERMAN","The ball and the cross,","Chesterton, G. K. (Gilbert Keith),",1909,"6/29/96","5/17/16",1,4,3,1,"2",FALSE,"1",0
"1072",2396443,"X030770354","PR5892 .P64 H37 1994","ALDERMAN","Wordsworth's vagrant muse : poetry, poverty, and power /","Harrison, Gary Lee.",1994,"8/3/10","5/1/15",0,1,1,1,"2",FALSE,"1",0
"1073",4474146,"X004832114","PR4173 .G45 2007","ALDERMAN","Last things : Emily Brontë's poems /","Gezari, Janet.",2007,"3/15/07","5/13/18",0,1,2,1,"2",FALSE,"1",0
"1074",7284946,"X032047758","PR4974 .M156 H6 1896","ALDERMAN","The household of Sir Thos. More /","Manning, Anne,",1896,"9/19/17","9/21/17",0,0,0,1,"2",FALSE,"1",0
"1075",5394835,"X030832366","PR4036 .W56 2011","CLEMONS","Tea with Jane Austen /","Wilson, Kim,",2011,"8/3/11","7/15/13",0,1,0,1,"3",FALSE,"1",0
"1076",5213120,"X030781213","PR4592 .A54 M37 2010","ALDERMAN","Charles Dickens's American audience /","McParland, Robert.",2010,"9/8/10","7/13/14",0,1,6,1,"2",FALSE,"1",0
"1077",5255288,"X030745453","PR4681 .M23 2010","ALDERMAN","George Eliot in love /","Maddox, Brenda.",2010,"12/1/10","4/9/14",0,1,0,1,"2",FALSE,"1",0
"1078",1380552,"X032047904","PR4650 1890 v.1 pt.1","ALDERMAN","The works of George Eliot.","Eliot, George,",1890,"9/19/17","12/11/17",1,1,0,6,"2",TRUE,"1",0
"1079",7250435,"X032055553","PR4020 .A2 1895","ALDERMAN","Selected poems of Matthew Arnold.","Arnold, Matthew,",1895,"9/18/17","9/19/17",0,0,0,1,"2",FALSE,"1",0
"1080",2739349,"X004115750","PR4036 .T66 1997","CLEMONS","Jane Austen : a life /","Tomalin, Claire.",1997,"11/30/97","11/27/16",3,4,19,2,"2 3",FALSE,"1",0
"1081",7245652,"X032037650","PR4478 .A1 1885 v.1","ALDERMAN","The poetical works of Samuel Taylor Coleridge /","Coleridge, Samuel Taylor,",1893,"9/27/17","10/6/17",0,0,0,1,"2",TRUE,"1",0
"1082",3856246,"X004558215","PR5317 .A68 S2 2002","ALDERMAN","The antiquary /","Scott, Walter,",2002,"6/11/02","9/20/17",1,2,3,1,"2",FALSE,"1",0
"1083",1072716,"X032056864","PR4622 .S8 1895","ALDERMAN","The Stark-Munro letters : being a series of letter Twelve letters written by Stark Munro M.B. to his Friend and former fellow-student Herbert Swanborough, of Lowell, Massachusetts, during the years 1881-1884 /","Doyle, Arthur Conan,",1895,"9/14/17","9/15/17",1,0,0,2,"2",FALSE,"1",0
