"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","MODEL","LiaisonRecommendation"
"2993",697969,"X000928528","PL2765 .I45 W58","ALDERMAN","Wo zai Riben /","Xie, Bingying,",1984,"6/29/96","12/3/12",0,1,0,1,"2",FALSE,"0",0
"2994",2536438,"X001590612","PL2925 .T5 Y4 1988","ALDERMAN","Yan shuang fei /","Hua, Yan,",1988,"7/1/96","8/22/12",1,1,1,1,"2",FALSE,"0",0
"2995",2577861,"X000675236","PL 2874 .L8 H84 1981 v.1","ALDERMAN","Huo bing Xiao Shiyilang /","Gu, Long.",1978,"7/1/96","5/1/13",13,2,8,2,"2",TRUE,"0",0
"2996",4691087,"X030459585","PL2260.52 .Y824 Y8 2007","ALDERMAN","Yu Dan wei shen me zhe yang hong /","",2007,"2/22/08","7/2/09",0,0,0,1,"2",FALSE,"0",0
"2997",222054,"X000142390","PL2262 .G3","ALDERMAN","The genesis of modern Chinese literary criticism (1917-1930) /","Gálik, Marián.",1980,"6/28/96","3/7/13",0,1,0,1,"2",FALSE,"0",0
"2998",3957779,"X004659608","PL2658 .E3 T69 2003","ALDERMAN","Treasury of Chinese love poems : in Chinese and English = [Zhongguo gu dian ai qing shi xuan] /","",2003,"8/28/03","6/20/13",0,0,0,1,"2",TRUE,"0",0
"2999",707334,"X001241290","PL 1129 .E5 C43 1985 text;v.2","CLEMONS","Chinese business dialogues : a cracking course = Dui Hua mao yi Han yu hui hua /","",1985,"6/29/96","10/28/12",1,1,1,1,"3",TRUE,"0",0
"3000",5211766,"X030382829","PL2264 .X53 1959","ALDERMAN","Zhongguo da wen xue shi /","Xie, Wuliang,",1959,"9/7/10","9/16/10",0,0,0,1,"2",FALSE,"0",0
"3001",1043313,"X000431599","PL2303 .B5 1963","ALDERMAN","Chinese Communist literature.","Birch, Cyril,",1963,"6/29/96","5/1/14",2,1,2,1,"2",FALSE,"0",0
"3002",16642,"X000824600","PL2341 .W33 1984","ALDERMAN","The lotus boat : the origins of Chinese tz?u poetry in T?ang popular culture /","Wagner, Marsha L.",1984,"6/28/96","11/17/12",0,1,0,1,"2",FALSE,"0",0
"3003",2576883,"X004196372","PL 2781 .A5 1970 v.2","ALDERMAN","Yin bing shi wen ji :","Liang, Qichao,",1970,"5/4/98","4/26/12",1,2,0,8,"2",TRUE,"0",0
"3004",4363346,"X030008867","PL2464 .Z6 C544 1966","ALDERMAN","Yi jing jiang hua : fu Yuan Yi /","Zhou, Dingheng.",1966,"4/24/06","10/21/13",2,0,0,1,"2",TRUE,"0",0
"3005",4786995,"X030466314","PL2665 .T3 Z865 2008","ALDERMAN","Reading Tao Yuanming : shifting paradigms of historical reception (427-1900) /","Swartz, Wendy,",2008,"10/28/08","10/28/08",0,0,0,1,"2",FALSE,"0",0
"3006",4593719,"X030237836","PL2693 .H75 F7 1928","ALDERMAN","L'amoureuse Oriole, jeune fille; roman d'amour chinois du XIIIme siècle.","Wang, Shifu,",1928,"5/24/07","7/17/15",0,0,0,1,"2",TRUE,"0",0
"3007",4717553,"X030459644","PL3031 .M3 C38 1988","ALDERMAN","Qing dai Dongbei liu ren shi xuan zhu /","Zhang, Yuxing.",1988,"5/7/08","8/3/10",0,0,0,1,"2",TRUE,"0",0
"3008",4468045,"X030217385","PL2258 .Z378 2006","ALDERMAN","Zhongguo gu dai wen xue yan jiu dao yin /","",2006,"2/16/07","5/7/10",0,0,0,1,"2",FALSE,"0",0
"3009",4463227,"X030200316","PL1171 .T64 2006","ALDERMAN","Kanji no kigen /","T?d?, Akiyasu,",2006,"1/30/07","5/19/10",0,0,0,1,"2",FALSE,"0",0
"3010",2580521,"X000689151","PL2920 .O2 C38 1983 v.1","ALDERMAN","Qi jue jian /","Wolongsheng.",1983,"7/1/96","11/25/12",17,3,0,3,"2",TRUE,"0",0
"3011",1798785,"X001858280","PL2698 .C4556 Z6 1991","ALDERMAN","The late-Ming poet Ch'en Tzu-lung : crises of love and loyalism /","Chang, Kang-i Sun,",1991,"6/30/96","5/7/12",1,1,0,1,"2",FALSE,"0",0
"3012",2532067,"X000173984","PL2698 .L52 Z67","ALDERMAN","Chinese amusement : the lively plays of Li Yü /","Henry, Eric P.,",1980,"7/1/96","2/4/13",1,1,0,1,"2",FALSE,"0",0
"3013",3994970,"X004749733","PL1455 .J56 1999","ALDERMAN","Jing xuan Ying Han, Han Ying ci dian = Concise English-Chinese, Chinese-English dictionary.","",1999,"12/16/03","6/3/13",1,0,95,1,"2",FALSE,"0",0
"3014",2577867,"X000973199","PL 2874 .M56 H78 1984 V.1-3","ALDERMAN","Huang jiang nü xia /","Gu, Mingdao.",1985,"7/1/96","9/27/12",2,2,6,2,"2",TRUE,"0",0
"3015",2533769,"X000865356","PL2905 .N467 S47 1984","ALDERMAN","Shu jian piao ling /","Song, Ci.",1984,"7/1/96","10/21/12",1,1,0,1,"2",FALSE,"0",0
"3016",3533046,"X004435841","PL2837 .C467 Y5 1999","ALDERMAN","Yi bi wei qi /","Zhang, Chengzhi,",1999,"5/11/00","5/15/16",0,0,6,1,"2",FALSE,"0",0
"3017",4467083,"X030199610","PL2780 .F4 Z953 2003","ALDERMAN","Wan nian Ba Jin /","Wu, Taichang,",2005,"2/13/07","5/16/10",0,0,0,1,"2",FALSE,"0",0
"3018",2529903,"X001206831","PL 2754 .S5 A4 1984 v.2","ALDERMAN","A Q zheng zhuan yi ling ba tu /","Cheng, Shifa,",1984,"7/1/96","10/14/12",0,1,5,2,"2",TRUE,"0",0
"3019",4473700,"X030200129","PL2740 .K8 Z86 2005","ALDERMAN","Gongheguo di yi yuan an : ""Hu Feng fan ge ming ji tuan"" an zhen xiang /","Wang, Wenzheng,",2005,"3/13/07","4/18/10",3,0,0,1,"2",FALSE,"0",0
"3020",4779944,"X030457321","PL2837 .W35 G813 2008","ALDERMAN","The ancient ship /","Zhang, Wei,",2008,"10/7/08","10/14/08",0,0,0,1,"2",TRUE,"0",0
"3021",4244843,"X004878832","PL2466 .Z9 X53 2004","ALDERMAN","Xian Qin liang Han dian ji yin ""Shi jing' zi liao hui bian /","",2004,"5/9/05","11/15/11",0,0,0,1,"2",FALSE,"0",0
"3022",4470953,"X030355618","PL2448 .J568 2006","ALDERMAN","Jin wen wen xian ji cheng.","",2004,"2/28/07","5/19/10",0,0,0,1,"2",FALSE,"0",0
"3023",4717940,"X030460179","PL2308.5 .N3 W36 2007","ALDERMAN","Zhongguo shan shui shi yan jiu /","Wang, Guoying.",2007,"5/9/08","3/9/09",0,0,0,1,"2",FALSE,"0",0
"3024",4333798,"X004995851","PL2302 .B46 2005","ALDERMAN","Bei da wen xue jiang tang /","",2005,"12/14/05","4/21/11",4,0,0,1,"2",FALSE,"0",0
"3025",335180,"X000746211","PL1115 .C483","ALDERMAN","Chinese for beginners /","",1976,"6/28/96","4/24/13",4,1,8,1,"2",FALSE,"0",0
"3026",117228,"X000541119","PL2747 .P5 Z56 1978","ALDERMAN","Ting Ling : her life and her work /","Chang, Jun-mei.",1978,"6/28/96","3/3/13",2,1,0,1,"2",FALSE,"0",0
"3027",2367687,"X002575313","PL2478 .D48 1994","CLEMONS","The classic of changes : a new translation of the I Ching as interpreted by Wang Bi /","",1994,"7/1/96","1/21/12",4,1,1,2,"2 3",FALSE,"0",0
"3028",4233200,"X004862112","PL1281 .Q25 2004","ALDERMAN","Han zi gu jin tan = Chinese characters then and now /","Qi, Gong,",2004,"5/19/05","10/29/11",0,0,0,1,"2",FALSE,"0",0
"3029",4695090,"X030385156","PL2705 .I17 Z636 1994","ALDERMAN","Ji Yun ping zhuan /","Zhou, Jiming,",1994,"3/5/08","3/18/10",0,0,0,1,"2",FALSE,"0",0
"3030",4372528,"X030011849","PL3031 .T32 E747 2005","ALDERMAN","Er shi shi ji Taiwan shi xuan /","",2005,"6/12/06","11/16/10",0,0,0,1,"2",FALSE,"0",0
"3031",2533848,"X001082853","PL 2912 .A5 M48 1980 V.1","ALDERMAN","Min guo yan yi /","Cai, Dongfan.",1980,"7/1/96","1/4/13",2,1,1,4,"2",TRUE,"0",0
"3032",145000,"X000350634","PL2658 .E3 L9 1982","ALDERMAN","Lyric poets of the Southern T?ang : Feng Yen-ssu, 903-960, and Li Yü, 937-978 /","",1982,"6/28/96","11/16/12",0,1,0,1,"2",TRUE,"0",0
"3033",207368,"X000219953","PL2732 .U22 J887 1981","ALDERMAN","Dissent in early modern China : Ju-lin wai-shih and Ch?ing social criticism /","Ropp, Paul S.,",1981,"6/28/96","12/10/12",0,1,0,1,"2",FALSE,"0",0
"3034",2525291,"X001010704","PL2892 .A345 Y76 1985","ALDERMAN","Yuqing sao /","Bai, Xianyong,",1985,"7/1/96","8/22/12",4,1,1,1,"2",FALSE,"0",0
"3035",2526378,"X000903946","PL2698 .L52 H812 1981","ALDERMAN","Yi shu sheng huo di jie jing ; xian qing ou ji /","Yan, Tianyou.",1981,"7/1/96","11/29/12",0,1,0,1,"2",FALSE,"0",0
"3036",2527323,"X001275731","PL 2892 .I16 A6 1986 V.1","ALDERMAN","Bizhu san wen zi xuan ji /","Bizhu.",1986,"7/1/96","7/25/12",1,2,2,2,"2",TRUE,"0",0
"3037",1858042,"X002041689","PL1129 .E5 L55 1990","ALDERMAN","Shang ye Han yu /","Li Yang, Lianni.",1990,"6/30/96","4/15/12",4,1,0,1,"2",TRUE,"0",0
"3038",5010104,"X004087436","PL2699 .W82 1934","ALDERMAN","Wu Zetian si da qi an.","",1934,"7/13/11","7/19/11",0,0,0,1,"2",FALSE,"0",0
"3039",1618675,"X000862476","PL1117 .Y45 1982 text","CLEMONS","Chu ji Hua yu shi ke = Ten lessons in elementary mandarin Chinese /","",1982,"6/30/96","10/28/12",0,1,1,1,"3",TRUE,"0",0
"3040",386464,"X000194627","PL2658 .E8 C45","ALDERMAN","Chinese stories from Taiwan, 1960-1970 /","",1976,"6/28/96","3/25/13",0,1,0,1,"2",TRUE,"0",0
"3041",4353829,"X004908378","PL2658 .E1 F47 2000","ALDERMAN","Fissures : Chinese writing today /","",2000,"3/10/06","5/13/11",0,0,0,1,"2",TRUE,"0",0
"3042",2527314,"X000687926","PL2892 .I16 S45 1982","ALDERMAN","Shi shi guan xin /","Bizhu.",1982,"7/1/96","10/19/12",0,1,7,1,"2",FALSE,"0",0
"3043",4342284,"X030011326","PL2412 .X536 2003","ALDERMAN","Xian dai san wen jian shang ci dian /","",2003,"1/25/06","3/30/11",3,0,0,1,"2",FALSE,"0",0
"3044",4016513,"X004758143","PL2461 .Z7 B35 1995","ALDERMAN","Bai hu tong zhu zi suo yin = A concordance to the Baihutong /","",1995,"3/18/04","4/29/13",0,0,0,1,"2",FALSE,"0",0
"3045",2729636,"X006054447","PL2698 .Y86 P3 1935","ALDERMAN","Pai Su chai lei ji /","Yuan, Zongdao,",1935,"10/29/97","12/12/14",0,1,0,1,"2",FALSE,"0",0
"3046",4467089,"X030199613","PL2754 .Y3 Z6 2004","ALDERMAN","Wan nian Zhou Yang /","Gu, Xiang.",2004,"2/13/07","4/18/10",0,0,0,1,"2",FALSE,"0",0
"3047",5010129,"X004087446","PL2699 .H67 1934 v.1","ALDERMAN","Hui tu Xiao wu yi : 124 hui /","",1934,"6/30/11","7/13/11",0,0,0,2,"2",TRUE,"0",0
"3048",1995839,"X002157645","PL 2892 .I14 C57 1989 v.1","ALDERMAN","Zhongguo xia ke chuan qi /","Bi, Zhen,",1984,"6/30/96","8/22/12",8,2,2,2,"2",TRUE,"0",0
"3049",2470393,"X000691708","PL2912 .A5 Y83 1981","ALDERMAN","Yuan shi yan yi /","Cai, Dongfan.",1981,"7/1/96","11/5/12",0,1,0,1,"2",FALSE,"0",0
"3050",2576917,"X000348982","PL2804 .C5 C545 1980","ALDERMAN","Zheng hong qi xia /","Lao, She,",1980,"7/1/96","11/23/12",0,1,0,1,"2",TRUE,"0",0
"3051",2529894,"X001307772","PL2740 .T5 A6 1980 V.1","ALDERMAN","Zhang Tianyi xiao shuo xuan /","Zhang, Tianyi,",1981,"7/1/96","10/28/12",3,2,0,2,"2",TRUE,"0",0
"3052",2876219,"X004317531","PL2919 .H78 A6 1985 v.1","ALDERMAN","Wang Xiyan xuan ji.","Wang, Xiyan,",1985,"2/4/99","3/12/18",0,0,0,5,"2",TRUE,"0",0
"3053",4385413,"X030085885","PL2674 .W25 1954","ALDERMAN","Bai Juyi yan jiu /","Wang, Shiyi.",1954,"8/2/06","2/28/14",1,0,0,1,"2",FALSE,"0",0
"3054",5342259,"X030951043","PL1117.5 .V68 T8x 1935","ALDERMAN","Duan pian you ji du ben /","",1935,"4/29/11","7/26/11",0,0,0,1,"2",TRUE,"0",0
"3055",4383050,"X030355529","PL2275 .P76 T3 2006","ALDERMAN","Qing lou wen xue yu Zhongguo wen hua /","Tao, Muning,",2006,"7/25/06","7/30/10",1,0,0,1,"2",TRUE,"0",0
"3056",680026,"X000689214","PL2837 .H753 T83 1983","ALDERMAN","Tong cai yu tong hun : Kepo hao di 2 jie che xiang /","Zhang, Xiaofeng,",1983,"6/29/96","9/4/12",0,1,1,1,"2",TRUE,"0",0
"3057",2876872,"X030230452","PL2698 .W3 v.11","ALDERMAN","Yanzhoushanren xu gao : [207 juan] /","Wang, Shizhen,",1970,"10/24/07","1/13/12",0,0,0,18,"2",TRUE,"0",0
"3058",4220770,"X004875043","PL2869 .O128 B3 2004","ALDERMAN","Snow in August /","Gao, Xingjian.",2004,"1/18/05","12/16/11",1,0,0,1,"2",FALSE,"0",0
"3059",4249198,"X004796454","PL2804 .C5 L6 2005","ALDERMAN","Luo tuo Xiangzi /","Lao, She,",2005,"6/3/05","7/31/11",1,0,0,1,"2",TRUE,"0",0
"3060",253862,"X000160694","PL2341 .C5","ALDERMAN","The evolution of Chinese tz?u poetry : from late T?ang to Northern Sung /","Chang, Kang-i Sun,",1980,"6/28/96","11/17/12",1,1,0,1,"2",FALSE,"0",0
"3061",708115,"X001220436","PL2698 .C38 S539 1987","ALDERMAN","The margins of utopia : Shui-hu hou-chuan and the literature of Ming loyalism /","Widmer, Ellen.",1987,"6/29/96","5/21/12",0,1,0,1,"2",FALSE,"0",0
"3062",708807,"X030000863","PL2283 .W44 1962 v.1","ALDERMAN","Wei Jin Nan Bei chao wen xue shi can kao zi liao /","",1962,"10/13/06","6/3/13",2,0,100,2,"2 14",TRUE,"0",0
"3063",167148,"X000350868","PL2658 .E3 W33","ALDERMAN","Wang Wei, Li Bo, Du Fu, Li He : four T'ang poets /","",1980,"6/28/96","11/13/12",0,1,0,1,"2",FALSE,"0",0
"3064",1666002,"X001779156","PL2879 .P5 Z47713 1990","ALDERMAN","A higher kind of loyalty : a memoir by China's foremost journalist /","Liu, Binyan,",1990,"6/30/96","3/1/12",2,1,0,2,"2 14",FALSE,"0",0
"3065",1037653,"X000540752","PL2471 .R8 1958","ALDERMAN","Lun yu yi zhu /","Yang, Bojun.",1958,"6/29/96","5/16/14",0,1,0,1,"2",FALSE,"0",0
"3066",1230153,"X001461294","PL2698 .L52 Z65 1988","ALDERMAN","The invention of Li Yu /","Hanan, Patrick.",1988,"6/30/96","4/16/12",1,1,0,1,"2",FALSE,"0",0
"3067",1739112,"X001785917","PL1171 .Y88 1987","ALDERMAN","Chinese writing : its origin and evolution /","Yun, Weili,",1987,"6/30/96","5/10/12",1,1,0,1,"2",FALSE,"0",0
"3068",2577765,"X000930049","PL2858 .L4 Z48 1984","ALDERMAN","Fu Lei jia shu.","Fu, Lei,",1984,"7/1/96","7/23/12",1,1,2,1,"2",FALSE,"0",0
"3069",223880,"X000003880","PL1175 .L36","ALDERMAN","Language reform in China : documents and commentary /","",1979,"6/28/96","11/25/12",1,1,0,1,"2",FALSE,"0",0
"3070",4667055,"X030384651","PL2524 .H369 2006 v.2","ALDERMAN","Han Wei Liu chao shi san bai shou /","",2006,"4/21/08","1/30/09",2,0,0,2,"2",TRUE,"0",0
"3071",327876,"X000062005","PL2658 .E5 E37 1978","ALDERMAN","Eight Chinese plays from the thirteenth century to the present /","",1978,"6/28/96","12/12/12",2,1,0,1,"2 3",FALSE,"0",0
"3072",1036932,"X000329524","PL1117 .D42 V.1","ALDERMAN","Intermediate Chinese reader,","DeFrancis, John,",1967,"6/29/96","9/9/13",0,1,0,2,"2",TRUE,"0",0
"3073",4858811,"X030571057","PL1175 .C545 1961","ALDERMAN","Han zi gai ge gai lun /","Zhou, Youguang.",1961,"4/7/09","5/12/11",0,0,0,1,"2",FALSE,"0",0
"3074",2578612,"X001492775","PL2862 .I228 T3 1988","ALDERMAN","Da mo xun long /","Xia, Yuanyu.",1988,"7/1/96","3/19/12",0,1,3,1,"2",TRUE,"0",0
"3075",2876856,"X004317234","PL2732 .A5 Z925 1983 v.1","ALDERMAN","Wang Guowei xue shu yan jiu lun ji /","",1983,"2/8/99","3/14/18",0,0,0,2,"2",TRUE,"0",0
"3076",625923,"X000598310","PL2676 .A27 1973","ALDERMAN","Poems of Wang Wei;","Wang, Wei,",1973,"6/29/96","4/2/13",3,1,16,2,"2 3",FALSE,"0",0
"3077",2527374,"X000936519","PL2892 .A43 T67 1984","ALDERMAN","Tou quan /","Gong, Baiyu.",1984,"7/1/96","6/25/12",0,1,5,1,"2",TRUE,"0",0
"3078",2922974,"X004340863","PL2837 .K33 T224 1998","ALDERMAN","Da huang bing he /","Zhang, Kangkang,",1998,"6/22/99","11/7/16",0,0,0,1,"2",TRUE,"0",0
"3079",699673,"X000973182","PL2892.A43 S45 1984 v.1-2","ALDERMAN","Shi er jin qian biao /","Gong, Baiyu.",1984,"6/29/96","6/25/12",1,3,13,3,"2",TRUE,"0",0
"3080",1779595,"X001859986","PL2837 .M22 Y834 1989","ALDERMAN","Yuan qi bu mie /","Zhang, Manjuan.",1989,"6/30/96","2/14/12",2,1,1,1,"2",FALSE,"0",0
"3081",2850530,"X004236732","PL2886 .O17 C5 1998 v.2","ALDERMAN","Jiang jun yin /","Mo, Yingfeng.",1983,"1/29/99","3/14/18",0,0,0,2,"2",TRUE,"0",0
"3082",7481651,"X032084824","PL2307 .F856 2017","ALDERMAN","An introduction to Chinese poetry : from the Canon of poetry to the lyrics of the Song dynasty /","Fuller, Michael Anthony,",2017,"4/10/18","1/1/00",0,0,0,1,"2",FALSE,"0",0
"3083",2522709,"X001217325","PL2688 .Z5 T285 1986","ALDERMAN","Zhao Mengfu wen xue yu yi shu zhi yan jiu /","Dai, Lizhu,",1986,"7/1/96","4/20/12",0,1,2,1,"2",TRUE,"0",0
"3084",4691246,"X030373638","PL2488 .A52 v.18","ALDERMAN","Kanbun taikei /","",1909,"4/9/08","9/15/15",0,0,0,21,"2 14",TRUE,"0",0
"3085",4647054,"X030339180","PL2740 .H4 Z64 1986","ALDERMAN","Chang Hen-shui yen chiu tzu liao /","",1986,"11/7/07","9/21/10",0,0,0,1,"2",FALSE,"0",0
"3086",1046234,"X000981801","PL2676 .A28","ALDERMAN","Hiding the universe; poems.","Wang, Wei,",1972,"6/29/96","4/2/13",1,1,2,1,"2",FALSE,"0",0
"3087",699044,"X001139886","PL2244 .K8 1979","ALDERMAN","Gu Han yu chang yong zi zi dian /","",1979,"6/29/96","10/6/12",0,1,0,1,"2",FALSE,"0",0
"3088",4226266,"X004854459","PL2804 .C5 S75 1979 v.2","ALDERMAN","Si shi tong tang /","Lao, She,",1979,"2/16/05","6/3/13",0,0,100,2,"2",TRUE,"0",0
"3089",2529893,"X001509688","PL2735 .N176 H8","ALDERMAN","Hong lou meng ying /","Yunchawaishi,",1988,"7/1/96","2/14/12",1,1,0,1,"2",FALSE,"0",0
"3090",1037720,"X000534020","PL2658 .E3 C45 1960","ALDERMAN","Poems of solitude,","Ch?ên, Jerome,",1960,"6/29/96","1/23/14",0,1,0,1,"2",TRUE,"0",0
"3091",5563880,"X031056965","PL2677 .P35 T36 1913","ALDERMAN","Tang Bai Xingjian fu can juan : Dunhuang shi shi yi shu.","Bai, Xingjian,",1913,"3/1/12","3/7/12",0,0,0,1,"2",TRUE,"0",0
"3092",355549,"X000058358","PL1111 .H4","ALDERMAN","A handbook on Chinese language structure /","Henne, Henry.",1977,"6/28/96","11/19/12",2,1,0,1,"2",FALSE,"0",0
"3093",2577776,"X001497285","PL2879 .F3 A6 1988","ALDERMAN","Shen qi : Liu Fang xuan ji /","Liu, Fang,",1988,"7/1/96","2/4/12",0,1,0,1,"2",FALSE,"0",0
"3094",155085,"X000445715","PL2658 .E3 W26 1976","ALDERMAN","Chinese poems /","Waley, Arthur.",1976,"6/28/96","12/5/12",1,1,0,1,"2",FALSE,"0",0
"3095",1038621,"X000992343","PL2765 .I45 Z5268","ALDERMAN","Wo ti hui i.","Xie, Bingying,",1976,"6/29/96","12/3/12",1,1,0,1,"2",FALSE,"0",0
"3096",643241,"X001023097","PL2804 .C5 C54513 1982","ALDERMAN","Beneath the red banner /","Lao, She,",1982,"6/29/96","6/28/12",0,1,0,1,"2",TRUE,"0",0
"3097",2534508,"X001217383","PL2920 .E526 H85 1980","ALDERMAN","Huan tou ji /","Ni, Kuang.",1981,"7/1/96","7/18/12",3,1,0,1,"2",FALSE,"0",0
"3098",2577722,"X001263786","PL2862 .I3227 W64 1987","ALDERMAN","Weiliang di ai /","Xiao, Sa.",1987,"7/1/96","2/14/12",5,1,0,1,"2",FALSE,"0",0
"3099",4454832,"X030166960","PL2357 .L35 1992","ALDERMAN","Zhong xi xi ju bi jiao lun gao /","Lan, Fan.",1992,"1/12/07","11/12/10",0,0,0,1,"2",FALSE,"0",0
"3100",7521856,"X031853277","PL2470 .Z6 W878 2014","ALDERMAN","Zuo zhuan wei /","Wu, Kaisheng,",2014,"5/10/18","1/1/00",0,0,0,1,"2",FALSE,"0",0
"3101",1610807,"X001157748","PL 2451 .Y4 1958 v.1","ALDERMAN","Quan shang gu san dai Qin Han San guo Liu chao wen pian ming mu lu ji zuo zhe suo yin /","",1965,"1/13/09","1/24/11",0,0,0,5,"2",TRUE,"0",0
"3102",675019,"X000689196","PL2892 .A345 T3 1983","ALDERMAN","Taibei ren /","Bai, Xianyong,",1983,"6/29/96","5/12/12",2,1,1,1,"2",TRUE,"0",0
"3103",4386337,"X030330758","PL2695 .H33 W82 2004","ALDERMAN","Tang Xianzu ""Handan meng ji"" jiao zhu /","Wu, Xiuhua.",2004,"8/8/06","5/13/10",0,0,0,1,"2",FALSE,"0",0
"3104",2577678,"X001156578","PL2852 .K583 T73 1985","ALDERMAN","Zai sheng di huo niao /","Chu, Ge,",1985,"7/1/96","3/19/12",0,1,3,1,"2",TRUE,"0",0
"3105",4688445,"X030344397","PL2321 .L58 2007","ALDERMAN","Tang ren yin yue shi yan jiu : yi kong hou pi pa di jia wei zhu /","Liu, Yuezhu.",2007,"2/13/08","11/25/08",0,0,0,1,"2",FALSE,"0",0
"3106",4789838,"X030508464","PL2354.6 .Y83 1980 v.2","ALDERMAN","Yuan za ju xuan zhu /","",1980,"2/5/09","12/17/09",0,0,0,2,"2",TRUE,"0",0
"3107",4690702,"X030459840","PL2464 .Z7 G36 2007","ALDERMAN","Liang Han Yi xue shi = Liang Han Yi xue shi /","Gao, Huaimin.",2007,"2/21/08","11/17/08",0,0,0,1,"2",TRUE,"0",0
"3108",4353817,"X004910016","PL1510 .S45 2002","ALDERMAN","Speakers of the non-Han languages and dialects of China /","Shearer, Walter.",2002,"3/10/06","11/1/10",0,0,0,1,"2",FALSE,"0",0
"3109",635953,"X000323254","PL1075 .F6 1973","CLEMONS","The Chinese language,","Forrest, R. A. D. (Robert Andrew Dermod),",1973,"6/29/96","1/15/13",0,1,0,1,"3",FALSE,"0",0
"3110",2700958,"X030226238","PL2754 .T75 C5","ALDERMAN","Zhi tang wen ji /","Zhou, Zuoren,",1933,"7/10/97","12/12/14",0,1,0,1,"2",TRUE,"0",0
"3111",1037717,"X000316927","PL2656 .E1 T8 1960","ALDERMAN","Ballads and stories from Tun-huang; an anthology","",1960,"6/29/96","12/3/13",1,1,0,1,"2",TRUE,"0",0
"3112",672016,"X000789370","PL2658 .E8 P47 1983","CLEMONS","Perspectives in contemporary Chinese literature /","",1983,"6/29/96","4/19/12",2,1,0,1,"3",FALSE,"0",0
"3113",113206,"X000987252","PL2804 .C5 T4","ALDERMAN","Teahouse : a play in three acts /","Lao, She,",1980,"6/28/96","7/3/12",0,1,0,1,"2",TRUE,"0",0
"3114",646171,"X000687210","PL2717 .U47 Z88 1983","ALDERMAN","The world of K?ung Shang-jen : a man of letters in early Ch?ing China /","Strassberg, Richard E.",1983,"6/29/96","4/17/12",1,1,0,1,"2",FALSE,"0",0
"3115",2695817,"X030226119","PL2687 .C4 S5  1933","ALDERMAN","Shi bian wang /","Zheng, Qiao,",1933,"6/17/97","12/12/14",0,1,0,1,"2",FALSE,"0",0
"3116",1322733,"X000329873","PL1115 .C36","ALDERMAN","Read Chinese : book III /","Chang, Richard F.,",1961,"6/30/96","10/20/13",0,1,0,1,"2",FALSE,"0",0
"3117",4381693,"X030216968","PL2542 .X57 2006","ALDERMAN","Xin yue pai shi xuan /","",2006,"7/20/06","3/10/10",0,0,0,1,"2",FALSE,"0",0
"3118",4232279,"X004859632","PL2419 .H57 L7 2005","ALDERMAN","Brushing history against the grain : reading the Chinese new historical fiction (1986-1999) /","Lin, Qingxin,",2005,"4/14/05","4/20/11",1,0,0,1,"2",TRUE,"0",0
"3119",4353816,"X004910664","PL1129 .E5 W346 2004","ALDERMAN","A Mencius reader : for beginning and advanced students of classical Chinese /","Wagner, Donald B.",2004,"3/10/06","8/12/10",0,0,0,1,"2",FALSE,"0",0
"3120",2923547,"X030753370","PL1420 .T9 1951","ALDERMAN","Ci yuan /","",1950,"8/24/10","9/3/10",0,0,0,2,"2",FALSE,"0",0
"3121",2700957,"2700957-1001","PL2264 .C458","ALDERMAN","Zhongguo xin wen xue di yuan liu /","Zhou, Zuoren,",1932,"7/10/97","12/12/14",0,1,0,1,"2",FALSE,"0",0
"3122",4465194,"X030331386","PL2754 .S5 Z9674 2006","ALDERMAN","Lu Xun yu ""Zuo lian"" /","Wong, Wang-chi.",2006,"2/5/07","9/20/09",0,0,0,1,"2",FALSE,"0",0
"3123",501452,"X000293300","PL1087 L3","ALDERMAN","Language & linguistics in the People's Republic of China /","",1975,"6/29/96","10/22/12",4,1,0,3,"2 3",TRUE,"0",0
"3124",4667052,"X030408101","PL1279 .W34 2006","ALDERMAN","Shi ci ge lü gai yao : zeng ding ben /","Wang, Li,",2006,"11/26/07","1/17/09",0,0,0,1,"2",FALSE,"0",0
"3125",2938789,"X004469866","PL2881 .S53 Z464 1999","ALDERMAN","Cang sang shi nian /","Ma, Shitu.",1999,"8/18/99","5/6/16",0,0,5,1,"2",FALSE,"0",0
"3126",4386834,"X030007771","PL1121 .K6 Y82 2002","ALDERMAN","Yuan ben lao qi da : jie ti, yuan wen, yuan wen ying yin, suo yin /","",2002,"8/9/06","5/19/10",0,0,0,1,"2",FALSE,"0",0
"3127",4364840,"X030331442","PL2718 .I8 L3 2005 v.2","ALDERMAN","Laocan you ji /","Liu, E,",2005,"5/9/06","5/19/10",0,0,0,2,"2",TRUE,"0",0
"3128",3714761,"X004516771","PL2470 .K3 1850 v.1-4","ALDERMAN","Zeng ding Chun qiu shi zu yuan liu tu kao : 6 juan ; [Chun qiu nü pu 1 juan] /","Chang, Maolai,",1850,"5/1/01","6/8/17",3,1,0,1,"2",TRUE,"0",0
"3129",3486031,"X004346241","PL2741 .C5 C33 1982","ALDERMAN","Cang hai fan yi /","Zhao, Qingge,",1982,"1/11/00","2/28/17",2,0,0,1,"2",TRUE,"0",0
