"","Item.Shelving.Id","Item.Call.Number","Catalog.Id","Item.Library.Code","Catalog.Pub.Year","Catalog.Title","Catalog.Author","Item.Barcode","Item.Collection","Item.Status","Item.Type","Item.Created.Date","Item.Last.Checkout.Date","Item.Lifetime.Checkout","Item.Lifetime.Renewals","Item.Lifetime.Inhouse.Uses","Item.Legacy.Total.Charges","Number.of.Items","days_since_last_checkout","Item.Lifetime.Checkout.Corrected","checkouts_per_day","x0","x1","x2","x3","x4","x5","scoreA","scoreB","scoreC","modelC","dscoreC","model","NumInhouseUses","NumCheckouts","NumRenewals","MODEL","n","MultiVolume"
"39","PB 000010 .N4  V.000048","PB10 .N4 v.48",1325604,"ALDERMAN",1988,"Angel Ganivet in Finlandia : studio biografico e testi /","Wis, Roberto,","X001504206","STACKS","STACKS","BOOK","6/30/96","1/1/00",0,0,0,1,1,7079,1,0.000119631534872592,-0.381846781260227,0.431387695833314,-0.313952730015952,-0.181571204014609,0.990314305091728,-0.325005105672902,0.612534786925636,0.678872338030487,0.205248515879766,748,0.794751484120234,"0",0,1,0,"0",1,TRUE
"40","PB 000010 .N4  V.000049","PB10 .N4 v.49",1335923,"ALDERMAN",1989,"Passive constructions in Old English translations from Latin : with special reference to the OE Bede and the Pastoral care /","Kilpiö, Matti.","X001561146","STACKS","STACKS","BOOK","6/30/96","1/1/00",0,0,0,2,1,7079,2,0.000239263069745185,-0.397353822245746,0.431387695833314,-0.215309212863366,-0.181571204014609,0.990314305091728,-0.255718218175632,0.618143306883465,0.955725037958473,0.224495627322068,726,0.775504372677932,"0",0,2,0,"0",1,TRUE
"41","PB 000010 .N4  V.000008","PB10 .N4 v.8",2414062,"ALDERMAN",1929,"Der französische einfluss auf die deutsche sprache im dreizehnten jahrhundert /","Suolahti, Viktor Hugo,","X004061614","STACKS","STACKS","BOOK","7/1/96","3/16/11",0,0,0,1,1,2987,1,0.000119645848289064,0.533068636885379,0.430955175262258,-0.313952730015952,-0.181571204014609,-0.554066803008833,-0.324996815784472,0.431282770913023,0.619178601773456,0.326532613430059,669,0.673467386569941,"0",0,1,0,"0",1,TRUE
"42","PB 000010 .N4  V.000009","PB10 .N4 v.9",2414073,"ALDERMAN",1932,"Der französische einfluss auf die mittelhochdeutsche sprache in der ersten hälfte des XIV. jahrhunderts /","Rosenqvist, Arvid,","X032015222","STACKS","STACKS","BOOK","3/13/18","1/1/00",0,0,0,0,1,7079,0,0,0.486547513928823,-2.99677035035499,-0.412596247168538,-0.181571204014609,0.990314305091728,-0.394291993170172,0.740894426784366,0.555304659064859,0.751627698646427,279,0.248372301353573,"0",0,0,0,"0",1,TRUE
"43","PB 001001 .C88  V.1","PB1001 .C88 v.1",3773369,"ALDERMAN",2001,"The individual in Celtic literatures /","","X004554385","STACKS","CHECKEDOUT","BOOK","9/4/01","1/11/19",0,3,2,10,1,129,7,0.00154631204577084,-0.583438314071971,-0.386941224604268,0.277908372899566,0.517402590693082,-1.6327181243557,0.501284151239419,0.18336364194865,0.224732862086967,0.946899470705395,89,0.0531005292946047,"1",2,7,3,"1",1,TRUE
"44","PB 001001 .C88  V.2","PB1001 .C88 v.2",3919170,"ALDERMAN",2002,"Identifying the ""Celtic"" /","","X004661619","STACKS","STACKS","BOOK","3/20/03","1/1/00",0,0,3,0,1,7079,0,0,-0.59894535505749,-0.63001778553763,-0.412596247168538,-0.181571204014609,0.990314305091728,-0.394291993170172,0.589218671523757,0.642631206195801,0.456622467337453,574,0.543377532662547,"0",3,0,0,"0",1,TRUE
"45","PB 001001 .I49  1986","PB1001 .I49 1986",1247584,"ALDERMAN",1987,"Third International Conference on Minority Languages : Celtic papers /","International Conference on Minority Languages","X001282233","STACKS","STACKS","BOOK","6/30/96","5/7/10",0,0,0,4,1,3300,4,0.00047852613949037,-0.366339740274708,0.431387695833314,-0.0180221785581928,-0.181571204014609,-0.435935989999186,-0.117144443181091,0.362137779639798,0.870700705330819,0.587312368557723,442,0.412687631442277,"0",0,4,0,"0",1,FALSE
"46","PB 001001 .S64  1994","PB1001 .S64 1994",2381680,"ALDERMAN",1994,"Proceedings of the third Symposium of Societas Celtologica Nordica : held in Oslo, 1-2 November 1991 /","Societas Celtologica Nordica. Symposium","X002579108","STACKS","STACKS","BOOK","7/1/96","1/1/00",0,0,0,1,1,7079,1,0.000119645848289064,-0.47488902717334,0.430955175262258,-0.313952730015952,-0.181571204014609,0.990314305091728,-0.324996815784472,0.600722004928644,0.5117481732741,0.220916541920537,730,0.779083458079463,"0",0,1,0,"0",1,FALSE
"47","PB 001002 .A45  1968","PB1002 .A45 1968",1054425,"ALDERMAN",1968,"Celtic studies: essays in memory of Angus Matheson, 1912-1962;","","X031597492","STACKS","STACKS","BOOK","10/6/14","4/14/15",1,3,0,4,1,1497,1,0.002371072910492,-0.0717059615498523,-2.45438955425101,-0.313952730015952,0.517402590693082,-1.11641476270332,0.978960152863456,0.287672425059455,0.133813219377771,0.965395614183818,69,0.0346043858161817,"1",0,1,3,"1",1,FALSE
"48","PB 001002 .A45  1968A","PB1002 .A45 1968a",1011110,"ALDERMAN",1968,"Celtic studies: essays in memory of Angus Matheson, 1912-1962;","","X000393723","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,-0.0717059615498523,0.43182021640437,-0.412596247168538,-0.181571204014609,0.990314305091728,-0.394291993170172,0.643616474815862,0.835012486204505,0.146411908678645,869,0.853588091321355,"0",0,0,0,"0",1,FALSE
"49","PB 001002 .A47  1995","PB1002 .A47 1995",2492556,"ALDERMAN",1995,"Hispano-Gallo-Brittonica : essays in honour of Professor D. Ellis Evans on the occasion of his sixty-fifth birthday /","","X002695790","STACKS","STACKS","BOOK","7/1/96","9/12/96",0,0,0,1,1,8285,1,0.000119645848289064,-0.490396068158858,0.430955175262258,-0.313952730015952,-0.181571204014609,1.44547647918002,-0.324996815784472,0.681409860720613,0.493253910215572,0.154466791048144,849,0.845533208951856,"0",0,1,0,"0",1,FALSE
"50","PB 001002 .B47  1912","PB1002 .B47 1912",237149,"ALDERMAN",1912,"Miscellany presented to Kuno Meyer by some of his friends and pupils on the occasion of his appointment to the chair of Celtic philology in the University of Berlin,","","X001152784","STACKS","STACKS","BOOK","6/28/96","5/4/09",0,0,1,1,1,3668,1,0.000119602918311207,0.796688333639197,0.432252736975425,-0.313952730015952,-0.181571204014609,-0.297047366396789,-0.325021679500793,0.516730624207061,0.0818439931608737,0.223419968995952,727,0.776580031004048,"0",1,1,0,"0",1,FALSE
