"","Item.Shelving.Id","Item.Call.Number","Catalog.Id","Item.Library.Code","Catalog.Pub.Year","Catalog.Title","Catalog.Author","Item.Barcode","Item.Collection","Item.Status","Item.Type","Item.Created.Date","Item.Last.Checkout.Date","Item.Lifetime.Checkout","Item.Lifetime.Renewals","Item.Lifetime.Inhouse.Uses","Item.Legacy.Total.Charges","Number.of.Items","days_since_last_checkout","Item.Lifetime.Checkout.Corrected","checkouts_per_day","x0","x1","x2","x3","x4","x5","scoreA","scoreB","scoreC","modelC","dscoreC","model","NumInhouseUses","NumCheckouts","NumRenewals","MODEL","n","MultiVolume"
"2139","BT 000198 .G73  1976","BT198 .G73 1976",430014,"ALDERMAN",1976,"Der Grund des Glaubens : d. Christologie Wilhelm Herrmanns /","Greive, Wolfgang,","X000234357","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,0.130955876332678,0.650374104366087,-0.569319478774701,-0.293454709733024,1.61093417683751,-0.586959875983784,0.271637690359688,0.323493248550221,0.0491918832781651,7619,0.950808116721835,"0",0,0,0,"0",1,FALSE
"2140","BT 000198 .G743  1965  V.000001","BT198 .G743 1965 v.1",1174684,"ALDERMAN",1965,"Christ in Christian tradition,","Grillmeier, Alois,","X000364710","STACKS","CHECKEDOUT","BOOK","6/29/96","1/26/19",4,5,1,24,1,114,19,0.00287081339712919,0.420971488839698,0.650374104366087,0.61891728964136,0.531978000630939,-1.3407701560624,0.410180303077452,0.31480794588158,0.483304584631696,0.708547870644701,3052,0.291452129355299,"1",1,19,5,"1",1,TRUE
"2141","BT 000198 .G743  1975B V.000002 PT.000001","BT198 .G743 1975b v.2 pt.1",811150,"ALDERMAN",1975,"Christ in Christian tradition /","Grillmeier, Alois,","X001260991","STACKS","STACKS","BOOK","6/29/96","11/9/09",0,0,3,14,1,3479,14,0.00167464114832536,0.157320932015135,0.650374104366087,0.306223403216081,-0.293454709733024,0.0852865675855857,-0.00529477153139617,0.28082711411072,0.105815256712958,0.357379018793259,4971,0.642620981206741,"0",8,32,0,"0",3,TRUE
"2142","BT 000198 .G743  1975B V.000002 PT.000002","BT198 .G743 1975b v.2 pt.2",811150,"ALDERMAN",1975,"Christ in Christian tradition /","Grillmeier, Alois,","X002644470","STACKS","STACKS","BOOK","6/29/96","11/25/08",0,0,2,10,1,3828,10,0.00119617224880383,0.157320932015135,0.650374104366087,0.0560682940758573,-0.293454709733024,0.233189627482509,-0.171484801374936,0.300438499275173,0.143143651774153,0.271937156668281,5537,0.728062843331719,"0",8,32,0,"0",3,TRUE
"2143","BT 000198 .G743  1975B V.000002 PT.000004","BT198 .G743 1975b v.2 pt.4",811150,"ALDERMAN",1975,"Christ in Christian tradition /","Grillmeier, Alois,","X004082890","STACKS","STACKS","BOOK","3/20/97","11/25/08",0,0,3,8,1,3828,8,0.000988142292490119,0.157320932015135,0.53857068530071,-0.0690092604942544,-0.293454709733024,0.233189627482509,-0.243741336089518,0.339285875029109,0.708278302568942,0.269317016416269,5557,0.730682983583731,"0",8,32,0,"0",3,TRUE
"2144","BT 000198 .G75  1997","BT198 .G75 1997",2766167,"ALDERMAN",1997,"Fragmente zur Christologie : Studien zum altkirchlichen Christusbild /","Grillmeier, Alois,","X004028733","STACKS","STACKS","BOOK","2/9/98","6/16/12",1,0,3,1,2,2529,1,0.000128700128700129,-0.422710292998904,0.40051040266695,-0.506780701489646,-0.293454709733024,-0.317314884855895,-0.542257538484042,0.601432380807348,0.345158800948411,0.458280741168712,4460,0.541719258831288,"0",3,1,0,"0",1,FALSE
"2145","BT 000198 .H34  1973","BT198 .H34 1973",1174686,"ALDERMAN",1973,"Christ and the universe: Teilhard de Chardin and the cosmos.","Hale, Robert,","X000494063","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,1,1,7079,1,0.000119617224880383,0.210051043380047,0.650374104366087,-0.506780701489646,-0.293454709733024,1.61093417683751,-0.545412368522899,0.251971282036234,0.0895162040833384,0.0484232614846183,7628,0.951576738515382,"0",0,1,0,"0",1,FALSE
"2146","BT 000198 .H395","BT198 .H395",163615,"ALDERMAN",1981,"The hidden center : spiritually and speculative Christology in St. Bonaventure /","Hayes, Zachary.","X000430479","STACKS","STACKS","BOOK","6/28/96","3/17/14",0,0,2,8,1,1890,8,0.000956823346489654,-0.00086940207960299,0.650797602165577,-0.0690092604942544,-0.293454709733024,-0.588117335498113,-0.254619569921832,0.421652349141574,0.658950004028156,0.467341531610681,4402,0.532658468389319,"0",2,8,0,"0",1,FALSE
"2147","BT 000198 .H46  1977","BT198 .H46 1977",435533,"ALDERMAN",1977,"Der Sohn Gottes : d. Entstehung d. Christologie u.d. jüd.-hellenist. Religionsgeschichte /","Hengel, Martin.","X000685227","STACKS","STACKS","BOOK","6/29/96","3/5/13",1,0,0,4,1,2267,4,0.000478468899521531,0.104590820650222,0.650374104366087,-0.319164369634478,-0.293454709733024,-0.42834812752923,-0.420769846140245,0.423210208227429,0.599806701764464,0.34394087042686,5051,0.65605912957314,"0",0,4,0,"0",1,FALSE
"2148","BT 000198 .H4613  1976","BT198 .H4613 1976",310596,"ALDERMAN",1976,"The Son of God : the origin of Christology and the history of Jewish-Hellenistic religion /","Hengel, Martin.","X000528692","STACKS","STACKS","BOOK","6/28/96","7/23/07",0,0,0,26,2,4319,26,0.00310967587609138,0.130955876332678,0.650797602165577,1.05668873063675,-0.293454709733024,0.441271009744369,0.493146118717559,0.179090322956141,0.0248446422629058,0.458511673332171,4459,0.541488326667829,"0",0,26,0,"0",1,FALSE
"2149","BT 000198 .H47  1992","BT198 .H47 1992",1945732,"ALDERMAN",1992,"La christologie chez Clément de Rome et dans le Pasteur d'Hermas /","Henne, Philippe.","X002159283","STACKS","STACKS","BOOK","6/30/96","1/1/00",0,0,0,1,1,7079,1,0.000119631534872592,-0.290885014586622,0.649950606566597,-0.506780701489646,-0.293454709733024,1.61093417683751,-0.545407398130812,0.334780979193456,0.464911023154855,0.0775020711455415,7307,0.922497928854458,"0",0,1,0,"0",1,FALSE
"2150","BT 000198 .H64  1977","BT198 .H64 1977",331977,"ALDERMAN",1977,"Theios aner in Hellenistic-Judaism : a critique of the use of this category in New Testament Christology /","Holladay, Carl R.","X000079162","STACKS","STACKS","BOOK","6/28/96","5/7/15",0,6,0,8,1,1474,2,0.000956823346489654,0.104590820650222,0.650797602165577,-0.44424192420459,0.697064542703731,-0.764414392567224,-0.254619569921832,0.475103967500689,0.411360967438668,0.392881500065549,4801,0.607118499934451,"0",0,2,6,"0",1,FALSE
"2151","BT 000198 .H86  2005","BT198 .H86 2005",4334183,"ALDERMAN",2005,"How on earth did Jesus become a god? : historical questions about earliest devotion to Jesus /","Hurtado, Larry W.,","X030007978","STACKS","CHECKEDOUT","BOOK","1/13/11","3/5/19",2,1,1,11,1,76,10,0.00360774024270253,-0.633630738458554,-1.59882270872563,0.0560682940758573,-0.128368167660232,-1.35687421416006,0.66614238249538,0.921814745840045,0.046888904646039,0.974553369730952,533,0.0254466302690476,"1",1,10,1,"1",1,FALSE
"2152","BT 000198 .H87  2003","BT198 .H87 2003",3959078,"ALDERMAN",2003,"Lord Jesus Christ : devotion to Jesus in earliest Christianity /","Hurtado, Larry W.,","X004659613","STACKS","STACKS","BOOK","8/28/03","10/13/16",4,4,3,33,1,949,29,0.00574512534818942,-0.580900627093641,-0.457496139099916,1.24430506249192,0.366891458558146,-0.986904668916464,1.40853565993351,0.624365386845164,0.694395690457895,0.963371288718765,765,0.0366287112812348,"1",3,29,4,"1",1,FALSE
"2153","BT 000198 .I36  1997","BT198 .I36 1997",2816472,"ALDERMAN",1997,"Gesù Cristo e la Chiesa in San Tommaso d'Aquino /","Iammarrone, Giovanni,","X004213547","STACKS","STACKS","BOOK","7/28/98","11/25/08",0,0,0,0,1,3828,0,0,-0.422710292998904,0.32893927455313,-0.569319478774701,-0.293454709733024,0.233189627482509,-0.586959875983784,0.573599962488454,0.825230884831399,0.329877736589716,5135,0.670122263410284,"0",0,0,0,"0",1,FALSE
"2154","BT 000198 .I58  2008","BT198 .I58 2008",5014099,"ALDERMAN",2008,"In the shadow of the incarnation : essays on Jesus Christ in the early church in honor of Brian E. Daley, S.J. /","","X030595756","STACKS","STACKS","BOOK","10/2/09","1/31/18",3,1,1,8,1,474,7,0.0022746659084447,-0.712725905505923,-1.40062573856428,-0.13154803777931,-0.128368167660232,-1.1882053951372,0.203116126001993,0.916718301706022,0.566604644060135,0.959689932800469,846,0.0403100671995308,"1",1,7,1,"1",1,FALSE
"2155","BT 000198 .J468  1989","BT198 .J468 1989",1735988,"ALDERMAN",1989,"Jesus in African Christianity : experimentation and diversity in    African christology /","","X001971258","STACKS","STACKS","BOOK","6/30/96","3/12/14",0,11,0,17,1,1895,6,0.00203373609283407,-0.211789847539253,0.649950606566597,-0.194086815064366,1.52249725306769,-0.585998380485263,0.119432247516749,0.482444938513774,0.97584648639895,0.488439762125685,4287,0.511560237874314,"0",0,6,11,"0",1,FALSE
"2156","BT 000198 .J475  1986","BT198 .J475 1986",770943,"ALDERMAN",1986,"Jesus in history and myth /","","X001079597","STACKS","STACKS","BOOK","6/29/96","9/16/09",0,0,1,15,1,3533,15,0.00179425837320574,-0.132694680491884,0.650374104366087,0.368762180501137,-0.293454709733024,0.108171281724365,0.0362527359294887,0.319581609397927,0.195939263794571,0.436079547422489,4586,0.563920452577511,"0",1,15,0,"0",1,FALSE
"2157","BT 000198 .J477  1995","BT198 .J477 1995",2441899,"ALDERMAN",1995,"Jesus under fire /","","X002643491","STACKS","STACKS","BOOK","7/1/96","11/15/10",0,0,1,15,1,3108,15,0.00179468772433597,-0.369980181633991,0.649527108767107,0.368762180501137,-0.293454709733024,-0.0719398943678769,0.0364018655327223,0.379084529116468,0.849193844478577,0.540201817848759,4021,0.459798182151241,"0",1,15,0,"0",1,FALSE
"2158","BT 000198 .J634  1997","BT198 .J634 1997",2682379,"ALDERMAN",1997,"Good news for the disinherited : Howard Thurman on Jesus of Nazareth and human liberation /","Johnson, Alonzo,","X004095942","STACKS","STACKS","BOOK","4/17/97","5/27/17",1,3,1,8,1,723,5,0.000991571641051066,-0.422710292998904,0.526712746914988,-0.256625592349422,0.201804916485353,-1.08268143549728,-0.242550195891571,0.609798940465186,0.498319776030257,0.673059027011474,3261,0.326940972988526,"1",1,5,3,"1",1,FALSE
"2159","BT 000198 .J64  1988","BT198 .J64 1988",1222650,"ALDERMAN",1988,"Christology in context : the earliest Christian response to Jesus /","Jonge, M. de (Marinus),","X001465826","STACKS","STACKS","BOOK","6/30/96","3/6/10",0,0,3,6,1,3362,6,0.000717789209235554,-0.185424791856797,0.649950606566597,-0.194086815064366,-0.293454709733024,0.0357030202848981,-0.337645008865949,0.416262061205764,0.661921893013641,0.33307372403177,5116,0.66692627596823,"0",3,6,0,"0",1,FALSE
"2160","BT 000198 .J643  1998","BT198 .J643 1998",2835845,"ALDERMAN",1998,"God's final envoy : early Christology and Jesus' own view of his mission /","Jonge, M. de (Marinus),","X004200775","STACKS","STACKS","BOOK","10/12/98","1/1/00",0,0,0,0,1,7079,0,0,-0.44907534868136,0.296753441791885,-0.569319478774701,-0.293454709733024,1.61093417683751,-0.586959875983784,0.450188575457138,0.228970889467746,0.116301318629316,7021,0.883698681370684,"0",0,0,0,"0",1,FALSE
"2161","BT 000198 .J67  1989","BT198 .J67 1989",1736142,"ALDERMAN",1989,"Dal Messia al Cristo : le origini della cristologia /","Jossa, Giorgio.","X002058706","STACKS","STACKS","BOOK","6/30/96","11/25/08",0,0,0,1,1,3828,1,0.000119631534872592,-0.211789847539253,0.649950606566597,-0.506780701489646,-0.293454709733024,0.233189627482509,-0.545407398130812,0.449401001351552,0.140836784383282,0.235388397964804,5886,0.764611602035196,"0",0,1,0,"0",1,FALSE
"2162","BT 000198 .J78  1988","BT198 .J78 1988",1243899,"ALDERMAN",1988,"Messianic exegesis : christological interpretation of the Old Testament in early Christianity /","Juel, Donald H. (Donald Harrisville)","X001314615","STACKS","STACKS","BOOK","6/30/96","4/24/14",1,0,2,34,1,1852,34,0.00406747218566814,-0.185424791856797,0.649950606566597,1.5569989489172,-0.293454709733024,-0.604221393595772,0.825824371017282,0.238458574473678,0.508834783919156,0.84510252799716,2177,0.15489747200284,"1",2,34,0,"1",1,FALSE
"2163","BT 000198 .J8  1967","BT198 .J8 1967",245786,"ALDERMAN",1967,"Paulus und Jesus. Eine Untersuchung zur Präzisierung der Frage nach dem Ursprung der Christologie.","Jüngel, Eberhard.","X000222239","STACKS","STACKS","BOOK","6/28/96","11/25/08",0,0,0,1,1,3828,1,0.000119602918311207,0.368241377474785,0.650797602165577,-0.506780701489646,-0.293454709733024,0.233189627482509,-0.54541733772604,0.338878736944417,0.748380409087986,0.146914460321684,6789,0.853085539678316,"0",0,1,0,"0",1,FALSE
"2164","BT 000198 .K44","BT198 .K44",283695,"ALDERMAN",1979,"Mark's story of Jesus /","Kelber, Werner H.","X000423953","STACKS","STACKS","BOOK","6/28/96","9/8/16",2,4,0,8,1,984,4,0.000956823346489654,0.0518607092853096,0.650797602165577,-0.319164369634478,0.366891458558146,-0.972071983826515,-0.254619569921832,0.487015860082366,0.963304271921515,0.48756489045749,4292,0.51243510954251,"0",0,4,4,"0",1,FALSE
"2165","BT 000198 .K53  1993","BT198 .K53 1993",2143116,"ALDERMAN",1993,"Ace of freedoms : Thomas Merton's Christ /","Kilcourse, George,","X002267563","STACKS","STACKS","BOOK","7/1/96","1/1/00",0,0,0,0,1,7079,0,0,-0.317250070269078,0.649527108767107,-0.569319478774701,-0.293454709733024,1.61093417683751,-0.586959875983784,0.348264050594432,0.307507861405611,0.074984387252945,7335,0.925015612747055,"0",0,0,0,"0",1,FALSE
"2166","BT 000198 .K535  1983","BT198 .K535 1983",652729,"ALDERMAN",1983,"The Christology of Mark's Gospel /","Kingsbury, Jack Dean.","X000630175","STACKS","STACKS","BOOK","6/29/96","12/12/12",1,0,1,8,1,2350,8,0.000956937799043062,-0.0535995134445156,0.650374104366087,-0.0690092604942544,-0.293454709733024,-0.393173474315922,-0.254579816296705,0.413196185389228,0.818775486666709,0.432266363842252,4611,0.567733636157748,"0",1,8,0,"0",1,FALSE
"2167","BT 000198 .K54","BT198 .K54",155059,"ALDERMAN",1981,"Jesus Christ in Matthew, Mark, and Luke /","Kingsbury, Jack Dean.","X000446141","STACKS","STACKS","BOOK","6/28/96","8/19/03",0,0,1,14,1,5753,14,0.0016744408563569,-0.00086940207960299,0.650797602165577,0.306223403216081,-0.293454709733024,1.04898730742972,-0.0053643403753685,0.232077933422553,0.0474963781889528,0.198978325499419,6289,0.801021674500581,"0",1,14,0,"0",1,FALSE
"2168","BT 000198 .K577","BT198 .K577",210039,"ALDERMAN",1979,"Das Trishagion als Versöhnungsformel der Christenheit : Kontroverstheologie im V. u. VI. Jh. /","Klum-Böhmer, Edith.","X030806633","STACKS","STACKS","BOOK","6/28/96","1/20/11",0,0,0,0,1,3042,0,0,0.0518607092853096,0.650797602165577,-0.569319478774701,-0.293454709733024,-0.0999101005374956,-0.586959875983784,0.439231196093386,0.403122165706009,0.236481443020152,5876,0.763518556979848,"0",0,0,0,"0",1,FALSE
"2169","BT 000198 .K65  2004","BT198 .K65 2004",4038441,"ALDERMAN",2004,"Jesus : an historical and theological investigation /","Knight, Jonathan,","X004771020","STACKS","STACKS","BOOK","6/16/04","1/20/11",0,0,2,2,1,3042,2,0.000366905155017428,-0.607265682776098,-0.581580994350504,-0.44424192420459,-0.293454709733024,-0.0999101005374956,-0.459520080580006,0.790623775677456,0.948802491882816,0.699415243446294,3114,0.300584756553706,"1",2,2,0,"1",1,FALSE
"2170","BT 000198 .K69  1984","BT198 .K69 1984",81023,"ALDERMAN",1984,"Die Rede von Gott sprachkritisch rekonstruiert aus Sentenzenkommentaren /","Kraml, Hans.","X000965470","STACKS","STACKS","BOOK","6/28/96","11/25/08",0,0,0,0,1,3828,0,0,-0.0799645691269718,0.650797602165577,-0.569319478774701,-0.293454709733024,0.233189627482509,-0.586959875983784,0.432673845628877,0.183794897515327,0.202080410188062,6256,0.797919589811938,"0",0,0,0,"0",1,FALSE
"2171","BT 000198 .K73  2005","BT198 .K73 2005",4338182,"ALDERMAN",2005,"Von Leporius bis zu Leo dem Grossen : Studien zur lateinischsprachigen Christologie im fünften Jahrhundert nach Christus /","Krannich, Torsten,","X030006194","STACKS","CHECKEDOUT","BOOK","1/11/06","10/17/17",0,0,0,0,1,580,0,0,-0.633630738458554,-0.824668731257799,-0.569319478774701,-0.293454709733024,-1.14328354886479,-0.586959875983784,0.887177413276084,0.00174395064823329,0.884143143157712,1846,0.115856856842288,"1",0,0,0,"1",1,FALSE
"2172","BT 000198 .K79  1985","BT198 .K79 1985",689847,"ALDERMAN",1985,"Dreissig Jahre Jesusforschung, 1950-1980 /","Kümmel, Werner Georg,","X001159704","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,-0.106329624809428,0.650374104366087,-0.569319478774701,-0.293454709733024,1.61093417683751,-0.586959875983784,0.310810188852363,0.075176713289693,0.0615547129548325,7467,0.938445287045167,"0",0,0,0,"0",1,FALSE
"2173","BT 000198 .L43","BT198 .L43",194308,"ALDERMAN",1979,"Théologie de l'agonie du Christ : la liberté humaine du fils de Dieu et son importance sotériologique mises en lumière par saint Maxime le Confesseur /","Léthel, François Marie.","X002763319","STACKS","STACKS","BOOK","6/28/96","2/25/09",0,0,0,18,1,3736,18,0.00215285252960172,0.0518607092853096,0.650797602165577,0.556378512356304,-0.293454709733024,0.194200855246071,0.160805812655607,0.258573012666001,0.0147712547332048,0.415692725105414,4681,0.584307274894586,"0",0,18,0,"0",1,FALSE
"2174","BT 000198 .L57  1989","BT198 .L57 1989",1371170,"ALDERMAN",1989,"The Christology of the fourth gospel : structure and issues /","Loader, William R. G.,","X001614812","STACKS","STACKS","BOOK","6/30/96","10/2/12",0,0,0,3,1,2421,3,0.000358894604617777,-0.211789847539253,0.649950606566597,-0.381703146919534,-0.293454709733024,-0.363084313133453,-0.462302442424867,0.489167423853898,0.486018091905862,0.387750071448411,4825,0.612249928551589,"0",0,3,0,"0",1,FALSE
"2175","BT 000198 .L59","BT198 .L59",136528,"ALDERMAN",1981,"Sohn und Hoherpriester : eine traditionsgeschichtliche Untersuchung zur Christologie des Hebräerbriefes /","Loader, William R. G.,","X000482437","STACKS","STACKS","BOOK","6/28/96","1/1/00",0,0,0,2,1,7079,2,0.000239205836622414,-0.00086940207960299,0.650797602165577,-0.44424192420459,-0.293454709733024,1.61093417683751,-0.503874799468296,0.277260289656656,0.877580184722319,0.0626728339554177,7457,0.937327166044582,"0",0,2,0,"0",1,FALSE
"2176","BT 000198 .L64  1985","BT198 .L64 1985",96560,"ALDERMAN",1985,"Die Geheimnisse des Lebens Jesu in der Summa theologiae des heiligen Thomas von Aquin /","Lohaus, Gerd.","X001145719","STACKS","STACKS","BOOK","6/28/96","1/1/00",0,0,0,0,1,7079,0,0,-0.106329624809428,0.650797602165577,-0.569319478774701,-0.293454709733024,1.61093417683751,-0.586959875983784,0.310727593468947,0.995945413364097,0.0615302538371277,7468,0.938469746162872,"0",0,0,0,"0",1,FALSE
"2177","BT 000198 .L65  1970","BT198 .L65 1970",1174689,"ALDERMAN",1970,"The christology of early Jewish Christianity","Longenecker, Richard N.","X000441786","STACKS","STACKS","BOOK","6/29/96","11/25/08",0,0,0,6,1,3828,6,0.000717703349282297,0.289146210427416,0.650374104366087,-0.194086815064366,-0.293454709733024,0.233189627482509,-0.337674831218475,0.310688365055726,0.354297638172284,0.203137871490997,6235,0.796862128509003,"0",0,6,0,"0",1,FALSE
"2178","BT 000198 .L66  2009","BT198 .L66 2009",4877925,"ALDERMAN",2009,"The dyophysite Christology of Cyril of Alexandria /","Loon, Hans van,","X030467266","STACKS","CHECKEDOUT","BOOK","5/19/09","3/2/19",3,0,1,3,1,79,3,0.000821242814125376,-0.739090961188379,-1.34303003783364,-0.381703146919534,-0.293454709733024,-1.35560284115235,-0.301711727306261,0.930055705117361,0.0592402084730566,0.955041746470258,932,0.0449582535297425,"1",1,3,0,"1",1,FALSE
"2179","BT 000198 .L96","BT198 .L96",125971,"ALDERMAN",1982,"The cosmic Christ in Origen and Teilhard de Chardin : a comparative study /","Lyons, J. A. (James A.),","X000354386","STACKS","STACKS","BOOK","6/28/96","4/10/06",0,0,0,4,1,4788,4,0.000478411673244827,-0.0272344577620593,0.650797602165577,-0.319164369634478,-0.293454709733024,0.64002898994969,-0.420789722952808,0.34784573643372,0.637541085947305,0.170405448024132,6609,0.829594551975868,"0",0,4,0,"0",1,FALSE
"2180","BT 000198 .M3","BT198 .M3",1174690,"ALDERMAN",1940,"The search for the real Jesus; a century of historical study,","McCown, Chester Charlton,","X001475655","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,1.0800978809011,0.650374104366087,-0.569319478774701,-0.293454709733024,1.61093417683751,-0.586959875983784,0.148513226790678,0.809558547800407,0.019632798413017,7945,0.980367201586983,"0",0,0,0,"0",1,FALSE
"2181","BT 000198 .M32  1989","BT198 .M32 1989",1647309,"ALDERMAN",1989,"La patrie et la voie : le Christ dans la vie et la pensée de Saint Augustin /","Madec, Goulven.","X001958281","STACKS","CHECKEDOUT","BOOK","6/30/96","3/5/19",3,3,2,10,1,76,7,0.00119631534872592,-0.211789847539253,0.649950606566597,-0.13154803777931,0.201804916485353,-1.35687421416006,-0.171435097454059,0.549159757723995,0.345526771619916,0.687222366903725,3186,0.312777633096275,"1",2,7,3,"1",1,FALSE
"2182","BT 000198 .M34  2001","BT198 .M34 2001",3793613,"ALDERMAN",2001,"John's apologetic christology : legitimation and development in Johannine christology /","McGrath, James F. (James Frank),","X004569322","STACKS","STACKS","BOOK","11/20/01","8/19/14",2,0,0,2,1,1735,2,0.000312989045383412,-0.528170515728729,-0.183916560629336,-0.44424192420459,-0.293454709733024,-0.65380494089646,-0.478247149106477,0.754568490024135,0.453899581450969,0.715378204196357,3017,0.284621795803643,"1",0,2,0,"1",1,FALSE
"2183","BT 000198 .M35  1959","BT198 .M35 1959",1174693,"ALDERMAN",1959,"Caspar Schwenckfeld on the person and work of Christ;","Maier, Paul L.","X000961698","STACKS","STACKS","BOOK","6/29/96","9/5/17",1,0,0,22,1,622,22,0.00263157894736842,0.579161822934435,0.650374104366087,0.806533621496528,-0.293454709733024,-1.12548432675685,0.327085288155683,0.248757415569649,0.418729602359235,0.668737838260154,3286,0.331262161739846,"1",0,22,0,"1",1,FALSE
"2184","BT 000198 .M36  1968","BT198 .M36 1968",1174692,"ALDERMAN",1968,"The cosmic Christ; from Paul to Teilhard","Maloney, George A.,","X000500665","STACKS","STACKS","BOOK","6/29/96","12/6/96",0,0,0,1,1,8200,1,0.000119617224880383,0.341876321792329,0.650374104366087,-0.506780701489646,-0.293454709733024,2.08600389071846,-0.545412368522899,0.200647446278356,0.937416886677966,0.0269871879051961,7857,0.973012812094804,"0",0,1,0,"0",1,FALSE
"2185","BT 000198 .M378  1990","BT198 .M378 1990",1859796,"ALDERMAN",1990,"H? Christologia tou Vasileiou Seleukias kai h? oikoumenik? s?masia t?s /","Martzelos, Ge?rgios D.","X002034711","STACKS","STACKS","BOOK","6/30/96","11/25/08",0,0,1,1,1,3828,1,0.000119631534872592,-0.23815490322171,0.649950606566597,-0.506780701489646,-0.293454709733024,0.233189627482509,-0.545407398130812,0.45462998645247,0.650344169465825,0.24016665788849,5843,0.75983334211151,"0",1,1,0,"0",1,FALSE
"2186","BT 000198 .M384","BT198 .M384",359448,"ALDERMAN",1977,"La cristologia di Hans Urs von Balthasar : la figura di Gesù Cristo, espressione visibile di Dio /","Marchesi, Giovanni.","X000008960","STACKS","STACKS","BOOK","6/28/96","1/1/00",0,0,0,0,1,7079,0,0,0.104590820650222,0.650797602165577,-0.569319478774701,-0.293454709733024,1.61093417683751,-0.586959875983784,0.275757486974945,0.295843843836337,0.0504195107572632,7607,0.949580489242737,"0",0,0,0,"0",1,FALSE
"2187","BT 000198 .M387  1987","BT198 .M387 1987",783294,"ALDERMAN",1987,"Christology in conflict : the identity of a Saviour in Rahner and Barth /","Marshall, Bruce,","X001261907","STACKS","STACKS","BOOK","6/29/96","4/16/14",1,1,9,73,1,1860,72,0.00873205741626794,-0.159059736174341,0.650374104366087,3.93347248574932,-0.128368167660232,-0.600831065575212,2.44600816866081,0.0662567249013628,0.909244605805725,0.982757568687851,327,0.0172424313121486,"1",9,72,1,"1",1,FALSE
"2188","BT 000198 .M39613  1979","BT198 .M39613 1979",301328,"ALDERMAN",1979,"The beginnings of Christology, together with The Lord's Supper as a Christological problem /","Marxsen, Willi,","X000396385","STACKS","STACKS","BOOK","6/28/96","1/1/00",0,0,0,1,1,7079,1,0.000119602918311207,0.0518607092853096,0.650797602165577,-0.506780701489646,-0.293454709733024,1.61093417683751,-0.54541733772604,0.276508257556849,0.19542195671238,0.0562331247529283,7531,0.943766875247072,"0",0,1,0,"0",1,FALSE
"2189","BT 000198 .M399  1986","BT198 .M399 1986",75824,"ALDERMAN",1986,"The making of modern German Christology : from the enlightment to Pannenberg /","McGrath, Alister E.,","X001063874","STACKS","STACKS","BOOK","6/28/96","6/8/13",1,3,2,37,1,2172,34,0.00442530797751465,-0.132694680491884,0.650797602165577,1.5569989489172,0.201804916485353,-0.468608272773378,0.950114039552743,0.221323293174111,0.484055463923141,0.818691049687413,2352,0.181308950312587,"1",2,34,3,"1",1,FALSE
"2190","BT 000198 .M3994  1994","BT198 .M3994 1994",2331549,"ALDERMAN",1994,"St. Cyril of Alexandria : the christological controversy : its history, theology, and texts /","McGuckin, John Anthony.","X002525759","STACKS","STACKS","BOOK","7/1/96","3/1/18",5,1,3,44,2,445,43,0.00526441732471883,-0.343615125951535,0.649527108767107,2.1198479444827,-0.128368167660232,-1.20049533421173,1.2415678991313,0.241659733024812,0.0635857700835913,0.953221842940953,961,0.0467781570590472,"1",3,43,1,"1",1,FALSE
"2191","BT 000198 .M3996  1996","BT198 .M3996 1996",2630801,"ALDERMAN",1996,"Christology from within : spirituality and the Incarnation in Hans Urs von Balthasar /","McIntosh, Mark Allen,","X004071971","STACKS","STACKS","BOOK","11/19/96","1/31/18",2,3,1,27,1,474,24,0.00328587075575027,-0.396345237316447,0.589813919039008,0.93161117606664,0.201804916485353,-1.1882053951372,0.554345148242932,0.420419815311563,0.145548508036882,0.872844635166213,1951,0.127155364833787,"1",1,24,3,"1",1,FALSE
"2192","BT 000198 .M3997  2000","BT198 .M3997 2000",3710289,"ALDERMAN",2000,"Words, imagery, and the mystery of Christ : a reconstruction of Cyril of Alexandria's christology /","McKinion, Steven A. (Steven Alan)","X004472062","STACKS","STACKS","BOOK","4/17/01","5/9/15",1,1,0,6,1,1472,5,0.000908127743302558,-0.501805460046272,-0.0920175381399921,-0.256625592349422,-0.128368167660232,-0.765261974572364,-0.27153336255288,0.720548815876105,0.180270557291806,0.750720635724729,2796,0.249279364275271,"1",0,5,1,"1",1,FALSE
"2193","BT 000198 .M4","BT198 .M4",255008,"ALDERMAN",1979,"Letture politiche di Gesù : dall'ancien régime alla rivoluzione /","Menozzi, Daniele.","X000441434","STACKS","STACKS","BOOK","6/28/96","11/25/08",0,0,0,0,1,3828,0,0,0.0518607092853096,0.650797602165577,-0.569319478774701,-0.293454709733024,0.233189627482509,-0.586959875983784,0.406970604000758,0.511068730615079,0.18165608617887,6497,0.81834391382113,"0",0,0,0,"0",1,FALSE
