"","Item.Shelving.Id","Item.Call.Number","Catalog.Id","Item.Library.Code","Catalog.Pub.Year","Catalog.Title","Catalog.Author","Item.Barcode","Item.Collection","Item.Status","Item.Type","Item.Created.Date","Item.Last.Checkout.Date","Item.Lifetime.Checkout","Item.Lifetime.Renewals","Item.Lifetime.Inhouse.Uses","Item.Legacy.Total.Charges","Number.of.Items","days_since_last_checkout","Item.Lifetime.Checkout.Corrected","checkouts_per_day","x0","x1","x2","x3","x4","x5","scoreA","scoreB","scoreC","modelC","dscoreC","model","NumInhouseUses","NumCheckouts","NumRenewals","MODEL","n","MultiVolume"
"3050","PE 001422 .E9  2000","PE1422 .E9 2000",3518730,"ALDERMAN",2000,"Evaluation in text : authorial stance and the construction of discourse /","","X004412806","STACKS","STACKS","BOOK","3/24/00","10/5/15",4,4,3,9,1,1323,5,0.00128644939965695,-0.428751031321751,-0.0333829245266475,-0.144285549889832,0.532408924419254,-1.07034242853236,0.00394036157560463,0.682163575466072,0.920410448918119,0.80030326310935,1383,0.19969673689065,"1",3,5,4,"1",1,FALSE
"3051","PE 001422 .H63  1983","PE1422 .H63 1983",653929,"ALDERMAN",1983,"On the surface of discourse /","Hoey, Michael.","X000612410","STACKS","STACKS","BOOK","6/29/96","4/3/08",0,0,2,4,1,4064,4,0.000478468899521531,-0.19900394095845,0.567355403328858,-0.215136418403123,-0.219173203999182,-0.0205528891451342,-0.303010660971049,0.675459937343572,0.168707772390917,0.362868631637645,2992,0.637131368362355,"0",2,4,0,"0",1,FALSE
"3052","PE 001422 .I43  2011","PE1422 .I43 2011",5990032,"ALDERMAN",2011,"Aimai na no wa Nihongo ka, Eigo ka? : Nichi-Eigo hass? no chigai /","Imai, Kunihiko,","X031605191","STACKS","STACKS","BOOK","4/22/13","1/1/00",0,0,0,0,1,7079,0,0,-0.577410913321533,-2.13728834400301,-0.49853989245629,-0.219173203999182,1.1341773046719,-0.484780540244486,0.126494440706699,0.0832779761403799,0.746868886541066,1619,0.253131113458934,"0",0,0,0,"0",1,FALSE
"3053","PE 001422 .J58  1983","PE1422 .J58 1983",673931,"ALDERMAN",1983,"Pragmatic aspects of English text structure /","Jones, Larry Bert.","X000616907","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,1,1,7079,1,0.000119617224880383,-0.19900394095845,0.567355403328858,-0.427689023942998,-0.219173203999182,1.1341773046719,-0.439338070426126,0.573966180965501,0.0903436755761504,0.126726475914658,4156,0.873273524085342,"0",0,1,0,"0",1,FALSE
"3054","PE 001422 .J6  1977","PE1422 .J6 1977",349585,"ALDERMAN",1977,"Theme in English expository discourse /","Jones, Kay,","X000068034","STACKS","STACKS","BOOK","6/28/96","9/5/13",0,0,0,1,1,2083,1,0.000119602918311207,-0.117916732594932,0.567795827322887,-0.427689023942998,-0.219173203999182,-0.779266160770855,-0.439343505478132,0.740848168302867,0.665981065947562,0.475444281395998,2591,0.524555718604002,"0",0,1,0,"0",1,FALSE
"3055","PE 001422 .L55  1998","PE1422 .L55 1998",2826684,"ALDERMAN",1998,"Linguistic choice across genres : variation in spoken and written English /","","X004206256","STACKS","STACKS","BOOK","9/1/98","4/30/13",0,0,1,3,1,2211,3,0.000396510705789056,-0.401721961867245,0.217658752069862,-0.285987286916415,-0.219173203999182,-0.730242789358391,-0.33414650071971,0.704758936319694,0.895747410133481,0.652108137623884,1969,0.347891862376116,"0",1,3,0,"0",1,FALSE
"3056","PE 001422 .M35  2018","PE1422 .M35 2018",7345661,"ALDERMAN",2018,"The linguistics of spoken communication in early modern English writing : exploring Bess of Hardwick's manuscript letters /","Marcus, Imogen","X031824674","STACKS","STACKS","BOOK","1/22/18","3/5/18",0,0,0,0,1,441,0,0,-0.672012656412304,-2.90186439763729,-0.49853989245629,-0.219173203999182,-1.40814409717138,-0.484780540244486,0.182292436410445,0.339822349604219,0.988832103322021,159,0.011167896677979,"1",0,0,0,"1",1,FALSE
"3057","PE 001422 .M37  1992","PE1422 .M37 1992",1974475,"ALDERMAN",1992,"English text : system and structure /","Martin, J. R.,","X002190513","STACKS","STACKS","BOOK","6/30/96","2/5/12",1,0,0,6,1,2661,6,0.000717789209235554,-0.320634753503727,0.566914979334829,-0.0734346813765402,-0.219173203999182,-0.557894999236445,-0.212093103219853,0.733177449997072,0.450114448321983,0.559265112936333,2309,0.440734887063667,"0",0,6,0,"0",1,FALSE
"3058","PE 001422 .M48  2012","PE1422 .M48 2012",5745000,"ALDERMAN",2012,"Interactions across Englishes : linguistic choices in local and international contact situations /","Meierkord, Christiane,","X030844085","STACKS","STACKS","BOOK","9/1/12","1/1/00",0,0,0,0,1,7079,0,0,-0.590925448048786,-2.03466955339426,-0.49853989245629,-0.219173203999182,1.1341773046719,-0.484780540244486,0.138577250079172,0.662297430681065,0.729655967697608,1680,0.270344032302392,"0",0,0,0,"0",1,FALSE
"3059","PE 001422 .M66  1998","PE1422 .M66 1998",2797105,"ALDERMAN",1998,"Fixed expressions and idioms in English : a corpus-based approach /","Moon, Rosamund.","X004072896","STACKS","STACKS","BOOK","5/22/98","11/26/07",0,0,0,3,1,4193,3,0.000391236306729264,-0.401721961867245,0.262581999460816,-0.285987286916415,-0.219173203999182,0.0288534773564902,-0.336150239899617,0.643518376238442,0.0268364548683167,0.456187452181974,2655,0.543812547818026,"0",0,3,0,"0",1,FALSE
"3060","PE 001422 .N9  1977","PE1422 .N9 1977",192912,"ALDERMAN",1977,"Towards a pedagogically relevant model of discourse analysis /","Nyyssönen, Heikki.","X000314742","STACKS","STACKS","BOOK","6/28/96","11/6/09",0,0,1,1,1,3482,1,0.000119602918311207,-0.117916732594932,0.567795827322887,-0.427689023942998,-0.219173203999182,-0.243456031036184,-0.439343505478132,0.695010640097473,0.614432262955233,0.346578720030094,3075,0.653421279969906,"0",1,1,0,"0",1,FALSE
"3061","PE 001422 .O94  1999","PE1422 .O94 1999",3509118,"ALDERMAN",1999,"Whales, candlelight, and stuff like that : general extenders in English discourse /","Overstreet, Maryann,","X004406922","STACKS","STACKS","BOOK","2/25/00","2/11/01",0,0,0,1,1,6672,1,0.000142369020501139,-0.415236496594498,-0.0210510526938366,-0.427689023942998,-0.219173203999182,0.978298303383831,-0.430694684936757,0.492572471337612,0.675440644612536,0.274940346859528,3415,0.725059653140472,"0",0,1,0,"0",1,FALSE
"3062","PE 001422 .R83  1997","PE1422 .R83 1997",2711910,"ALDERMAN",1997,"Linguistic analysis and text interpretation : essays on the Bill of Rights and on Keats, Shakespeare, and Dreiser /","Rudanko, Martti Juhani.","X004113782","STACKS","STACKS","BOOK","8/20/97","5/3/08",0,0,0,3,1,4034,3,0.000377691048722145,-0.388207427139992,0.383698597818781,-0.285987286916415,-0.219173203999182,-0.0320427418199306,-0.341296070517122,0.67251017051138,0.131066516507417,0.437962393563715,2720,0.562037606436285,"0",0,3,0,"0",1,FALSE
"3063","PE 001422 .S93  1998","PE1422 .S93 1998",2814801,"ALDERMAN",1998,"Other floors, other voices : a textography of a small university building /","Swales, John M.,","X004214147","STACKS","STACKS","BOOK","7/23/98","5/3/08",0,0,0,1,1,4034,1,0.000131475151196424,-0.401721961867245,0.23527571183102,-0.427689023942998,-0.219173203999182,-0.0320427418199306,-0.434833255511185,0.651766895257755,0.823615513276309,0.44294952466015,2706,0.55705047533985,"0",0,1,0,"0",1,FALSE
"3064","PE 001422 .T49  1994","PE1422 .T49 1994",2404779,"ALDERMAN",1994,"Text, discourse and context : representations of poverty in Britain /","","X002601926","STACKS","STACKS","BOOK","7/1/96","3/17/03",0,0,0,3,1,5908,3,0.000358937544867193,-0.347663822958233,0.5664745553408,-0.285987286916415,-0.219173203999182,0.685690055265683,-0.348420508772309,0.635785087401456,0.209768947446719,0.233171655388479,3613,0.766828344611521,"0",0,3,0,"0",1,FALSE
"3065","PE 001422 .W3  1985","PE1422 .W3 1985",83784,"ALDERMAN",1985,"Discourse connectives in English /","Warner, Richard G. (Richard George),","X000969044","STACKS","STACKS","BOOK","6/28/96","1/1/00",0,0,0,0,2,7079,0,0,-0.226033010412956,0.567795827322887,-0.49853989245629,-0.219173203999182,1.1341773046719,-0.484780540244486,0.583125262564201,0.79648091411218,0.121908502670554,4190,0.878091497329446,"0",0,0,0,"0",1,FALSE
"3066","PE 001422 .W56  2007","PE1422 .W56 2007",4471922,"ALDERMAN",2007,"Who says? : working-class rhetoric, class consciousness, and community /","","X030107399","STACKS","CHECKEDOUT","BOOK","3/6/07","7/24/17",1,0,1,4,1,665,4,0.000897263346792284,-0.523352774412521,-1.15117902137216,-0.215136418403123,-0.219173203999182,-1.32235319719956,-0.143911049278596,0.478780943065475,0.968823644332588,0.94168154584427,676,0.0583184541557301,"1",1,4,0,"1",1,FALSE
"3067","PE 001422 .W67  1997","PE1422 .W67 1997",2708295,"ALDERMAN",1997,"Working with texts : a core book for language analysis /","","X006057328","STACKS","CHECKEDOUT","BOOK","8/7/97","7/24/17",2,0,0,3,1,665,3,0.000377073906485671,-0.388207427139992,0.389424109741157,-0.285987286916415,-0.219173203999182,-1.32235319719956,-0.341530522265042,0.780895583316331,0.409438231028616,0.737912962465279,1649,0.262087037534721,"0",0,3,0,"0",1,FALSE
"3068","PE 001425 .B69","PE1425 .B69",275697,"ALDERMAN",1978,"Peer group evaluation of narrative competence : a Navajo example /","Brady, Margaret K.,","X000008461","STACKS","STACKS","BOOK","6/28/96","11/6/09",0,0,0,1,1,3482,1,0.000119602918311207,-0.131431267322185,0.567795827322887,-0.427689023942998,-0.219173203999182,-0.243456031036184,-0.439343505478132,0.697047564940088,0.710240016924217,0.349645559548733,3049,0.650354440451267,"0",0,1,0,"0",1,FALSE
"3069","PE 001425 .B75","PE1425 .B75",387873,"ALDERMAN",1906,"A course in narrative writing /","Buck, Gertrude,","X000769973","STACKS","STACKS","BOOK","6/28/96","10/16/09",0,0,0,2,1,3503,2,0.000239205836622414,0.841615233040028,0.567795827322887,-0.356838155429707,-0.219173203999182,-0.235413134163827,-0.393906470711778,0.52966258588764,0.947334731929004,0.177871389998516,3865,0.822128610001484,"0",0,2,0,"0",1,FALSE
"3070","PE 001425 .B75","PE1425 .B75",1017268,"ALDERMAN",1906,"A course in narrative writing,","Buck, Gertrude,","1017268-1001","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,0.841615233040028,0.567355403328858,-0.49853989245629,-0.219173203999182,1.1341773046719,-0.484780540244486,0.395231983965042,0.0763388795312494,0.0455776930687776,4677,0.954422306931222,"0",0,0,0,"0",1,FALSE
"3071","PE 001425 .C87  1991","PE1425 .C87 1991",1941173,"ALDERMAN",1991,"What is a story? /","Cupitt, Don.","X002106425","STACKS","STACKS","BOOK","6/30/96","2/12/15",1,0,0,2,1,1558,2,0.000239263069745185,-0.307120218776474,0.566914979334829,-0.356838155429707,-0.219173203999182,-0.980338582579792,-0.393884727902942,0.777565167948914,0.162797624245286,0.589937174535392,2215,0.410062825464608,"0",0,2,0,"0",1,FALSE
"3072","PE 001425 .H5  1970","PE1425 .H5 1970",1017269,"ALDERMAN",1970,"Thirteen types of narrative,","Hildick, E. W. (Edmund Wallace),","X001137491","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,-0.0233149895041616,0.567355403328858,-0.49853989245629,-0.219173203999182,1.1341773046719,-0.484780540244486,0.547553991454792,0.725109190680087,0.10185716636954,4342,0.89814283363046,"0",0,0,0,"0",1,FALSE
"3073","PE 001425 .M2","PE1425 .M2",1017270,"ALDERMAN",1911,"The rhetorical principlas of narration,","Maxcy, Carroll Lewis,","X001474304","STACKS","CHECKEDOUT","BOOK","6/29/96","2/20/19",1,2,0,3,1,89,1,0.000358851674641148,0.774042559403763,0.567355403328858,-0.427689023942998,0.156617860210036,-1.54295836855565,-0.348453130789408,0.67649550135987,0.57541666389443,0.44370751366979,2704,0.55629248633021,"0",0,1,2,"0",1,FALSE
"3074","PE 001425 .N67  1984","PE1425 .N67 1984",793104,"ALDERMAN",1984,"Not the whole story : tellings and tailings from the ASPACLS conference on 'Narrative' /","","X001255429","STACKS","STACKS","BOOK","6/29/96","11/6/09",0,0,0,0,1,3482,0,0,-0.212518475685703,0.567355403328858,-0.49853989245629,-0.219173203999182,-0.243456031036184,-0.484780540244486,0.712699795490159,0.575247780885547,0.352077267216615,3039,0.647922732783385,"0",0,0,0,"0",1,FALSE
"3075","PE 001427 .A4  1911","PE1427 .A4 1911",1017271,"ALDERMAN",1911,"Descriptive writing,","Albright, Evelyn May,","1017271-1001","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,0.774042559403763,0.567355403328858,-0.49853989245629,-0.219173203999182,1.1341773046719,-0.484780540244486,0.40679415188272,0.51398594584316,0.0486090585200286,4664,0.951390941479971,"0",0,0,0,"0",1,FALSE
"3076","PE 001427 .D68  2010","PE1427 .D68 2010",7795326,"ALDERMAN",2010,"The art of description : world into word /","Doty, Mark.","X031831327","STACKS","CHECKEDOUT","BOOK","11/13/18","2/7/19",3,0,1,3,1,102,3,0.0159574468085106,-0.56389637859428,-3.03178947587583,-0.285987286916415,-0.219173203999182,-1.53797943239658,5.57743830573663,0.15477610463051,0.845959186321124,0.992214513252033,94,0.00778548674796664,"1",1,3,0,"1",1,FALSE
"3077","PE 001427 .J4  1926","PE1427 .J4 1926",1017272,"ALDERMAN",1926,"Creative prose writing,","Jefferson, Bernard Levi,","X002056078","STACKS","STACKS","BOOK","6/29/96","11/6/09",0,0,0,1,1,3482,1,0.000119617224880383,0.571324538494969,0.567355403328858,-0.427689023942998,-0.219173203999182,-0.243456031036184,-0.439338070426126,0.582302851406378,0.243139064870775,0.210334065288318,3721,0.789665934711682,"0",0,1,0,"0",1,FALSE
"3078","PE 001427 .S5","PE1427 .S5",481358,"ALDERMAN",1925,"How to describe and narrate visually;","Sherman, L. A. (Lucius Adelno),","X001164237","STACKS","STACKS","BOOK","6/29/96","1/31/01",0,0,0,4,1,6683,4,0.000478468899521531,0.584839073222222,0.567355403328858,-0.215136418403123,-0.219173203999182,0.98251124936459,-0.303010660971049,0.437856212384024,0.0645300333853811,0.0870783204680961,4436,0.912921679531904,"0",0,4,0,"0",1,FALSE
"3079","PE 001429 .C8  1931","PE1429 .C8 1931",1017274,"ALDERMAN",1931,"Expository writing,","Curl, Mervin James.","X000392409","STACKS","STACKS","BOOK","6/29/96","10/15/14",1,0,0,3,1,1678,3,0.000358851674641148,0.503751864858704,0.567355403328858,-0.285987286916415,-0.219173203999182,-0.934379171880606,-0.348453130789408,0.654061769921596,0.126575642963871,0.395867165709338,2871,0.604132834290662,"0",0,3,0,"0",1,FALSE
"3080","PE 001429 .D6  1923","PE1429 .D6 1923",1017275,"ALDERMAN",1923,"Outlining for effective writing,","Dolch, Edward W. (Edward William),","X000392408","STACKS","STACKS","BOOK","6/29/96","10/16/09",0,0,0,2,1,3503,2,0.000239234449760766,0.611868142676728,0.567355403328858,-0.356838155429707,-0.219173203999182,-0.235413134163827,-0.393895600607767,0.570048386985393,0.804748398251832,0.214055884382876,3703,0.785944115617124,"0",0,2,0,"0",1,FALSE
"3081","PE 001429 .D8  1926","PE1429 .D8 1926",1017276,"ALDERMAN",1926,"Expository writing,","Dye, William Seddinger, jr.","X000448207","STACKS","STACKS","BOOK","6/29/96","11/6/09",0,0,0,2,1,3482,2,0.000239234449760766,0.571324538494969,0.567355403328858,-0.356838155429707,-0.219173203999182,-0.243456031036184,-0.393895600607767,0.577942956228991,0.972820272669196,0.222343389411525,3665,0.777656610588475,"0",0,2,0,"0",1,FALSE
"3082","PE 001429 .F8  1944","PE1429 .F8 1944",1358189,"ALDERMAN",1944,"Expository writing : a book of patterns /","Fulton, Maurice G. (Maurice Garland),","X002056110","STACKS","STACKS","BOOK","6/30/96","1/1/00",0,0,0,1,1,7079,1,0.000119631534872592,0.328062913404416,0.566914979334829,-0.427689023942998,-0.219173203999182,1.1341773046719,-0.439332634073714,0.480551414772224,0.516320453025401,0.0789394829806114,4482,0.921060517019389,"0",0,1,0,"0",1,FALSE
"3083","PE 001429 .J4","PE1429 .J4",1017277,"ALDERMAN",1914,"A handbook of expositon,","Jelliffe, Robert Archibald,","X000392423","STACKS","STACKS","BOOK","6/29/96","10/29/14",2,0,0,2,1,1664,2,0.000239234449760766,0.733498955222005,0.567355403328858,-0.356838155429707,-0.219173203999182,-0.939741103128845,-0.393895600607767,0.620916730014716,0.71198370330967,0.327844255641869,3173,0.672155744358131,"0",0,2,0,"0",1,FALSE
"3084","PE 001429 .L35","PE1429 .L35",1017278,"ALDERMAN",1931,"The art of exposition,","Landis, Paul,","1017278-1001","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,0.503751864858704,0.567355403328858,-0.49853989245629,-0.219173203999182,1.1341773046719,-0.484780540244486,0.453960105713965,0.756956297671422,0.0627480599402551,4584,0.937251940059745,"0",0,0,0,"0",1,FALSE
"3085","PE 001429 .M3  1958","PE1429 .M3 1958",1017279,"ALDERMAN",1958,"The logic & rhetoric of exposition.","Martin, Harold C.","X001479145","STACKS","STACKS","BOOK","6/29/96","10/14/98",0,0,0,1,1,7523,1,0.000119617224880383,0.138859427222874,0.567355403328858,-0.427689023942998,-0.219173203999182,1.30422712425889,-0.439338070426126,0.496351264529765,0.0565759262535721,0.0803108517452486,4476,0.919689148254751,"0",0,1,0,"0",1,FALSE
"3086","PE 001429 .M3  1963","PE1429 .M3 1963",1017280,"ALDERMAN",1963,"The logic and rhetoric of exposition","Martin, Harold C.","X000469740","STACKS","STACKS","BOOK","6/29/96","10/22/98",0,0,0,3,1,7515,3,0.000358851674641148,0.0712867535866092,0.567355403328858,-0.285987286916415,-0.219173203999182,1.30116316354561,-0.348453130789408,0.499760130519391,0.690760832745582,0.0974580970354697,4367,0.90254190296453,"0",0,3,0,"0",1,FALSE
"3087","PE 001429 .M3  1969","PE1429 .M3 1969",531245,"ALDERMAN",1969,"The logic and rhetoric of exposition","Martin, Harold C.","X000465079","STACKS","STACKS","BOOK","6/29/96","2/4/99",0,0,0,4,1,7410,4,0.000478468899521531,-0.00980045477690859,0.567355403328858,-0.215136418403123,-0.219173203999182,1.26094867918382,-0.303010660971049,0.513977264178111,0.81850692955777,0.115715930270674,4237,0.884284069729326,"0",0,4,0,"0",1,FALSE
"3088","PE 001429 .N4","PE1429 .N4",524718,"ALDERMAN",1969,"Evidence","Newman, Robert P.","X000208020","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,-0.00980045477690859,0.567355403328858,-0.49853989245629,-0.219173203999182,1.1341773046719,-0.484780540244486,0.545167795756745,0.650019575143233,0.10062746127427,4347,0.899372538725731,"0",0,0,0,"0",1,FALSE
"3089","PE 001429 .Z5","PE1429 .Z5",482435,"ALDERMAN",1976,"On writing well : an informal guide to writing nonfiction /","Zinsser, William,","X000272298","STACKS","STACKS","BOOK","6/29/96","8/29/17",3,1,1,18,1,629,17,0.00215311004784689,-0.104402197867679,0.567355403328858,0.705924872269667,-0.0312776718945729,-1.33614102040932,0.333183916485981,0.729008828043071,0.619390358682722,0.829078816140054,1264,0.170921183859946,"1",1,17,1,"1",1,FALSE
"3090","PE 001429 .Z5  1980","PE1429 .Z5 1980",727184,"CLEMONS",1980,"On writing well : an informal guide to writing nonfiction /","Zinsser, William,","X000086663","BY-REQUEST","CHECKEDOUT","BOOK","6/29/96","11/2/15",2,1,3,29,1,1295,28,0.0034688995215311,-0.158460336776691,0.567355403328858,1.48528442591587,-0.0312776718945729,-1.08106629102884,0.833051084487933,0.673329049245025,0.799453766550869,0.896363426807502,962,0.103636573192498,"1",3,28,1,"1",1,FALSE
"3091","PE 001429 .Z5  1985","PE1429 .Z5 1985",679824,"CLEMONS",1985,"On writing well : an informal guide to writing nonfiction /","Zinsser, William,","X000955111","BY-REQUEST","BY-REQUEST","BOOK","6/29/96","6/2/14",3,4,2,45,1,1813,41,0.00538277511961723,-0.226033010412956,0.567355403328858,2.40634571658867,0.532408924419254,-0.882674834844023,1.56013060158168,0.611774324682662,0.0311019569635391,0.950154584164423,598,0.0498454158355769,"1",2,41,4,"1",1,FALSE
"3092","PE 001429 .Z5  1998","PE1429 .Z5 1998",2802897,"ALDERMAN",1998,"On writing well : the classic guide to writing nonfiction /","Zinsser, William,","X004183896","STACKS","STACKS","BOOK","6/9/98","8/28/17",2,10,7,61,1,630,51,0.00797385620915033,-0.401721961867245,0.254654367568294,3.11485440172158,1.65978211704691,-1.33575802532016,2.54447983996081,0.574824623773379,0.760359212988988,0.990025313925202,136,0.00997468607479768,"1",13,71,14,"1",2,FALSE
"3093","PE 001429 .Z5  1998","PE1429 .Z5 1998",2802897,"ALDERMAN",1998,"On writing well : the classic guide to writing nonfiction /","Zinsser, William,","X006083292","STACKS","STACKS","BOOK","2/22/00","11/30/18",4,4,6,24,1,171,20,0.00341539775152981,-0.401721961867245,-0.0197297807117497,0.918477477809542,0.532408924419254,-1.51155277124454,0.81272581301517,0.662710893509451,0.596494441153482,0.945395238277369,646,0.054604761722631,"1",13,71,14,"1",2,FALSE
"3094","PE 001429 .Z5  2006","PE1429 .Z5 2006",4744562,"ALDERMAN",2006,"On writing well : the classic guide to writing nonfiction /","Zinsser, William,","X030240826","STACKS","STACKS","BOOK","3/9/10","1/31/19",11,51,4,77,1,109,26,0.0229234891336707,-0.509838239685268,-1.63520499080999,1.34358268888929,9.36349893333588,-1.53529846677246,8.22383115117386,0.299679105625303,0.0094789422582835,0.993464337108928,78,0.00653566289107155,"1",4,26,51,"1",1,FALSE
"3095","PE 001431 .B32  1895","PE1431 .B32 1895",1017285,"ALDERMAN",1895,"The principles of argumentation,","Baker, George Pierce,","X000415633","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,0.990275115039811,0.567355403328858,-0.49853989245629,-0.219173203999182,1.1341773046719,-0.484780540244486,0.37021948191341,0.47977074701339,0.0395305754065916,4707,0.960469424593408,"0",0,0,0,"0",1,FALSE
"3096","PE 001431 .B7","PE1431 .B7",529666,"CLEMONS",1970,"The rhetoric of argumentation","Brandt, William J.","X000112316","BY-REQUEST","BY-REQUEST","BOOK","6/29/96","5/8/15",1,1,0,17,1,1473,16,0.00203349282296651,-0.0233149895041616,0.567355403328858,0.635074003756375,-0.0312776718945729,-1.01289316515838,0.287741446667622,0.692737603382217,0.365054622991011,0.750995137955119,1599,0.249004862044881,"0",0,16,1,"0",1,FALSE
"3097","PE 001431 .C73  2003","PE1431 .C73 2003",3960249,"CLEMONS",2003,"The craft of argument, with readings /","","X004689249","BY-REQUEST","BY-REQUEST","BOOK","8/22/03","10/26/15",4,16,2,51,1,1302,35,0.0088695652173913,-0.469294635503509,-0.582151221086736,1.98124050550892,2.78715530967456,-1.07838532540472,2.88475883919128,0.437373777571367,0.999230745481327,0.983874106677458,258,0.0161258933225418,"1",7,104,38,"1",3,FALSE
"3098","PE 001431 .C73  2003","PE1431 .C73 2003",3960249,"CLEMONS",2003,"The craft of argument, with readings /","","X004766687","BY-REQUEST","BY-REQUEST","BOOK","8/31/04","1/22/18",5,7,1,40,1,483,33,0.00744186046511628,-0.469294635503509,-0.747310218847597,1.83953876848233,1.09609552073308,-1.39205830342666,2.34237516343167,0.441013995697274,0.155474673956633,0.988435712576083,172,0.0115642874239167,"1",7,104,38,"1",3,FALSE
"3099","PE 001431 .C73  2003","PE1431 .C73 2003",3960249,"CLEMONS",2003,"The craft of argument, with readings /","","X030274211","BY-REQUEST","CHECKEDOUT","BOOK","9/10/07","11/12/18",4,15,4,51,1,189,36,0.011943793911007,-0.469294635503509,-1.2339787322496,2.05209137402221,2.59925977756995,-1.50465885963967,4.05265539225099,0.332665599085901,0.102207601303235,0.994831668320637,62,0.00516833167936348,"1",7,104,38,"1",3,FALSE
"3100","PE 001431 .C75  2005","PE1431 .C75 2005",4217950,"ALDERMAN",2005,"Critical thinking, reading, and writing : a brief guide to argument /","","X004824582","STACKS","STACKS","BOOK","1/3/05","6/28/17",4,5,6,62,1,691,57,0.0118095238095238,-0.496323704958015,-0.802363218101217,3.53995961280133,0.720304456523863,-1.31239532488141,4.00164630856542,0.324682040353519,0.734895317815244,0.997873272472945,36,0.00212672752705501,"1",6,57,5,"1",1,FALSE
"3101","PE 001431 .D54","PE1431 .D54",1017289,"ALDERMAN",1972,"Argumentation and rational debating","Dick, Robert C.,","X000337967","STACKS","STACKS","BOOK","6/29/96","11/6/09",0,0,0,0,1,3482,0,0,-0.0503440589586675,0.567355403328858,-0.49853989245629,-0.219173203999182,-0.243456031036184,-0.484780540244486,0.688475497036149,0.994277016725391,0.316026045550183,3234,0.683973954449817,"0",0,0,0,"0",1,FALSE
"3102","PE 001431 .F35  2001","PE1431 .F35 2001",3586200,"ALDERMAN",2001,"Good reasons with contemporary arguments /","Faigley, Lester,","X004471983","STACKS","STACKS","BOOK","1/25/01","8/29/18",3,1,1,4,1,264,3,0.000597996711018089,-0.442265566049004,-0.168593090693539,-0.285987286916415,-0.0312776718945729,-1.47593422795268,-0.257602159212054,0.701597377212116,0.696699280990288,0.858246971694451,1136,0.141753028305549,"1",1,3,1,"1",1,FALSE
"3103","PE 001431 .F72  1911","PE1431 .F72 1911",1017292,"ALDERMAN",1911,"Essentials of exposition and argument; a manual for high schools, academies, and debating clubs,","Foster, William Trufant,","X000393159","STACKS","STACKS","BOOK","6/29/96","10/16/09",0,0,0,14,1,3503,14,0.00167464114832536,0.774042559403763,0.567355403328858,0.493372266729792,-0.219173203999182,-0.235413134163827,0.151414037212544,0.487933752414622,0.743951479438692,0.351463467835641,3042,0.648536532164359,"0",0,14,0,"0",1,FALSE
"3104","PE 001431 .G73  2006","PE1431 .G73 2006",4395815,"ALDERMAN",2006,"""They say/I say"" : the moves that matter in academic writing /","Graff, Gerald.","X030107770","STACKS","CHECKEDOUT","BOOK","9/12/06","6/21/18",13,13,6,56,1,333,43,0.0120872005180229,-0.509838239685268,-1.07410482241709,2.54804745361525,2.22346871336074,-1.44950756680064,4.10713542568754,0.339152775010462,0.984669355908409,0.996247218285978,49,0.00375278171402171,"1",8,60,42,"1",2,FALSE
"3105","PE 001431 .G73  2006","PE1431 .G73 2006",4395815,"CLEMONS",2006,"""They say/I say"" : the moves that matter in academic writing /","Graff, Gerald.","X030204492","BY-REQUEST","BY-REQUEST","BOOK","8/11/08","6/22/18",5,29,2,46,1,332,17,0.0116929334011185,-0.509838239685268,-1.38196119424333,0.705924872269667,5.22979722703448,-1.4498905618898,3.95735372344343,0.380336432297143,0.98426405293867,0.982835776735553,278,0.0171642232644466,"1",8,60,42,"1",2,FALSE
"3106","PE 001431 .G73  2010","PE1431 .G73 2010",5157616,"CLEMONS",2010,"They say / I say : the moves that matter in academic writing /","Graff, Gerald.","X030880051","CLEM-RESV","CLEM-RESV","BOOK-30DAY","1/3/13","6/26/17",12,2,0,14,1,693,12,0.00601374570446735,-0.56389637859428,-2.08928212865385,0.351670529703209,0.156617860210036,-1.31162933470309,1.79983572588127,0.254057624910552,0.361933489097282,0.98682898755522,205,0.0131710124447797,"1",0,12,2,"1",1,FALSE
"3107","PE 001431 .K4","PE1431 .K4",388164,"ALDERMAN",1914,"The theory and practice of argumentation and debate /","Ketcham, Victor Alvin.","X000266687","STACKS","STACKS","BOOK","6/28/96","1/1/00",0,0,0,0,1,7079,0,0,0.733498955222005,0.567795827322887,-0.49853989245629,-0.219173203999182,1.1341773046719,-0.484780540244486,0.413881701364236,0.882028651423752,0.0504976128414547,4655,0.949502387158545,"0",0,0,0,"0",2,FALSE
