"","Item.Shelving.Id","Item.Call.Number","Catalog.Id","Item.Library.Code","Catalog.Pub.Year","Catalog.Title","Catalog.Author","Item.Barcode","Item.Collection","Item.Status","Item.Type","Item.Created.Date","Item.Last.Checkout.Date","Item.Lifetime.Checkout","Item.Lifetime.Renewals","Item.Lifetime.Inhouse.Uses","Item.Legacy.Total.Charges","Number.of.Items","days_since_last_checkout","Item.Lifetime.Checkout.Corrected","checkouts_per_day","x0","x1","x2","x3","x4","x5","scoreA","scoreB","scoreC","modelC","dscoreC","model","NumInhouseUses","NumCheckouts","NumRenewals","MODEL","n","MultiVolume"
"38","PH 003017 .H86  1993","PH3017 .H86 1993",2106180,"ALDERMAN",1993,"Hungarian literature /","","X002182200","STACKS","STACKS","BOOK","6/30/96","5/1/14",1,7,0,15,1,1845,8,0.00179447302308889,-0.175726904440138,0.973529188523122,0.544591105527412,0.806835075299291,-0.795003106208912,0.362457422502284,0.204257258416653,0.480296336812899,0.632229167231243,138,0.367770832768757,"0",0,8,7,"0",1,FALSE
"39","PH 003017 .I44  1975  V.000001","PH3017 .I44 1975 v.1",4291517,"ALDERMAN",1975,"Irányt*uvel /","Illyés, Gyula,","X004913050","STACKS","STACKS","BOOK","7/7/05","1/1/00",0,0,0,0,1,7079,0,0,0.667762236872526,-0.303830894386683,-0.539141301755158,-0.211005547916179,1.14811687209041,-0.489577118871326,0.817535455701182,0.580663284286857,0.113932242442265,259,0.886067757557735,"0",0,0,0,"0",2,TRUE
"40","PH 003017 .I44  1975  V.000002","PH3017 .I44 1975 v.2",4291517,"ALDERMAN",1975,"Irányt*uvel /","Illyés, Gyula,","X004913069","STACKS","STACKS","BOOK","8/4/05","1/1/00",0,0,0,0,1,7079,0,0,0.667762236872526,-0.314688842875291,-0.539141301755158,-0.211005547916179,1.14811687209041,-0.489577118871326,0.818714333010651,0.57969942712225,0.115032974001549,257,0.884967025998451,"0",0,0,0,"0",2,TRUE
"41","PH 003017 .K58","PH3017 .K58",4292288,"ALDERMAN",1977,"Kritikus számadás /","Komlós, Aladár.","X004913102","STACKS","STACKS","BOOK","7/13/05","1/1/00",0,0,0,0,1,7079,0,0,0.574041221171119,-0.306157597634242,-0.539141301755158,-0.211005547916179,1.14811687209041,-0.489577118871326,0.80870019567477,0.718904571142048,0.123993779014688,252,0.876006220985312,"0",0,0,0,"0",1,FALSE
"42","PH 003021 .V35","PH3021 .V35",1023287,"ALDERMAN",1967,"John Bowring és a magyar irodalom.","Varannai, Aurél,","X002417008","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,1,2,1,7079,2,0.000239234449760766,1.04264629967815,0.973916972397715,-0.268208199934515,-0.211005547916179,1.14811687209041,-0.375986102422491,0.70881731315523,0.40688770217821,0.0312832834218022,317,0.968716716578198,"0",1,2,0,"0",1,FALSE
"43","PH 003070 .D47  1991","PH3070 .D47 1991",1952094,"ALDERMAN",1991,"Ungarische Avantgarde-Dichtung in Wien 1920-1926 : ihre zeitgenössische literaturkritische Rezeption in Ungarn sowie in der ungarischen Presse Österreichs, Rumäniens, Jugoslawiens und der Tschechoslowakei /","Deréky, Pál,","X002084164","STACKS","STACKS","BOOK","6/30/96","1/1/00",0,0,0,1,1,7079,1,0.000119631534872592,-0.0820058887387313,0.973529188523122,-0.403674750844837,-0.211005547916179,1.14811687209041,-0.432774816113086,0.53253106080704,0.524571471149102,0.079928792443342,284,0.920071207556658,"0",0,1,0,"0",1,FALSE
"44","PH 003070 .N67  1991","PH3070 .N67 1991",1896565,"ALDERMAN",1991,"Nostalgie, Realität und politische Utopie : ungarische Literaten im Wien der zwanziger Jahre : Vorträge ungarischer Literaturwissenschaftler in Innsbruck /","","X002047603","STACKS","STACKS","BOOK","6/30/96","1/1/00",0,0,1,1,1,7079,1,0.000119631534872592,-0.0820058887387313,0.973529188523122,-0.403674750844837,-0.211005547916179,1.14811687209041,-0.432774816113086,0.53253106080704,0.473363897530362,0.079928792443342,284,0.920071207556658,"0",1,1,0,"0",1,FALSE
"45","PH 003138 .J48  C66  2003","PH3138 .J48 C66 2003",3971774,"ALDERMAN",2003,"Contemporary Jewish writing in Hungary : an anthology /","","X004704686","STACKS","STACKS","BOOK","9/30/03","5/14/13",1,2,0,3,1,2197,1,0.00052530204867799,-0.644331982947174,-0.0533225113995144,-0.403674750844837,0.0798060587168124,-0.664323275799786,-0.240158217406014,0.252720613204004,0.496573776938021,0.722781912703692,117,0.277218087296308,"0",0,1,2,"0",1,TRUE
"46","PH 003144 .H3  1993","PH3144 .H3 1993",2271584,"ALDERMAN",1993,"Ha belemarkolunk a pókhálóba /","","X006075112","STACKS","STACKS","BOOK","7/1/96","4/6/10",0,0,0,0,1,3331,0,0,-0.175726904440138,0.973141404648528,-0.539141301755158,-0.211005547916179,-0.243326322152206,-0.489577118871326,0.231015047250151,0.601461225422099,0.251010634233141,219,0.748989365766859,"0",0,0,0,"0",1,FALSE
"47","PH 000315 .O35  1985","PH315 .O35 1985",87887,"ALDERMAN",1985,"Studies in Finnic folklore : homage to the Kalevala /","Oinas, Felix J.","X000992104","STACKS","STACKS","BOOK","6/28/96","2/12/04",0,0,2,6,1,5576,6,0.000717617509867241,0.19915715836549,0.974304756272308,0.27365800370677,-0.211005547916179,0.590128846224177,-0.148844826976002,0.505601031637568,0.660398631589487,0.183931820416907,237,0.816068179583093,"0",2,6,0,"0",1,FALSE
"48","PH 003165 .H85  1996","PH3165 .H85 1996",2626179,"ALDERMAN",1996,"Hungarian plays : new drama from Hungary /","","X004044592","STACKS","STACKS","BOOK","11/5/96","11/18/96",0,0,1,2,1,8218,2,0.000242983841574535,-0.316308427992249,0.9238928525752,-0.268208199934515,-0.211005547916179,1.57097007332903,-0.374205852012832,0.606517653062507,0.10508177196607,0.0796756093765453,285,0.920324390623455,"0",1,2,0,"0",1,FALSE
"49","PH 003166 .H86  1991","PH3166 .H86 1991",1951779,"ALDERMAN",1991,"Hungary : plays /","","X002073934","STACKS","STACKS","BOOK","6/30/96","1/1/00",0,0,0,0,1,7079,0,0,-0.0820058887387313,0.973529188523122,-0.539141301755158,-0.211005547916179,1.14811687209041,-0.489577118871326,0.522206234373383,0.497280645882711,0.0705165561650646,296,0.929483443834935,"0",0,0,0,"0",1,FALSE
"50","PH 003166 .M57  1993","PH3166 .M57 1993",2267850,"ALDERMAN",1993,"A Mirror to the cage : three contemporary Hungarian plays /","","X002395900","STACKS","STACKS","BOOK","7/1/96","12/29/07",0,0,0,2,1,4160,2,0.000239291696578129,-0.175726904440138,0.973141404648528,-0.268208199934515,-0.211005547916179,0.0644395284420129,-0.375958921035448,0.300007901593591,0.593444311292842,0.244149617023121,221,0.755850382976879,"0",0,2,0,"0",1,FALSE
"51","PH 003177 .A713","PH3177 .A713",319730,"ALDERMAN",1977,"Ararát : a collection of Hungarian-Jewish short stories /","","X000057848","STACKS","STACKS","BOOK","6/28/96","1/1/00",0,0,1,2,1,7079,2,0.000239205836622414,0.574041221171119,0.974304756272308,-0.268208199934515,-0.211005547916179,1.14811687209041,-0.375999688239552,0.643391620675419,0.895783634390682,0.0490476794824605,309,0.95095232051754,"0",1,2,0,"0",1,FALSE
"52","PH 003194 .F6  S8","PH3194 .F6 S8",611306,"ALDERMAN",1937,"The street of the Fishing cat;","Foldes, Yolanda,","X032014491","STACKS","STACKS","BOOK","3/7/18","1/1/00",0,0,0,0,1,7079,0,0,2.44846153519926,-2.09771909825455,-0.539141301755158,-0.211005547916179,1.14811687209041,-0.489577118871326,0.981031740695278,0.600519620813429,0.115270479351886,256,0.884729520648114,"0",0,0,0,"0",2,FALSE
"53","PH 003194 .F6  S8","PH3194 .F6 S8",611306,"ALDERMAN",1937,"The street of the Fishing cat;","Foldes, Yolanda,","X032014494","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,2.44846153519926,0.973916972397715,-0.539141301755158,-0.211005547916179,1.14811687209041,-0.489577118871326,0.846127146357767,0.766599836759269,0.0060020344006398,327,0.99399796559936,"0",0,0,0,"0",2,FALSE
"54","PH 003202 .A24  Z525  1924","PH3202 .A24 Z525 1924",4291259,"ALDERMAN",1924,"Ady-múzeum /","","X004913027","STACKS","STACKS","BOOK","7/6/05","1/1/00",0,0,0,0,1,7079,0,0,3.05764813725841,-0.30344311051209,-0.539141301755158,-0.211005547916179,1.14811687209041,-0.489577118871326,0.953718374843927,0.265105647733435,0.0116415688704963,325,0.988358431129504,"0",0,0,0,"0",1,FALSE
"55","PH 003202 .A35  A14  1955  V.000003","PH3202 .A35 A14 1955 v.3",4291531,"ALDERMAN",1955,"Ady Endre összes prózai müvei.","Ady, Endre,","X004913053","STACKS","STACKS","BOOK","7/7/05","1/1/00",0,0,0,0,1,7079,0,0,1.6049723938866,-0.303830894386683,-0.539141301755158,-0.211005547916179,1.14811687209041,-0.489577118871326,0.89073157382713,0.767640002537519,0.0479526971095362,310,0.952047302890464,"0",0,0,0,"0",6,TRUE
