Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
DJ 000149 .A9  C53  1974,DJ149 .A9 C53 1974,485613,ALDERMAN,1974,"Les Provinces-Unies et la cour impériale, 1667-1672 : quelques aspects de leurs relations diplomatiques /","?ihák, Václav,",X000282082,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
DJ 000149 .A9  T65  1993,DJ149 .A9 T65 1993,2260019,ALDERMAN,1993,Niederlande-Österreich : eine fünfhundertjährige Begegnung /,"Trotsenburg, E. A. van.",X002424224,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,0,1
DJ 000149 .B3  K45,DJ149 .B3 K45,950023,ALDERMAN,1953,"Politieke betrekkingen tussen Nederland en België, 1919-1939.","Klaauw, Christoph Albert van der,",X031876058,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
DJ 000149 .B3  S37  1975,DJ149 .B3 S37 1975,316523,ALDERMAN,1975,"Het onaannemelijk tractaat : het verdrag met België van 3 april 1925 in de Nederlandse publieke opinie = The unacceptable agreement : public opinion in the Netherlands and the Belgian-Dutch treaty of April 3, 1925 /","Schuursma, R. L.",X031876057,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,2
DJ 000149 .B4  L5,DJ149 .B4 L5,412358,ALDERMAN,1888,"De l'attitude des souverains de Pays-Bas a l'égard du pays de Liège au XVIe siècle,","Lonchay, Henri,",X000701031,STACKS,STACKS,BOOK,6/28/96,11/2/17,0,0,0,0,1
DJ 000149 .B6  M68,DJ149 .B6 M68,514556,ALDERMAN,1975,Bohemen en de Nederlanden in de zestiende eeuw /,"Mout, M. E. H. N.",X000288806,STACKS,STACKS,BOOK,6/29/96,1/7/00,0,0,1,1,2
DJ 000149 .B7  B74  2005,DJ149 .B7 B74 2005,4438490,ALDERMAN,2005,O Brasil em arquivos neerlandeses 1624-1654 : a primeira companhia das Índias Ocidentais Neerlandesa : cartas e papéis vindos do Brazil e de Curaçao /,,X030216938,STACKS,STACKS,BOOK,11/1/06,1/1/00,0,0,0,0,1
DJ 000149 .C36  N54  1995,DJ149 .C36 N54 1995,4026142,ALDERMAN,1995,Der Niederländische Sprachraum und Mitteleuropa /,,X004778306,STACKS,STACKS,BOOK,4/28/04,1/1/00,0,0,0,0,1
DJ 000149 .C5  D6  1966,DJ149 .C5 D6 1966,950024,ALDERMAN,1966,Tussen neutraliteit en imperialisme.,"Dongen, Frans van (Frans J. H.)",X031876056,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
DJ 000149 .C5  W55  1984,DJ149 .C5 W55 1984,4638,ALDERMAN,1984,"Embassies and illusions : Dutch and Portuguese envoys to K?ang-hsi, 1666-1687 /","Wills, John E. (John Elliot),",X000912415,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,1,1
DJ 000149 .E85  E94  1996,DJ149 .E85 E94 1996,2223804,ALDERMAN,1996,"Europagedanke, Europabewegung und Europapolitik in den Niederlanden und Deutschland seit dem Ersten Weltkrieg /",,X004002666,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,0,1
DJ 000149 .G3  B6  1955  V.000001,DJ149 .G3 B6 1955 v.1,197275,ALDERMAN,1955,"Nederland en de Duitse Bond, 1815-1851 /","Boogman, Johan Christiaan.",X000085724,STACKS,STACKS,BOOK,6/28/96,2/23/09,0,0,0,1,1
DJ 000149 .G3  B6  1955  V.000002,DJ149 .G3 B6 1955 v.2,197275,ALDERMAN,1955,"Nederland en de Duitse Bond, 1815-1851 /","Boogman, Johan Christiaan.",X000085702,STACKS,STACKS,BOOK,6/28/96,2/23/09,0,0,0,0,1
DJ 000149 .G3  K73  1979,DJ149 .G3 K73 1979,189898,ALDERMAN,1979,Aussenpolitik 1848 [i.e. achtzehnhundertachtundvierzig] : d. holländ. Provinz Limburg in d. dt. Revolution /,"Kraume, Hans-Georg,",X031876055,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DJ 000149 .G3  W53  1989,DJ149 .G3 W53 1989,1789735,ALDERMAN,1989,"West-Duitsland, partner uit noodzaak : Nederland en de Bondsrepublik, 1949-1955 /","Wielenga, Friso.",X001860384,STACKS,STACKS,BOOK,6/30/96,10/26/12,0,0,0,2,1
