Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
PH 005035 .E95  2010,PH5035 .E95 2010,5238932,ALDERMAN,2010,Outlines of Basque grammar /,"Eys, W. J. van (Willem J.),",X030743559,STACKS,STACKS,BOOK,10/28/10,4/23/18,8,17,0,28,1
PH 005035 .L58  1949,PH5035 .L58 1949,1032888,ALDERMAN,1949,"La lengua vasca; gramática, conversación, diccionario vasco-castellaño y castellañko-vasco.","López Mendizábal, Isaac,",X000496443,STACKS,CHECKEDOUT,BOOK,6/29/96,3/16/19,0,110,2,155,1
PH 000508.4 .K665  1992,PH508.4 .K665 1992,2262571,ALDERMAN,1992,Po?zii?a pechali : karel?skie obri?adovye plachi /,"Konkka, U. S.",X002396546,STACKS,STACKS,BOOK,7/1/96,10/22/16,1,0,1,2,1
PH 005085 .A77  2012,PH5085 .A77 2012,5823283,ALDERMAN,2012,Morphotactics : Basque auxiliaries and the structure of spellout /,"Arregi, Karlos.",X030852663,STACKS,STACKS,BOOK,10/23/12,5/29/17,3,7,1,10,1
PH 000509 .R8  R6  1985,PH509 .R8 R6 1985,2277974,ALDERMAN,1985,Roda nashego napevy : izbrannye pesni runopevcheskogo roda Perttunenov /,,X002438129,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,0,1
PH 005177 .E5  A96  1990,PH5177 .E5 A96 1990,1792640,ALDERMAN,1990,English-Basque dictionary /,"Aulestia, Gorka,",X001855511,CATALOGING,CATALOGING,OFFICECOPY,6/30/96,3/8/02,0,0,0,8,1
PH 005177 .E5  O9  1992,PH5177 .E5 O9 1992,2225290,ALDERMAN,1992,Oxford photo dictionary : Ingelesera-Euskera /,,X002311080,STACKS,STACKS,BOOK,7/1/96,3/9/16,1,0,1,31,1
PH 005281 .W75  2009,PH5281 .W75 2009,5128592,ALDERMAN,2009,Writers in between languages : minority literatures in the global scene /,,X030707044,STACKS,STACKS,BOOK,4/19/10,4/22/10,0,0,1,0,1
PH 005290 .A93  1995,PH5290 .A93 1995,2411287,ALDERMAN,1995,Improvisational poetry from the Basque country /,"Aulestia, Gorka,",X002602258,STACKS,STACKS,BOOK,7/1/96,9/4/01,0,0,0,5,1
PH 005290 .S48  2003,PH5290 .S48 2003,4694399,ALDERMAN,2003,Shooting from the lip : bertsolariak ipar amerikan : improvised Basque-verse singing /,"Mallea-Olaetxe, J. (Joxe),",X030365869,STACKS,STACKS,BOOK,3/4/08,1/1/00,0,0,1,0,1
PH 005290 .V65  2005,PH5290 .V65 2005,4302671,ALDERMAN,2005,Voicing the moment : improvised oral poetry and Basque tradition /,,X004944006,STACKS,STACKS,BOOK,9/9/05,1/1/00,0,0,1,0,1
PH 005291 .H4  001925,PH5291 .H4 1925,350527,ALDERMAN,1925,"Études sur le théâtre basque; le théâtre comique: chikitoak et koblak--mascarades souletines--tragi-comédies de carnaval--sérénades charivariques--parades charivariques--farces charivariques, illustré de vingt-huit figures documentaires et du?n air de danse noté,","Hérelle, G. (Georges),",X032019387,STACKS,STACKS,BOOK,3/1/18,1/1/00,0,0,0,0,1
PH 005339 .A7  A2  2017,PH5339 .A7 A2 2017,7369380,ALDERMAN,2017,Downhill ; and Rock & core /,"Aresti, Gabriel",X031849227,STACKS,STACKS,BOOK,2/28/18,1/1/00,0,0,0,0,1
PH 005339 .A7185  B5818  2014,PH5339 .A7185 B5818 2014,6605596,ALDERMAN,2014,Debe decirse dos veces /,"Arregi, Rikardo,",X031713155,STACKS,STACKS,BOOK,7/28/15,1/1/00,0,0,0,0,1
PH 005339 .A8  A2  2009,PH5339 .A8 A2 2009,5723460,ALDERMAN,2009,Two Basque stories /,"Atxaga, Bernardo.",X030843721,STACKS,STACKS,BOOK,8/2/12,10/11/12,0,0,1,0,1
PH 005339 .A8  A43  2013,PH5339 .A8 A43 2013,6244914,ALDERMAN,2013,Alfabeto de las pulgas y otros textos sueltos /,"Atxaga, Bernardo.",X031649597,STACKS,STACKS,BOOK,4/22/14,1/1/00,0,0,0,0,1
PH 005339 .A8  A57  1990,PH5339 .A8 A57 1990,1830870,ALDERMAN,1990,Poemas & híbridos /,"Atxaga, Bernardo.",X002069086,STACKS,STACKS,BOOK,6/30/96,4/6/10,0,0,0,3,1
PH 005339 .A8  A6  2012,PH5339 .A8 A6 2012,6244923,ALDERMAN,2012,Henry Bengoa Inventarium : (Lagun Galdu Baten Bila) /,"Atxaga, Bernardo.",X031624182,STACKS,STACKS,BOOK,4/22/14,1/1/00,0,0,0,0,1
PH 005339 .A8  B4418  2013,PH5339 .A8 B4418 2013,6244938,ALDERMAN,2013,Memorias de una vaca /,"Atxaga, Bernardo.",X031615483,STACKS,STACKS,BOOK,4/22/14,1/1/00,0,0,0,0,1
PH 005339 .A8  G5918  1994,PH5339 .A8 G5918 1994,6735959,ALDERMAN,1994,El hombre solo /,"Atxaga, Bernardo.",X031759755,STACKS,STACKS,BOOK,6/10/16,1/1/00,0,0,0,0,1
PH 005339 .A8  G5918  2007,PH5339 .A8 G5918 2007,5680960,ALDERMAN,2007,El hombre solo /,"Atxaga, Bernardo.",X030842953,STACKS,STACKS,BOOK,5/23/12,1/1/00,0,0,0,0,1
PH 005339 .A8  H5513  2007,PH5339 .A8 H5513 2007,4690630,ALDERMAN,2007,The accordionist's son /,"Atxaga, Bernardo.",X030278790,STACKS,STACKS,BOOK,2/21/08,11/10/08,0,0,1,1,1
PH 005339 .A8  H5513  2009,PH5339 .A8 H5513 2009,4819963,CLEMONS,2009,The accordionist's son /,"Atxaga, Bernardo.",X030516664,BY-REQUEST,BY-REQUEST,BOOK,2/11/09,2/19/09,0,0,0,0,1
PH 005339 .A8  L6  1999,PH5339 .A8 L6 1999,2893201,ALDERMAN,1999,The lone woman /,"Atxaga, Bernardo.",X006077867,STACKS,STACKS,BOOK,3/22/99,5/18/99,0,0,1,1,1
PH 005339 .A8  N4813  2017,PH5339 .A8 N4813 2017,7648316,ALDERMAN,2017,Nevada days : a novel /,"Atxaga, Bernardo,",X032220707,STACKS,STACKS,BOOK,7/23/18,9/15/18,1,0,0,1,1
PH 005339 .A8  N4818  2014,PH5339 .A8 N4818 2014,6244954,ALDERMAN,2014,Días de Nevada /,"Atxaga, Bernardo,",X031648034,STACKS,STACKS,BOOK,4/22/14,1/1/00,0,0,0,0,1
PH 005339 .A8  N4818  2014,PH5339 .A8 N4818 2014,6244954,ALDERMAN,2014,Días de Nevada /,"Atxaga, Bernardo,",X031648418,STACKS,STACKS,BOOK,12/16/14,1/1/00,0,0,0,0,1
PH 005339 .A8  O22  1989,PH5339 .A8 O22 1989,7914994,ALDERMAN,1989,Obabakoak /,"Atxaga, Bernardo.",6X032396185,IN-PROCESS,IN-PROCESS,BOOK,3/20/19,1/1/00,0,0,0,0,1
PH 005339 .A8  O2317  2007,PH5339 .A8 O2317 2007,6426374,ALDERMAN,2007,Obabakoak /,"Atxaga, Bernardo,",X031719562,STACKS,STACKS,BOOK,11/5/14,3/23/17,0,0,0,0,1
PH 005339 .A8  O3  1990,PH5339 .A8 O3 1990,1971708,ALDERMAN,1990,Obabakoak /,"Atxaga, Bernardo.",X002444122,STACKS,STACKS,BOOK,6/30/96,12/5/12,2,1,0,9,1
PH 005339 .A8  O313  1992B,PH5339 .A8 O313 1992b,2014547,ALDERMAN,1992,Obabakoak : a novel /,"Atxaga, Bernardo.",X002186954,STACKS,STACKS,BOOK,6/30/96,2/6/18,2,1,1,12,1
PH 005339 .A8  S6418  2005,PH5339 .A8 S6418 2005,5680927,ALDERMAN,2005,El hijo del acordeonista /,"Atxaga, Bernardo.",X030843014,STACKS,STACKS,BOOK,5/23/12,1/1/00,0,0,0,0,1
