Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
HV 000394 .U84  P37  1983,HV394 .U84 P37 1983,676608,ALDERMAN,1983,Social welfare manpower : a regional study /,"Pathak, Shankar.",X001226882,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,1,1,1
HV 000394 .W473  D57  V.000001,HV394 .W473 D57 v.1,1642328,ALDERMAN,1979,Directory of social welfare agencies in India : West Bengal.,,X001728359,STACKS,STACKS,BOOK,6/30/96,2/6/97,0,0,0,1,1
HV 000394 .W473  D57  V.000002,HV394 .W473 D57 v.2,1642328,ALDERMAN,1979,Directory of social welfare agencies in India : West Bengal.,,X001728366,STACKS,STACKS,BOOK,6/30/96,2/6/97,0,0,0,1,1
HV 000394 .W473  D57  V.000003,HV394 .W473 D57 v.3,1642328,ALDERMAN,1979,Directory of social welfare agencies in India : West Bengal.,,X001728351,STACKS,STACKS,BOOK,6/30/96,2/6/97,0,0,1,1,1
HV 000394 .W473  D57  V.000004,HV394 .W473 D57 v.4,1642328,ALDERMAN,1979,Directory of social welfare agencies in India : West Bengal.,,X001728342,STACKS,STACKS,BOOK,6/30/96,2/6/97,0,0,0,1,1
HV 000394 .W473  D57  V.000005,HV394 .W473 D57 v.5,1642328,ALDERMAN,1979,Directory of social welfare agencies in India : West Bengal.,,X001728292,STACKS,STACKS,BOOK,6/30/96,2/6/97,0,0,0,1,1
HV 000394 .W473  M57  1981,HV394 .W473 M57 1981,1373829,ALDERMAN,1981,Missionaries as enemy : a selected documents [sic] on the activities of the so-called voluntary organizations of West Bengal.,,X001616379,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,1,0,1
HV 000395 .A36  D33  2008,HV395 .A36 D33 2008,4819729,ALDERMAN,2008,Organisation culture of NGOs : does it matter? /,"Dabhi, Jimmy.",X030517773,STACKS,STACKS,BOOK,2/10/09,11/23/10,0,0,0,2,1
HV 000395 .B6  R36,HV395 .B6 R36,2700357,ALDERMAN,1977,Social welfare manpower in Greater Bombay /,"Ramachandran, P.",X004119175,STACKS,STACKS,BOOK,7/7/97,1/1/00,0,0,0,0,1
HV 000395 .G36  B36  2009,HV395 .G36 B36 2009,5188456,ALDERMAN,2009,Notes from Gandhigram : challenges to Gandhian praxis /,"Banerjee, Samir.",X030761052,STACKS,STACKS,BOOK,8/2/10,1/1/00,0,0,0,0,1
HV 000395 .L8  J33,HV395 .L8 J33,228342,ALDERMAN,1977,Integrated delivery system for social services /,"Jagannadham, Vedula.",X031941469,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
HV 000395 .M3  S24  1990,HV395 .M3 S24 1990,1955273,ALDERMAN,1990,"Sahaya : directory of welfare, health, and social services in the city of Madras.",,X002068517,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
HV 000395 .M3  W5,HV395 .M3 W5,716494,ALDERMAN,1981,Tenants and trustees : a study of the poor in Madras /,"Wiebe, Paul D.",X001226886,STACKS,STACKS,BOOK,6/29/96,9/18/07,0,0,0,4,1
HV 000395.5 .A43,HV395.5 .A43,1143278,ALDERMAN,1969,Facts and figures about social welfare in West Pakistan.,West Pakistan (Pakistan). Directorate General of Social Welfare. Public Relations Wing.,X031941446,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
