Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BV 003790 .G8,BV3790 .G8,4646998,ALDERMAN,1910,"Normal evangelism,","Green, O. Olin (Oscar Olin),",X030335179,STACKS,STACKS,BOOK,11/7/07,12/10/08,0,0,0,0,1
BV 003790 .H65,BV3790 .H65,4373890,ALDERMAN,1943,Choose ye this day : a study of decision and commitment in Christian personality /,"Homrighausen, Elmer George,",X030040537,STACKS,STACKS,BOOK,6/16/06,12/10/08,0,0,0,0,1
BV 003790 .K47  1925,BV3790 .K47 1925,4376243,ALDERMAN,1925,Visitation evangelism : its methods and results /,"Kernahan, Arthur Earl,",X030116683,STACKS,STACKS,BOOK,6/28/06,12/10/08,0,0,0,0,1
BV 003790 .M2  1906,BV3790 .M2 1906,1193876,ALDERMAN,1906,"Method in soul-winning on home and foreign fields,","Mabie, Henry Clay,",X001119317,STACKS,STACKS,BOOK,6/29/96,4/7/99,0,0,0,2,1
BV 003790 .M75  1904,BV3790 .M75 1904,1193877,ALDERMAN,1904,"Evangelism,","Morgan, G. Campbell (George Campbell),",1193877-1001,STACKS,STACKS,BOOK,6/29/96,7/23/03,0,0,0,1,1
BV 003790 .M832,BV3790 .M832,1193878,ALDERMAN,1944,The larger evangelism ...,"Mott, John R. (John Raleigh),",X001197593,STACKS,STACKS,BOOK,6/29/96,5/11/09,0,0,1,61,2
BV 003790 .M832,BV3790 .M832,1193878,ALDERMAN,1944,The larger evangelism ...,"Mott, John R. (John Raleigh),",X030334851,STACKS,STACKS,BOOK,11/1/07,12/10/08,0,0,0,0,1
BV 003790 .N35  1999,BV3790 .N35 1999,3510876,ALDERMAN,1999,The anxious bench ; Antichrist ; and the sermon Catholic unity /,"Nevin, John Williamson,",X004349751,STACKS,STACKS,BOOK,3/1/00,4/23/09,0,0,4,38,1
BV 003790 .N4  1859,BV3790 .N4 1859,1193879,ALDERMAN,1858,"The harvest and the reapers; homework for all, and how to do it.","Newcomb, Harvey,",X000619447,STACKS,STACKS,BOOK,6/29/96,9/27/16,0,0,1,0,1
BV 003790 .P4712  1956,BV3790 .P4712 1956,4816008,ALDERMAN,1956,Huo shui di jiang he : ge ren zhuan dao xue /,"Pettigrew, Ruth.",X030519290,STACKS,STACKS,BOOK,1/29/09,1/1/00,0,0,0,0,2
