Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
V  000163 .T54  1982,V163 .T54 1982,179957,ALDERMAN,1982,Maritime strategy and the nuclear age /,"Till, Geoffrey.",X000350896,STACKS,STACKS,BOOK,6/28/96,2/28/10,0,0,0,3,1
V  000165 .C6  1985,V165 .C6 1985,100867,ALDERMAN,1985,La puissance maritime : Castex et la stratégie navale /,"Coutau-Bégarie, Hervé.",X001107094,STACKS,STACKS,BOOK,6/28/96,5/2/17,1,2,0,3,1
V  000165 .F74  1988,V165 .F74 1988,1314180,CLEMONS,1988,The US maritime strategy  /,"Friedman, Norman,",X001492394,BY-REQUEST,BY-REQUEST,BOOK,6/30/96,11/30/98,0,0,0,8,1
V  000165 .G7  1965,V165 .G7 1965,495691,ALDERMAN,1965,Maritime strategy; a study of defense problems.,"Gretton, Peter,",X000688993,STACKS,STACKS,BOOK,6/29/96,12/2/98,0,0,0,1,1
V  000165 .M37  1989,V165 .M37 1989,1383678,ALDERMAN,1989,Maritime strategy and the balance of power : Britain and America in the twentieth century /,,X001638995,STACKS,STACKS,BOOK,6/30/96,5/2/17,1,2,4,16,1
V  000165 .N38  1988,V165 .N38 1988,1252540,ALDERMAN,1988,Naval strategy and national security : an International security reader /,,X001360456,STACKS,CHECKEDOUT,BOOK,6/30/96,7/11/18,2,2,5,15,1
V  000167 .F5613,V167 .F5613,243092,ALDERMAN,1979,A history of naval tactical thought /,"Fioravanzo, Giuseppe,",X000078976,STACKS,STACKS,BOOK,6/28/96,1/15/07,0,0,3,24,1
V  000167 .H84  2018,V167 .H84 2018,7650625,ALDERMAN,2018,Fleet tactics and naval operations /,"Hughes, Wayne P.,",X032560963,STACKS,CLEM-RESV,BOOK,7/27/18,1/22/19,0,0,0,0,1
V  000169 .C7,V169 .C7,1187180,ALDERMAN,1972,British admirals of the eighteenth century: tactics in battle.,"Creswell, John.",X000778729,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
V  000169 .H66  2018,V169 .H66 2018,7856555,ALDERMAN,2018,"Learning war : the evolution of fighting doctrine in the U.S. Navy, 1898-1945 /","Hone, Trent,",X032221370,STACKS,STACKS,BOOK,12/19/18,1/4/19,1,0,0,1,1
V  000169 .S68,V169 .S68,1187181,ALDERMAN,1973,Tyl voenno-morskikh sil.,"Smukul, A. O. (Al?bert Ottovich)",1187181-1001,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
V  000169 .W554  2008,V169 .W554 2008,4781792,ALDERMAN,2008,Fighting at sea in the eighteenth century : the art of sailing warfare /,"Willis, Sam.",X030277633,STACKS,STACKS,BOOK,10/14/08,11/30/15,2,0,1,2,1
V  000017 .M219  1898A,V17 .M219 1898a,1186932,ALDERMAN,1897,"The interest of America in sea power, present and future.","Mahan, A. T. (Alfred Thayer),",X004550384,STACKS,STACKS,BOOK,8/1/01,4/6/12,0,5,0,19,1
V  000017 .M219  1911,V17 .M219 1911,1264981,ALDERMAN,1911,"The interest of America in sea power, present and future / by Alfred Mahan.","Mahan, A. T. (Alfred Thayer),",X000335732,STACKS,STACKS,BOOK,6/30/96,10/6/08,0,0,0,7,1
V  000017 .M24  1941,V17 .M24 1941,1186933,ALDERMAN,1941,"Mahan on naval warfare: selections from the writing of Rear Admiral Alfred T. Mahan,","Mahan, A. T. (Alfred Thayer),",X000335741,STACKS,STACKS,BOOK,6/29/96,4/6/12,0,5,0,22,1
V  001755 .B7,V1755 .B7,1791241,ALDERMAN,1845,Recherches théoriques et expérimentales sur les propulseurs héliçoïdes /,"Bourgois, (Siméon),",X030453404,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
V  000180 .D38  2006,V180 .D38 2006,4462796,ALDERMAN,2006,Naval blockades in peace and war : an economic history since 1750 /,"Davis, Lance E. (Lance Edwin)",X030106598,STACKS,STACKS,BOOK,1/30/07,4/23/15,0,8,1,15,1
V  000019 .S43,V19 .S43,490291,ALDERMAN,1975,Seemacht und Geschichte : Festschrift zum 80. Geburtstag von Friedrich Ruge /,,X000724807,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,2
V  000210 .B55,V210 .B55,368888,ALDERMAN,1916,"The story of the submarine,","Bishop, Farnham,",X000043734,STACKS,STACKS,BOOK,6/28/96,12/11/99,0,0,0,5,1
V  000210 .D58  1920,V210 .D58 1920,1788684,ALDERMAN,1920,Submarines and sea power.,"Domville-Fife, Charles William,",X000308564,STACKS,STACKS,BOOK,6/30/96,12/7/10,0,0,1,13,1
V  000210 .G7  1964,V210 .G7 1964,1187183,ALDERMAN,1964,"U-boats destroyed; the effect of anti-submarine warfare, 1914-1918,","Grant, Robert M. (Robert McQueen),",X000600643,STACKS,STACKS,BOOK,6/29/96,3/30/01,0,0,0,11,1
V  000210 .M54  1987,V210 .M54 1987,1289726,ALDERMAN,1987,Modern submarine warfare /,"Miller, David (David M. O.)",X006095273,STACKS,STACKS,BOOK,6/30/96,11/30/15,1,0,3,33,1
V  000210 .M6  1986B,V210 .M6 1986b,690645,ALDERMAN,1986,Submarine warfare today and tomorrow /,"Moore, John E. (John Evelyn),",X001146888,STACKS,STACKS,BOOK,6/29/96,2/19/03,0,0,1,18,1
