Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
2766740,2,ALDERMAN,STACKS,PA4037 .P86 1998,1998,The song of the sirens : essays on Homer /,"Pucci, Pietro.",X004151803,BOOK,2/11/98,4/2/16,STACKS,3,0,6,23,1
2642422,2,ALDERMAN,STACKS,PA4037 .Q47 1998,1998,Quaestiones homericae : Acta Colloquii Namurcensis habiti diebus 7-9 mensis Semptembris anni 1995 /,,X004241818,BOOK,1/17/97,10/9/03,STACKS,0,0,1,2,1
2759184,2,ALDERMAN,STACKS,PA4037 .R28 1997,1997,Plot and point of view in the Iliad /,"Rabel, Robert J.,",X004151194,BOOK,1/21/98,6/5/14,STACKS,0,4,2,25,1
4368051,2,ALDERMAN,STACKS,PA4037 .R285 2002,2002,L'Iliade al quadrato : retorica dell'allusivit‡ e miti concorrenti /,"Radif, Ludovica.",X030086565,BOOK,5/19/06,1/1/00,STACKS,0,0,0,0,1
122464,2,ALDERMAN,STACKS,PA4037 .R35,1981,Singul‰re Iterata der Ilias /,"Ramersdorfer, Hans.",X000528377,BOOK,6/28/96,1/1/00,STACKS,0,0,0,0,1
7347117,2,ALDERMAN,STACKS,PA4037 .R3735 2018,2018,The homeric simile in comparative perspectives : oral traditions from Saudi Arabia to Indonesia /,"Ready, Jonathan L.,",X031824823,BOOK,1/24/18,3/8/18,STACKS,0,0,0,0,1
4890001,2,ALDERMAN,STACKS,PA4037 .R374 2009,2009,Homer's winged words : the evolution of early Greek epic diction in the light of oral theory /,"Reece, Steve,",X030565935,BOOK,7/9/09,2/14/17,CHECKEDOUT,1,2,0,8,1
464304,2 3,ALDERMAN,STACKS,PA4037 .R38,1975,Nature and culture in the Iliad : the tragedy of Hector /,"Redfield, James M.,",X000207202,BOOK,6/29/96,9/14/17,CHECKEDOUT,2,2,3,94,1
464304,2 3,ALDERMAN,STACKS,PA4037 .R38,1975,Nature and culture in the Iliad : the tragedy of Hector /,"Redfield, James M.,",X000403450,BOOK,6/29/96,7/30/17,STACKS,0,1,4,43,1
464304,2 3,CLEMONS,BY-REQUEST,PA4037 .R38,1975,Nature and culture in the Iliad : the tragedy of Hector /,"Redfield, James M.,",X000389115,BOOK,6/29/96,4/14/15,BY-REQUEST,0,7,2,36,1
2289728,2,ALDERMAN,STACKS,PA4037 .R38 1994,1994,Nature and culture in the Iliad : the tragedy of Hector /,"Redfield, James M.,",X002444933,BOOK,7/1/96,12/12/17,STACKS,5,12,4,73,1
