"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","modelC","MODEL","LiaisonRecommendation"
"12765",1038613,"X030226236","PL2754 .S5 Z67 1959","ALDERMAN","Xue xi Lu Xun xian sheng /","Xu, Qinwen,",1959,"6/29/96","11/27/07",0,0,0,1,"2",FALSE,10830,"0",0
"12766",2875770,"X004262495","PL1489 .T8","ALDERMAN","Xin shu yu ci dian /","",1930,"2/3/99","10/1/07",0,0,0,1,"2",FALSE,10831,"0",0
"12767",721472,"X000844697","PL2801 .N2 T9","ALDERMAN","Zi ye /","Mao, Dun,",1960,"6/29/96","10/25/07",0,0,0,1,"2",TRUE,10832,"0",0
"12768",2777494,"X030226045","PL2464 .Z7 K93","ALDERMAN","Zhou yi di gou cheng shi dai /","Guo, Moruo,",1940,"3/18/98","10/9/07",0,0,0,1,"2",FALSE,10833,"0",0
"12769",739776,"X001189369","PL1068 .G7 H3","ALDERMAN","Chinese: classical, modern, and humane.","Hawkes, David.",1961,"6/29/96","9/25/07",0,0,0,1,"2",FALSE,10834,"0",0
"12770",2844192,"X030226002","PL2264 .M3 1933","ALDERMAN","Zhongguo wen xue ti xi /","Ma, Zhongshu.",1933,"10/20/98","10/5/07",0,0,0,1,"2",FALSE,10835,"0",0
"12771",1036922,"X004575969","PL1117 .C37 1958","ALDERMAN","Hua Wei ziansheng.","Zhang, Tianyi,",1958,"6/29/96","12/4/07",0,0,0,1,"2",FALSE,10836,"0",0
"12772",676743,"X000219796","PL1201 .T5 1958","ALDERMAN","Gu Jin Zi Yin Dui Zhao Shou Ce.","Ding, Shengshu.",1958,"6/29/96","12/4/07",1,0,0,1,"2",FALSE,10836,"0",0
"12773",2700465,"X006048561","PL2478 .F38 1994","ALDERMAN","An unexpurgated translation of Book of songs /","",1994,"7/7/97","5/27/03",1,2,0,1,"2",FALSE,10837,"0",0
"12774",2519715,"X001912246","PL2664 .T75 Z59","ALDERMAN","Cai gao ba dou Cao Zijian /","Chen, Guizhu.",1978,"7/1/96","10/13/04",1,3,0,1,"2",FALSE,10839,"0",0
