"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","modelC","MODEL","LiaisonRecommendation"
"7003",375641,"X000680601","PR5084 .G3","ALDERMAN","An ""idle singer"" and his audience : a study of William Morris's poetic reputation in England, l858-1900 /","Gardner, Delbert R.",1975,"6/28/96","7/17/12",0,6,0,1,"2",FALSE,8119,"0",0
"7004",742568,"X032055787","PR4300 1817 .L4","ALDERMAN","Reliques of Robert Burns; consisting chiefly of original letters, poems, and critical observations on Scottish songs.","Burns, Robert,",1817,"9/20/17","1/1/00",0,0,0,1,"2 10",FALSE,8120,"0",0
"7005",127284,"X000687413","PR4165 .A2 1982 V.4","ALDERMAN","Life and works of the sisters Brontë /","",1982,"6/28/96","5/26/14",1,24,0,7,"2",TRUE,8121,"0",0
"7006",129236,"X000153996","PR4622 .T7 1934","ALDERMAN","The tragedy of the Korosko /","Doyle, Arthur Conan,",1934,"6/28/96","11/30/15",0,3,0,1,"2",FALSE,8123,"0",0
"7007",207936,"X000320955","PR5794 .M3","ALDERMAN","Henry Kirke White /","McGhee, Richard D.,",1981,"6/28/96","5/10/13",0,4,0,1,"2",FALSE,8125,"0",0
"7008",350970,"X000155807","PR5481 .S3 1923","CLEMONS","The short stories of Robert Louis Stevenson.","Stevenson, Robert Louis,",1923,"6/28/96","3/18/14",0,7,1,1,"3",FALSE,8127,"0",0
"7009",2403222,"X002601792","PR5904 .P58 1994","ALDERMAN","Poems /","(William Butler), Yeats, W. B.",1994,"7/1/96","2/25/11",0,7,0,1,"2",FALSE,8130,"0",0
"7010",3857177,"X004624000","PR4483 .A33 2002","ALDERMAN","a selection / Coleridge's notebooks :","Coleridge, Samuel Taylor,",2002,"6/17/02","9/19/07",0,1,0,2,"2",FALSE,8131,"0",0
"7011",628372,"X000186885","PR4754 .Z54","ALDERMAN","the poetry of Thomas Hardy. Moments of vision;","Zietlow, Paul.",1974,"6/29/96","5/24/10",1,10,0,1,"2 3",FALSE,8132,"0",0
"7012",593407,"X000102852","PR4791 .A1 1973 v.2","ALDERMAN","tales & sketches. The works of the Ettrick Shepherd;","Hogg, James,",1973,"6/29/96","1/14/05",2,35,0,2,"2",TRUE,8133,"0",0
"7013",1074419,"X004286823","PR5581 .B45 1904","ALDERMAN","Alfred Tennyson,","Benson, Arthur Christopher,",1904,"6/29/96","9/14/17",0,2,0,1,"2",FALSE,8134,"0",0
"7014",734428,"X000236812","PR4168 .S5 1912b","ALDERMAN","The three Brontës,","Sinclair, May.",1912,"6/29/96","4/12/16",0,4,3,1,"2",FALSE,8135,"0",0
"7015",202345,"X000070154","PR5823 .W7 1979","ALDERMAN","Oscar Wilde, a memoir /","Wratislaw, Theodore.",1979,"6/28/96","11/14/12",0,5,0,1,"2",FALSE,8136,"0",0
"7016",1751715,"X001828237","PR4147 .W449 1990","ALDERMAN","Blake's Thel and Oothoon /","Wilkie, Brian.",1990,"6/30/96","3/26/10",2,9,0,1,"2",FALSE,8137,"0",0
"7017",1069244,"X000427132","PR4048 .W4 1968","ALDERMAN","William Edmondstoune Aytoun and the spasmodic controversy,","Weinstein, Mark A.",1968,"6/29/96","4/27/06",2,18,0,1,"2",FALSE,8138,"0",0
"7018",1076457,"X000418957","PR5823 .W5 1941","ALDERMAN","Oscar Wilde and the yellow nineties,","Winwar, Frances,",1941,"6/29/96","11/14/12",0,8,1,1,"2 14",FALSE,8139,"0",0
"7019",1068572,"X030340867","PR4133 .D8 1956","ALDERMAN","R. D. Blackmore: the author of Lorna Doone; a biography.","Dunn, Waldo Hilary,",1956,"6/29/96","3/24/12",0,8,2,1,"2",FALSE,8140,"0",0
"7020",738580,"X030582525","PR4900 1800z v.14","ALDERMAN","Zanoni, A strange story,","Lytton, Edward Bulwer Lytton,",1800,"6/16/09","6/16/09",1,0,0,1,"2",TRUE,8141,"0",0
"7021",1070327,"X030582526","PR4900 1800z v.15","ALDERMAN","What will he do with it?","Lytton, Edward Bulwer Lytton,",1800,"6/16/09","6/16/09",0,0,0,1,"2",TRUE,8141,"0",0
"7022",1100951,"X030582517","PR4900 1800z v.3","ALDERMAN","Ernest Maltravers. Alice: or, The mysteries,","Lytton, Edward Bulwer Lytton,",1800,"6/16/09","6/16/09",0,0,0,1,"2",TRUE,8141,"0",0
"7023",1070320,"X030582518","PR4900 1800z v.5","ALDERMAN","Kenelm Chillingly, Godolphin,","Lytton, Edward Bulwer Lytton,",1800,"6/16/09","6/16/09",0,0,0,1,"2",TRUE,8141,"0",0
