Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
7620683,2,ALDERMAN,STACKS,HS65 .B6 R564 2008,2008,"No gozo dos direitos civis : associativismo no Rio de Janeiro, 1903-1916 /","Fonseca, Vitor Manoel Marques da.",X032404083,BOOK,6/28/18,1/1/00,STACKS,0,0,0,0,1
399764,2,ALDERMAN,STACKS,HS653 .A5 V35,1976,"Freemasonry in Indonesia from Radermacher to Soekanto, 1762-1961 /","Van der Veur, Paul W.",X000709784,BOOK,6/28/96,1/1/00,STACKS,0,0,0,0,1
1142099,2,ALDERMAN,STACKS,HS665 .I72 T5 1966,1966,Sefer ha-a?im.,"Tidhar, David,",X030685372,BOOK,6/29/96,5/13/13,STACKS,0,0,0,0,1
2471605,2,ALDERMAN,STACKS,HS666 .A5 A34 1991,1991,al-??b?r al-kh?mis : al-m?s?n?yah al-jad?dah f? al-sharq al-Isl?m? : Mi?r wa-al-S?d?n wa-Lubn?n wa-al-Urdun wa-al-Ba?rayn wa-Qubru? /,"?Abd All?h, Ab? Isl?m A?mad.",X002645299,BOOK,7/1/96,1/1/00,STACKS,0,0,0,0,1
4557,2,ALDERMAN,STACKS,HS667 .T47 1982,1982,"Masonic priorities : time, truth, temple and taste with the first Gregorian calendar /","Thompson, Adewale.",X000952111,BOOK,6/28/96,1/1/00,STACKS,0,0,0,0,1
1729175,2,ALDERMAN,STACKS,HS668.5 .O7 S23 1989,1989,La franc-maÁonnerie ‡ Oran de 1832 ‡ 1914 /,"Sabah, Lucien.",X001958063,BOOK,6/30/96,1/1/00,STACKS,0,0,1,0,1
409578,2,ALDERMAN,STACKS,HS67 .Y46,1976,Religion and voluntary organisations in crisis /,"Yeo, Stephen.",X000709769,BOOK,6/28/96,1/1/00,STACKS,0,0,0,0,1
237810,2,ALDERMAN,STACKS,HS672 .A5 B87,1978,"Centenary : the first 100 years of English Freemasonry in the Transvaal, 1878-1978 /","Butterfield, P. H. (Paul Henry),",X000005815,BOOK,6/28/96,1/1/00,STACKS,0,0,0,0,1
1246694,2,ALDERMAN,STACKS,HS672 .A5 C66 1986,1986,The Freemasons of South Africa /,"Cooper, A. A.",X001259064,BOOK,6/30/96,1/1/00,STACKS,0,0,0,0,1
262117,2,ALDERMAN,STACKS,HS672 .A5 Y3,1969,"Un siËcle de franc-maÁonnerie algÈrienne, 1785-1884","Yacono, Xavier.",X000051478,BOOK,6/28/96,1/1/00,STACKS,0,0,1,1,1
100310,2,ALDERMAN,STACKS,HS679.6 .A5 P389 1984,1984,"Historia de la francmasonerÌa en las Islas Canarias, 1739-1936 /","Paz S·nchez, Manuel de.",X031959894,BOOK,6/28/96,1/1/00,STACKS,0,0,0,0,1
804431,2,ALDERMAN,STACKS,HS71 .C6 D6,1976,Dobrovol?nye obshchestva pri sot?sializme /,,X001566047,BOOK,6/29/96,1/1/00,STACKS,0,0,1,0,1
45225,2,ALDERMAN,STACKS,HS71 .C9 R43 1982,1982,Spolo?enskÈ organiz·cie v socialistickom politickom systÈme /,"?eh??ek, Milo?.",X000916537,BOOK,6/28/96,1/1/00,STACKS,0,0,1,0,1
