"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","modelC","MODEL","LiaisonRecommendation"
"7336",1167583,"X002241368","BP136.48 .D55 v.1","ALDERMAN","Kit?b tadhkirat al-?uff??.","Dhahab?, Mu?ammad ibn A?mad,",1968,"6/29/96","10/20/08",1,4,0,4,"2",TRUE,7397,"0",0
"7337",3784560,"X006125809","BP189 .B8 1987","ALDERMAN","B?nishvar-i p?shg?m : Ab? Sa??d Ab? al-Khayr /","Burh?n, Mu?ammad ibn Y?suf.",1987,"10/16/01","11/5/01",0,1,0,1,"2",FALSE,7399,"0",0
"7338",3784612,"X006125751","BP80 .A23 J35 1987","ALDERMAN","??l?t va sukhan?n-i Ab? Sa??d Ab? al-Khayr /","Ab? R?? Lu?f All?h ibn Ab? Sa??d,",1987,"10/16/01","11/5/01",0,1,0,1,"2",FALSE,7399,"0",0
"7339",1166871,"X001137287","BP172 .A55 1965","ALDERMAN","Islam and Christianity in the modern world; being an exposition of the Qur?anic view of Christianity in the light of modern research.","Ansari, Mu?ammad Fazl al-Rahman,",1965,"6/29/96","4/19/04",2,13,0,1,"2",FALSE,7400,"0",0
"7340",677477,"X001185015","BP144 .H87 1972","ALDERMAN","al-Tarik?t wa-al-wa??y? f? al-fiqh al-Isl?m?","?u?ar?, A?mad.",1972,"6/29/96","10/20/08",1,0,0,1,"2",FALSE,7402,"0",0
"7341",424061,"X000007086","BP193.1 .B56","ALDERMAN","Biography of Hazrat Ali (A.S.).","",1975,"6/29/96","11/23/04",0,9,0,1,"2",FALSE,7403,"0",0
"7342",1168808,"X002031202","BP195 .Z16 G6 1967","ALDERMAN","Die ?‚hiriten. Ihr Lehrsystem und ihre Geschichte.","Goldziher, Ign·c,",1967,"6/29/96","10/24/08",0,1,0,1,"2",TRUE,7405,"0",0
"7343",565645,"X030117172","BP161.2 .W5","ALDERMAN","Islam.","Williams, John Alden",1961,"7/11/06","1/1/00",0,0,0,2,"2 3",FALSE,7406,"0",0
"7344",1680146,"X001808880","BP10 .A33 1988","ALDERMAN","London Muslim League, 1908-1928 : an historical study /","Abbasi, Muhammad Yusuf,",1988,"6/30/96","6/3/06",0,2,0,1,"2",FALSE,7407,"0",0
"7345",2268862,"X002334687","BP134 .S3 G33 1991","ALDERMAN","Gabriel's Islamic bomb /","Gabriel, Yousuf,",1991,"7/1/96","5/3/05",1,4,0,1,"2",TRUE,7408,"0",0
"7346",3887188,"X004641119","BP161.2 .R32 2000","ALDERMAN","Journey within Islam /","Rabbani, Mohammad Gholam.",2000,"9/26/02","1/1/00",0,0,0,1,"2",FALSE,7409,"0",0
"7347",1229976,"X001432539","BP64 .A4 W34 1985","ALDERMAN","RÈflexions sur le savoir islamique en Afrique de l'Ouest /","Brenner, Louis.",1985,"6/30/96","9/5/06",1,2,0,1,"2",FALSE,7410,"0",0
"7348",101246,"X001076812","BP130 .I3 1981","ALDERMAN","Zubdat al-Itq?n f? ?ul?m al-Qur??n /","M?lik?, Mu?ammad ?Alaw?.",1981,"6/28/96","1/16/07",0,2,0,1,"2",FALSE,7411,"0",0
"7349",507922,"X000593710","BP161 .H25 1974","ALDERMAN","Introduction to Islam /","Hamidullah, Muhammad.",1974,"6/29/96","11/29/04",1,9,0,1,"2",FALSE,7412,"0",0
"7350",1166817,"X002418976","BP168 .R33","ALDERMAN","Punishment of apostasy in Islam","Rahman, S. A. (Shaikh Abdur),",1972,"6/29/96","4/17/06",3,6,0,1,"2",FALSE,7413,"0",0
"7351",1166971,"X001897187","BP173.75 .I813","ALDERMAN","Islam and contemporary economic theories.","Ism???l, Ibr?h?m Muh?ammad.",1962,"6/29/96","10/22/08",0,2,0,1,"2",FALSE,7414,"0",0
"7352",310337,"X000353035","BP595 .S8 1966","ALDERMAN","Weltgeschichte im Lichte des Heiligen Gral; das neunte Jahrhundert.","Stein, Walter Johannes,",1966,"6/28/96","10/24/08",0,1,0,1,"2",FALSE,7415,"0",0
"7353",1161500,"X002220590","BP53 .H3 1962","ALDERMAN","A survey of Muslin institutions and culture.","Hanifi, Manzoor Ahmad.",1962,"6/29/96","10/14/08",0,2,0,1,"2",FALSE,7417,"0",0
