"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"132","ALDERMAN","DL 000743 .P8  E55  2003","X004668599","The battle that shook Europe : Poltava and the birth of the Russian Empire /","Englund, Peter,",2002,FALSE
"133","ALDERMAN","DL 000743 .P8  P6125  2012","X031612566","Poltava 1709 : the battle and the myth /","",2012,FALSE
"134","ALDERMAN","DL 000862 .P74  1995","X002623265","Recognizing European modernities : a montage of the present /","Pred, Allan,",1995,FALSE
"135","ALDERMAN","DL 000868.5 .C2813  1977","X000048631","Swedish foreign policy during the Second World War /","Carlgren, W. M.",1977,FALSE
"136","ALDERMAN","DL 000971 .L2  R28  1991","X002134218","Readings in Saami history, culture and language II /","",1991,TRUE
"137","ALDERMAN","DL 000971 .L2  T667  2004","X004742406","Running with reindeer : encounters in Russian Lapland /","Took, Roger.",2004,TRUE
"138","ALDERMAN","DL 000976.3 .G75  2009","X030719556","Stockholm : a cultural history /","Griffiths, Tony,",2009,FALSE
"139","ALDERMAN","DL 000991 .L9  L9  1900  BD.000006","X031882617","Diplomatarium diocesis lundensis = Lunds ärkestifts urkundsbok /","Svenska kyrkan. Lunds stift.",1900,TRUE
"140","ALDERMAN","DL 001017 .S8513  1999","X030269436","Europe's northern frontier : perspectives on Finland's western identity /","",1999,FALSE
"141","ALDERMAN","DL 001020 .L3  N99  2007","X030368000","""Everybody recognized that we were not white"" : Sami identity politics in Finland, 1945-1990 /","Nyyssönen, Jukka.",2007,FALSE
"142","ALDERMAN","DL 001032 .F56  1989","X001640342","Finland : people, nation /","",1989,FALSE
"143","ALDERMAN","DL 001032 .K5613  2003","X004790063","Finland in Europe /","Klinge, Matti.",2003,FALSE
"144","ALDERMAN","DL 001032 .L384  2006","X030110530","The history of Finland /","Lavery, Jason Edward.",2006,FALSE
"145","ALDERMAN","DL 001032 .S55  1989","X001706591","A short history of Finland /","Singleton, Frederick Bernard.",1989,FALSE
"146","ALDERMAN","DL 001065.3 .J87  1999","X006121121","From grand duchy to modern state : a political history of Finland since 1809 /","Jussila, Osmo.",1999,FALSE
"147","ALDERMAN","DL 001096 .S73  2002","X004595994","Stalin and the Soviet-Finnish War, 1939-1940 /","",2002,FALSE
"148","ALDERMAN","DL 001097 .E39  2006","X004836813","White death : Russia's war on Finland, 1939-40 /","Edwards, Robert,",2006,FALSE
"149","ALDERMAN","DL 001097 .S26  2013","X030610805","The hundred day winter war : Finland's gallant stand against the Soviet Army /","Sander, Gordon F.",2013,FALSE
"150","ALDERMAN","DL 001097 .T76  1991","X001963618","A frozen hell : the Russo-Finnish winter war of 1939-1940 /","Trotter, William R.,",1991,FALSE
