"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"1924","ALDERMAN","BL 000467 .A49  1988","X001520855","Ancestor worship and Christianity in Korea /","",1989,FALSE
"1925","ALDERMAN","BL 000467 .C465  2005","X030933892","Chonggyo wa chosang chesa /","",2005,FALSE
"1926","ALDERMAN","BL 000467 .C66  2017","X031810024","Ancestors, kings, and the Dao /","Cook, Constance A.,",2017,FALSE
"1927","ALDERMAN","BL 000467 .H437  2009","X030778052","Xiang huo : jiang nan shi ren yu Yuan Ming shi qi ji zu chuan tong de jian gou /","He, Shuyi.",2009,FALSE
"1928","ALDERMAN","BL 000467 .J36  1982","X006131991","Ancestor worship and Korean society /","Janelli, Roger L.",1982,FALSE
"1929","ALDERMAN","BL 000473 .A45  2015","X031724979","The splintered divine : a study of I?tar, Baal, and Yahweh divine names and divine multiplicity in the ancient Near East /","Allen, Spencer L.",2015,FALSE
"1930","ALDERMAN","BL 000473 .A48  2016","X031731337","Alternative concepts of God : essays on the metaphysics of the divine /","",2016,FALSE
"1931","CLEMONS","BL 000473 .A76  2009","X030565369","The case for God /","Armstrong, Karen,",2009,FALSE
"1932","ALDERMAN","BL 000473 .A85  2017","X031810171","God : a human history /","Aslan, Reza,",2017,FALSE
"1933","ALDERMAN","BL 000473 .C465  2014","X031715973","The future of God : a practical approach to spirituality for our times /","Chopra, Deepak,",2014,FALSE
"1934","ALDERMAN","BL 000473 .C48  2016","X031796208","God at the crossroads of worldviews : toward a different debate about the existence of God /","Chung, Paul Seungoh,",2016,FALSE
"1935","ALDERMAN","BL 000473 .D47  2008","X030357908","God and the between /","Desmond, William,",2008,FALSE
"1936","ALDERMAN","BL 000473 .F47  2008","X032210107","The last superstition : a refutation of the new atheism /","Feser, Edward.",2008,FALSE
"1937","ALDERMAN","BL 000473 .H37  2013","X031618631","The experience of God : being, consciousness, bliss /","Hart, David Bentley.",2013,FALSE
"1938","ALDERMAN","BL 000473 .H45  1988","X001520837","Eternal God : a study of God without time /","Helm, Paul.",1988,FALSE
"1939","ALDERMAN","BL 000473 .H45  2010","X030819310","Eternal God : a study of God without time /","Helm, Paul.",2010,FALSE
"1940","ALDERMAN","BL 000473 .H65  2019","X032561310","God : the case against /","Holt, P. J.,",2019,FALSE
"1941","ALDERMAN","BL 000473 .I79  2019","X032583208","God is a question, not an answer : finding common ground in our uncertainty /","Irwin, William,",2019,FALSE
"1942","ALDERMAN","BL 000473 .K43  2010","X030793843","Anatheism : returning to God after God /","Kearney, Richard.",2010,FALSE
"1943","ALDERMAN","BL 000473 .K54  2015","X031731756","The sensual God : how the senses make the almighty senseless /","Kleinberg, Aviad M.,",2015,FALSE
"1944","ALDERMAN","BL 000473 .K56  1988","X001463637","Knowledge of God in the Graeco-Roman world /","",1988,FALSE
"1945","ALDERMAN","BL 000473 .M3","X030455909","Isidore of Seville on the pagan gods (Origines VIII.11) /","Macfarlane, Katherine Nell.",1980,FALSE
"1946","CLEMONS","BL 000473 .M35  2007","X030255871","On God : an uncommon conversation /","Mailer, Norman.",2007,FALSE
"1947","ALDERMAN","BL 000473 .N35  R48  2006","X030159007","The revelation of the name YHWH to Moses : perspectives from Judaism, the pagan Graeco-Roman world, and early Christianity /","",2006,TRUE
"1948","ALDERMAN","BL 000473 .N655  2005","X030006347","Nommer les dieux : théonymes, épithètes, épiclèses dans l'antiquité /","",2005,FALSE
"1949","ALDERMAN","BL 000473 .P46  2012","X031216490","The persistence of the sacred in modern thought /","",2012,FALSE
"1950","ALDERMAN","BL 000473 .R45  2016","X031732361","Reimagining the sacred : Richard Kearney Debates God /","",2016,FALSE
"1951","ALDERMAN","BL 000473 .S36  2013","X031613375","God in proof : the story of a search, from the ancients to the Internet /","Schneider, Nathan,",2013,FALSE
"1952","ALDERMAN","BL 000473 .S76  2013","X031618843","The problem with God : why atheists, true believers, and even agnostics must all be wrong /","Steinberger, Peter J.,",2013,FALSE
"1953","CLEMONS","BL 000473 .W75  2009","X030506469","The evolution of God /","Wright, Robert,",2009,FALSE
"1954","ALDERMAN","BL 000473.5 .A5  1998","X004187462","Ancient goddesses : the myths and the evidence /","",1998,FALSE
"1955","ALDERMAN","BL 000473.5 .B37  1991","X002140234","The myth of the goddess : evolution of an image /","Baring, Anne,",1991,FALSE
"1956","ALDERMAN","BL 000473.5 .B66  1983","X000994169","The Book of the goddess, past and present : an introduction to her religion /","",1983,FALSE
"1957","ALDERMAN","BL 000473.5 .E38  2000","X004405809","The storyteller's goddess : tales of the goddess and her wisdom from around the world /","Edwards, Carolyn McVickar.",2000,FALSE
"1958","ALDERMAN","BL 000473.5 .F78  1991","X002038549","In the wake of the goddesses : women, culture, and the biblical transformation of pagan myth /","Frymer-Kensky, Tikva Simone.",1991,FALSE
"1959","ALDERMAN","BL 000473.5 .G33  1989","X001649165","The once and future goddess : a symbol for our time /","Gadon, Elinor W.,",1989,FALSE
"1960","ALDERMAN","BL 000473.5 .G55  1989","X001640733","The language of the goddess : unearthing the hidden symbols of western civilization /","Gimbutas, Marija,",1989,FALSE
"1961","ALDERMAN","BL 000473.5 .G63  1990","X001855971","Goddesses in religions and modern debate /","",1990,FALSE
