"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"182","ALDERMAN","DB 000983.5 .J33  1998","X006081138","Budapest : a cultural guide /","Jacobs, Michael,",1998,FALSE
"183","ALDERMAN","DB 000984.4 .D46  2007","X030103420","Budapest : a cultural history /","Dent, Bob.",2007,FALSE
"184","ALDERMAN","DB 000989 .B83  1997","X004177041","Budapest : a history from its beginnings to 1998 /","",1997,FALSE
"185","CLEMONS","DB 000992 .M37  2009","X030595821","Enemies of the people : my family's journey to America /","Marton, Kati.",2009,FALSE
"186","ALDERMAN","DB 002005 .B64  1998","X004302078","Bohemia in history /","",1998,FALSE
"187","ALDERMAN","DB 002010 .C944  2006","X030249370","Czech & Slovak Republics.","",2006,FALSE
"188","ALDERMAN","DB 002011 .C86  2010","X031656717","The Czech reader : history, culture, politics /","",2010,FALSE
"189","ALDERMAN","DB 002011 .S9313  2014","X031640202","Gottland : mostly true stories from half of Czechoslovakia /","Szczygie?, Mariusz,",2014,FALSE
"190","ALDERMAN","DB 002030 .G65  1991","X002035504","The ancient Slavs : settlement and society /","Gojda, Martin.",1991,FALSE
"191","ALDERMAN","DB 002043 .R43  2008","X030472607","On behalf of their homeland : fifty years of SVU : an eyewitness account of the history of the Czechoslovak Society of Arts and Sciences (SVU) /","Rechcígl, Miloslav.",2008,FALSE
"192","ALDERMAN","DB 002063 .W65  1991","X002035337","Czechoslovakia in transition /","Wolchik, Sharon L.",1991,FALSE
"193","ALDERMAN","DB 002078 .G3  H55  1986","X001501673","Deutsche und Tschechen : Bedeutung und Wandlungen einer Nachbarshaft in Mitteleuropa : mit einem Exkurs zur deutschen Frage /","Hilf, Rudolf,",1986,FALSE
"194","ALDERMAN","DB 002078 .U6  L85  2012","X031215905","On the edge of the Cold War : American diplomats and spies in postwar Prague /","Lukes, Igor.",2012,TRUE
"195","ALDERMAN","DB 002081 .C67134  2009","X030467401","The chronicle of the Czechs /","Cosmas,",2009,FALSE
"196","ALDERMAN","DB 002101 .K36  S68","X031667524","Karel IV, ?ivot a dílo, 1316-1378 /","Sp?vá?ek, Ji?í.",1979,FALSE
"197","ALDERMAN","DB 002103 .S6313  2014","X031791634","The Parisian Summit, 1377-78 : Emperor Charles IV and King Charles V of France /","?mahel, Franti?ek,",2014,FALSE
"198","ALDERMAN","DB 002105 .F83  2002","X004622566","The crusade against heretics in Bohemia, 1418-1437 : sources and documents for the Hussite crusades /","Fudge, Thomas A.",2002,FALSE
"199","ALDERMAN","DB 002107 .K5","X000041285","The nobility and the making of the Hussite Revolution /","Klassen, John Martin.",1978,FALSE
"200","ALDERMAN","DB 002167 .K78  2009","X030469845","Czech, German, and noble : status and national identity in Habsburg Bohemia /","Krueger, Rita.",2009,FALSE
"201","ALDERMAN","DB 002176 .D38  2010","X030781752","Realism, tolerance, and liberalism in the Czech National Awakening : legacies of the Bohemian reformation /","David, Zden?k V.",2010,FALSE
"202","ALDERMAN","DB 002177 .B72  1984","X000866931","Czech nationalism in the nineteenth century /","Bradley, J. F. N. (John Francis Nejez),",1984,FALSE
"203","ALDERMAN","DB 002178.7 .G59  2005","X004909544","Noble nationalists : the transformation of the Bohemian aristocracy /","Glassheim, Eagle.",2005,FALSE
"204","ALDERMAN","DB 002186 .K67","X000080249","Twentieth-century Czechoslovakia : the meanings of its history /","Korbel, Josef.",1977,FALSE
"205","ALDERMAN","DB 002187 .L44  1988","X001357054","National conflict in Czechoslovakia : the making and remaking of the state, 1918-1987 /","Leff, Carol Skalnik.",1988,FALSE
"206","ALDERMAN","DB 002188.7 .N49  2010","X030733123","Tomá? Masaryk and Eduard Bene? : Czechoslovakia /","Neville, Peter,",2010,FALSE
"207","ALDERMAN","DB 002191 .M38  T19  1989  V.000001","X001689401","T. G. Masaryk (1850-1937).","",1989,TRUE
"208","ALDERMAN","DB 002207 .A43  2012","X031198987","Prague winter : a personal story of remembrance and war, 1937-1948 /","Albright, Madeleine Korbel.",2012,FALSE
"209","ALDERMAN","DB 002208.7 .B79  2007","X030102734","Prague in black : Nazi rule and Czech nationalism /","Bryant, Chad Carl.",2007,FALSE
"210","ALDERMAN","DB 002216 .R4613  1989","X001605741","A history of Czechoslovakia since 1945 /","Renner, Hans.",1989,FALSE
"211","ALDERMAN","DB 002218.7 .K67  1995","X002560620","The crisis of modernity : essays and observations from the 1968 era /","Kosík, Karel,",1995,FALSE
"212","ALDERMAN","DB 002218.7 .M37  2015","X031818304","Communist Czechoslovakia, 1945-89 : a political and social history /","McDermott, Kevin,",2015,FALSE
"213","ALDERMAN","DB 002228 .B74  2010","X030620941","The greengrocer and his TV : the culture of communism after the 1968 Prague Spring /","Bren, Paulina.",2010,FALSE
"214","ALDERMAN","DB 002228.7 .B65  2012","X030842751","Worlds of dissent : Charter 77, the Plastic People of the Universe, and Czech culture under communism /","Bolton, Jonathan,",2012,FALSE
"215","ALDERMAN","DB 002228.7 .B734  1992","X002238332","Czechoslovakia's velvet revolution : a political analysis /","Bradley, J. F. N. (John Francis Nejez),",1992,FALSE
"216","ALDERMAN","DB 002228.7 .E96  2003","X004706769","The origins of postcommunist elites : from Prague Spring to the breakup of Czechoslovakia /","Eyal, Gil.",2003,FALSE
"217","ALDERMAN","DB 002228.7 .G65  1973","X000316448","Reform rule in Czechoslovakia; the Dub?ek era, 1968-1969.","Golan, Galia.",1973,FALSE
"218","ALDERMAN","DB 002228.7 .I77  2000","X004439421","Irreconcilable differences? : explaining Czechoslovakia's dissolution /","",2000,FALSE
"219","ALDERMAN","DB 002228.7 .W47  1992","X002185712","The velvet revolution : Czechoslovakia, 1988-1991 /","Wheaton, Bernard.",1992,FALSE
"220","ALDERMAN","DB 002232 .P74  1988","X001432883","The Prague Spring : a mixed legacy /","",1988,FALSE
"221","ALDERMAN","DB 002232 .P743  2010","X030609576","The Prague Spring and the Warsaw Pact invasion of Czechoslovakia in 1968 /","",2010,FALSE
"222","ALDERMAN","DB 002232 .W55  1997","X004157984","The Prague spring and its aftermath : Czechoslovak politics, 1968-1970 /","Williams, Kieran.",1997,FALSE
"223","ALDERMAN","DB 002236 .F38  2000","X004214754","The Czech Republic : a nation of velvet /","Fawn, Rick.",2000,FALSE
"224","ALDERMAN","DB 002238 .H38  A5  1997","X004104213","The art of the impossible : politics as morality in practice : speeches and writings, 1990-1996 /","Havel, Václav.",1997,FALSE
"225","ALDERMAN","DB 002238.7 .A35  1991","X001927000","After the velvet revolution : Václav Havel & the new leaders of Czechoslovakia speak out /","",1991,FALSE
"226","ALDERMAN","DB 002238.7 .L44  1997","X004069264","The Czech and Slovak republics : nation versus state /","Leff, Carol Skalnik.",1997,FALSE
"227","ALDERMAN","DB 002238.7 .M32  1997","X004412402","Resistance and revolution : Vaclav Havel's Czechoslovakia /","McRae, Robert Grant.",1997,FALSE
"228","ALDERMAN","DB 002241 .H38  A25  2007","X030103426","To the Castle and back /","Havel, Václav.",2007,FALSE
"229","ALDERMAN","DB 002241 .H38  A25  2014","X031655509","An uncanny era : conversations between Václav Havel and Adam Michnik /","Havel, Václav",2014,FALSE
"230","ALDERMAN","DB 002241 .H38  A5  1991B","X001962687","Open letters : selected writings 1964-1990 /","Havel, Václav.",1991,FALSE
"231","ALDERMAN","DB 002241 .H38  A513  1990","X001815239","Disturbing the peace : a conversation with Karel Hví??ala /","Havel, Václav.",1990,FALSE
"232","ALDERMAN","DB 002241 .H38  A513  1992","X002173943","Summer meditations /","Havel, Václav.",1992,FALSE
"233","ALDERMAN","DB 002241 .H38  Z36  2014","X031653538","Havel : a life /","?antovský, Michael,",2014,FALSE
"234","ALDERMAN","DB 002243 .C98  2016","X031838613","The Czech and Slovak republics : twenty years of independence, 1993-2013 /","",2016,FALSE
"235","ALDERMAN","DB 002243 .S386  2003","X004708709","The Czech Republic before the new millennium : politics, parties and gender /","Saxonberg, Steven.",2003,FALSE
"236","ALDERMAN","DB 002244.7 .S44  2000","X006118847","Czechoslovakia : the velvet revolution and beyond /","Shepherd, Robin H. E.,",2000,FALSE
"237","ALDERMAN","DB 002330 .C55  1980","X001333916","IV. Medzinárodný kongres slovanskej archeológie : Sofia, 15.-22. septembra 1980 : zbornik referátov ?SSR /","Congrès international d'archéologie slave",1980,FALSE
"238","ALDERMAN","DB 002387 .V73  2008","X030278071","Ancient German identity in the shadow of the Roman Empire : the impact of Roman trade and contact along the middle Danube frontier, 10 BC - AD 166 /","Vrba, Eric Michael.",2008,FALSE
"239","ALDERMAN","DB 002500 .S94  S832  1989","X001731440","Die Sudetendeutschen : eine Volksgruppe im Herzen Europas : von der Frankfurter Paulskirche zur Bundesrepublik Deutschland /","",1989,FALSE
"240","ALDERMAN","DB 002500 .S94  S8335  1986","X001336488","Sudetendeutschtum gestern und heute : eine gesamtdeutsche Verpflichtung /","",1986,FALSE
"241","ALDERMAN","DB 002621 .K55  2016","X031796287","The archaeology of Prague and the medieval Czech lands, 1100-1600 /","Kláp?t?, Jan,",2016,FALSE
