"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"127","ALDERMAN","BH 000039 .N685  1992","X002190713","The boundaries of art /","Novitz, David.",1992,FALSE
"128","ALDERMAN","BH 000039 .O58  2015","X031795260","On the true sense of art : a critical companion to the Transfigurements of John Sallis /","",2016,FALSE
"129","ALDERMAN","BH 000039 .O852  1966","X031767970","U podstaw estetyki.","Ossowski, Stanis?aw.",1966,FALSE
"130","ALDERMAN","BH 000039 .O86  2006","X004835758","Art encounters Deleuze and Guattari : thought beyond representation /","O'Sullivan, Simon,",2006,FALSE
"131","ALDERMAN","BH 000039 .P275  2008","X030278104","Functional beauty /","Parsons, Glenn.",2008,FALSE
"132","ALDERMAN","BH 000039 .P472  1992","X002073002","Philosophical aesthetics : an introduction /","",1992,FALSE
"133","ALDERMAN","BH 000039 .P475  1991","X002088484","Philosophy and the arts /","",1991,FALSE
"134","ALDERMAN","BH 000039 .P59  1983","X000507742","Pleasure, preference, and value : studies in philosophical aesthetics /","",1983,FALSE
"135","ALDERMAN","BH 000039 .P628  1992","X002215190","The Politics of pleasure : aesthetics and cultural theory /","",1992,FALSE
"136","ALDERMAN","BH 000039 .P6692  2003","X004708237","The substance of style : how the rise of aesthetic value is remaking commerce, culture, and consciousness / Virginia Postrel.","Postrel, Virginia I.,",2003,FALSE
"137","ALDERMAN","BH 000039 .P66925  2013","X031580622","The power of glamour : longing and the art of visual persuasion /","Postrel, Virginia I.,",2013,FALSE
"138","ALDERMAN","BH 000039 .P86  2011","X030947323","Relativism and intentionalism in interpretation : Davidson, hermeneutics, and pragmatism /","Puolakka, Kalle,",2011,FALSE
"139","ALDERMAN","BH 000039 .R3419313  2009","X030277206","Aesthetics and its discontents /","Rancière, Jacques.",2009,FALSE
"140","ALDERMAN","BH 000039 .R365  2011","X030959888","The ""I"" and the ""eye"" : the verbal and the visual in post-renaissance Western aesthetics /","Rath, Pragyan.",2011,FALSE
"141","ALDERMAN","BH 000039 .R6  2001","X004414529","Nus et paysages : Essai sur la fonction de l'art /","Roger, Alain,",2001,FALSE
"142","ALDERMAN","BH 000039 .R672  2007","X030102859","The aesthetic paths of philosophy : presentation in Kant, Heidegger, Lacoue-Labarthe, and Nancy /","Ross, Alison,",2007,FALSE
"143","ALDERMAN","BH 000039 .S239  2017","X031819107","Aesthetics of the familiar : everyday life and world-making /","Saito, Yuriko,",2017,FALSE
"144","ALDERMAN","BH 000039 .S24  2007","X030278821","Everyday aesthetics /","Saito, Yuriko.",2007,FALSE
"145","ALDERMAN","BH 000039 .S25195  2008","X030471822","Transfigurements : on the true sense of art /","Sallis, John,",2008,FALSE
"146","ALDERMAN","BH 000039 .S322  1999","X004279765","On beauty and being just /","Scarry, Elaine.",1999,FALSE
"147","ALDERMAN","BH 000039 .S355  1987","X001218524","Reading in detail : aesthetics and the feminine /","Schor, Naomi.",1987,FALSE
"148","ALDERMAN","BH 000039 .S357  2012","X031227807","The science of sensibility : reading Burke's Philosophical enquiry /","",2012,FALSE
"149","ALDERMAN","BH 000039 .S37  2009","X030278451","Beauty /","Scruton, Roger.",2009,FALSE
"150","ALDERMAN","BH 000039 .S4135  2016","X031825435","Beauty and the end of art : Wittgenstein, plurality, and perception /","Sedivy, Sonia,",2016,FALSE
"151","ALDERMAN","BH 000039 .S41813  2005","X004809115","Aesthetics of appearing /","Seel, Martin.",2005,FALSE
"152","ALDERMAN","BH 000039 .S4413  2002","X004587527","Essay on exoticism : an aesthetics of diversity /","Segalen, Victor,",2002,FALSE
"153","ALDERMAN","BH 000039 .S4794  1988","X002012664","Contingencies of value : alternative perspectives for critical theory /","Smith, Barbara Herrnstein.",1988,FALSE
"154","ALDERMAN","BH 000039 .S5122  2000","X004471508","A philosophical account of the nature of art appreciation /","Shaw, Daniel.",2000,FALSE
"155","ALDERMAN","BH 000039 .S5127  1987","X001311591","Aesthetics : an introduction to the philosophy of art /","Sheppard, Anne D. R.",1987,FALSE
"156","ALDERMAN","BH 000039 .S5256  2000","X004410436","Pragmatist aesthetics : living beauty, rethinking art /","Shusterman, Richard.",2000,FALSE
"157","ALDERMAN","BH 000039 .S5258  2001","X004548364","Approach to aesthetics : collected papers on philosophical aesthetics /","Sibley, Frank,",2001,FALSE
"158","ALDERMAN","BH 000039 .S533  2012","X031610933","Du goût : de Montesquieu à Brillat-Savarin : de l'esthétique galante à l'esthétique gourmande /","Simha, Suzanne.",2011,FALSE
"159","ALDERMAN","BH 000039 .S546  2011","X031230855","Shen mei wen hua xue dao lun = Introducing aesthetic culturology /","",2011,FALSE
"160","ALDERMAN","BH 000039 .S5527  2007","X030104163","The Total work of art : from Bayreuth to cyberspace /","Smith, Matthew Wilson.",2007,FALSE
"161","ALDERMAN","BH 000039 .S557  2015","X031740776","Socioaesthetics : ambience - imaginary /","",2015,FALSE
"162","ALDERMAN","BH 000039 .S74  2005","X004859339","Aesthetics and the philosophy of art : an introduction /","Stecker, Robert,",2005,FALSE
"163","ALDERMAN","BH 000039 .S8146  1995","X002645685","The scandal of pleasure : art in an age of fundamentalism /","Steiner, Wendy,",1995,FALSE
"164","ALDERMAN","BH 000039 .S86  1983  V.000001","X000617085","Strangeness and beauty : an anthology of aesthetic criticism, 1840-1910 /","",1983,TRUE
"165","ALDERMAN","BH 000039 .S913  1987","X001260699","The judgment of sense : Renaissance naturalism and the rise of aesthestics /","Summers, David,",1987,FALSE
"166","ALDERMAN","BH 000039 .T397  2012","X030946007","Refiguring the spiritual : Beuys, Barney, Turrell, Goldsworthy /","Taylor, Mark C.,",2012,FALSE
"167","ALDERMAN","BH 000039 .T488  2000","X004394086","Theories of art today /","",2000,FALSE
"168","ALDERMAN","BH 000039 .T87  1991","X002111022","Beauty : the value of values /","Turner, Frederick,",1991,FALSE
"169","ALDERMAN","BH 000039 .U53  2016","X031791374","Experience of beauty : seven essays and a dialogue /","Underwood, Harry,",2016,FALSE
"170","ALDERMAN","BH 000039 .U56  2007","X030262008","Unmaking race, remaking soul : transformative aesthetics and the practice of freedom /","",2007,FALSE
"171","ALDERMAN","BH 000039 .V34  2010","X031673185","Introduzione all'estetica /","Vattimo, Gianni,",2010,FALSE
"172","ALDERMAN","BH 000039 .V3413  2008","X030258246","Art's claim to truth /","Vattimo, Gianni,",2008,FALSE
"173","ALDERMAN","BH 000039 .W327  2015","X031708406","In other shoes : music, metaphor, empathy, existence /","Walton, Kendall L.,",2015,FALSE
"174","ALDERMAN","BH 000039 .W328  2008","X030257813","Marvelous images : on values and the arts /","Walton, Kendall L.,",2008,FALSE
"175","ALDERMAN","BH 000039 .W39  1989","X001644719","The aesthetics of excess /","Weiss, Allen S.,",1989,FALSE
"176","ALDERMAN","BH 000039 .W554  2008","X030472380","Finding beauty in a broken world /","Williams, Terry Tempest.",2008,FALSE
"177","ALDERMAN","BH 000039 .W556  1996","X002684934","Stylistics : rethinking the artforms after Hegel /","Winfield, Richard Dien,",1996,FALSE
"178","ALDERMAN","BH 000039 .W63  1993","X002151247","Aesthetics and the sociology of art /","Wolff, Janet.",1993,FALSE
"179","ALDERMAN","BH 000039 .W635  2008","X030465912","The aesthetics of uncertainty /","Wolff, Janet.",2008,FALSE
"180","ALDERMAN","BH 000039 .W64  1968","X000374477","Art and its objects, an introduction to aesthetics.","Wollheim, Richard,",1968,FALSE
"181","ALDERMAN","BH 000039 .Z33  2017","X031809523","Why only art can save us : aesthetics and the absence of emergency /","Zabala, Santiago,",2017,FALSE
"182","ALDERMAN","BH 000039 .Z39  2001","X004524541","The metaphysics of beauty /","Zangwill, Nick.",2001,FALSE
"183","ALDERMAN","BH 000039 .Z5367  2006","X030330500","Zhong xi mei xue zhi jian /","Zhu, Zhirong,",2006,FALSE
"184","ALDERMAN","BH 000041 .A37","X000058969","Aesthetics and politics /","",1977,FALSE
"185","ALDERMAN","BH 000041 .A37  2010","X030816807","Aesthetics and politics /","",2010,FALSE
"186","ALDERMAN","BH 000041 .C65  2007","X030152255","Concepts of aesthetic education : Japanese and European perspectives /","",2007,FALSE
"187","ALDERMAN","BH 000056 .M452  2004","X030247211","Mei xue xiao ci dian /","",2004,FALSE
"188","ALDERMAN","BH 000056 .O94  2003","X004765013","The Oxford handbook of aesthetics /","",2003,FALSE
"189","ALDERMAN","BH 000056 .W837  2011","X031196142","Dong fang shen mei ci hui ji cui /","Wu, Peng,",2011,FALSE
"190","ALDERMAN","BH 000061 .E85  2010","X030781454","Essays on aesthetic education for the 21st century /","",2010,FALSE
"191","ALDERMAN","BH 000061 .S67  2012","X030959930","An aesthetic education in the era of globalization /","Spivak, Gayatri Chakravorty.",2012,FALSE
"192","ALDERMAN","BH 000062 .C5  M53  2010","X030823376","Zhongguo gong min shen mei xin li shi zheng yan jiu = Empirical studies on aesthetic psychology /","Zhao, Lingli.",2010,FALSE
"193","ALDERMAN","BH 000081 .A37  1996","X002759179","Aesthetics : classic readings from the Western tradition /","",1996,FALSE
"194","ALDERMAN","BH 000081 .A376  2012","X031213799","Aesthetics : the key thinkers /","",2012,FALSE
"195","ALDERMAN","BH 000081 .B4  1975","X000210346","Aesthetics from classical Greece to the present : a short history /","Beardsley, Monroe C.",1975,FALSE
"196","CLEMONS","BH 000081 .E25  2009","X004087464","The infinity of lists /","Eco, Umberto.",2009,FALSE
"197","ALDERMAN","BH 000081 .F33  2002","X004637143","The genealogy of aesthetics /","Faas, Ekbert,",2002,FALSE
"198","ALDERMAN","BH 000081 .G89  2005","X004858008","Values of beauty : historical essays in aesthetics /","Guyer, Paul,",2005,FALSE
"199","ALDERMAN","BH 000081 .H35  2002","X004635288","The aesthetics of mimesis : ancient texts and modern problems /","Halliwell, Stephen.",2002,FALSE
"200","ALDERMAN","BH 000081 .H45  2012","X030975079","The concept of the beautiful /","Heller, Agnes.",2012,FALSE
"201","CLEMONS","BH 000081 .H57  2004","X004805329","History of beauty /","",2004,FALSE
"202","ALDERMAN","BH 000081 .H64  2019","X031814255","The aesthetic animal /","Høgh-Olesen, Henrik",2019,FALSE
"203","ALDERMAN","BH 000081 .M87  1985","X032593095","Bigaku geijutsu ky?ikugaku /","Mut?, Michio,",1985,FALSE
"204","ALDERMAN","BH 000081 .S75  2016","X031672529","Storia della bellezza /","",2016,FALSE
"205","ALDERMAN","BH 000081 .T3513  V.000002","X000896289","History of aesthetics.","Tatarkiewicz, W?adys?aw,",1970,TRUE
"206","ALDERMAN","BH 000081 .T49  2000","X004532069","Texte Bilder Kontexte : Interdisziplinäre Beiträge zu Literatur, Kunst und Ästhetik der Neuzeit /","",2000,FALSE
"207","ALDERMAN","BH 000081 .V4613  2016","X031818740","The invention of taste : a cultural account of desire, delight and disgust in fashion, food and art /","Vercelloni, Luca,",2016,FALSE
"208","ALDERMAN","BH 000081 .W5  1958","X001495704","Intelligible beauty in aesthetic thought, from Winckelmann to Victor Cousin.","Will, Frederic.",1958,FALSE
"209","ALDERMAN","BH 000081 .W66  1999","X004395166","Placing aesthetics : reflections on the philosophic tradition /","Wood, Robert E.,",1999,FALSE
"210","ALDERMAN","BH 000085 .O34  2001","X004527451","Artistic detachment in Japan and the west : psychic distance in comparative aesthetics /","Odin, Steve,",2001,FALSE
