"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"86","ALDERMAN","PF 003112 .D78  1992","X002140173","Using German : a guide to contemporary usage /","Durrell, Martin.",1992,FALSE
"87","ALDERMAN","PF 003112 .D78  2003","X030842193","Using German : a guide to contemporary usage /","Durrell, Martin.",2003,FALSE
"88","ALDERMAN","PF 003112 .F38  2009","X030276863","German : a linguistic introduction /","Fagan, Sarah M. B.",2009,FALSE
"89","ALDERMAN","PF 003112 .F69  1990,","X001711705","The structure of German /","Fox, Anthony,",1990,FALSE
"90","ALDERMAN","PF 003112 .H35","X000472824","A German reference grammar /","Hammond, Robin.",1981,FALSE
"91","ALDERMAN","PF 003112 .J3  2009","X030558481","Jannach's German for reading knowledge.","Korb, Richard Alan.",2009,FALSE
"92","ALDERMAN","PF 003112 .L55  1987","X001256119","German today : the advanced learner's guide /","Lockwood, W. B. (William Burley)",1987,FALSE
"93","ALDERMAN","PF 003112 .L6","X000425123","German: a structural approach","Lohnes, Walter F. W.",1973,FALSE
"94","ALDERMAN","PF 003112 .M55  2003","X004745130","Modern German grammar : a practical guide /","",2003,FALSE
"95","ALDERMAN","PF 003112 .R39  1987","X001299754","Handbook of German grammar : a guide for study and review /","Reichenbach, B. A.,",1987,FALSE
"96","ALDERMAN","PF 003112 .R62  1985","X001185063","German for academic purposes : an introduction to reading academic publications /","Rogalla, Hanna.",1985,FALSE
"97","ALDERMAN","PF 003112 .R67  1993","X002480940","German grammar /","Rowlinson, W.",1993,FALSE
"98","ALDERMAN","PF 003112 .V3","X000100550","Modern German","Vail, Van Horn.",1971,FALSE
"99","ALDERMAN","PF 003112 .W354  1987","X001203553","Schwarz, rot, gold : the German handbook : a practical grammar guide /","Webster, Paul,",1987,FALSE
"100","ALDERMAN","PF 003112 .W55  2004","X004766947","German quickly : a grammar for reading German /","Wilson, April,",2004,FALSE
"101","ALDERMAN","PF 003112.5 .P38  1992","X031649066","German grammar /","Paxton, Norman,",1992,FALSE
"102","ALDERMAN","PF 003112.5 .S2  2015","X031740960","German for reading : a programmed approach /","Sandberg, Karl C.,",2015,FALSE
"103","ALDERMAN","PF 003117 .H43  1967","X000206919","German fiction and poetry,","Heller, Peter,",1967,FALSE
"104","ALDERMAN","PF 003117 .H74  1968","X000336068","Beispiele; deutsche Prosa des 20. Jahrhunderts.","Hoffmeister, Werner,",1968,FALSE
"105","ALDERMAN","PF 003117 .L35  1965","X000022666","How to read German; a short cut for non-linguists","Law, Michael Haldane.",1965,FALSE
"106","ALDERMAN","PF 003117 .M15  1967","X000592412","2000 Jahre deutsches Leben","MacLean, J. Beattie.",1967,FALSE
"107","ALDERMAN","PF 003117 .P45  1970","X001297875","The German heritage,","Phelps, Reginald H. (Reginald Henry),",1970,FALSE
"108","ALDERMAN","PF 003117 .P48  1968","X000537636","University German: a reader for arts students;","Pickering, F. P. (Frederick Pickering),",1968,FALSE
"109","ALDERMAN","PF 003117 .R624  1968","X002220424","Jahrhundertwende,","Rosenwald, Henry M.,",1968,FALSE
"110","ALDERMAN","PF 003117 .V25  1967","X000540570","Der Weg zum Lesen;","Vail, Van Horn",1967,FALSE
"111","ALDERMAN","PF 003117 .V52","X000497689","Faust: Leben, Legende und Literatur","Von Hofe, Harold,",1965,FALSE
"112","ALDERMAN","PF 003119 .K45  2001","X030360700","Zertifikat Deutsch für den Beruf (ZDfB) : Prüfungsvorbereitung : Informationen zur Prüfung und Musterprüfungen /","Kelz, Heinrich P.,",2001,FALSE
"113","ALDERMAN","PF 003120 .C7  B3  1984","X000978781","Deutsche Sekretariatspraxis /","Baker, G. E.",1984,FALSE
"114","ALDERMAN","PF 003120 .C7  H47  1989","X001776902","Vertrag in der Tasche /","Herde, Dieter.",1989,FALSE
"115","ALDERMAN","PF 003120 .C7  P39  1986","X001076733","German for business /","Paxton, N. (Norman),",1986,FALSE
"116","ALDERMAN","PF 003120 .S7  Z5  1915","X031769377","An easy handbook of German for soldiers : containing the chief grammatical rules, conversational phrases, essays on military and technical subjects, and a handy vocabulary /","Zimmermann, Friedrich Gottlieb,",1915,FALSE
"117","ALDERMAN","PF 003120 .T45  M3  1973","X000832838","Introduction to theological German","Manton, J. D.",1973,FALSE
"118","ALDERMAN","PF 003121 .C63  1989B","X001594844","German /","Coggle, Paul.",1989,FALSE
"119","ALDERMAN","PF 003131 .R8","X000004616","Historical German phonology and morphology /","Russ, Charles V. J.",1978,FALSE
"120","ALDERMAN","PF 003175 .H357  2016","X031783956","Wortbildungswandel : eine diachrone Studie zu deutschen Nominalisierungsmustern /","Hartmann, Stefan",2016,FALSE
"121","ALDERMAN","PF 003175 .K67  2018","X032212063","Fugenelemente Diachron : eine Korpusuntersuchung zu Entstehung und Ausbreitung der verfugenden N+N-Komposita /","Kopf, Kristin,",2018,FALSE
"122","ALDERMAN","PF 003199 .N64  2015","X031713902","Wackernagels Gesetz im Deutschen : zur Interaktion von Syntax, Phonologie und Informationsstruktur /","Noel Aziz Hanna, Patrizia,",2015,FALSE
"123","ALDERMAN","PF 003241 .K37  2016","X031784488","Adjektivsuffixe in Konkurrenz : Wortbildungswandel vom Frühneuhochdeutschen zum Neuhochdeutschen /","Kempf, Luise,",2016,FALSE
"124","ALDERMAN","PF 003261 .C95  2014","X031667389","Das es-Gesamtsystem im Neuhochdeutschen : ein Beitrag zu Valenztheorie und Konstruktionsgrammatik /","Czicza, Dániel,",2014,FALSE
"125","ALDERMAN","PF 003271 .R68  1994","X002513326","German verbs /","Rowlinson, W.",1994,FALSE
"126","ALDERMAN","PF 003271 .S539  2006","X031229806","Middle High German verbs : an in-depth look at Middle High German verbs, with tables of the most common verbs, fully conjugated /","Shay, Scott.",2006,FALSE
"127","ALDERMAN","PF 003301 .F57  2018","X032211910","Präteritumschwund im Deutschen : Dokumentation und Erklärung eines Verdrängungsprozesses /","Fischer, Hanna,",2018,FALSE
"128","ALDERMAN","PF 003301 .M87  2002","X004636300","The German perfect : its semantic composition and its interactions with temporal adverbials /","Musan, Renate,",2002,FALSE
"129","ALDERMAN","PF 003335 .S33  1979","X000309036","Der Gebrauch der deutschen Präpositionen /","Schmitz, Werner,",1979,FALSE
"130","ALDERMAN","PF 003361 .C66  2018","X032211896","Constructional approaches to syntactic structures in German /","",2018,FALSE
"131","ALDERMAN","PF 003395 .G34  2017","X031815497","Frühneuhochdeutsche Konnektoren : Entwicklungslinien kausaler Verknüpfungen auf dem Gebiet der Modalität /","Gagel, Sebastian,",2017,FALSE
"132","ALDERMAN","PF 003398 .P66  A35  2018","X032211903","Grammatik der Namen im Wandel : Diachrone Morphosyntax der Personennamen im Deutschen /","Ackermann, Tanja,",2018,FALSE
