"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"864","ALDERMAN","PT 001873 .Z5  K5","X000296538","Der Erfolgsroman : zur Kritik seiner poet. Ökonomie b. Gustav Freytag u. Eugenie Marlitt /","Kienzle, Michael.",1975,FALSE
"865","ALDERMAN","PT 001873 .Z5  S36  1980","X000835883","Geschichte als Gestalt : Formen der Wirklichkeit der Form in Gustav Freytags Roman ""Soll und Haben"" /","Schneider, Michael,",1980,FALSE
"866","ALDERMAN","PT 001891 .C49  BD.000015","X000391337","Gesamtausgabe der Werke und Schriften in zweiundzwanzig Bänden /","Goethe, Johann Wolfgang von,",1949,TRUE
"867","ALDERMAN","PT 001891 .C81  V.000006","X000353856","Goethes Werke : [Hamburger Ausgabe in 14 Bänden] /","Goethe, Johann Wolfgang von,",1981,TRUE
"868","ALDERMAN","PT 001891 .C85  1985B ABT.000001 BD.000003 T.000001","X002561449","West-östlicher Divan /","Goethe, Johann Wolfgang von,",1994,TRUE
"869","ALDERMAN","PT 001891 .C85  1985B ABT.000001 BD.000015 T.000001","X002195223","Italienische Reise /","Goethe, Johann Wolfgang von,",1993,TRUE
"870","ALDERMAN","PT 001891 .C85  1985B ABT.1  BD.000007  T.000001","X002181409","Faust /","Goethe, Johann Wolfgang von,",1994,TRUE
"871","ALDERMAN","PT 001891 .C85  1985B ABT.1  BD.000026/000027 APP.","X031196595","Amtliche Schriften /","Goethe, Johann Wolfgang von,",1998,TRUE
"872","ALDERMAN","PT 001891 .C85  1985B ABT.1  BD.14","X001158668","Aus meinem Leben : Dichtung und Wahrheit /","Goethe, Johann Wolfgang von,",1986,TRUE
"873","ALDERMAN","PT 001891 .C85  1985B ABT.1  BD.2","X001459355","Gedichte, 1800-1832 /","Goethe, Johann Wolfgang von,",1988,TRUE
"874","ALDERMAN","PT 001891 .C85  1985B ABT.1  BD.22","X004335591","Ästhetische Schriften /","Goethe, Johann Wolfgang von,",1998,TRUE
"875","ALDERMAN","PT 001891 .C85  1985B ABT.1  BD.25","X001591641","Schriften zur allgemeinen Naturlehre, Geologie und Mineralogie /","Goethe, Johann Wolfgang von,",1989,TRUE
"876","ALDERMAN","PT 001891 .C85  1985B ABT.1  BD.4","X001062643","Dramen 1765-1775 /","Goethe, Johann Wolfgang von,",1985,TRUE
"877","ALDERMAN","PT 001891 .C85  1985B ABT.1  BD.5","X001460588","Dramen, 1776-1790 /","Goethe, Johann Wolfgang von,",1988,TRUE
"878","ALDERMAN","PT 001891 .C85  1985B ABT.1  BD.8","X002266688","Die Leiden des jungen Werthers ; Die Wahlverwandtschaften ; Kleine Prosa ; Epen /","Goethe, Johann Wolfgang von,",1994,TRUE
"879","ALDERMAN","PT 001891 .C85  1985B ABT.1  BD.9","X002180696","Wilhelm Meisters theatralische Sendung ; Wilhelm Meisters Lehrjare ; Unterhaltungen deutscher Ausgewanderten /","Goethe, Johann Wolfgang von,",1992,TRUE
"880","ALDERMAN","PT 001891 .C85  1985B ABT.2  BD.12","X004353416","Sämtliche Werke, Briefe, Tagebücher und Gespräche : vierzig Bände /","Goethe, Johann Wolfgang von,",1999,TRUE
"881","ALDERMAN","PT 001891 .C85  1985B ABT.2  BD.9","X004326413","Zwischen Weimar und Jena : einsam-tätiges Alter : Briefe, Tagebücher und Gespräche vom 6. Juni 1816 bis zum 26. Dezember 1822 /","Goethe, Johann Wolfgang von,",1999,TRUE
"882","ALDERMAN","PT 001891 .C85  BD.000012","X001683697","Sämtliche Werke nach Epochen seines Schaffens /","Goethe, Johann Wolfgang von,",1985,TRUE
"883","ALDERMAN","PT 001891 1828  V.000010-000011","X030850675","Goethe's werke. : Vollständige Ausgabe letzter Hand ...","Goethe, Johann Wolfgang von,",1828,TRUE
"884","ALDERMAN","PT 001891 1885  BD.000001","X030406728","Sammtliche Werke : vollstandige Ausgabe in zehn Banden /","Goethe, Johann Wolfgang von,",1885,TRUE
"885","ALDERMAN","PT 001891 1888  V.000001","X030376421","Goethe's werke.","Goethe, Johann Wolfgang von,",1883,TRUE
"886","ALDERMAN","PT 001891 1959  V.000017","X030376495","Gedenkausgabe der Werke, Briefe und Gespräche, 28. August 1949.","Goethe, Johann Wolfgang von,",1959,TRUE
"887","ALDERMAN","PT 001893 .A1  E38  1998  DISC","X030760168","Der junge Goethe in seiner Zeit : Texte und Kontexte ; sämtliche Werke, Briefe, Tagebücher und Schriften bis 1775 /","Goethe, Johann Wolfgang von,",1998,TRUE
"888","ALDERMAN","PT 001894 .A3  1966","X000465442","Poems of Goethe; a selection,","Goethe, Johann Wolfgang von,",1966,FALSE
"889","ALDERMAN","PT 001895 .A2  R34  1992","X002227575","Verweile doch : 111 Gedichte mit Interpretationen /","Goethe, Johann Wolfgang von,",1992,TRUE
"890","ALDERMAN","PT 001895 .E7  E5  1988B","X001364767","Roman elegies ; and the Diary /","Goethe, Johann Wolfgang von,",1988,FALSE
"891","ALDERMAN","PT 001895 .E713  1974","X000285975","Roman elegies and Venetian epigrams; a bilingual text.","Goethe, Johann Wolfgang von,",1974,FALSE
