"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"1110","ALDERMAN","DD 000258.8 .H34  1985","X000909376","Security and detente : conflicting priorities in German foreign policy /","Haftendorn, Helga.",1985,FALSE
"1111","ALDERMAN","DD 000258.8 .H36  1995","X004045826","Deutschland, Europa, Amerika : die Aussenpolitik der Bundesrepublik Deutschland 1949-1994 /","Hanrieder, Wolfram F.",1995,FALSE
"1112","ALDERMAN","DD 000258.8 .H37  1989","X001610679","Germany, America, Europe : forty years of German foreign policy /","Hanrieder, Wolfram F.",1989,FALSE
"1113","ALDERMAN","DD 000258.8 .M38  2012","X030847328","Adenauer's foreign office : West German diplomacy in the shadow of the Third Reich /","Maulucci, Thomas W.",2012,FALSE
"1114","ALDERMAN","DD 000258.85 .E85  S73  2004","X004790152","Helmut Kohl, l'Allemagne et l'Europe : la politique d'intégration européenne de la République fédérale 1982-1998 /","Stark, Hans.",2004,FALSE
"1115","ALDERMAN","DD 000258.85 .G35  A35  1995","X004002596","Der ""echte"" Flüchtling : deutsche Vertriebene und Flüchtlinge aus der DDR, 1945-1961 /","Ackermann, Volker,",1995,FALSE
"1116","ALDERMAN","DD 000258.85 .I75  F56  2019","X032561469","West Germany and Israel : foreign relations, domestic politics, and the Cold War, 1965-1974 /","Fink, Carole,",2019,TRUE
"1117","ALDERMAN","DD 000258.85 .I75  H56  2007","X030260714","Demonstrating reconciliation : state and society in West German foreign policy toward Israel, 1952-1965 /","Hindenburg, Hannfried von.",2007,FALSE
"1118","ALDERMAN","DD 000258.85 .T87  H56  2015","X031777894","al-Ta?awwur al-t?r?kh? lil-?al?q?t al-Alm?n?yah al-?Uthm?n?yah : wath??iq sirr?yah m? bayna (1293 H - 1327 H / 1876 - 1909 M) /","Hind?w?, Sih?m Mu?ammad,",2015,FALSE
"1119","ALDERMAN","DD 000258.9 .P37  2015","X031731695","An emotional state : the politics of emotion in postwar West German culture /","Parkinson, Anna M.,",2015,FALSE
"1120","ALDERMAN","DD 000259 .C7  1982","X000369595","The Germans /","Craig, Gordon Alexander,",1982,FALSE
"1121","ALDERMAN","DD 000259 .G46  BD.6","X030149916","Abschied vom Provisorium, 1982-1990 /","Wirsching, Andreas.",2006,TRUE
"1122","ALDERMAN","DD 000259 .I5  NR.000026A","X031913286","Zachodnia granica Polski w ?wietle traktatów /","Skubiszewski, Krzysztof.",1975,TRUE
"1123","ALDERMAN","DD 000259 .I5  NR.000041","X000976896","Stosunki polsko-niemieckie w historiografii : studia z dziejów historiografii polskiej i niemieckiej /","",1974,TRUE
"1124","ALDERMAN","DD 000259.2 .A84  001980 BD.000002","X031887901","Die Aussiedler in der Bundesrepublik Deutschland : Forschungen der AWR Deutsche Sektion.","Association for the Study of the World Refugee Problem. Deutsche Sektion.",1980,TRUE
"1125","ALDERMAN","DD 000259.2 .W475  1997","X004106645","West Germany under construction : politics, society, and culture in the Adenauer era /","",1997,FALSE
"1126","ALDERMAN","DD 000259.25 .S35  1995","X002666750","Moderne Zeiten : Freizeit, Massenmedien und ""Zeitgeist"" ind der Bundesrepublik der 50er Jahre /","Schildt, Axel.",1995,FALSE
"1127","ALDERMAN","DD 000259.4 .A77","X000616248","Modern German nationalism /","Ashkenasi, Abraham.",1976,FALSE
"1128","ALDERMAN","DD 000259.4 .B67313  1969","X000188358","A peace policy for Europe.","Brandt, Willy,",1969,FALSE
"1129","ALDERMAN","DD 000259.4 .B6913  1964","X000619592","Germany and Europe; reflections on German foreign policy.","Brentano, Heinrich von,",1964,FALSE
"1130","ALDERMAN","DD 000259.4 .C67  1984","X000821603","Contemporary Germany : politics and culture /","",1984,FALSE
"1131","ALDERMAN","DD 000259.4 .C7","X000215102","The rise of Western Germany, 1945-1972.","Crawley, Aidan.",1973,FALSE
"1132","ALDERMAN","DD 000259.4 .E49  2008","X030568942","Die Schmeisser-Affäre : Herbert Blankenhorn, der ""Spiegel"" und die Umtriebe des französischen Geheimdienstes im Nachkriegsdeutschland (1946 - 1958) /","Elzer, Herbert,",2008,FALSE
"1133","ALDERMAN","DD 000259.4 .F72413  2002","X004636151","Adenauer's Germany and the Nazi past : the politics of amnesty and integration /","Frei, Norbert.",2002,FALSE
"1134","ALDERMAN","DD 000259.4 .F74  1996","X004055872","Vergangenheitspolitik : die Anfänge der Bundesrepublik und die NS-Vergangenheit /","Frei, Norbert.",1996,FALSE
"1135","ALDERMAN","DD 000259.4 .G3388  2014","X031635827","""Geistige Gefahr"" und ""Immunisierung der Gesellschaft"" : Antikommunismus und politische Kultur in der frühen Bundesrepublik /","",2014,FALSE
"1136","ALDERMAN","DD 000259.4 .H238","X000104906","The foreign policies of West Germany, France, and Britain /","Hanrieder, Wolfram F.",1980,FALSE
"1137","ALDERMAN","DD 000259.4 .K3  1968","X000030132","German foreign policy in transition; Bonn between East and West.","Kaiser, Karl,",1968,FALSE
"1138","ALDERMAN","DD 000259.4 .M355  1989","X001508037","At the creation of a new Germany : from Adenauer to Brandt : an ambassador's account /","McGhee, George Crews,",1989,FALSE
