"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"373","ALDERMAN","HJ 008514.5 .L39  1987","X004561783","Latin American debt and the adjustment crisis /","",1987,FALSE
"374","ALDERMAN","HJ 008514.5 .L393  1989","X001520628","Latin American debt and adjustment : external shocks and macroeconomic policies /","",1989,FALSE
"375","ALDERMAN","HJ 008514.5 .L394  1991","X002039889","Latin American debt in the 1990s : lessons from the past and forecasts for the future /","",1991,FALSE
"376","ALDERMAN","HJ 008514.5 .L395  1987","X001261604","Latin America's debt crisis : adjusting to the past or planning for the future? /","",1987,FALSE
"377","ALDERMAN","HJ 008514.5 .L58  2006","X030115210","Living with debt : how to limit the risks of sovereign finance /","",2006,FALSE
"378","ALDERMAN","HJ 008514.5 .P65  1985","X000949711","Politics and economics of external debt crisis : the Latin American experience /","",1985,FALSE
"379","ALDERMAN","HJ 008519 .I55  1983","X001225334","International credit policy and the foreign policy of states : the Mexican debt and payments crisis /","",1983,FALSE
"380","ALDERMAN","HJ 008519 .O42  1992","X002174102","Latin American debt and the politics of international finance /","Oliveri, Ernest J.",1992,FALSE
"381","ALDERMAN","HJ 008552 .K57  1992","X002157584","Jamaica : debt and poverty /","Kirton, Claremont.",1992,FALSE
"382","ALDERMAN","HJ 008574 .J46  2001","X004595071","Debt, crisis and reform in Bolivia : biting the bullet /","Jemio M., Luis Carlos.",2001,FALSE
"383","ALDERMAN","HJ 008579 .S86  2015","X031733311","Inglorious revolution : political institutions, sovereign debt, and financial underdevelopment in imperial Brazil /","Summerhill, William R. (William Roderick),",2015,FALSE
"384","ALDERMAN","HJ 008615 .S85  2003","X004705594","Public debt and the birth of the democratic state : France and Great Britain, 1688-1789 /","Stasavage, David.",2003,FALSE
"385","ALDERMAN","HJ 008623 .D5  1967","X000271324","The financial revolution in England: a study in the development of public credit, 1688-1756","Dickson, P. G. M. (Peter George Muir)",1967,FALSE
"386","ALDERMAN","HJ 008623 .R67  1991","X002042459","The financial revolution, 1660-1760 /","Roseveare, Henry.",1991,FALSE
"387","ALDERMAN","HJ 008627 .S44  2006","X030108262","Britain, America and the war debt controversy : the economic diplomacy of an unspecial relationship, 1917-1941 /","Self, Robert C.,",2006,FALSE
"388","ALDERMAN","HJ 008654 .R663  2005","X030792557","Das Londoner Schuldenabkommen : die Regelung der deutschen Auslandsschulden nach dem Zweiten Weltkrieg /","Rombeck-Jaschinski, Ursula,",2005,FALSE
"389","ALDERMAN","HJ 008654 .S28  1988","X001464934","American ""reparations"" to Germany, 1919-33 : implications for the Third-World debt crisis /","Schuker, Stephen A.,",1988,FALSE
"390","ALDERMAN","HJ 008675 .A76  2003","X004702889","Usury and public debt in early Renaissance Florence : Lorenzo Ridolfi on the Monte Comune /","Armstrong, Lawrin D. (Lawrin David)",2003,FALSE
