Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Number of Items,Item Legacy Total Charges
328624,2,ALDERMAN,STACKS,DP203 .T87,1977,Estudios de historia contemporánea /,"Tuñón de Lara, Manuel.",X000701391,BOOK,6/28/96,10/9/09,STACKS,0,0,0,1,1
6236490,2,ALDERMAN,STACKS,DP203 .V37 2013,2013,entre la exclusión y la integración / Los señores del poder y la democracia en España :,"Varela Ortega, José.",X031647501,BOOK,4/10/14,1/1/00,STACKS,0,0,0,1,0
7538109,2,ALDERMAN,STACKS,DP203 .V5218 2012,2012,España contemporánea (1814-1953) /,"Vicens Vives, Jaime.",X032209002,BOOK,5/15/18,9/27/18,CHECKEDOUT,1,3,0,1,4
160235,2,ALDERMAN,STACKS,DP203 .V54,1980,"Burguesía y cultura : los intelectuales españoles en la sociedad liberal, 1808-1931 /","Villacorta Baños, Francisco.",X000463152,BOOK,6/28/96,4/21/14,STACKS,1,1,0,1,21
6530208,2,ALDERMAN,STACKS,DP203 .V57 2008,2008,"Visiones del liberalismo : política, identidad y cultura en la España del siglo XIX /",,X031738009,BOOK,3/25/15,10/9/15,STACKS,1,0,1,1,1
7352381,2,ALDERMAN,STACKS,DP203 .W75 2017,2017,"realities, representations, reactions / Writing wrongdoing in Spain, 1800-1936 :",,X031812404,BOOK,2/2/18,1/1/00,STACKS,0,0,0,1,0
6797616,2,ALDERMAN,STACKS,DP203.5 .C74,1975,La Crisis de fin de siglo : ideología y literatura : estudios en memoria de R. Pérez de la Dehesa /,,X031760138,BOOK,7/19/16,1/1/00,STACKS,0,0,0,1,0
511107,2,ALDERMAN,STACKS,DP203.5 .E86,1975,Estudios románticos /,,X000288969,BOOK,6/29/96,4/11/07,STACKS,0,0,2,1,9
139149,2,ALDERMAN,STACKS,DP203.5 .G65 1981,1981,Los reformadores de la España contemporánea /,"(Dolores) Gómez Molleda, D.",X000322621,BOOK,6/28/96,4/19/09,STACKS,0,0,0,1,2
6549086,2,ALDERMAN,STACKS,DP203.5 .M35 2004,2004,La doma de la quimera : ensayos sobre nacionalismo y cultura en España /,"Mainer, José-Carlos.",X031711558,BOOK,4/22/15,1/1/00,STACKS,0,0,0,1,0
1781447,2,ALDERMAN,STACKS,DP203.5 .M46 1988 t.1,1988,La España del siglo XIX vista por sus contemporáneos /,"Menéndez Pidal, Gonzalo.",X001855125,BOOK,6/30/96,4/29/10,STACKS,0,0,2,1,12
1781447,2,ALDERMAN,STACKS,DP203.5 .M46 1988 t.2,1988,La España del siglo XIX vista por sus contemporáneos /,"Menéndez Pidal, Gonzalo.",X001856906,BOOK,6/30/96,11/6/08,STACKS,0,0,1,1,7
6942196,2,ALDERMAN,STACKS,DP203.5 .M638 2017,2017,Modernity and epistemology in nineteenth-century Spain : fringe discourses /,,X031838877,BOOK,1/20/17,4/20/18,STACKS,1,0,0,1,1
7736434,2,ALDERMAN,IN-PROCESS,DP203.5 .N69 1999,1999,"El 98 a la luz de la literatura y la filosofía : coloquio internacional Szeged, 16-17 de octubre de 1998 /",,X032209341,BOOK,9/21/18,1/1/00,IN-PROCESS,0,0,0,1,0
453870,2,ALDERMAN,STACKS,DP203.5 .P47,1970,El grupo Germinal:  una clave del 98.,"Pérez de la Dehesa, Rafael.",X000790385,BOOK,6/29/96,1/1/00,STACKS,0,0,2,1,0
468454,2,ALDERMAN,STACKS,DP203.5 .R35,1974,The 1898 movement in Spain : towards a reinterpretation with special reference to En torno al casticismo and Idearium español /,"Ramsden, H. (Herbert)",X000307455,BOOK,6/29/96,1/6/05,STACKS,0,0,0,1,27
4336339,2,ALDERMAN,STACKS,DP203.5 .V58 2005,2005,Visualizing Spanish modernity /,,X004900929,BOOK,1/6/06,4/24/18,STACKS,3,6,4,1,22
263229,2,ALDERMAN,STACKS,DP205 .A8 1976,1976,Los afrancesados /,"Artola, Miguel.",X000058777,BOOK,6/28/96,6/5/07,STACKS,0,0,0,1,10
426404,2,ALDERMAN,STACKS,DP205 .C45 1975,1975,(dos situaciones históricas concordantes) / 1808/1936 [i.e. Mil ochocientos ocho mil novecientos treinta y seis] :,"Chamorro Martínez, Manuel,",X000701392,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
7356320,2,ALDERMAN,STACKS,DP205 .C74 2014,2014,"La creación de las culturas políticas modernas, 1808-1833 /",,X032404838,BOOK,2/12/18,9/27/18,CHECKEDOUT,1,3,0,1,4
6909149,2,ALDERMAN,STACKS,DP205 .G84 2010,2010,"La guerra de Napoleón en España : reacciones, imágenes, consecuencias /",,X031797698,BOOK,11/11/16,1/1/00,STACKS,0,0,0,1,0
594607,2 3,ALDERMAN,STACKS,DP205 .L65 1965 v.1,1965,"Napoleon and the birth of modern Spain,","Lovett, Gabriel H.",X000144635,BOOK,6/29/96,4/9/09,STACKS,0,0,1,1,6
594607,2 3,ALDERMAN,STACKS,DP205 .L65 1965 v.1,1965,"Napoleon and the birth of modern Spain,","Lovett, Gabriel H.",X000144638,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
594607,2 3,CLEMONS,BY-REQUEST,DP205 .L65 1965 v.1,1965,"Napoleon and the birth of modern Spain,","Lovett, Gabriel H.",X000103479,BOOK,6/29/96,11/12/11,BY-REQUEST,0,0,1,1,8
594607,2 3,ALDERMAN,STACKS,DP205 .L65 1965 v.2,1965,"Napoleon and the birth of modern Spain,","Lovett, Gabriel H.",X000144637,BOOK,6/29/96,1/5/07,CHECKEDOUT,0,0,1,1,4
594607,2 3,CLEMONS,BY-REQUEST,DP205 .L65 1965 v.2,1965,"Napoleon and the birth of modern Spain,","Lovett, Gabriel H.",X000103480,BOOK,6/29/96,10/7/15,BY-REQUEST,1,0,1,1,9
6969008,2,ALDERMAN,STACKS,DP205 .M45 1994,1994,Memorias de un setentón /,"Mesonero Romanos, Ramón de,",X031803556,BOOK,2/17/17,1/1/00,STACKS,0,0,0,1,0
1963930,2,ALDERMAN,STACKS,DP205 .R36 1991 v.1,1990,Agustín Argüelles (1776-1844) : padre del constitucionalismo español /,"Ramos Argüelles, Antonio.",X002141949,BOOK,6/30/96,3/12/18,STACKS,0,0,0,1,1
1963930,2,ALDERMAN,STACKS,DP205 .R36 1991 v.2,1990,Agustín Argüelles (1776-1844) : padre del constitucionalismo español /,"Ramos Argüelles, Antonio.",X002141971,BOOK,6/30/96,3/12/18,STACKS,0,0,0,1,1
1621092,2,ALDERMAN,STACKS,DP205 .R486 1989,1989,"La Révolution française : ses conséquences et les réactions du ""public"" en Espagne entre 1808 et 1814 /",,X001682959,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,0
6893129,2,ALDERMAN,STACKS,DP205 .S66 2007,2007,mitos y memorias de la Guerra de Independencia en España (1808-1908) / Sombras de mayo :,,X031798705,BOOK,10/10/16,1/1/00,STACKS,0,0,0,1,0
1326172,2,ALDERMAN,STACKS,DP207.5 .C27 1988,1988,Centinela contra franceses /,"Capmany y de Montpalau, Antonio de,",X001558001,BOOK,6/30/96,8/23/01,STACKS,0,0,0,1,2
955328,2,ALDERMAN,STACKS,DP207.5 .G55,1971,"the Bonaparte kingdom of Spain, 1808-1813. Legacy of glory;","Glover, Michael,",X001406054,BOOK,6/29/96,3/30/09,STACKS,0,0,2,1,7
6080584,2,ALDERMAN,STACKS,DP207.5 .G84 2006 t.2,2006,La guerra de pluma : estudios sobre la prensa de Cádiz en el tiempo de las Cortes (1810-1814) /,,X030860884,BOOK,6/13/13,1/1/00,STACKS,0,0,0,1,0
6232183,2,ALDERMAN,STACKS,DP207.5 .V53 2011,2011,paz en la guerra / El viaje andaluz del rey José I :,,X031630710,BOOK,4/1/14,1/1/00,STACKS,0,0,0,1,0
450077,2,ALDERMAN,STACKS,DP208 .A5 1972 v.1,1972,"Guerra de la independencia, 1808-1814.",Servicio Histórico Militar. Spain.,X000701393,BOOK,6/29/96,2/22/11,STACKS,0,0,0,1,2
450077,2,ALDERMAN,STACKS,DP208 .A5 1972 v.2,1972,"Guerra de la independencia, 1808-1814.",Servicio Histórico Militar. Spain.,X031863787,BOOK,11/8/17,1/1/00,STACKS,0,0,0,1,0
450077,2,ALDERMAN,STACKS,DP208 .A5 1972 v.3,1972,"Guerra de la independencia, 1808-1814.",Servicio Histórico Militar. Spain.,X031863788,BOOK,11/8/17,1/1/00,STACKS,0,0,0,1,0
1327815,2,ALDERMAN,STACKS,DP208 .E82 1988,1988,The Spanish army in the Peninsular War /,"Esdaile, Charles J.",X001507673,BOOK,6/30/96,4/11/11,STACKS,0,0,0,1,5
708878,2,ALDERMAN,STACKS,DP208 .E86 1984,1984,Les Espagnols et Napoléon : actes /,,X001181940,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
4720810,2,ALDERMAN,STACKS,DP208 .F73 2008,2008,"Napoleon's cursed war : Spanish popular resistance in the Peninsular War, 1808-1814 /","Fraser, Ronald,",X030258023,BOOK,5/20/08,1/22/15,STACKS,0,11,0,1,18
6501938,2,ALDERMAN,STACKS,DP208 .G84 2011,2011,política y cultura en la España de la Guerra de la Independencia / Guerra de ideas :,,X031719919,BOOK,2/6/15,1/1/00,STACKS,0,0,0,1,0
7620725,2,ALDERMAN,STACKS,DP208 .G85 2012,2012,La Guerra de la Independencia /,,X032404095,BOOK,6/28/18,1/1/00,STACKS,0,0,0,1,0
591088,2,ALDERMAN,STACKS,DP208 .M47 v.1,1971,"José Bonaparte, rey de España, 1808-1813.","Mercader, Joan,",X000743113,BOOK,6/29/96,1/1/00,STACKS,0,0,1,1,0
591088,2,ALDERMAN,STACKS,DP208 .M47 v.2,1971,"José Bonaparte, rey de España, 1808-1813.","Mercader, Joan,",X000743014,BOOK,6/29/96,1/1/00,STACKS,0,0,2,1,0
56480,2,ALDERMAN,STACKS,DP208 .M66 1983,1983,La revolución armada del dos de mayo en Madrid /,"Montón, Juan Carlos.",X000906057,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
1971668,2,ALDERMAN,STACKS,DP208 .N48 1991,1991,"International Congress on the Iberian Peninsula, selected papers 1780-1840, the Calouste Gulbenkian Center, Lisbon, Portugal 24th-26th July, 1989 / New lights on the Peninsular War :",,X002142282,BOOK,6/30/96,1/20/10,STACKS,0,0,0,1,3
6548593,2,ALDERMAN,STACKS,DP208 .P58 2010,2010,Bicentenarios de libertad : la fragua de la política en España y las Américas /,"(José Antonio), Piqueras Arenas, José A.",X031717440,BOOK,4/21/15,5/12/15,STACKS,1,0,0,1,1
136410,2,ALDERMAN,STACKS,DP212 .B342 1981 v.1,1981,Antología polit?ica de Balmes /,"Balmes, Jaime Luciano,",X000350822,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
136410,2,ALDERMAN,STACKS,DP212 .B342 1981 v.2,1981,Antología polit?ica de Balmes /,"Balmes, Jaime Luciano,",X031863789,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
496266,2,ALDERMAN,STACKS,DP212 .C37,1975,"Política eclesial de los gobiernos liberales españoles, (1830-1840) /","Cárcel Ortí, Vicente.",X000288972,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
955329,2,ALDERMAN,STACKS,DP214 .A8,1942,Fernando VII y su tiempo.,"Arzadún y Zabala, Juan,",X001476662,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
1959568,2,ALDERMAN,STACKS,DP214 .C88 1991,1991,L'Espagne sous Ferdinand VII /,"Custine, Astolphe,",X002116989,BOOK,6/30/96,8/4/04,STACKS,0,0,0,1,2
2512109,2,ALDERMAN,STACKS,DP214 .F66,1979,1808-1833 / La crisis del antiguo régimen :,"Fontana i Làzaro, Josep.",X000359205,BOOK,7/1/96,1/17/06,STACKS,0,0,0,1,2
3824756,2,ALDERMAN,STACKS,DP214 .L35 2001,2001,"La máscara de Fernando VII : discurso e imaginario monárquicos en una época de crisis : nueva Espan?a, 1808-1822 /","Landavazo Arias, Marco Antonio.",X004608316,BOOK,3/26/02,1/1/00,STACKS,0,0,0,1,0
280268,2,ALDERMAN,STACKS,DP214 .P4,1978,Trayectoria y testimonio de José Manuel del Regato :,"Pegenaute Garde, Pedro.",X000151352,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
596750,2,ALDERMAN,STACKS,DP214 .P55,1958,La política de Fernando VII entre 1814 y 1820.,"Pintos Vieites, María del Carmen.",X000618662,BOOK,6/29/96,10/28/04,STACKS,0,0,0,1,1
6605489,2,ALDERMAN,STACKS,DP214 .V37 2013,2013,"La monarquía doceañista (1810-1837) : avatares, encomios y denuestos de una extraña forma de gobierno /","Varela Suanzes-Carpegna, Joaquín,",X031713132,BOOK,7/28/15,1/1/00,STACKS,0,0,0,1,0
72544,2,ALDERMAN,STACKS,DP214 .V73 1985,1985,"Fernando VII, vida y reinado /","Voltes Bou, Pedro,",X000906121,BOOK,6/28/96,5/16/00,STACKS,0,0,0,1,10
1329743,2,ALDERMAN,STACKS,DP214.5 .C25 1984,1984,Jornada de Fernando VII y de Amalia de Sajonia en los reales Baños de Solán de Cabras en busca del deseado sucesor /,"Cadenas y Vicent, Vicente de.",X001504026,BOOK,6/30/96,9/4/99,STACKS,0,0,0,1,1
488294,2,ALDERMAN,STACKS,DP214.5 .C6,1958,"Los primeros pronunciamientos en Espa:na, 1814-1820.","Comellas, José Luis.",X000359215,BOOK,6/29/96,3/24/09,STACKS,0,0,0,1,0
984270,2 14,ALDERMAN,STACKS,DP214.5 .D6 Order AEG7635-001,1965,Documentos del reinado de Fernando VII.,,984270-3001,BOOK,2/25/98,1/1/00,STACKS,0,0,0,1,0
6548533,2,ALDERMAN,STACKS,DP214.5 .F84 2014,2014,Amazonas de la libertad : mujeres liberales contra Fernando VII /,"Fuentes, Juan Francisco.",X031650324,BOOK,4/20/15,5/4/15,STACKS,1,0,0,1,1
432436,2,ALDERMAN,STACKS,DP214.5 .G6,1967,Los sucesos de La Granja y el cuerpo diplomático.,"Gorricho Moreno, Julio.",X000464793,BOOK,6/29/96,1/1/00,STACKS,0,0,1,1,0
1780939,2,ALDERMAN,STACKS,DP214.5 .I48 1988,1988,Carlismo y rebeldía campesina : un estudio sobre la conflictividad social en Cantabria durante la crisis final del Antiguo Régimen /,"Fernández Benítez, Vicente,",X001860920,BOOK,6/30/96,10/9/09,STACKS,0,0,1,1,1
165838,2,ALDERMAN,STACKS,DP214.5 .M36 1980,1980,"Manifiesto que la M.N.L.y H. ciudad de Zaragoza ofrece al público de los principales regocijos con que explicó su alborozo, durante la permanencia en la misma de sus amados Soberanos al regreso del Principado de Cataluña para la Corte.",,X000445606,BOOK,6/28/96,2/22/11,STACKS,0,0,0,1,0
6564628,2,ALDERMAN,STACKS,DP214.5 .M65 1997,1997,"la acción de las juntas a través de la correspondencia diplomática y consular francesa, 1808-1868 / Revolución burguesa y movimiento juntero en España :","Moliner i Prada, Antoni,",X031650485,BOOK,6/8/15,1/1/00,STACKS,0,0,1,1,0
294678,2,ALDERMAN,STACKS,DP214.5 .P4,1823,Anecdotes of the Spanish and Portuguese revolutions /,"Pecchio, Giuseppe,",X000265045,BOOK,6/28/96,3/24/09,STACKS,0,0,0,1,1
2421518,2,ALDERMAN,STACKS,DP214.5 .S34 1993,1993,La Conferencia de Paris sobre la Banda Oriental /,"Sanz López, Víctor.",X002629548,BOOK,7/1/96,1/1/00,STACKS,0,0,0,1,1
226324,2,ALDERMAN,STACKS,DP214.5 .S8,1931,"Martirologio fernandino; víctimas y verdugos del absolutismo, 1814-1833.","San José, Diego,",X000954214,BOOK,6/28/96,5/20/09,STACKS,0,0,0,1,1
155193,2,ALDERMAN,STACKS,DP215 .C5 1979,1979,Congrès de Vérone /,"Chateaubriand, François-René,",X000327487,BOOK,6/28/96,6/7/01,STACKS,0,0,0,1,8
955330,2,ALDERMAN,STACKS,DP215 .C6,1958,"Los realistas en el trienio constitucional, 1820-1823.","Comellas, José Luis.",X000359214,BOOK,6/29/96,3/24/09,STACKS,0,0,0,1,0
955331,2,ALDERMAN,STACKS,DP215 .C614,1963,El trieno constitucional.,"Comellas, José Luis.",X000265024,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
7278512,2,ALDERMAN,STACKS,DP215 .D4,1823,"Coleccion del Defensor del rey : Periodico politico realista, escrito y publicado en la ciudad de Sevilla, desde que el gobierno revolucionario ... /",,X031863790,BOOK,11/8/17,1/1/00,STACKS,0,0,0,1,0
2057043,2,ALDERMAN,STACKS,DP215 .D53 1991,1991,Diccionario biográfico del Trienio Liberal (DBTL) /,,X002212587,BOOK,6/30/96,6/13/18,STACKS,0,0,2,1,1
110800,2,ALDERMAN,STACKS,DP215 .G53,1980,El Trienio liberal /,"Gil Novales, Alberto.",X000493431,BOOK,6/28/96,2/12/16,STACKS,0,0,0,1,0
6503985,2,ALDERMAN,STACKS,DP215 .R36 2014,2014,José María Calatrava y la caída del régimen constitucional español en 1823 / La desventura de la libertad :,"Ramírez, Pedro J.,",X031718899,BOOK,2/17/15,1/1/00,STACKS,0,0,0,1,0
400711,2,ALDERMAN,STACKS,DP215 .R53 1976,1976,"cartas, escritos y discursos / La revolución de 1820, día a día :","Riego y Núñez, Rafael del,",X000265046,BOOK,6/28/96,1/28/09,STACKS,0,0,1,1,1
1805093,2,ALDERMAN,STACKS,DP215 .R65 1989 t.1,1989,Historia de la revolución española y otros escritos /,"Romero Alpuente, Juan,",X001861385,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,1
1805093,2,ALDERMAN,STACKS,DP215 .R65 1989 t.2,1989,Historia de la revolución española y otros escritos /,"Romero Alpuente, Juan,",X001861386,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,1
130507,2,ALDERMAN,STACKS,DP215 .S24 1981,1981,Los cien mil hijos de San Luis y las relaciones franco-españolas /,"Sánchez Mantero, Rafael.",X000825752,BOOK,6/28/96,4/22/04,STACKS,0,0,0,1,1
180662,2,ALDERMAN,STACKS,DP215 .T49,1979,Textos exaltados del Trienio Liberal /,,X000493432,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
320749,2,ALDERMAN,STACKS,DP215 .T67,1976,"Liberalismo y rebeldía campesina, 1820-1823 /","Torras Elías, Jaime.",X000265041,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
2146429,2,ALDERMAN,STACKS,DP215.9 .T6 C3 1931a,1992,"opusculo biográfico de este preclaro mártir de la patria, Don José María de Torrijos y Uriarte, sacrificado el día 11 de Diciembre de 1831 : escrito en el primer centenario de esta tragedia nacional / Torrijos :","Cambronero, Luis,",X002404292,BOOK,7/1/96,2/22/11,STACKS,0,0,0,1,1
226937,2,ALDERMAN,STACKS,DP216 .A52 1862,1862,historia de la reina de España / Isabel II [i.e. Segunda] :,"Angelon, Manuel,",X000162505,BOOK,6/28/96,6/27/17,STACKS,1,2,0,1,4
591561,2,ALDERMAN,STACKS,DP216 .C64,1970,"Los moderados en el poder, 1844-1854 -c [por] Jos-e Luis Comellas.","Comellas, José Luis.",X000288974,BOOK,6/29/96,10/5/01,STACKS,0,0,0,1,1
466797,2,ALDERMAN,STACKS,DP216 .D4 1962,1962,"A queen of Spain, Isabel II.","De Polnay, Peter,",X000473518,BOOK,6/29/96,11/27/11,STACKS,0,0,0,1,11
1307055,2,ALDERMAN,STACKS,DP216 .G7 1913,1913,"The tragedy of Isabella, II /","Gribble, Francis Henry,",X000762497,BOOK,5/10/06,11/27/11,STACKS,0,0,0,1,1
614601,2,ALDERMAN,STACKS,DP216 .L318,1962,"Isabel II, Reina de España","Luz, Pierre de,",X000473522,BOOK,6/29/96,3/24/09,STACKS,0,0,0,1,1
84070,2,ALDERMAN,STACKS,DP216 .L55 1984,1984,Isabel II y su tiempo /,"Llorca, Carmen.",X000962029,BOOK,6/28/96,12/15/16,STACKS,1,2,1,1,3
653049,2,ALDERMAN,STACKS,DP216 .M35618 1980,1980,"La revolución liberal y los primeros partidos políticos en España, 1834-1844 /","Marichal, Carlos.",X000538977,BOOK,6/29/96,4/23/06,STACKS,0,0,0,1,3
564072,2,ALDERMAN,STACKS,DP216 .M4,1966,Isabel II de España; biografía.,"Medio, Dolores.",X000473532,BOOK,6/29/96,4/23/06,STACKS,0,0,0,1,1
442660,2,ALDERMAN,STACKS,DP216 .M65,1973,Isabel II; biografía de una España en crisis.,"Moreno Echevarría, José María.",X000790389,BOOK,6/29/96,4/23/06,STACKS,0,0,0,1,2
6548594,2,ALDERMAN,STACKS,DP216 .P57 1991,1991,"dialéctica social en vísperas de la Revolución Gloriosa / Agiotistas, negreros y partisanos :","Piqueras Arenas, José A. (José Antonio),",X031642214,BOOK,4/21/15,5/28/15,STACKS,1,0,0,1,1
950611,2,ALDERMAN,STACKS,DP216 .P8,1964,El matrimonio de Isabel II.,"Puga, Ma. Teresa (María Teresa)",X001179670,BOOK,6/29/96,9/18/98,STACKS,0,0,0,1,1
7327481,2,ALDERMAN,STACKS,DP216 .S67,1979,La España Isabelina /,"Soto, Mónica.",X032086553,BOOK,1/3/18,1/1/00,STACKS,0,0,0,1,0
950591,2,ALDERMAN,STACKS,DP216 .V6,1929,"La política exterior de España durante la menor edad de Isabel II,","Vidal y Saura, Ginés.",X000464814,BOOK,6/29/96,3/24/09,STACKS,0,0,0,1,0
136529,2,ALDERMAN,STACKS,DP217 .C3,1981,Los sucesos de 1848 en España /,"Cabeza Sánchez-Albornoz, Sonsoles.",X000597655,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
705786,2,ALDERMAN,STACKS,DP217 .C57 1985,1985,"Historiografía y nacionalismo español, 1834-1868 /","Cirujano Marín, Paloma.",X001205398,BOOK,6/29/96,12/12/16,STACKS,1,0,0,1,3
2146745,2,ALDERMAN,STACKS,DP217 .D66 1992,1992,"Artículos políticos en ""El Piloto"" (1839-1840) /","Donoso Cortés, Juan,",X002302222,BOOK,7/1/96,1/1/00,STACKS,0,0,0,1,1
2146786,2,ALDERMAN,STACKS,DP217 .D67 1992,1992,"Artículos políticos en ""El Porvenir"" : (1837) /","Donoso Cortés, Juan,",X002302121,BOOK,7/1/96,6/16/06,STACKS,0,0,0,1,2
208221,2,ALDERMAN,STACKS,DP217 .D87,1979,"La Unión Liberal y la modernización de la España isabelina : una convivencia frustrada, 1854-1868 /","Durán de la Rua, Nelson.",X000307293,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
7357386,2,ALDERMAN,STACKS,DP217 .E86 2014,2014,"La España liberal, 1833-1874 /",,X032114648,BOOK,2/12/18,9/27/18,CHECKEDOUT,1,3,0,1,4
1254593,2,ALDERMAN,STACKS,DP217 .F84 1981,1981,Cartas de Vicente de la Fuente a José Ma. Quadrado /,"Fuente, Vicente de la,",X001395958,BOOK,6/30/96,2/22/11,STACKS,0,0,0,1,0
631961,2,ALDERMAN,STACKS,DP217 .K5 1966,1966,"The revolution of 1854 in Spanish history,","(Victor Gordon), Kiernan, V. G.",X000317986,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,1
81945,2,ALDERMAN,STACKS,DP217 .U77 1984,1984,La revolución de 1854 en Madrid /,"Urquijo y Goitia, José Ramón de.",X001047634,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
9373,2,ALDERMAN,STACKS,DP217.5 .C35 D53 1979,1979,"Tomás Capdepón Martínez, un liberal de su tiempo, 1820-1877 /","Díez Martínez, Antonio,",X000773415,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
337830,2,ALDERMAN,STACKS,DP217.5 .C37 R65,1977,"José del Castillo y Ayensa, humanista y diplomático : (1795-1861) /","Romero Blanco, Beatriz.",X000046729,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
372509,2,ALDERMAN,STACKS,DP217.5 .E78 A35,1975,Mis memorias /,"Estévanez, Nicolás,",X000701398,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,1
168694,2,ALDERMAN,STACKS,DP217.5 .E78 G84,1979,Nicolás Estévanez o la rebeldía /,"Guimerá Peraza, Marcos.",X000167175,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
71361,2,ALDERMAN,STACKS,DP217.5 .G65 B84 1984,1984,La expedición del general Gómez /,"Bullón de Mendoza Gómez de Valugera, Alfonso.",X001023063,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
1774281,2,ALDERMAN,STACKS,DP217.5 .L6 M64 1988,1988,Joaquín María López y el partido progresista : 1834-1843 /,"Moliner i Prada, Antoni,",X001842960,BOOK,6/30/96,1/1/00,STACKS,0,0,1,1,0
402207,2,ALDERMAN,STACKS,DP217.5 .M3 G3,1975,"canonigo, diputado y conspirador carlista / Vicente Manterola :","Garmendia, Vicent.",X000701399,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
669432,2,ALDERMAN,STACKS,DP217.5 .M32 P37 1982,1982,"libertad y progreso en la monarquía isabelina / Pascual Madoz, 1805-1870 :","Paredes Alonso, Francisco Javier.",X000982590,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
35127,2,ALDERMAN,STACKS,DP217.5 .N3 P3 1983,1983,Narváez y su época /,"Pabón, Jesús,",X000980601,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
700624,2,ALDERMAN,STACKS,DP218 .C523 1985 v.1,1985,Bases documentales del Carlismo y de las guerras civiles de los siglos XIX y XX /,"Clemente, José Carlos.",X001221714,BOOK,6/29/96,2/22/11,STACKS,0,0,0,1,0
700624,2,ALDERMAN,STACKS,DP218 .C523 1985 v.2,1985,Bases documentales del Carlismo y de las guerras civiles de los siglos XIX y XX /,"Clemente, José Carlos.",X001221749,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
665276,2,ALDERMAN,STACKS,DP218 .C524 1982,1982,Las guerras carlistas /,"Clemente, José Carlos.",X000832922,BOOK,6/29/96,10/13/06,STACKS,0,0,0,1,3
343265,2,ALDERMAN,STACKS,DP218 .C525,1977,"Historia del carlismo contemporáneo, 1935-1972 /","Clemente, José Carlos.",X000046903,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
2110324,2,ALDERMAN,STACKS,DP218 .C527 1992,1992,Historia general del Carlismo /,"Clemente, José Carlos.",X002282147,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,0
405180,2,ALDERMAN,STACKS,DP218 .C53,1976,[encrucijada politica] / Montejurra 76 :,"Clemente, José Carlos.",X000701402,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
316539,2,ALDERMAN,STACKS,DP218 .C54,1977,Nosotros los carlistas /,"Clemente, José Carlos.",X000701403,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
405185,2,ALDERMAN,STACKS,DP218 .E8,1976,Carlismo y abolición foral : en torno a un centenario 1876-1976 /,"Estornés Zubizarreta, Idoia,",X000701404,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
268822,2,ALDERMAN,STACKS,DP218 .M34,1977,"Spain, 1834-1844 : a new society /","Marichal, Carlos.",X000056940,BOOK,6/28/96,12/12/16,STACKS,1,0,1,1,12
473106,2,ALDERMAN,STACKS,DP218 .O42,1974,El Carlismo y las autonomías regionales.,"Olcina, Evarist.",X000790391,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,2
47728,2,ALDERMAN,STACKS,DP218 .O9 1939,1939,Historia del carlismo.,"Oyarzun, Roman.",X001102331,BOOK,6/28/96,3/24/09,STACKS,0,0,0,1,0
328346,2,ALDERMAN,STACKS,DP218 .O9 1965,1965,La historia del carlismo.,"Oyarzun, Roman.",X000617152,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,1
