Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Number of Items,Item Legacy Total Charges
1865337,2,ALDERMAN,STACKS,PA3022 .E6 F44 1991,1991,poets and critics of the classical tradition / The gods in epic :,"Feeney, D. C.",X002036461,BOOK,6/30/96,10/28/18,CHECKEDOUT,11,7,1,1,51
1366998,2,ALDERMAN,STACKS,PA3022 .E6 G74 1988,1988,"dai poemi omerici ad Apollonio Rodio, Ilias Latina, Ditti-Settimio, Darete Frigio, Draconzio / Tra filologia e narratologia :","Grillo, Antonino.",X001592998,BOOK,6/30/96,1/2/98,STACKS,0,0,0,1,1
1798801,2,ALDERMAN,STACKS,PA3022 .E6 H25 1991,1991,The idea of epic /,"Hainsworth, J. B. (John Bryan)",X001858198,BOOK,6/30/96,1/15/18,STACKS,2,0,2,1,38
1344027,2,ALDERMAN,STACKS,PA3022 .E6 H27 1989,1989,a defense of narrative vagueness in ancient epic literature / Accidental grandeur :,"Harris, John R.,",X001519684,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,0
328598,2,ALDERMAN,STACKS,PA3022 .E6 H33 V.1,1976,Studien zum historischen Epos der Antike / Das historische Epos der Griechen und Römer bis Vergil :,"Häussler, Reinhard.",X000148132,BOOK,6/28/96,8/28/02,STACKS,0,0,0,1,3
2820207,2,ALDERMAN,STACKS,PA3022 .E6 H4 1998,1998,reading insanity from Homer to Statius / The Madness of Epic :,"Hershkowitz, Debra.",X004187389,BOOK,8/10/98,10/28/18,CHECKEDOUT,3,1,4,1,14
2321203,2,ALDERMAN,STACKS,PA3022 .E6 J45 1992,1992,Classical epic : Homer and Virgil /,"Jenkyns, Richard.",X002534207,BOOK,7/1/96,2/8/05,STACKS,0,0,1,1,10
654331,2,ALDERMAN,STACKS,PA3022 .E6 L38 1982,1982,Studien zum antiken Epigramm / Das Einzeldistichon :,"Lausberg, Marion.",X000847776,BOOK,6/29/96,9/8/13,STACKS,1,8,1,1,14
2142750,2,ALDERMAN,STACKS,PA3022 .E6 M28 1992,1992,Mare greco : eroi ed esploratori nel Mediterraneo antico /,"Manfredi, Valerio.",X002314410,BOOK,7/1/96,8/22/06,STACKS,0,0,0,1,1
3769319,2,ALDERMAN,STACKS,PA3022 .E6 M47 2001,2001,The development of the epyllion genre through the Hellenistic and Roman periods /,"Merriam, Carol U.",X004414504,BOOK,8/14/01,11/17/06,STACKS,0,0,1,1,2
1638780,2,ALDERMAN,STACKS,PA3022 .E6 P38 1990,1990,"Eros, imitation, and the epic tradition /","Pavlock, Barbara.",X001689703,BOOK,6/30/96,9/14/15,STACKS,1,1,5,1,24
21013,2,ALDERMAN,STACKS,PA3022 .E6 P66 1981,1981,atti del convegno di Venezia 28-30 settembre 1977 / I Poemi epici rapsodici non omerici e la tradizione orale :,,X000680065,BOOK,6/28/96,12/26/06,STACKS,0,0,2,1,14
4353986,2,ALDERMAN,STACKS,PA3022 .E6 R66 2005,2005,Roman and Greek imperial epic poetry /,,X004913291,BOOK,3/13/06,3/19/07,CHECKEDOUT,0,0,1,1,2
309227,2,ALDERMAN,STACKS,PA3022 .E6 S8,1976,Studien zum antiken Epos /,,X000713448,BOOK,6/28/96,12/7/16,STACKS,2,1,4,1,13
2068356,2 14,ALDERMAN,STACKS,PA3022 .E6 T66 1992,1992,Reading epic : an introduction to the ancient narratives /,"Toohey, Peter,",X002213416,BOOK,6/30/96,8/17/16,STACKS,2,5,1,1,25
2023083,2,ALDERMAN,STACKS,PA3022 .E6 U54 1992,1992,L'Univers épique : rencontres avec l'antiquité classique II /,,X002166189,BOOK,6/30/96,2/22/18,STACKS,1,0,0,1,4
1868095,2 14,ALDERMAN,STACKS,PA3022 .E6 V36 1992,1992,the second self and the hero's journey in ancient epic / Somewhere I have never travelled :,"Van Nortwick, Thomas,",X002012662,BOOK,6/30/96,1/3/13,STACKS,1,0,1,1,33
6220738,2,ALDERMAN,STACKS,PA3022 .E6 V69 2011,2011,manifestations auctoriales dans l'épopée gréco-latine. Actes du colloque organisé les 13 et 14 novembre 2008 par l'université Lyon 3 / Vox poetae :,,X031635715,BOOK,2/26/14,4/16/14,CHECKEDOUT,1,0,0,1,1
3817511,2,ALDERMAN,STACKS,PA3022 .I35 I35 2001,2001,essays on a poetic tradition from Archaic Greece to the late Roman Empire / Iambic ideas :,,X004588216,BOOK,2/26/02,10/17/17,STACKS,5,30,5,1,43
2865806,2,ALDERMAN,STACKS,PA3022 .P3 H83 1998,1998,The pipes of Pan : intertextuality and literary filiation in the pastoral tradition from Theocritus to Milton /,"Hubbard, Thomas K.",X004220071,BOOK,12/28/98,5/13/18,CHECKEDOUT,3,6,1,1,36
170474,2,ALDERMAN,STACKS,PA3022 .P3 S4,1981,essays on Theocritus and Virgil / Poetry and myth in ancient pastoral :,"Segal, Charles,",X000323055,BOOK,6/28/96,8/14/15,STACKS,1,7,2,1,37
135801,2,ALDERMAN,STACKS,PA3022 .P75 R3 1982,1982,The classical priamel from Homer to Boethius /,"Race, William H.",X000853141,BOOK,6/28/96,10/16/08,CHECKEDOUT,0,0,1,1,15
4596683,2,ALDERMAN,STACKS,PA3022 .S28 R67 2007,2007,the poetics of ancient satire / Making mockery :,"Rosen, Ralph Mark.",X030103752,BOOK,6/5/07,5/20/18,CHECKEDOUT,3,6,1,1,14
1679990,2,ALDERMAN,STACKS,PA3024 .A4 1987,1987,Viaggio nel teatro classico /,"Albini, Umberto.",X001787933,BOOK,6/30/96,1/1/00,STACKS,0,0,1,1,0
2070869,2,ALDERMAN,STACKS,PA3024 .A57 1992,1992,Antike Dramentheorien und ihre Rezeption/,,X002212544,BOOK,6/30/96,1/25/11,STACKS,0,0,0,1,6
2408066,2,ALDERMAN,STACKS,PA3024 .C75 1995,1995,The context of ancient drama /,"Csapo, Eric.",X002600571,BOOK,7/1/96,10/16/18,CHECKEDOUT,4,6,8,1,49
1945207,2,ALDERMAN,STACKS,PA3024 .D73 1993,1993,comparative and critical essays / Drama and the classical heritage :,,X002280979,BOOK,6/30/96,4/22/07,STACKS,0,0,2,1,11
2919023,2,ALDERMAN,STACKS,PA3024 .G37 1997,1997,La Parola e la scena : studi sul teatro antico da Eschilo a Plauto /,"Garzya, Antonio.",X004320963,BOOK,6/9/99,1/1/00,STACKS,0,0,0,1,0
3899624,2,ALDERMAN,STACKS,PA3024 .G74 2002,2002,translation and performance / Greek and Roman drama :,,X004668667,BOOK,12/5/02,1/6/15,STACKS,2,0,0,1,6
1357904,2,ALDERMAN,STACKS,PA3024 .H3 1948,1948,A handbook of classical drama /,"Harsh, Philip Whaley,",X000028959,BOOK,6/30/96,4/20/16,STACKS,2,8,0,1,12
1357904,2,ALDERMAN,STACKS,PA3024 .H3 1948,1948,A handbook of classical drama /,"Harsh, Philip Whaley,",X030593424,BOOK,6/30/96,1/1/00,STACKS,0,0,2,1,0
998866,2,ALDERMAN,STACKS,PA3024 .H35 1967,1967,"The handbook of classical drama,","(Richmond Yancey), Hathorn, Richmond Y.",X030507224,BOOK,6/29/96,4/20/16,STACKS,1,3,1,1,4
998867,2,ALDERMAN,STACKS,PA3024 .M6 1890,1890,The ancient classical drama;,"Moulton, Richard G. (Richard Green),",X032011346,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
998867,2,ALDERMAN,STACKS,PA3024 .M6 1890a,1890,The ancient classical drama;,"Moulton, Richard G. (Richard Green),",X000469028,BOOK,6/29/96,9/6/99,STACKS,0,0,0,1,1
998869,2,ALDERMAN,STACKS,PA3024 .M6 1898,1898,The ancient classical drama;,"Moulton, Richard G. (Richard Green),",X032011347,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
4327169,2,ALDERMAN,STACKS,PA3024 .M84 2005,2005,Studien zum antiken Drama /,"Mueller-Goldingen, Christian.",X004956513,BOOK,11/11/05,1/3/06,STACKS,0,0,0,1,1
3800717,2,ALDERMAN,STACKS,PA3024 .S58 2000,2000,Skenika : Beiträge zum antiken Theater und seiner Rezeption : Festschrift zum 65. Geburtstag von Horst-Dieter Blume /,,X004606268,BOOK,12/20/01,10/24/03,STACKS,0,0,0,1,1
4229019,2,ALDERMAN,STACKS,PA3024 .T43 2003,2003,"poetica e politica nel dramma attico del quinto secolo ; atti del Convegno internazionale, Siracusa, 19-22 settembre 2001. Il teatro e la città :",,X004874332,BOOK,3/2/05,11/16/06,STACKS,0,0,0,1,1
1536,2,ALDERMAN,STACKS,PA3024 .T45 1983,1983,actes du colloque de Strasbourg 5-7 novembre 1981. Théâtre et spectacles dans l'antiquité :,,X000835425,BOOK,6/28/96,4/15/14,STACKS,0,0,2,1,4
2235497,2,ALDERMAN,STACKS,PA3024 .T47 1993,1993,Theater and society in the classical world /,,X002314859,BOOK,7/1/96,2/26/18,CHECKEDOUT,3,3,8,1,45
2341593,2,ALDERMAN,STACKS,PA3024 .T475 1994,1994,Le théâtre antique et sa réception : hommage à Walter Spoerri /,,X002574216,BOOK,7/1/96,4/11/16,STACKS,1,0,0,1,2
4815223,2,ALDERMAN,STACKS,PA3024 .W43 2008,2008,Demons and dancers : performance in late antiquity /,"Webb, Ruth,",X030474482,BOOK,1/27/09,10/24/16,CHECKEDOUT,3,3,1,1,7
607494,2,ALDERMAN,STACKS,PA3025 .A5 1965,1965,Classical drama and its influence; essays presented to H. D. F. Kitto.,"Anderson, Michael,",X000855493,BOOK,6/29/96,9/5/02,STACKS,0,0,3,1,5
4290868,2,ALDERMAN,STACKS,PA3025 .B56 2005,2005,The Faber pocket guide to Greek and Roman drama /,"Burgess, John,",X004833439,BOOK,7/5/05,8/10/05,STACKS,0,0,0,1,1
693436,2,ALDERMAN,STACKS,PA3025 .D73 1984,1984,Dramat staro?ytny /,,X001227929,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
315182,2,ALDERMAN,STACKS,PA3025 .S7,1968,Studien zum antiken Drama; unter besonderer Berücksichtigung des Bühnenspiels.,"Steidle, Wolf.",X000474334,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
4618909,2,ALDERMAN,STACKS,PA3026 .D57 2007,2007,Diritto e teatro in Grecia e a Roma /,,X030087957,BOOK,8/21/07,1/1/00,STACKS,0,0,0,1,0
758020,2,ALDERMAN,STACKS,PA3026 .J8 1972,1972,Pompa diaboli; die lateinischen Kirchenväter und das antike Theater /,"Juergens, H.",X001206353,BOOK,6/29/96,12/19/01,CHECKEDOUT,0,0,0,1,2
5316507,2,ALDERMAN,STACKS,PA3026 .V36 2011,2011,classical tragedy on Greek prison islands / Theatre of the condemned :,"Van Steen, Gonda Aline Hector,",X030817669,BOOK,3/31/11,4/4/11,STACKS,0,0,0,1,0
4876047,2,ALDERMAN,STACKS,PA3027 .N67 2009,2009,Neoclassical tragedy in Elizabethan England /,"Norland, Howard B.",X030467005,BOOK,5/12/09,8/17/16,STACKS,2,1,0,1,3
4219720,2,ALDERMAN,STACKS,PA3027 .W55 2004,2004,Mocked with death : tragic overliving from Sophocles to Milton /,"Wilson, Emily R.,",X004809781,BOOK,1/11/05,9/4/18,CHECKEDOUT,4,5,1,1,14
4730553,2,ALDERMAN,STACKS,PA3028 .C53 2006,2007,I luoghi comuni della commedia antica /,"Ciclo ""Hoc argumentum-- sicilicissitat, incontri siciliani sulla commedia antica""",X030264123,BOOK,6/11/08,1/1/00,STACKS,0,0,0,1,0
154760,2,ALDERMAN,STACKS,PA3028 .D5 1980,1980,Die Strukturelemente der Intrige in der griechisch-römischen Komödie /,"Dieterle, Arnulf.",X000273520,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
441028,2,ALDERMAN,STACKS,PA3028 .H6 1973,1973,Der Bramarbas in der antiken Komödie/,"Hofmann, Walter,",X001150159,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
66075,2 3,ALDERMAN,STACKS,PA3028 .H86 1985,1985,The new comedy of Greece and Rome /,"(Richard L.) Hunter, R. L.",X000955170,BOOK,6/28/96,5/2/18,CHECKEDOUT,2,2,3,1,64
4369753,2,ALDERMAN,STACKS,PA3028 .M38 2005,2005,Kleine Geschichte der antiken Komödie /,"Maurach, Gregor.",X030036812,BOOK,5/30/06,1/1/00,STACKS,0,0,0,1,0
149098,2,ALDERMAN,STACKS,PA3028 .M8,1974,"Arbeiten über Humor u. Witz, Komik u. Komödie d. Antike : Andreas Thierfelder z. 70. Geburtstag am 15. Juni 1973 / Musa iocosa :",,X001172675,BOOK,6/28/96,4/10/09,STACKS,0,0,2,1,5
6219673,2,ALDERMAN,STACKS,PA3028 .O87 2014,2014,The Oxford handbook of Greek and Roman comedy /,,X031625920,BOOK,2/19/14,5/2/18,CHECKEDOUT,5,5,0,1,10
3854810,2,ALDERMAN,STACKS,PA3028 .O88 2001,2001,"Oxford readings in Menander, Plautus, and Terence /",,X006126931,BOOK,6/5/02,3/10/16,STACKS,3,0,2,1,24
2759393,2,ALDERMAN,STACKS,PA3028 .S33 1997,1997,The forensic stage : settling disputes in Graeco-Roman New Comedy /,"Scafuro, Adele C.",X004053823,BOOK,1/21/98,2/26/18,CHECKEDOUT,2,1,1,1,5
2237097,2,ALDERMAN,STACKS,PA3028 .S88 1993,1993,Ancient comedy : the war of the generations /,"Sutton, Dana Ferrin.",X002315516,BOOK,7/1/96,5/5/15,STACKS,1,0,1,1,62
2052356,2,ALDERMAN,STACKS,PA3028 .W35 1992,1992,Streitszenen in der griechischen und römischen Komödie /,"Wallochny, Beatrix.",X002157623,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,0
1653436,2,ALDERMAN,STACKS,PA3029 .P86 1988,1988,"Il mimo anonimo : forma di spettacolo ""popolare"" d'età ellenistico-romana /","Puppini, Patrizia.",X001923252,BOOK,6/30/96,1/1/00,STACKS,0,0,1,1,1
2025514,2,ALDERMAN,STACKS,PA303 .B57 1991,1991,La détermination du nom en grec classique /,"Biraud, Michèle.",X002175696,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,1
2460766,2,ALDERMAN,STACKS,PA303 .C5 1979,1979,La formation des noms en grec ancien /,"Chantraine, Pierre,",X002673554,BOOK,7/1/96,4/9/13,STACKS,1,1,1,1,11
779972,2,ALDERMAN,STACKS,PA303 .M37 1985,1985,Morfologia greca /,"Marinone, Nino.",X001278681,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
226144,2,ALDERMAN,STACKS,PA3030 .A5,1954,Le dialogue antique; structure et présentation.,"Andrieu, J.",X000844189,BOOK,6/28/96,1/22/02,STACKS,0,0,1,1,3
7649801,2,ALDERMAN,STACKS,PA3030 .F67 2015,2015,Formes et genres du dialogue antique /,,X032114894,BOOK,7/25/18,8/8/18,CHECKEDOUT,1,0,0,1,1
481948,2,ALDERMAN,STACKS,PA3030 .H5 1963 V.1,1963,Der Dialog; ein literarhistorischer Versuch.,"Hirzel, Rudolf,",X000540954,BOOK,6/29/96,2/19/15,STACKS,1,0,3,1,6
481948,2,ALDERMAN,STACKS,PA3030 .H5 1963 V.2,1963,Der Dialog; ein literarhistorischer Versuch.,"Hirzel, Rudolf,",X000540926,BOOK,6/29/96,2/19/15,STACKS,1,0,1,1,1
44256,2,ALDERMAN,STACKS,PA3031 .G7 P3 1984,1984,The Dialogues of Gregory the Great in their late antique cultural background /,"(Joan Margaret), Petersen, Joan M.",X001023335,BOOK,6/28/96,5/3/14,STACKS,1,0,0,1,4
5915579,2,ALDERMAN,STACKS,PA3031 .K66 2012,2012,the literature of food and the symposium in Greco-Roman and early Christian culture / Saints and symposiasts :,"König, Jason.",X030845127,BOOK,1/16/13,10/23/18,CHECKEDOUT,2,37,0,1,39
2151478,2,ALDERMAN,STACKS,PA3032 .H65 1993,1993,eine Einführung / Die antike Fabel :,"Holzberg, Niklas.",X002310319,BOOK,7/1/96,6/14/99,STACKS,0,0,0,1,4
3778599,2,ALDERMAN,STACKS,PA3032 .H65 2001,2001,eine Einführung / Die antike Fabel :,"Holzberg, Niklas.",X004561666,BOOK,9/24/01,10/24/01,STACKS,0,0,0,1,1
3910166,2,ALDERMAN,STACKS,PA3032 .H65 2002,2002,an introduction / The ancient fable :,"Holzberg, Niklas.",X004660716,BOOK,1/14/03,1/3/13,STACKS,1,0,1,1,5
998871,2,ALDERMAN,STACKS,PA3032 .P8,1973,Le origini della favolistica classica.,"Pugliarello, Mariarosaria.",X004520421,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
112189,2,ALDERMAN,STACKS,PA3032 .R6 v.1 pt.1,1900,Historia de la fábula greco-latina /,"Adrados, Francisco Rodríguez,",X000778457,BOOK,6/28/96,10/19/09,STACKS,0,0,1,1,3
112189,2,ALDERMAN,STACKS,PA3032 .R6 v.1 pt.2,1900,Historia de la fábula greco-latina /,"Adrados, Francisco Rodríguez,",X000778458,BOOK,6/28/96,10/19/09,STACKS,0,0,1,1,3
2952291,2,ALDERMAN,STACKS,PA3032 .R613 1999 v.1,1999,History of the Graeco-Latin fable /,"Adrados, Francisco Rodríguez,",X004255248,BOOK,10/4/99,5/4/17,STACKS,1,1,0,1,7
2952291,2,ALDERMAN,STACKS,PA3032 .R613 1999 v.2,1999,History of the Graeco-Latin fable /,"Adrados, Francisco Rodríguez,",X004415233,BOOK,8/9/00,5/4/17,STACKS,1,1,0,1,11
2952291,2,ALDERMAN,STACKS,PA3032 .R613 1999 v.3,1999,History of the Graeco-Latin fable /,"Adrados, Francisco Rodríguez,",X004657001,BOOK,2/25/03,5/4/17,STACKS,1,1,0,1,4
3493344,2,ALDERMAN,STACKS,PA3033 .F67 1998,1998,"Forme della parodia, parodia delle forme nel mondo greco e latino : atti del convegno Napoli, 9 maggio 1995 /",,X004469244,BOOK,2/1/00,11/15/13,STACKS,1,0,2,1,5
2264891,2,ALDERMAN,STACKS,PA3033 .K54 1937a,1967,Die Gebetsparodie in der Antike /,"Kleinknecht, Hermann,",X002421835,BOOK,7/1/96,5/14/16,STACKS,1,3,0,1,6
2237764,2,ALDERMAN,STACKS,PA3033 .R44 1993,1993,Ancient Menippean satire /,"Relihan, Joel C.",X002314734,BOOK,7/1/96,5/12/18,STACKS,2,6,1,1,32
4228736,2,ALDERMAN,STACKS,PA3033 .S28 2005,2005,Satiric advice on women and marriage : from Plautus to Chaucer /,,X004810192,BOOK,3/1/05,3/17/15,STACKS,2,2,2,1,12
204455,2,ALDERMAN,STACKS,PA3033 .V3 1966,1965,"Studies in classical satire and related literary theory,","Van Rooy, C. A.,",X000774531,BOOK,6/28/96,5/12/18,STACKS,1,1,0,1,7
1952133,2,ALDERMAN,STACKS,PA3033 .W44 1991,1991,Humor in der Antike /,"Weeber, Karl-Wilhelm.",X002117174,BOOK,6/30/96,7/24/07,STACKS,0,0,0,1,3
3858007,2,ALDERMAN,STACKS,PA3035 .G65 2002,2002,The Invention of prose /,"Goldhill, Simon.",X006133690,BOOK,6/20/02,7/9/18,STACKS,1,9,0,1,16
998872,2,ALDERMAN,STACKS,PA3035 .N6 1898 V.1,1898,Die antike kunstprosa vom XI jahr hundert v. Chr. bis in die zeit der renaissance.,"Norden, Eduard,",X000494494,BOOK,6/29/96,10/10/16,STACKS,1,0,1,1,21
998872,2,ALDERMAN,STACKS,PA3035 .N6 1898 v.2,1898,Die antike kunstprosa vom XI jahr hundert v. Chr. bis in die zeit der renaissance.,"Norden, Eduard,",X002015567,BOOK,6/29/96,10/19/09,STACKS,0,0,0,1,23
1262861,2,ALDERMAN,STACKS,PA3035 .N6 1909 v.1,1909,Die antike Kunstprosa vom VI. Jahrhundert V. Chr. bis in die Zeit der Renaissance /,"Norden, Eduard,",X001177577,BOOK,6/30/96,8/6/13,STACKS,2,0,2,1,37
1262861,2,ALDERMAN,STACKS,PA3035 .N6 1909 v.2,1909,Die antike Kunstprosa vom VI. Jahrhundert V. Chr. bis in die Zeit der Renaissance /,"Norden, Eduard,",X001817479,BOOK,6/30/96,8/6/13,STACKS,2,0,2,1,23
4579532,2,ALDERMAN,STACKS,PA3037 .A38 2006,2006,Advice and its rhetoric in Greece and Rome /,,X030087690,BOOK,5/18/07,3/7/14,STACKS,2,1,2,1,7
3725896,2,ALDERMAN,STACKS,PA3038 .A6615 2001,2001,Im Garten der Rhetorik : die Kunst der Rede in der Antike /,"Andersen, Øivind.",X004585460,BOOK,6/12/01,1/1/00,STACKS,0,0,0,1,0
562582,2,ALDERMAN,STACKS,PA3038 .C55,1957,Rhetoric in Greco-Roman education.,"Clark, Donald Lemen,",X000238639,BOOK,6/29/96,12/11/17,STACKS,1,0,0,1,111
562582,2,ALDERMAN,STACKS,PA3038 .C55,1957,Rhetoric in Greco-Roman education.,"Clark, Donald Lemen,",X004308222,BOOK,4/8/99,4/28/14,STACKS,3,1,1,1,31
317203,3,CLEMONS,BY-REQUEST,PA3038 .C55 1977,1977,Rhetoric in Greco-Roman education /,"Clark, Donald Lemen,",X000133491,BOOK,6/28/96,11/12/11,BY-REQUEST,0,0,0,1,18
5513750,2,ALDERMAN,STACKS,PA3038 .C555 2010,2010,"l'utilisation de l'histoire dans la rhétorique ancienne de l'époque hellénistique à l'antiquité tardive : actes du colloque international de Montpellier, 18-20 octobre 2007 / Clio sous le regard d'Hermès :",,X031191025,BOOK,12/14/11,4/9/18,CHECKEDOUT,2,0,2,1,2
2630675,2,ALDERMAN,STACKS,PA3038 .D47 1996,1996,La rhétorique antique : l'art de persuader /,"Desbordes, Françoise.",X006038626,BOOK,11/19/96,6/28/01,CHECKEDOUT,0,0,0,1,4
659808,2,ALDERMAN,STACKS,PA3038 .H44 1982,1982,Antike Theorien über Entwicklung und Verfall der Redekunst /,"Heldmann, Konrad.",X000619922,BOOK,6/29/96,12/29/97,STACKS,0,0,0,1,3
7250401,2,ALDERMAN,STACKS,PA3038 .I445 2016,2016,az ?tin t? Mad?nah : bar?ras?-i ta?b?q?-i fann-i kha??bah-?i Y?n?n va R?m-i b?st?n va bal?ghat-i Isl?m? t? qarn-i panjum-i Hijr? / Bal?ghat :,"?Im?rat??muqaddam, D?v?d,",X031846965,BOOK,10/10/17,1/1/00,STACKS,0,0,0,1,0
2381086,2,ALDERMAN,STACKS,PA3038 .K46 1994,1994,A new history of classical rhetoric /,"(George Alexander), Kennedy, George A.",X002577285,BOOK,7/1/96,3/14/18,CHECKEDOUT,4,5,4,1,78
2381086,2,ALDERMAN,STACKS,PA3038 .K46 1994,1994,A new history of classical rhetoric /,"(George Alexander), Kennedy, George A.",X002737427,BOOK,7/1/96,5/5/16,CHECKEDOUT,5,2,1,1,57
3809184,2,ALDERMAN,STACKS,PA3038 .O73 2001,2001,The orator in action and theory in Greece and Rome /,,X004593416,BOOK,1/29/02,11/27/17,STACKS,1,0,3,1,8
6567545,2,ALDERMAN,STACKS,PA3038 .P458 2015,2015,Epideictic rhetoric : questioning the stakes of ancient praise /,"Pernot, Laurent,",X031711741,BOOK,6/10/15,3/6/16,STACKS,2,1,0,1,3
4295474,2,ALDERMAN,STACKS,PA3038 .P46 2005,2005,Rhetoric in antiquity /,"Pernot, Laurent.",X004858158,BOOK,8/2/05,11/30/17,CHECKEDOUT,3,4,2,1,13
6551615,2,ALDERMAN,STACKS,PA3038 .P75 2013,2013,Profession and performance : aspects of oratory in the Greco-Roman world /,,X031726887,BOOK,5/5/15,1/1/00,STACKS,0,0,0,1,0
2695799,2,ALDERMAN,STACKS,PA3038 .P76 1995,1995,Prolegomenon sylloge /,,X004119298,BOOK,6/16/97,6/27/02,STACKS,0,0,0,1,1
7224062,2,ALDERMAN,STACKS,PA3038 .R47 2017,2017,"images, metatexts and interpretation / Rhetorical strategies in late antique literature :",,X031811560,BOOK,8/21/17,11/20/17,CHECKEDOUT,1,0,0,1,1
1307177,2,ALDERMAN,STACKS,PA3038 .R48 1985,1985,Retorica e storia nella cultura classica /,,X001489383,BOOK,6/30/96,12/29/97,STACKS,0,0,0,1,4
7167345,2,ALDERMAN,STACKS,PA3038 .T45 2017,2017,The theatre of justice : aspects of performance in Greco-Roman oratory and rhetoric /,,X031815205,BOOK,7/20/17,10/2/18,CHECKEDOUT,1,0,0,1,1
2264983,2,ALDERMAN,STACKS,PA3038 .V65 1987,1987,Die Rhetorik der Griechen und Römer in systematischer Übersicht /,"Volkmann, Richard von,",X002423662,BOOK,7/1/96,10/19/09,STACKS,0,0,3,1,29
3954476,2,ALDERMAN,STACKS,PA3040 .A46 2003,2003,The ancient novel and beyond /,,X004706140,BOOK,7/22/03,4/24/18,STACKS,1,1,1,1,19
6133928,2,ALDERMAN,STACKS,PA3040 .A464 2012,2013,The ancient novel and early Christian and Jewish narrative : fictional intersections /,,X031574427,BOOK,9/17/13,9/20/18,CHECKEDOUT,1,0,2,1,1
6417794,2,ALDERMAN,STACKS,PA3040 .A465 2014,2014,The ancient novel and the frontiers of genre /,,X031715153,BOOK,10/9/14,1/1/00,STACKS,0,0,0,1,0
667641,2,ALDERMAN,STACKS,PA3040 .A47 1984,1984,Ancient fiction : the novel in the Greaco-Roman world /,"Anderson, Graham.",X000822156,BOOK,6/29/96,5/15/14,STACKS,0,4,0,1,32
181617,2,ALDERMAN,STACKS,PA3040 .A48,1982,Eros sophistes : ancient novelists at play /,"Anderson, Graham.",X000489248,BOOK,6/28/96,4/13/14,STACKS,2,0,2,1,9
2726793,2,ALDERMAN,STACKS,PA3040 .A57 1997,1997,Der Antike Roman und seine mittelalterliche Rezeption /,,X004228315,BOOK,10/21/97,12/15/15,STACKS,1,0,1,1,2
2726792,2,ALDERMAN,STACKS,PA3040 .A77 1996,1996,Ars narrandi : scritti di narrativa antica in memoria di Luigi Pepe /,,X006044430,BOOK,10/21/97,9/24/12,STACKS,1,0,1,1,2
4717721,2,ALDERMAN,STACKS,PA3040 .A98 2006,2006,"Authors, authority and interpreters in the ancient novel : essays in honor of Gareth L. Schmeling /",,X030406751,BOOK,5/8/08,12/10/15,STACKS,2,0,2,1,4
1855167,2,ALDERMAN,STACKS,PA3040 .B54 1991,1991,La création romanesque dans la littérature grecque à l'époque impériale /,"Billault, Alain.",X002034622,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,1
4728197,2,ALDERMAN,STACKS,PA3040 .C36 2008,2008,The Cambridge companion to the Greek and Roman novel /,,X030279125,BOOK,6/2/08,2/10/17,CHECKEDOUT,4,12,0,1,20
5721738,2,ALDERMAN,STACKS,PA3040 .F53 2011 v.1,2011,Fictional traces : receptions of the ancient novel /,,X030876817,BOOK,7/20/12,1/1/00,STACKS,0,0,0,1,0
5721738,2,ALDERMAN,STACKS,PA3040 .F53 2011 v.2,2011,Fictional traces : receptions of the ancient novel /,,X030876816,BOOK,7/20/12,1/1/00,STACKS,0,0,0,1,0
998873,2,ALDERMAN,STACKS,PA3040 .G3,1972,Los orígenes de la novela,"García Gual, Carlos,",X000209399,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
2394876,2 3,ALDERMAN,STACKS,PA3040 .G65 1995,1995,ancient erotic fiction and the history of sexuality / Foucault's virginity :,"Goldhill, Simon.",X002737479,BOOK,7/1/96,7/22/15,STACKS,6,3,5,1,18
4371456,2,ALDERMAN,STACKS,PA3040 .G73 2006,2006,"forme, testi, problemi / Il romanzo antico :","Graverini, Luca.",X030086539,BOOK,6/7/06,8/23/06,STACKS,0,0,2,1,2
4645277,2,ALDERMAN,STACKS,PA3040 .G74 2007,2007,parallel readings / The Greek and the Roman novel :,,X030279778,BOOK,11/5/07,7/25/16,CHECKEDOUT,4,0,1,1,6
645713,2 14,ALDERMAN,STACKS,PA3040 .H29 1983,1983,The novel in antiquity /,"Hägg, Tomas.",X000543644,BOOK,6/29/96,5/14/13,STACKS,1,5,0,1,31
