Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Number of Items,Item Legacy Total Charges
4899951,2,ALDERMAN,STACKS,DC34 .N65 2007,2007,"À quoi sert ""l'identité nationale"" /","Noiriel, Gérard.",X030595738,BOOK,8/13/09,5/5/16,CHECKEDOUT,0,4,0,1,7
6147338,2,ALDERMAN,STACKS,DC34 .N67 2013,2013,Recherches de la France /,"Nora, Pierre.",X031602257,BOOK,10/17/13,1/1/00,STACKS,0,0,0,1,0
321035,2,ALDERMAN,STACKS,DC34 .O43,1976,Une certaine idée des Français /,"Ollivier, Jean-Paul,",X000698975,BOOK,6/28/96,1/1/00,STACKS,0,0,2,1,0
416338,2,ALDERMAN,STACKS,DC34 .P48,1976,Le mal français /,"Peyrefitte, Alain,",X000164521,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
416338,2,ALDERMAN,STACKS,DC34 .P48,1976,Le mal français /,"Peyrefitte, Alain,",X001704149,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,1
181051,2 3,ALDERMAN,STACKS,DC34 .P4813 1981,1981,The trouble with France /,"Peyrefitte, Alain,",X000322559,BOOK,6/28/96,1/1/00,STACKS,0,0,1,1,2
289083,2,ALDERMAN,STACKS,DC34 .P483 T59,1977,Le contre-mal français /,"Tixier-Vignancour, Jean-Louis,",X000225203,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
1805500,2,ALDERMAN,STACKS,DC34 .P485 M54 1990,1990,Déracinés /,"Michel-Chich, Danielle.",X002021593,BOOK,6/30/96,4/23/03,STACKS,0,0,0,1,16
2145130,2,ALDERMAN,STACKS,DC34 .P88 1993,1993,"contribution à l'étude des nationalismes / Chauvin, le soldat-laboureur :","Puymège, Gérard de.",X002310922,BOOK,7/1/96,1/1/00,STACKS,0,0,0,1,1
253559,2,ALDERMAN,STACKS,DC34 .Q84,1978,essai sur les mouvements régionaux / Jeux interdits à la frontière :,"Quéré, Louis,",X001477482,BOOK,6/28/96,3/14/09,STACKS,0,0,0,1,1
1847895,2,ALDERMAN,STACKS,DC34 .R33 1991,1991,"Race, discourse, and power in France /",,X001979902,BOOK,6/30/96,4/27/11,STACKS,0,0,3,1,50
4073029,2,ALDERMAN,STACKS,DC34 .R335 2004,2004,Race in France : interdisciplinary perspectives on the politics of difference /,,X004802266,BOOK,10/5/04,4/9/13,STACKS,2,0,0,1,24
4850746,2,ALDERMAN,STACKS,DC34 .R48 2009,2009,"Révolutions et mythes identitaires : mots, violences, mémoire /",,X030568574,BOOK,3/12/09,1/1/00,STACKS,0,0,0,1,0
4354961,2,ALDERMAN,STACKS,DC34 .R49 2006,2006,paradigme racial et idéologie républicaine (1860-1930) / La république raciale :,"Reynaud Paligot, Carole.",X030006889,BOOK,3/16/06,1/8/08,STACKS,0,0,0,1,2
943996,2,ALDERMAN,STACKS,DC34 .R6,1928,Le Français.,"Rivière, Jacques,",X031881805,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
6735175,2,ALDERMAN,STACKS,DC34 .S26 1995,1995,La France sensible /,"Sansot, Pierre.",X031741153,BOOK,6/7/16,3/1/17,STACKS,1,2,0,1,3
2390310,2,ALDERMAN,STACKS,DC34 .S338 1994,1994,"Les Hexagons : en treize leçons portant sur les mots, les m?urs, les mythes, les avatars et les métamorphoses des Français d'aujourd'hui /","Schifres, Alain.",X002600943,BOOK,7/1/96,1/10/05,STACKS,0,0,1,1,3
243640,2,ALDERMAN,STACKS,DC34 .S4,1965,La France des minorités.,"Sérant, Paul,",X000683368,BOOK,6/28/96,4/23/03,STACKS,0,0,3,1,6
6502099,2,ALDERMAN,STACKS,DC34 .T35 2013,2013,essai / La psychose immigrationniste :,"Taillefer, Aymeric.",X031719975,BOOK,2/9/15,3/21/16,STACKS,1,2,0,1,3
6264737,2,ALDERMAN,STACKS,DC34 .T38 2014,2014,Paroles de liberté /,"Taubira, Christiane,",X031646101,BOOK,6/9/14,7/3/14,STACKS,1,0,1,1,1
6264748,2,ALDERMAN,STACKS,DC34 .T478 2013,2013,Chronique du racisme républicain /,"Tevanian, Pierre,",X031640058,BOOK,6/9/14,3/21/16,STACKS,2,2,0,1,4
5342240,2,ALDERMAN,STACKS,DC34 .T488 2010,2010,Faire les Français : quelle identité nationale? /,"Thiesse, Anne-Marie.",X030823732,BOOK,4/29/11,4/28/16,STACKS,2,0,0,1,3
4896607,2,ALDERMAN,STACKS,DC34 .T73 2009,2009,Transnational spaces and identities in the francophone world /,,X030561609,BOOK,7/29/09,5/11/17,STACKS,4,14,1,1,24
1344968,2,ALDERMAN,STACKS,DC34 .T76 1988,1988,Le complexe de Marianne /,"Trouillas, Paul.",X001105005,BOOK,6/30/96,2/10/00,STACKS,0,0,3,1,11
4006805,2,ALDERMAN,STACKS,DC34 .V53 2004,2004,Histoire des Français venus d'ailleurs de 1850 à nos jours /,"Viet, Vincent.",X004779598,BOOK,3/24/04,5/13/11,STACKS,0,0,0,1,13
5280528,2,ALDERMAN,STACKS,DC34 .V53 2010,2010,Fragments d'identité française /,"Viard, Jean.",X030813132,BOOK,2/2/11,9/17/11,STACKS,0,0,0,1,2
1961019,2,ALDERMAN,STACKS,DC34 .W52 1992,1992,La France raciste /,"Wieviorka, Michel.",X002108314,BOOK,6/30/96,11/17/12,STACKS,1,0,1,1,41
2285797,2,ALDERMAN,STACKS,DC34 .W53,1967,"The formal French,","Wiley, William Leon.",X002437343,BOOK,7/1/96,1/1/00,STACKS,0,0,0,1,0
2135876,2,ALDERMAN,STACKS,DC34 .Y55 1993,1993,l'antiracisme et le roman national / Voyage au centre du malaise français :,"Yonnet, Paul,",X002252166,BOOK,7/1/96,5/11/06,STACKS,0,0,0,1,11
653498,2 14,ALDERMAN,STACKS,DC34 .Z45 1983,1983,The French /,"Zeldin, Theodore,",X000484384,BOOK,6/29/96,3/3/09,STACKS,0,0,2,1,28
5823022,2,ALDERMAN,STACKS,DC34.5 .A37 A5 2011,2011,De l'Afrique à la France : d'une génération à l'autre /,,X031231435,BOOK,10/19/12,5/27/13,STACKS,1,3,0,1,4
4632997,2,ALDERMAN,STACKS,DC34.5 .A37 B68 2007,2007,Race et esclavage dans la France de l'Ancien Régime /,"(Pierre H.) Boulle, P. H.",X030337863,BOOK,9/24/07,6/24/14,STACKS,0,0,2,1,2
5570471,2,ALDERMAN,STACKS,DC34.5 .A37 D43 2012,2012,"les migrants africains dans l'espace public en France, 1960-1995 / La parole immigrée :","Dedieu, Jean-Philippe.",X031218469,BOOK,3/11/12,1/1/00,STACKS,0,0,0,1,0
1256193,2,ALDERMAN,STACKS,DC34.5 .A37 F35 1986,1986,Les Africains noirs en France : des tirailleurs sénégalais aux ... blacks /,"Fall, Mar.",X001338811,BOOK,6/30/96,1/28/10,STACKS,0,0,0,1,23
5069226,2 3,ALDERMAN,STACKS,DC34.5 .A37 F745 2009,2009,identity and uprising in contemporary France / Frenchness and the African diaspora :,,X030563132,BOOK,12/10/09,5/10/16,STACKS,2,2,0,1,6
5069226,2 3,CLEMONS,BY-REQUEST,DC34.5 .A37 F745 2009,2009,identity and uprising in contemporary France / Frenchness and the African diaspora :,,X030525272,BOOK,12/1/09,6/6/11,BY-REQUEST,0,0,0,1,2
2402309,2,ALDERMAN,STACKS,DC34.5 .A37 G85 1994,1994,"France, terre d'accueil, terre de rejet : l'impossible intégration /","Guilao, Gamé.",X002591907,BOOK,7/1/96,1/20/10,STACKS,0,0,0,1,5
72997,2,ALDERMAN,STACKS,DC34.5 .A37 N38 1984,1984,Un regard noir /,"N'Djehoya, Blaise.",X001006117,BOOK,6/28/96,1/10/01,STACKS,0,0,3,1,7
2043564,2,ALDERMAN,STACKS,DC34.5 .A37 N53 1992,1992,Femmes d'Afrique noire en France : la vie partagée /,"Nicollet, Albert,",X002161925,BOOK,6/30/96,5/11/14,STACKS,1,1,0,1,10
7323233,2,ALDERMAN,STACKS,DC34.5 .A37 P46 2016,2017,Penser et écrire l'Afrique aujourd'hui /,Penser et écrire l'Afrique aujourd'hui (Conference),X031821793,BOOK,12/19/17,10/1/18,CHECKEDOUT,1,3,0,1,4
4467236,2,ALDERMAN,STACKS,DC34.5 .A37 T37 2006,2006,de 1914 à nos jours / Les Africains en France :,"Tardieu, Marc,",X030007641,BOOK,2/13/07,3/21/16,STACKS,1,2,0,1,8
2677657,2,ALDERMAN,STACKS,DC34.5 .A37 T55 1996,1996,d'un histoire à l'autre / Les Soninké en France :,"Timera, Mahamet.",X006038287,BOOK,4/3/97,4/9/07,STACKS,0,0,0,1,2
4217132,2,ALDERMAN,STACKS,DC34.5 .A4 A45 2004,2004,La bataille de France : la guerre d'Algérie en métropole /,"Amiri, Linda.",X004824830,BOOK,12/21/04,4/3/08,STACKS,0,0,2,1,4
2303430,2,ALDERMAN,STACKS,DC34.5 .A4 A55 1993,1993,L'émigration algérienne en France : histoire et problèmes culturels /,"Alimazighi, K.",X004007827,BOOK,7/1/96,4/26/10,STACKS,0,0,1,1,15
3768225,2,ALDERMAN,STACKS,DC34.5 .A4 B46 1999,1999,Vivre au paradis : D'une oasis à un bidonville /,"Benaïcha, Brahim.",X004502949,BOOK,8/10/01,2/3/11,STACKS,0,0,0,1,2
6080823,2,ALDERMAN,STACKS,DC34.5 .A4 B465 2013,2013,Française d'origine algérienne : une femme en quête de citoyenneté mondiale /,"Benamrane, Fatima.",X031611292,BOOK,6/15/13,1/1/00,STACKS,0,0,0,1,0
1351966,2,ALDERMAN,STACKS,DC34.5 .A4 B68 1987,1987,"Journal ""nationalité : immigré(e)"" /","Boukhedenna, Sakinna.",X001601687,BOOK,6/30/96,1/10/07,STACKS,0,0,1,1,12
3895353,2,ALDERMAN,STACKS,DC34.5 .A4 B685 2002,2002,Des harkis berbères de l'Aurès au nord de la France /,"Boulhaïs, Nordine,",X004652898,BOOK,11/11/02,9/4/08,STACKS,0,0,1,1,0
5412833,2,ALDERMAN,STACKS,DC34.5 .A4 C73 2011,2011,The Harkis : the wound that never heals /,"Crapanzano, Vincent,",X030975526,BOOK,9/10/11,11/2/11,STACKS,0,0,0,1,0
408419,2,ALDERMAN,STACKS,DC34.5 .A4 D7,1976,Les Dossiers noirs du racisme dans le Midi de la France /,,X000698976,BOOK,6/28/96,4/23/97,STACKS,0,0,2,1,4
6819902,2,ALDERMAN,STACKS,DC34.5 .A4 E43 2016,2016,"From empire to exile : history and memory within the pied-noir and harki communities, 1962-2012 /","Eldridge, Claire,",X031761141,BOOK,7/29/16,4/11/17,STACKS,1,0,1,1,1
46747,2,ALDERMAN,STACKS,DC34.5 .A4 G54 1984,1984,L'immigration algérienne en France /,"Gillette, Alain,",X000925081,BOOK,6/28/96,7/26/17,STACKS,0,0,1,1,21
78430,2,ALDERMAN,STACKS,DC34.5 .A4 H5 1985,1985,L'immigration algérienne en France : origenes et perspectives de non-retour /,"Hifi, Belkacem.",X001049337,BOOK,6/28/96,11/16/08,STACKS,0,0,0,1,9
11170,2,ALDERMAN,STACKS,DC34.5 .A4 J44 1984,1984,Hospitalité française : racisme et immigration maghrébine /,"Ben Jelloun, Tahar,",X000959465,BOOK,6/28/96,11/19/14,STACKS,0,0,1,1,18
2411462,2,ALDERMAN,STACKS,DC34.5 .A4 L35 1994,1994,Chroniques d'exil d'un écrivant /,"Lakehal, Mokhtar.",X006035103,BOOK,7/1/96,4/22/97,STACKS,0,0,0,1,1
6170879,2,ALDERMAN,STACKS,DC34.5 .A4 L96 2013,2013,Algerian families and the French welfare state during decolonization / The civilizing mission in the metropole :,"Lyons, Amelia H.,",X031621122,BOOK,12/14/13,1/1/00,STACKS,0,0,1,1,0
2708361,2,ALDERMAN,STACKS,DC34.5 .A4 M33 1997,1997,"Algerians in France, 1900-62 / Colonial migrants and racism :","MacMaster, Neil,",X006038417,BOOK,8/7/97,4/9/13,STACKS,1,0,6,1,35
6422848,2,ALDERMAN,STACKS,DC34.5 .A4 M47 2014,2014,"de l'Algérois a l'Aquitaine histoire d'une famille / Itinéraire d'un Harki , mon père :","Messahel, Michel.",X031648215,BOOK,10/17/14,1/1/00,STACKS,0,0,0,1,0
4078273,2,ALDERMAN,STACKS,DC34.5 .A4 S58 2004,2004,"Algeria in France : transpolitics, race, and nation /","Silverstein, Paul A.,",X004808138,BOOK,10/26/04,5/10/16,STACKS,3,4,7,1,43
1961023,2,ALDERMAN,STACKS,DC34.5 .A4 S76 1992,1992,Ils venaient d'Algérie : l'immigration algérienne en France (1912-1992) /,"Stora, Benjamin,",X002649339,BOOK,6/30/96,4/26/13,STACKS,1,1,0,1,33
5080326,2,ALDERMAN,STACKS,DC34.5 .A4 S76 2009,2009,"Les immigrés algériens en France : une histoire politique, 1912-1962 /","Stora, Benjamin,",X030694651,BOOK,1/13/10,2/3/11,STACKS,0,0,0,1,0
696366,2,ALDERMAN,STACKS,DC34.5 .A42 A44 1985,1985,"genèse et devenir d'une migration : colloque de Grenoble, 26 et 27 janvier 1983, Groupement de recherches coordonnées sur les migrations internationales, GRECO 13-C.N.R.S. / Les Algériens en France :",,X001162054,BOOK,6/29/96,11/16/08,STACKS,0,0,2,1,16
4717889,2,ALDERMAN,STACKS,DC34.5 .A42 B47 2008,2008,Les harkis dans la colonisation et ses suites /,"Besnaci-Lancou, Fatima.",X030244367,BOOK,5/9/08,3/29/09,STACKS,0,0,0,1,1
1353451,2,ALDERMAN,STACKS,DC34.5 .A42 B69 1984,1984,"La marche, traversée de la France profonde /",Bouzid.,X001544113,BOOK,6/30/96,3/4/09,STACKS,0,0,1,1,14
300411,2,ALDERMAN,STACKS,DC34.5 .A42 C46,1977,La deuxième génération d'immigrants dans la région Rhône Alpes (jeunes algériens et portugais) /,"Chazalette, Andrée.",X000225204,BOOK,6/28/96,4/30/06,STACKS,0,0,0,1,8
15680,2,ALDERMAN,STACKS,DC34.5 .A42 K37 1981,1981,ethnographie de nulle part / Réseaux d'immigrés :,"Katuszewski, Jacques.",X000681044,BOOK,6/28/96,11/28/01,STACKS,0,0,0,1,1
78723,2,ALDERMAN,STACKS,DC34.5 .A42 M43 1984,1984,"Les jeunes immigrés maghrébins de la deuxième génération, et/ou, La quête de l'identité /","Méchéri, Hervé-Frédéric.",X001016963,BOOK,6/28/96,1/4/17,STACKS,0,5,2,1,47
651510,2,ALDERMAN,STACKS,DC34.5 .A42 P53 1982,1982,Les Pieds-noirs /,,X000404180,BOOK,6/29/96,6/8/18,STACKS,0,0,0,1,15
4013077,2,ALDERMAN,STACKS,DC34.5 .A42 S2913 2004,2004,The suffering of the immigrant /,"Sayad, Abdelmalek.",X004743395,BOOK,3/8/04,5/17/16,STACKS,2,3,3,1,19
4793750,2 3,ALDERMAN,STACKS,DC34.5 .A44 G74 2008,2008,living in a small village in Brittany / I'll never be French (no matter what I do) :,"Greenside, Mark.",X030473646,BOOK,12/19/08,11/23/10,STACKS,0,0,0,1,4
4793750,2 3,CLEMONS,BY-REQUEST,DC34.5 .A44 G74 2008,2008,living in a small village in Brittany / I'll never be French (no matter what I do) :,"Greenside, Mark.",X030498978,BOOK,11/18/08,11/26/08,BY-REQUEST,0,0,0,1,2
7685835,2,ALDERMAN,STACKS,DC34.5 .A44 G74 2018,2018,(Not quite) Mastering the art of French living /,"Greenside, Mark,",X032220954,BOOK,9/7/18,9/11/18,STACKS,1,2,0,1,3
2831688,2 3 10,ALDERMAN,STACKS,DC34.5 .A44 L48 1998,1998,American tourists in France from Jefferson to the Jazz Age / Seductive journey :,"Levenstein, Harvey A.,",X004188520,BOOK,9/16/98,7/11/12,STACKS,1,0,2,1,9
4214622,2,ALDERMAN,STACKS,DC34.5 .A44 L49 2004,2004,We'll always have Paris : American tourists in France since 1930 /,"Levenstein, Harvey A.,",X004805142,BOOK,12/7/04,9/1/11,STACKS,0,0,1,1,26
4467940,3,CLEMONS,BY-REQUEST,DC34.5 .A44 L55 2007,2007,French seduction /,"Lipton, Eunice.",X030202576,BOOK,2/16/07,2/28/07,BY-REQUEST,0,0,0,1,2
3570487,2,ALDERMAN,STACKS,DC34.5 .A44 L57 2000,2000,French impressions : the adventures of an American family /,"Littell, John S.",X004421811,BOOK,11/2/00,1/3/06,STACKS,0,0,2,1,2
4124954,2,ALDERMAN,STACKS,DC34.5 .A46 B47 2004,2004,"Black skins, French voices : Caribbean ethnicity and activism in urban France /","Beriss, David.",X004808497,BOOK,11/2/04,6/23/14,STACKS,1,2,3,1,24
6160061,2,ALDERMAN,STACKS,DC34.5 .A67 F73 2013,2013,"treize siècles de présences du Maghreb, de la Turquie, d'Égypte, du Moyen-Orient & du Proche-Orient / La France arabo-orientale :",,X031580726,BOOK,11/16/13,1/9/16,STACKS,1,2,0,1,3
1601808,2,ALDERMAN,STACKS,DC34.5 .A7 K45 1986,1986,Archag Tchobanian et le mouvement arménophile en France /,"Khayadjian, Edmond.",X001616226,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,0
3880762,2,ALDERMAN,STACKS,DC34.5 .B55 B47 2002,2002,the exotic black other in jazz-age France / Ambivalent desire :,"Berliner, Brett A.,",X004635357,BOOK,8/20/02,11/17/11,STACKS,0,0,1,1,9
5723490,2,ALDERMAN,STACKS,DC34.5 .B55 B53 2012,2012,the history and politics of blackness / Black France/France noire :,,X031214297,BOOK,8/14/12,7/25/18,CHECKEDOUT,4,8,1,1,12
697392,2,ALDERMAN,STACKS,DC34.5 .B55 D49 1985,1985,"Les mouvements nègres en France, 1919-1939 /","Dewitte, Philippe,",X001181934,BOOK,6/29/96,12/3/10,STACKS,0,0,1,1,31
5484312,2,ALDERMAN,STACKS,DC34.5 .B55 F73 2011,2011,La France noire /,,X030958889,BOOK,11/7/11,5/10/16,STACKS,2,4,0,1,8
5824809,2,ALDERMAN,STACKS,DC34.5 .B55 G89 2010,2010,Aux Nègres de France : la patrie non reconnaissante /,"Gueye, Abdoulaye.",X031622629,BOOK,11/2/12,3/17/15,STACKS,1,1,0,1,2
5824796,2,ALDERMAN,STACKS,DC34.5 .B55 K68 2007,2007,L'échec de l'intégration des Noirs en France /,"Kouvibidila, Gaston-Jonas.",X031622630,BOOK,11/2/12,1/1/00,STACKS,0,0,0,1,0
5765153,2,ALDERMAN,STACKS,DC34.5 .B55 M33 2012,2012,Le sanglot de l'homme noir /,"Mabanckou, Alain,",X030848228,BOOK,9/7/12,9/5/18,CHECKEDOUT,2,5,0,1,7
5823024,2,ALDERMAN,STACKS,DC34.5 .B55 M65 2011,2011,lettre ouverte d'un Noir de France à Marianne / Un Noir en colère :,"Mokanda, Serg.",X031231322,BOOK,10/19/12,5/27/13,STACKS,1,4,0,1,5
4721072,2,ALDERMAN,STACKS,DC34.5 .B55 N35 2008,2008,essai sur une minorité française / La condition noire :,"Ndiaye, Pap.",X030367980,BOOK,5/21/08,10/24/16,STACKS,1,0,1,1,9
326925,2,ALDERMAN,STACKS,DC34.5 .B55 N38,1976,"Exil, connais pas /","N'Dongo, Sally.",X000698977,BOOK,6/28/96,3/4/09,STACKS,0,0,0,1,0
4403545,2,ALDERMAN,STACKS,DC34.5 .B55 N6 2006,2006,Etre noir en France au XVIIIe siècle /,"Noël, Erick.",X030159307,BOOK,10/2/06,7/26/18,CHECKEDOUT,1,0,1,1,1
5512671,2,ALDERMAN,STACKS,DC34.5 .B55 N64 2011 v.1,2011,Dictionnaire des gens de couleur dans la France moderne /,"Noël, Erick,",X031217510,BOOK,12/10/11,1/1/00,STACKS,0,0,0,1,0
5512671,2,ALDERMAN,STACKS,DC34.5 .B55 N64 2011 v.2,2011,Dictionnaire des gens de couleur dans la France moderne /,"Noël, Erick,",X031647789,BOOK,7/18/14,1/1/00,STACKS,0,0,0,1,0
5823027,2,ALDERMAN,STACKS,DC34.5 .B55 P36 2011,2011,"Conseil représentatif des associations noires : le CRAN, de l'espérance à l'utopie /","Pambou, Lucien,",X031231324,BOOK,10/19/12,12/14/12,STACKS,1,2,0,1,3
4449549,2,ALDERMAN,STACKS,DC34.5 .B55 T46 2007,2007,"Black France : colonialism, immigration, and transnationalism /","Thomas, Dominic Richard David.",X030114466,BOOK,12/19/06,10/1/18,CHECKEDOUT,2,13,2,1,24
5824795,2,ALDERMAN,STACKS,DC34.5 .B55 Y33 2007,2007,Noirs de France /,"Yade-Zimet, Rama,",X031622610,BOOK,11/2/12,1/1/00,STACKS,0,0,0,1,0
5824808,2,ALDERMAN,STACKS,DC34.5 .B55 Z54 2008,2008,Réflexions sur la question noire : réponse à Gaston Kelman /,"Zika, Jean-Roger.",X030854115,BOOK,11/2/12,1/1/00,STACKS,0,0,0,1,0
4800111,2,ALDERMAN,STACKS,DC34.5 .B75 T47 2008,2008,visitors and residents since the Revolution / The British in France :,"Thorold, Peter.",X030473692,BOOK,12/3/08,1/27/09,STACKS,0,0,0,1,0
4376369,2,ALDERMAN,STACKS,DC34.5 .B8 T62 2002,2002,Devoirs et délices : une vie de passeur /,"Todorov, Tzvetan,",X030121791,BOOK,6/28/06,1/1/00,STACKS,0,0,0,1,0
4796030,2,ALDERMAN,STACKS,DC34.5 .B8 T6213 2008,2008,the life of a go-between / Duties and delights :,"Todorov, Tzvetan,",X030277833,BOOK,11/20/08,1/22/09,STACKS,0,0,0,1,1
2638633,2,ALDERMAN,STACKS,DC34.5 .B8 T63 1996,1996,L'homme dépaysé /,"Todorov, Tzvetan,",X006016840,BOOK,1/6/97,9/10/06,STACKS,0,0,0,1,5
2477762,2,ALDERMAN,STACKS,DC34.5 .C3 C33 1995,1995,Les Cagots : une race maudite dans le sud de la Gascogne : peut-on dire encore aujourd'hui que leur origine est une énigme? /,"Cabarrouy, Jean-Emile.",X006042035,BOOK,7/1/96,2/3/11,STACKS,0,0,0,1,1
1679918,2,ALDERMAN,STACKS,DC34.5 .C3 G83 1988,1988,recherches sur le développement inégal au sein du système féodal européen / Les cagots du Béarn :,"Guerreau, Alain.",X001787636,BOOK,6/30/96,3/4/09,STACKS,0,0,1,1,1
7275449,2,ALDERMAN,STACKS,DC34.5 .C3 R58,1978,La Marque infâme des lépreux et des christians sous l'Ancien régime : des cours des miracles aux cagoteries /,"Rivière-Chalan, Vincent Raymond.",X031881789,BOOK,10/30/17,1/1/00,STACKS,0,0,0,1,0
2666146,2,ALDERMAN,STACKS,DC34.5 .C5 C44 1996,1996,Xing zhe di meng /,"Zheng, Bixian.",X004101814,BOOK,10/15/97,1/1/00,STACKS,0,0,0,1,0
3537942,2,ALDERMAN,STACKS,DC34.5 .E49 L38 2000 v.1,2000,Mi?r?y?n ??sh? f? B?r?s / ?Am??im wa-?ar?b?sh :,"L?wind?, Sa??d.",X004259849,BOOK,5/30/00,1/1/00,STACKS,0,0,0,1,0
7357417,2,ALDERMAN,STACKS,DC34.5 .E853 E955 2017,2017,Exils d'Europe médiane en France dans la seconde moitié du XXe siècle /,,X031812432,BOOK,2/12/18,1/1/00,STACKS,0,0,0,1,0
4026833,2,ALDERMAN,STACKS,DC34.5 .F6 N33 2004,2004,Histoire des Orientaux de France du Ier au XXe siècle /,"Naaman, Abdallah.",X004789799,BOOK,4/29/04,10/17/18,CHECKEDOUT,1,0,1,1,1
5423573,2,ALDERMAN,STACKS,DC34.5 .F6 N36 2011,2011,"une histoire de l'immigration tchèque et slovaque en France, 1914-1940 / La colonie tchécoslovaque :","Namont, Jean-Philippe.",X031193237,BOOK,10/14/11,1/1/00,STACKS,0,0,0,1,0
2579359,2,ALDERMAN,STACKS,DC34.5 .F6 T75 1996,1996,enquête sur les populations d'origine étrangère en France / De l'immigration à l'assimilation :,"Tribalat, Michèle.",X004002610,BOOK,7/1/96,3/20/16,STACKS,2,7,1,1,33
2018172,2,ALDERMAN,STACKS,DC34.5 .G3 D4 1992,1992,"Institutionelle Verbindungen, soziale Gruppen, Stätten des Austausches = Allemands en France, Français en Allemagne, 1715-1789 : contacts institutionnels, groupes sociaux, lieux d'échanges / Deutsche in Frankreich, Franzosen in Deutschland, 1715-1789 :",,X002086279,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,0
239577,2,ALDERMAN,STACKS,DC34.5 .G47 F38,1978,Die deutsche Emigration in Frankreich nach 1933 /,"Fabian, Ruth.",X031881859,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
477613,2,ALDERMAN,STACKS,DC34.5 .H15 B32,1974,Les Haïtiens en France /,"Bastide, Roger,",X000288305,BOOK,6/29/96,7/11/12,STACKS,0,0,0,1,1
2641065,2,ALDERMAN,STACKS,DC34.5 .H3 D45 1996,1996,La communauté haïtienne en Ile-de-France /,"Delachet-Guillon, Claude.",X006016107,BOOK,1/15/97,7/24/12,STACKS,0,0,0,1,1
2431830,2,ALDERMAN,STACKS,DC34.5 .I7 E85 1994,1994,"italiens et espagnols en France, 1938-1946 / Exils et migration :",,X002643347,BOOK,7/1/96,3/4/05,STACKS,0,0,1,1,3
1251181,2,ALDERMAN,STACKS,DC34.5 .I7 I7 1986,1986,Les Italiens en France de 1914 à 1940 /,,X001336120,BOOK,6/30/96,7/23/03,STACKS,0,0,0,1,1
2485567,2,ALDERMAN,STACKS,DC34.5 .I7 I72 1994,1994,Gli italiani in Francia : 1938-1946 /,,X006054519,BOOK,7/1/96,1/1/00,STACKS,0,0,0,1,0
1367001,2,ALDERMAN,STACKS,DC34.5 .I7 T5 1988,1988,Storia dei fuorusciti italiani in Francia /,"Tombaccini, Simonetta.",X001593018,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,1
2448178,2,ALDERMAN,STACKS,DC34.5 .I8 I58 1995,1995,un siècle de présence italienne dans trois régions françaises : 1880-1980 / L'intégration italienne en France :,,X006035655,BOOK,7/1/96,4/27/97,STACKS,0,0,1,1,6
2252389,2,ALDERMAN,STACKS,DC34.5 .I8 M55 1993,1993,Voyage en Ritalie /,"Milza, Pierre.",X002303655,BOOK,7/1/96,1/1/00,STACKS,0,0,0,1,1
6576111,2,ALDERMAN,STACKS,DC34.5 .J4 M37 2015,2015,"Radical French thought and the return of the ""Jewish question"" /","Marty, Éric,",X031732739,BOOK,7/6/15,1/1/00,STACKS,0,0,1,1,0
2102046,2,ALDERMAN,STACKS,DC34.5 .L38 L44 1992,1992,Les Amériques latines en France /,"Leenhardt, Jacques.",X002244947,BOOK,6/30/96,10/4/05,STACKS,0,0,0,1,2
2677268,2,ALDERMAN,STACKS,DC34.5 .L4 A34 1996,1996,La diaspora libanaise en France : processus migratoire et économie ethnique /,"Abdulkarim, Amir.",X006038068,BOOK,4/2/97,6/7/04,STACKS,0,0,0,1,2
5743300,2,ALDERMAN,STACKS,DC34.5 .M7 B45 2008,2008,un combat pour les droits humains / Plaidoyer pour les citoyens marocains a l'étranger :,"Belguendouz, Abdelkrim.",X030862216,BOOK,8/22/12,1/1/00,STACKS,0,0,0,1,0
685150,2,ALDERMAN,STACKS,DC34.5 .M8 K75 1985,1985,religion et culture / Les musulmans en France :,"Krieger-Krynicki, Annie.",X001181596,BOOK,6/29/96,12/11/11,STACKS,0,0,2,1,9
1624673,2,ALDERMAN,STACKS,DC34.5 .M8 M87 1988,1988,Les musulmans dans le société française /,,X001662884,BOOK,6/30/96,4/25/02,STACKS,0,0,0,1,16
6659394,2,ALDERMAN,STACKS,DC34.5 .M87 A35 2016,2016,Why Muslim integration fails in Christian-heritage societies /,"Adida, Claire L.,",X031790893,BOOK,12/11/15,9/4/18,CHECKEDOUT,2,2,1,1,4
6502056,2,ALDERMAN,STACKS,DC34.5 .M87 A83 2013,2013,ces musulmans dont la France ne veut pas / Nos mal-aimés :,"Askolovitch, Claude.",X031719999,BOOK,2/9/15,5/8/17,STACKS,1,1,0,1,2
